,S,E,I,R,C
84,557090.0,139704.0,104669.0,198623.0,78494.42857142858
85,521675.0,147908.0,112878.0,217625.0,85970.78571428572
86,485007.0,155969.0,120962.0,238148.0,94033.50000000001
87,449697.0,160653.0,129947.0,259789.0,102673.64285714287
88,414761.0,163855.0,138171.0,283299.0,111955.57142857143
89,383216.0,163168.0,145243.0,308459.0,121824.92857142858
90,359149.0,155573.0,150631.0,334733.0,132199.42857142858
91,343515.0,140593.0,154025.0,361953.0,142958.7857142857
92,313254.0,143453.0,153196.0,390183.0,153960.57142857142
93,287477.0,140948.0,153506.0,418155.0,164903.14285714284
94,275197.0,125415.0,153255.0,446219.0,175867.85714285713
95,249180.0,126719.0,150436.0,473751.0,186814.64285714284
96,225943.0,125332.0,147661.0,501150.0,197560.07142857142
97,212103.0,114451.0,145543.0,527989.0,208107.2857142857
98,193876.0,110303.0,141437.0,554470.0,218503.2142857143
99,176541.0,106027.0,137457.0,580061.0,228605.85714285716
100,162185.0,99760.0,133280.0,604861.0,238424.2142857143
