,S,E,I,R,C
62,910650.0,32618.0,21313.0,35505.0,13998.92857142857
63,901868.0,35124.0,23677.0,39417.0,15521.285714285714
64,888081.0,42055.0,26306.0,43644.0,17212.5
65,873297.0,48564.0,29841.0,48384.0,19091.5
66,859291.0,52979.0,33998.0,53818.0,21223.0
67,851819.0,50131.0,38154.0,59982.0,23651.428571428572
68,835507.0,56662.0,41013.0,66904.0,26376.714285714286
69,813886.0,67194.0,44568.0,74438.0,29306.214285714286
70,802634.0,65356.0,49662.0,82434.0,32489.64285714286
71,791472.0,63802.0,53308.0,91504.0,36036.92857142857
72,775844.0,67024.0,55996.0,101222.0,39844.642857142855
73,755268.0,74599.0,58728.0,111491.0,43844.35714285714
74,743714.0,71530.0,62782.0,122060.0,48039.21428571428
75,721029.0,80301.0,65332.0,133424.0,52523.642857142855
76,694873.0,90658.0,69316.0,145239.0,57190.21428571428
77,669364.0,98545.0,74210.0,157967.0,62141.35714285714
78,638022.0,110521.0,80252.0,171291.0,67442.07142857142
79,624963.0,101995.0,87251.0,185877.0,73174.35714285713
80,602514.0,104671.0,91240.0,201661.0,79406.57142857142
81,568082.0,118880.0,94738.0,218386.0,85923.71428571428
82,549955.0,113530.0,100932.0,235669.0,92690.71428571428
83,533923.0,107393.0,104641.0,254129.0,99900.14285714284
84,510564.0,110056.0,106360.0,273106.0,107374.49999999999
85,496341.0,102844.0,108543.0,292358.0,114971.64285714284
86,467496.0,111362.0,109115.0,312113.0,122724.71428571428
87,453497.0,103407.0,111567.0,331615.0,130518.64285714284
88,429435.0,107287.0,111436.0,351928.0,138487.71428571426
89,403774.0,112141.0,111897.0,372274.0,146447.42857142855
90,391566.0,102507.0,113388.0,392625.0,154440.07142857142
91,372067.0,102038.0,112780.0,413201.0,162539.2142857143
92,361113.0,92933.0,112469.0,433571.0,170594.92857142858
93,346177.0,89831.0,110279.0,453799.0,178628.42857142858
94,332430.0,86139.0,107535.0,473982.0,186505.5
95,312509.0,89395.0,104768.0,493414.0,194186.57142857142
96,296234.0,88354.0,103069.0,512429.0,201670.0
97,288666.0,78797.0,101548.0,531075.0,209032.07142857142
98,270184.0,82010.0,98320.0,549572.0,216285.5
99,262996.0,73155.0,96534.0,567401.0,223308.35714285713
100,256257.0,65399.0,93455.0,584975.0,230203.64285714284
