,S,E,I,R,C
62,951937.0,14858.0,11218.0,22073.0,8647.142857142857
63,946976.0,16922.0,12104.0,24084.0,9448.42857142857
64,941429.0,19102.0,13274.0,26281.0,10313.0
65,938248.0,18586.0,14591.0,28661.0,11261.142857142857
66,934489.0,18789.0,15550.0,31258.0,12303.357142857143
67,930670.0,18955.0,16411.0,34050.0,13414.07142857143
68,922851.0,23011.0,17246.0,36978.0,14586.285714285716
69,912596.0,28827.0,18516.0,40147.0,15818.142857142859
70,901630.0,34200.0,20769.0,43487.0,17140.714285714286
71,896580.0,32553.0,23646.0,47307.0,18624.214285714286
72,883855.0,38868.0,25653.0,51710.0,20313.214285714286
73,868697.0,46411.0,28616.0,56362.0,22145.571428571428
74,855513.0,50676.0,32328.0,61569.0,24189.571428571428
75,838382.0,57850.0,36405.0,67449.0,26498.714285714286
76,821713.0,63117.0,41307.0,73949.0,29099.071428571428
77,811203.0,61482.0,45943.0,81458.0,32049.571428571428
78,787483.0,73287.0,49395.0,89921.0,35331.21428571428
79,776330.0,70268.0,54597.0,98891.0,38859.428571428565
80,759851.0,73037.0,58472.0,108726.0,42759.21428571428
81,746273.0,72261.0,62136.0,119416.0,46935.78571428571
82,734517.0,69918.0,65064.0,130587.0,51374.07142857143
83,712922.0,77721.0,67101.0,142342.0,56021.5
84,698469.0,77108.0,69979.0,154530.0,60814.42857142857
85,676515.0,83850.0,72369.0,167352.0,65812.92857142858
86,663686.0,80357.0,75555.0,180488.0,70982.14285714287
87,647921.0,80572.0,77310.0,194283.0,76378.92857142858
88,635153.0,77539.0,79150.0,208244.0,81901.07142857143
89,611394.0,86032.0,80203.0,222457.0,87554.64285714287
90,595763.0,84843.0,82411.0,237069.0,93283.42857142858
91,564759.0,99267.0,83829.0,252231.0,99169.92857142858
92,548436.0,96134.0,88006.0,267510.0,105157.71428571429
93,530612.0,95171.0,90890.0,283413.0,111443.85714285714
94,507129.0,100097.0,92907.0,299953.0,117936.0
95,495115.0,92632.0,95263.0,317076.0,124572.21428571429
96,473268.0,96536.0,96115.0,334167.0,131376.7142857143
97,456287.0,94616.0,97454.0,351729.0,138242.07142857142
98,431138.0,101306.0,98286.0,369356.0,145203.07142857142
99,405974.0,106776.0,100052.0,387284.0,152223.5
100,388182.0,103651.0,102813.0,405440.0,159370.07142857142
