,S,E,I,R,C
61,945316.0,18406.0,13567.0,22797.0,9002.428571428572
62,940891.0,19114.0,14886.0,25195.0,9971.500000000002
63,935978.0,20336.0,15870.0,27902.0,11034.785714285716
64,927050.0,25255.0,17043.0,30738.0,12168.357142857145
65,916799.0,30654.0,18797.0,33836.0,13385.714285714288
66,906390.0,35237.0,21265.0,37194.0,14728.357142857145
67,898241.0,36390.0,24470.0,40985.0,16247.285714285716
68,889831.0,37641.0,27207.0,45407.0,17995.14285714286
69,874294.0,45756.0,29728.0,50308.0,19938.5
70,867321.0,43735.0,33327.0,55703.0,22061.928571428572
71,860085.0,42273.0,35960.0,61768.0,24442.428571428572
72,850530.0,43502.0,37876.0,68178.0,27011.0
73,841187.0,44322.0,39509.0,75068.0,29716.428571428572
74,825095.0,51863.0,40933.0,82195.0,32538.5
75,814580.0,52170.0,43897.0,89439.0,35462.28571428572
76,803335.0,53234.0,46188.0,97329.0,38597.78571428572
77,786370.0,59727.0,48420.0,105569.0,41896.92857142857
78,762128.0,72064.0,51544.0,114350.0,45355.5
79,737155.0,83070.0,56132.0,123729.0,49037.21428571428
80,720458.0,83542.0,62153.0,133933.0,53046.642857142855
81,701073.0,86545.0,67253.0,145215.0,57486.142857142855
82,686676.0,83988.0,72012.0,157410.0,62289.92857142857
83,656754.0,97461.0,75409.0,170462.0,67433.64285714286
84,637817.0,97319.0,80750.0,184200.0,72820.0
85,620331.0,95934.0,84954.0,198867.0,78587.85714285714
86,590895.0,106570.0,88164.0,214457.0,84656.0
87,564341.0,112310.0,92951.0,230484.0,90953.42857142857
88,535810.0,118743.0,98268.0,247265.0,97592.78571428571
89,520766.0,110426.0,103833.0,265061.0,104611.92857142857
90,504756.0,105040.0,106358.0,283932.0,112028.57142857142
91,491121.0,98148.0,107510.0,303307.0,119625.57142857142
92,464030.0,106007.0,107152.0,322897.0,127304.85714285713
93,451660.0,97846.0,108367.0,342213.0,134958.57142857142
94,426366.0,104107.0,107741.0,361872.0,142699.07142857142
95,414872.0,95088.0,108856.0,381270.0,150394.85714285713
96,399575.0,91774.0,107820.0,400917.0,158170.2857142857
97,387913.0,85468.0,106180.0,420525.0,165871.7142857143
98,361805.0,94886.0,103696.0,439699.0,173456.0
99,340143.0,98093.0,103520.0,458330.0,180862.85714285713
100,321517.0,97533.0,103900.0,477136.0,188257.14285714284
