,S,E,I,R,C
38,993936.0,2400.0,1504.0,2246.0,916.9285714285714
39,993542.0,2307.0,1717.0,2520.0,1024.357142857143
40,992678.0,2714.0,1886.0,2808.0,1147.0
41,991927.0,2934.0,2072.0,3153.0,1281.7142857142858
42,991382.0,2879.0,2280.0,3545.0,1429.7142857142858
43,990815.0,2882.0,2476.0,3913.0,1592.5714285714287
44,990143.0,2992.0,2589.0,4362.0,1769.4285714285716
45,988536.0,3991.0,2707.0,4852.0,1954.357142857143
46,986919.0,4864.0,2956.0,5347.0,2147.714285714286
47,985639.0,5182.0,3371.0,5894.0,2358.857142857143
48,984821.0,4985.0,3794.0,6486.0,2599.6428571428573
49,982346.0,6501.0,4044.0,7195.0,2870.6428571428573
50,980413.0,7116.0,4626.0,7931.0,3159.5
51,977405.0,8712.0,5217.0,8752.0,3489.9285714285716
52,974209.0,10183.0,6004.0,9690.0,3862.571428571429
53,970559.0,11768.0,6949.0,10810.0,4291.428571428572
54,968235.0,11747.0,7997.0,12107.0,4787.785714285715
55,966194.0,11541.0,8788.0,13563.0,5359.0
56,961452.0,14014.0,9450.0,15170.0,5986.714285714285
57,955616.0,17076.0,10465.0,16929.0,6661.714285714285
58,949203.0,20133.0,11949.0,18801.0,7409.214285714285
59,945982.0,19458.0,13706.0,20940.0,8262.714285714286
60,940923.0,20750.0,15045.0,23368.0,9241.714285714286
61,931704.0,25980.0,16371.0,26031.0,10316.357142857143
62,926072.0,26650.0,18418.0,28946.0,11485.714285714286
63,917421.0,30059.0,20323.0,32283.0,12801.285714285716
64,907201.0,34322.0,22522.0,36041.0,14252.928571428572
65,902061.0,32698.0,25210.0,40117.0,15861.642857142859
66,887406.0,40959.0,27088.0,44633.0,17662.357142857145
67,879459.0,40897.0,30167.0,49563.0,19597.214285714286
68,870173.0,42188.0,32687.0,55038.0,21752.0
69,855572.0,48496.0,34908.0,61110.0,24086.785714285714
70,835516.0,59163.0,37888.0,67519.0,26580.214285714286
71,820193.0,62851.0,42764.0,74278.0,29286.5
72,802642.0,68140.0,47301.0,82003.0,32341.071428571428
73,778395.0,79097.0,52053.0,90541.0,35719.71428571428
74,760283.0,81974.0,57765.0,100064.0,39437.78571428571
75,736375.0,89775.0,63474.0,110462.0,43563.85714285714
76,723850.0,84802.0,69634.0,121800.0,48097.71428571428
77,699277.0,92892.0,73413.0,134504.0,53071.57142857143
78,684061.0,89757.0,78336.0,147932.0,58315.357142857145
79,666656.0,89513.0,81745.0,162172.0,63910.78571428572
80,646078.0,92641.0,84314.0,177053.0,69749.71428571429
81,620256.0,100183.0,87275.0,192372.0,75772.14285714286
82,586406.0,114573.0,91122.0,207985.0,82006.07142857142
83,571658.0,107115.0,96787.0,224526.0,88514.78571428571
84,551635.0,106341.0,100012.0,242098.0,95428.14285714286
85,516768.0,120592.0,102483.0,260243.0,102571.85714285714
86,502853.0,110874.0,107469.0,278890.0,109892.07142857143
87,468271.0,123714.0,109719.0,298382.0,117568.42857142858
88,439513.0,128550.0,113661.0,318362.0,125405.50000000001
89,426758.0,116239.0,118016.0,339073.0,133524.14285714287
90,411817.0,108296.0,119490.0,360483.0,141953.85714285716
91,396270.0,102767.0,118929.0,382120.0,150488.85714285716
92,377569.0,101506.0,117425.0,403586.0,158983.78571428574
93,365604.0,93706.0,115856.0,424920.0,167371.28571428574
94,343517.0,97440.0,112963.0,446166.0,175646.71428571432
95,326011.0,95822.0,111560.0,466693.0,183715.50000000003
96,315051.0,88054.0,110297.0,486684.0,191684.07142857145
97,299656.0,86130.0,107622.0,506678.0,199562.42857142858
98,289263.0,79902.0,104688.0,526233.0,207249.7142857143
99,280587.0,73120.0,101008.0,545371.0,214727.42857142858
100,270210.0,69288.0,96833.0,563755.0,221942.2857142857
