,S,E,I,R,C
42,990456.0,3555.0,2443.0,3632.0,1440.2142857142858
43,989790.0,3487.0,2748.0,4061.0,1614.7142857142858
44,988682.0,3914.0,2940.0,4550.0,1811.0
45,987928.0,3923.0,3194.0,5041.0,2021.0
46,985972.0,5120.0,3380.0,5614.0,2249.1428571428573
47,983741.0,6316.0,3788.0,6241.0,2490.571428571429
48,981251.0,7565.0,4380.0,6890.0,2761.1428571428573
49,978840.0,8467.0,5085.0,7694.0,3074.0
50,976532.0,9183.0,5756.0,8615.0,3437.214285714286
51,974979.0,8872.0,6575.0,9660.0,3848.357142857143
52,972695.0,9445.0,7018.0,10928.0,4318.0
53,968292.0,12009.0,7601.0,12184.0,4819.285714285715
54,966411.0,11591.0,8477.0,13607.0,5362.214285714286
55,962974.0,12701.0,9300.0,15111.0,5967.714285714286
56,957375.0,15888.0,10007.0,16816.0,6632.000000000001
57,954738.0,15345.0,11308.0,18695.0,7346.785714285716
58,948081.0,19043.0,12146.0,20816.0,8154.500000000001
59,941116.0,22332.0,13645.0,22993.0,9022.07142857143
60,933461.0,25632.0,15509.0,25484.0,9996.714285714286
61,929700.0,24278.0,17817.0,28291.0,11104.5
62,920687.0,28454.0,19395.0,31550.0,12377.142857142857
63,915257.0,28276.0,21430.0,35123.0,13762.5
64,906620.0,31377.0,23112.0,38977.0,15293.214285714286
65,893052.0,38774.0,25114.0,43146.0,16944.071428571428
66,885018.0,39313.0,28074.0,47681.0,18737.92857142857
67,870230.0,46337.0,30711.0,52808.0,20743.214285714283
68,858685.0,48807.0,34178.0,58416.0,22936.85714285714
69,845766.0,52138.0,37636.0,64546.0,25378.142857142855
70,829873.0,57698.0,41206.0,71309.0,28066.42857142857
71,821218.0,55057.0,45132.0,78679.0,31009.714285714283
72,809425.0,56081.0,47533.0,87047.0,34233.428571428565
73,794776.0,59844.0,49826.0,95640.0,37628.64285714285
74,784779.0,58110.0,52671.0,104526.0,41187.64285714285
75,773893.0,57463.0,54579.0,114151.0,44949.85714285713
76,761238.0,58777.0,56102.0,123969.0,48848.35714285713
77,745880.0,62794.0,57409.0,134003.0,52855.64285714285
78,724781.0,71725.0,59041.0,144539.0,56956.2857142857
79,698535.0,84130.0,62238.0,155183.0,61173.499999999985
80,671263.0,95006.0,67207.0,166610.0,65619.07142857142
81,642296.0,105526.0,73461.0,178803.0,70419.57142857142
82,611959.0,115396.0,80691.0,192040.0,75666.78571428571
83,597980.0,107047.0,88586.0,206473.0,81430.42857142857
84,579661.0,104494.0,93403.0,222528.0,87758.0
85,551234.0,112322.0,97093.0,239437.0,94429.64285714286
86,527658.0,113981.0,101258.0,257189.0,101364.85714285714
87,494976.0,124649.0,104778.0,275683.0,108597.57142857143
88,466860.0,128301.0,110269.0,294656.0,116081.71428571429
89,441192.0,129094.0,115038.0,314762.0,123958.07142857143
90,410673.0,134543.0,119138.0,335732.0,132175.07142857142
91,382128.0,136919.0,123711.0,357328.0,140684.92857142855
92,369395.0,122768.0,127889.0,380034.0,149521.42857142855
93,343957.0,123993.0,128860.0,403276.0,158656.35714285713
94,318873.0,124874.0,129522.0,426817.0,167860.64285714284
95,303400.0,115952.0,130135.0,450599.0,177112.21428571426
96,291344.0,105254.0,129607.0,473881.0,186407.5714285714
97,276259.0,99726.0,126939.0,497162.0,195665.21428571426
98,257986.0,98391.0,123468.0,520241.0,204732.28571428568
99,237889.0,99148.0,120161.0,542888.0,213551.42857142855
100,229793.0,88061.0,117658.0,564574.0,222134.35714285713
