,S,E,I,R,C
53,982865.0,6424.0,3820.0,6977.0,2695.0000000000005
54,981741.0,6315.0,4335.0,7695.0,2967.857142857143
55,980345.0,6478.0,4782.0,8481.0,3277.5000000000005
56,977857.0,7708.0,5191.0,9330.0,3619.071428571429
57,975738.0,8358.0,5724.0,10266.0,3989.857142857143
58,973394.0,9056.0,6249.0,11387.0,4398.714285714286
59,969592.0,11082.0,6870.0,12542.0,4845.071428571429
60,965871.0,12613.0,7870.0,13732.0,5335.785714285715
61,961969.0,13995.0,8976.0,15146.0,5897.928571428572
62,956373.0,16816.0,10149.0,16748.0,6539.071428571428
63,952031.0,17813.0,11652.0,18590.0,7264.0
64,948613.0,17692.0,13101.0,20680.0,8096.285714285715
65,942421.0,20438.0,14131.0,23096.0,9032.07142857143
66,935498.0,23339.0,15556.0,25693.0,10041.428571428572
67,927803.0,26481.0,17330.0,28472.0,11152.57142857143
68,919447.0,29585.0,19430.0,31624.0,12390.428571428572
69,912642.0,30608.0,21620.0,35216.0,13778.285714285716
70,900741.0,36590.0,23695.0,39060.0,15322.57142857143
71,887444.0,42802.0,26456.0,43384.0,17015.071428571428
72,872656.0,49054.0,30203.0,48173.0,18904.785714285714
73,865936.0,46199.0,34165.0,53786.0,21062.142857142855
74,854608.0,48487.0,36906.0,60085.0,23502.499999999996
75,840249.0,53449.0,39569.0,66819.0,26138.642857142855
76,819178.0,64065.0,42800.0,74043.0,28964.999999999996
77,796677.0,73911.0,47592.0,81906.0,32022.142857142855
78,782070.0,74102.0,53358.0,90556.0,35421.57142857143
79,763684.0,78120.0,58120.0,100162.0,39232.857142857145
80,749817.0,76666.0,62845.0,110758.0,43384.28571428572
81,727873.0,83616.0,66410.0,122187.0,47873.21428571429
82,701779.0,93448.0,70647.0,134212.0,52616.78571428572
83,689263.0,87681.0,76068.0,147074.0,57663.0
84,659066.0,100707.0,79362.0,160951.0,63096.42857142857
85,646143.0,93857.0,84837.0,175249.0,68765.14285714286
86,628888.0,93030.0,87613.0,190555.0,74824.92857142857
87,593167.0,110547.0,89851.0,206521.0,81083.0
88,576757.0,105598.0,94799.0,222932.0,87500.92857142857
89,543614.0,118109.0,98309.0,240054.0,94272.28571428571
90,528182.0,110340.0,103782.0,257782.0,101294.35714285714
91,506015.0,110999.0,106612.0,276460.0,108707.35714285714
92,473829.0,121488.0,108971.0,295798.0,116322.5
93,456098.0,115514.0,112992.0,315482.0,124106.14285714286
94,440509.0,108299.0,115388.0,335890.0,132177.0
95,409662.0,117826.0,115778.0,356820.0,140419.0
96,381774.0,122529.0,118273.0,377510.0,148688.85714285713
97,363878.0,116656.0,120631.0,398921.0,157136.92857142855
98,336378.0,121556.0,121454.0,420698.0,165753.42857142855
99,314329.0,119858.0,123039.0,442860.0,174428.71428571426
100,293100.0,117791.0,123950.0,465245.0,183217.21428571426
