,S,E,I,R,C
59,943089.0,19474.0,15210.0,22313.0,8741.285714285714
60,934054.0,24787.0,16274.0,24971.0,9827.714285714284
61,930016.0,24016.0,18093.0,27961.0,10990.142857142855
62,923400.0,25935.0,19453.0,31298.0,12282.499999999998
63,915699.0,28587.0,21044.0,34756.0,13671.999999999998
64,910636.0,28053.0,22752.0,38645.0,15175.142857142855
65,904383.0,28647.0,24305.0,42751.0,16800.285714285714
66,890186.0,37067.0,25645.0,47188.0,18536.35714285714
67,875668.0,44278.0,28343.0,51797.0,20368.142857142855
68,860995.0,50393.0,31822.0,56876.0,22392.642857142855
69,846240.0,55287.0,35914.0,62645.0,24665.642857142855
70,826797.0,64012.0,40228.0,69049.0,27230.92857142857
71,810183.0,68031.0,45542.0,76330.0,30104.35714285714
72,786113.0,78697.0,50669.0,84607.0,33357.357142857145
73,773531.0,75949.0,56845.0,93761.0,36976.57142857143
74,750599.0,83956.0,61401.0,104130.0,41036.92857142857
75,737669.0,80547.0,66543.0,115327.0,45422.71428571429
76,708353.0,94008.0,70367.0,127358.0,50175.78571428572
77,684476.0,99522.0,75850.0,140238.0,55202.0
78,651795.0,112761.0,81531.0,153999.0,60619.857142857145
79,626875.0,115654.0,88794.0,168763.0,66443.5
80,595194.0,124571.0,95495.0,184826.0,72785.92857142857
81,559437.0,136093.0,102413.0,202143.0,79607.0
82,544809.0,124077.0,110483.0,220717.0,86922.21428571429
83,529495.0,115166.0,114686.0,240739.0,94813.85714285714
84,496611.0,125501.0,116540.0,261434.0,103005.71428571429
85,468547.0,129095.0,119721.0,282723.0,111330.0
86,435513.0,136915.0,123131.0,304527.0,119881.5
87,407984.0,137672.0,127375.0,327055.0,128676.57142857143
88,380404.0,138635.0,130853.0,350194.0,137774.7857142857
89,365652.0,126487.0,133808.0,374139.0,147121.42857142858
90,335183.0,132235.0,134147.0,398521.0,156679.14285714287
91,308127.0,133549.0,135592.0,422818.0,166261.07142857145
92,296346.0,119061.0,137112.0,447567.0,175946.21428571432
93,275585.0,116290.0,136009.0,472202.0,185739.9285714286
94,262359.0,106712.0,133918.0,497097.0,195454.8571428572
95,240535.0,107826.0,130249.0,521476.0,205020.4285714286
96,227841.0,99589.0,127347.0,545309.0,214323.9285714286
97,211945.0,95799.0,123958.0,568384.0,223420.1428571429
98,202350.0,86997.0,120059.0,590680.0,232274.28571428577
99,190495.0,81889.0,115155.0,612547.0,240849.92857142864
100,178657.0,77789.0,110188.0,633452.0,249075.28571428577
