,S,E,I,R,C
49,982610.0,6350.0,4401.0,6725.0,2655.928571428571
50,981458.0,6280.0,4850.0,7498.0,2970.2857142857138
51,980029.0,6463.0,5221.0,8373.0,3316.7142857142853
52,976839.0,8370.0,5482.0,9395.0,3689.642857142857
53,973725.0,9869.0,6078.0,10414.0,4081.2142857142853
54,970498.0,11131.0,6927.0,11530.0,4515.357142857142
55,968733.0,10692.0,7902.0,12759.0,5010.142857142857
56,964653.0,12726.0,8514.0,14193.0,5574.571428571428
57,959429.0,15487.0,9507.0,15663.0,6182.714285714285
58,956433.0,15487.0,10744.0,17422.0,6861.785714285714
59,950257.0,18653.0,11765.0,19411.0,7629.214285714285
60,946543.0,18694.0,13319.0,21530.0,8469.571428571428
61,942584.0,18959.0,14607.0,23936.0,9420.92857142857
62,936732.0,21037.0,15662.0,26655.0,10464.285714285714
63,929429.0,24248.0,16944.0,29465.0,11583.0
64,922071.0,26901.0,18587.0,32527.0,12793.285714285714
65,911225.0,32522.0,20433.0,35906.0,14120.92857142857
66,901512.0,36023.0,22915.0,39636.0,15580.42857142857
67,895577.0,34847.0,25862.0,43800.0,17217.214285714286
68,885616.0,38073.0,27955.0,48442.0,19064.5
69,873327.0,42976.0,30193.0,53590.0,21061.285714285714
70,864726.0,43159.0,33011.0,59190.0,23217.928571428572
71,850944.0,48726.0,35155.0,65261.0,25575.857142857145
72,843070.0,47266.0,38070.0,71680.0,28086.928571428572
73,824547.0,56581.0,40377.0,78581.0,30806.214285714286
74,809781.0,60327.0,44019.0,85959.0,33690.28571428572
75,792473.0,65695.0,47878.0,94040.0,36834.5
76,778045.0,67256.0,52027.0,102758.0,40254.357142857145
77,767554.0,64719.0,55577.0,112236.0,43970.57142857143
78,741369.0,78304.0,58096.0,122317.0,47940.357142857145
79,715677.0,88606.0,62952.0,132851.0,52090.07142857143
80,702065.0,84555.0,69212.0,144254.0,56586.642857142855
81,689143.0,80991.0,73092.0,156860.0,61530.35714285714
82,670204.0,84245.0,75545.0,170092.0,66751.21428571428
83,638041.0,99797.0,78372.0,183876.0,72147.28571428571
84,608932.0,109608.0,83564.0,197982.0,77745.28571428571
85,589688.0,107465.0,89660.0,213273.0,83714.14285714286
86,576317.0,100028.0,94319.0,229422.0,90118.42857142857
87,554383.0,102461.0,96662.0,246580.0,96855.5
88,520418.0,116321.0,99316.0,264031.0,103759.92857142857
89,492183.0,121912.0,103823.0,282168.0,110853.92857142857
90,477028.0,113025.0,109221.0,300812.0,118269.85714285713
91,464334.0,103675.0,111311.0,320766.0,126071.35714285713
92,436451.0,111490.0,111223.0,340922.0,134022.14285714284
93,420742.0,105379.0,112827.0,361138.0,141966.64285714284
94,404998.0,100787.0,112772.0,381529.0,150025.71428571426
95,376734.0,109604.0,111796.0,401952.0,158080.85714285713
96,355181.0,109841.0,112687.0,422377.0,166066.2857142857
97,330360.0,113169.0,114081.0,442476.0,174115.35714285713
98,306761.0,114673.0,115464.0,463188.0,182264.0
99,295461.0,103605.0,117017.0,484003.0,190511.42857142858
100,284915.0,93816.0,116239.0,505116.0,198869.7857142857
