1e+06,30,22,34,15
9.9999e+05,32,23,38,17
9.9997e+05,48,21,43,18
9.9997e+05,44,27,46,19
9.9996e+05,46,29,52,23
9.9994e+05,51,33,58,26
9.9992e+05,67,38,63,28
9.999e+05,69,45,69,29
9.9989e+05,66,55,74,32
9.9989e+05,58,65,77,34
9.9986e+05,70,58,94,37
9.998e+05,116,64,105,39
9.9978e+05,105,84,115,47
9.9975e+05,114,95,128,51
9.9973e+05,119,99,143,53
9.9967e+05,153,98,166,59
9.996e+05,189,121,175,64
9.9951e+05,252,121,202,74
9.9945e+05,262,154,217,84
9.9937e+05,291,179,242,98
9.9932e+05,281,200,281,110
9.992e+05,354,225,311,118
9.9906e+05,425,247,353,133
9.9896e+05,440,290,396,151
9.9892e+05,406,317,446,173
9.9875e+05,493,343,504,207
9.9849e+05,649,378,571,234
9.983e+05,707,428,648,260
9.9817e+05,710,482,720,288
9.9803e+05,734,506,815,314
9.9781e+05,806,562,910,358
9.9738e+05,1074,627,1010,399
9.97e+05,1246,726,1118,430
9.9675e+05,1251,845,1243,481
9.9659e+05,1152,935,1405,542
9.9609e+05,1430,965,1601,615
9.9564e+05,1618,1044,1786,690
9.949e+05,2039,1157,1990,764
9.9461e+05,1941,1338,2195,839
9.9434e+05,1823,1498,2424,933
9.9361e+05,2217,1573,2691,1033
9.9273e+05,2662,1711,2980,1141
9.9173e+05,3160,1921,3278,1271
9.9126e+05,3021,2183,3618,1390
9.9034e+05,3352,2349,4041,1514
9.8932e+05,3678,2623,4467,1660
9.8782e+05,4476,2824,4967,1849
9.8614e+05,5298,3184,5469,2046
9.8502e+05,5417,3600,6050,2286
9.8404e+05,5306,4033,6712,2546
9.8262e+05,5643,4378,7449,2825
9.799e+05,7218,4728,8244,3116
9.7704e+05,8679,5242,9125,3439
9.7502e+05,8989,5992,10090,3815
9.7362e+05,8618,6666,11185,4225
9.7163e+05,8917,7142,12397,4667
9.6656e+05,12217,7623,13682,5131
9.6219e+05,14269,8537,15093,5653
9.6054e+05,13127,9700,16716,6262
9.581e+05,13059,10509,18422,6957
9.5382e+05,14839,11060,20371,7673
9.4776e+05,17912,12099,22315,8486
9.4153e+05,20621,13401,24531,9310
9.3687e+05,21238,15011,26966,10198
9.3145e+05,22456,16585,29595,11233
9.291e+05,20367,18031,32586,12391
9.1893e+05,26499,18830,35830,13737
9.1045e+05,29885,20505,39247,15018
9.0225e+05,32350,22500,42990,16437
8.9599e+05,32307,24600,47185,17950
8.8763e+05,34368,26491,51599,19645
8.7286e+05,42419,28345,56464,21511
8.5717e+05,49634,31639,61648,23536
8.4792e+05,49196,35597,67374,25674
8.344e+05,53156,38746,73787,28079
8.2373e+05,53514,42075,80768,30780
7.9964e+05,67199,44870,88376,33722
7.8434e+05,69346,49804,96601,36861
7.7647e+05,63619,54335,1.0567e+05,40286
7.6731e+05,60372,56905,1.155e+05,44055
7.5062e+05,65178,58403,1.2589e+05,47907
7.1761e+05,85414,60655,1.3641e+05,51843
6.9193e+05,94538,66256,1.4736e+05,56087
6.8135e+05,86635,72636,1.5947e+05,60589
6.6329e+05,87766,76397,1.7264e+05,65637
6.4558e+05,88342,79633,1.8654e+05,70890
6.119e+05,1.0476e+05,82532,2.0089e+05,76337
5.9577e+05,1.0041e+05,88152,2.1576e+05,82077
5.7008e+05,1.0649e+05,91955,2.3156e+05,88235
5.5124e+05,1.0451e+05,96114,2.4822e+05,94552
5.2196e+05,1.1338e+05,99184,2.6557e+05,1.0115e+05
4.8538e+05,1.2771e+05,1.0344e+05,2.8355e+05,1.08e+05
4.6342e+05,1.2487e+05,1.0933e+05,3.0247e+05,1.1516e+05
4.4481e+05,1.1927e+05,1.1376e+05,3.2224e+05,1.2266e+05
4.2941e+05,1.112e+05,1.1666e+05,3.4282e+05,1.3052e+05
4.1061e+05,1.0823e+05,1.1714e+05,3.6411e+05,1.3851e+05
3.8139e+05,1.1645e+05,1.1697e+05,3.8528e+05,1.4662e+05
3.6237e+05,1.1271e+05,1.1868e+05,4.0632e+05,1.5463e+05
3.5287e+05,1.0014e+05,1.192e+05,4.2787e+05,1.6276e+05
3.3632e+05,97076,1.1735e+05,4.4934e+05,1.7091e+05
3.2059e+05,93737,1.1556e+05,4.702e+05,1.7904e+05
