1e+06,30,22,34,15
1e+06,28,20,42,17
9.9998e+05,40,21,44,17
9.9996e+05,51,24,47,22
9.9995e+05,55,30,49,24
9.9994e+05,59,34,54,29
9.9993e+05,60,40,60,31
9.9991e+05,69,45,66,33
9.9989e+05,74,50,74,35
9.9987e+05,81,49,84,39
9.9986e+05,83,53,93,40
9.9984e+05,84,65,99,44
9.9982e+05,94,65,111,50
9.9978e+05,116,69,124,55
9.9975e+05,122,74,139,58
9.9972e+05,128,82,156,64
9.9969e+05,135,86,173,74
9.9965e+05,150,102,188,79
9.9959e+05,178,118,204,86
9.9953e+05,208,109,235,95
9.9948e+05,220,133,251,100
9.9946e+05,197,169,263,111
9.9937e+05,252,167,297,127
9.9922e+05,354,184,329,138
9.9912e+05,375,225,369,156
9.9903e+05,395,253,413,171
9.9894e+05,409,282,457,182
9.988e+05,478,293,516,203
9.9858e+05,611,321,575,227
9.9837e+05,702,379,637,251
9.9823e+05,696,451,713,270
9.9808e+05,712,499,792,295
9.9793e+05,720,553,886,345
9.9754e+05,967,601,977,385
9.9725e+05,1035,706,1094,421
9.9707e+05,1020,784,1208,470
9.9663e+05,1246,874,1334,525
9.9626e+05,1373,953,1501,592
9.9562e+05,1735,1080,1656,649
9.9508e+05,1955,1212,1844,730
9.947e+05,1968,1351,2070,821
9.9436e+05,1889,1511,2323,908
9.938e+05,2071,1617,2603,995
9.9282e+05,2628,1731,2906,1100
9.9179e+05,3135,1899,3260,1217
9.9101e+05,3338,2133,3601,1346
9.9008e+05,3609,2424,3975,1486
9.887e+05,4259,2709,4421,1640
9.8692e+05,5168,3093,4903,1818
9.849e+05,6162,3606,5416,2020
9.8444e+05,5423,4102,6123,2245
9.8328e+05,5495,4449,6863,2551
9.8114e+05,6589,4686,7676,2825
9.7839e+05,7983,5153,8565,3143
9.7547e+05,9346,5768,9503,3481
9.7346e+05,9571,6507,10550,3876
9.7225e+05,8875,7238,11724,4357
9.6975e+05,9652,7677,13003,4853
9.6442e+05,13081,8195,14388,5402
9.6001e+05,14959,9266,15847,5962
9.5666e+05,15358,10579,17487,6572
9.5417e+05,14782,11717,19418,7272
9.475e+05,18614,12492,21478,8064
9.3928e+05,23099,13999,23708,8982
9.3171e+05,26182,15909,26288,9955
9.262e+05,26446,18368,29072,11097
9.2147e+05,26028,20043,32541,12332
9.1046e+05,32062,21407,36159,13742
8.9694e+05,39436,23521,40190,15192
8.8864e+05,39995,26963,44491,16761
8.8471e+05,36260,29677,49437,18607
8.7678e+05,37213,31335,54755,20685
8.6609e+05,40729,32704,60565,22843
8.5087e+05,48011,34765,66444,25070
8.36e+05,53499,37856,72730,27485
8.2617e+05,52911,41361,79642,30084
8.1162e+05,57217,44137,87110,32965
7.9262e+05,64915,47561,94991,35990
7.6724e+05,77632,51632,1.0358e+05,39345
7.4505e+05,84452,57700,1.1288e+05,42828
7.2055e+05,92580,63643,1.2332e+05,46744
7.1839e+05,76706,70257,1.3474e+05,51075
6.9923e+05,80726,72925,1.472e+05,55942
6.7201e+05,92415,75279,1.6038e+05,60966
6.494e+05,97115,79690,1.7388e+05,66092
6.2426e+05,1.0331e+05,84221,1.8829e+05,71620
6.0789e+05,99492,89167,2.0353e+05,77444
5.8718e+05,1.0062e+05,92671,2.1961e+05,83707
5.487e+05,1.1933e+05,95629,2.3643e+05,90129
5.1194e+05,1.327e+05,1.0166e+05,2.5379e+05,96626
4.8945e+05,1.2919e+05,1.0906e+05,2.7239e+05,1.0356e+05
4.7293e+05,1.2049e+05,1.1437e+05,2.9229e+05,1.1101e+05
4.4948e+05,1.2033e+05,1.172e+05,3.1308e+05,1.1898e+05
4.2169e+05,1.2452e+05,1.195e+05,3.3437e+05,1.2708e+05
3.9181e+05,1.3006e+05,1.2234e+05,3.5588e+05,1.3532e+05
3.8403e+05,1.1251e+05,1.2555e+05,3.7799e+05,1.4369e+05
3.6713e+05,1.0766e+05,1.2456e+05,4.0074e+05,1.5224e+05
3.5087e+05,1.0268e+05,1.2324e+05,4.233e+05,1.6083e+05
3.3054e+05,1.0282e+05,1.2104e+05,4.4569e+05,1.694e+05
2.9928e+05,1.1411e+05,1.1902e+05,4.6767e+05,1.7786e+05
2.8746e+05,1.0353e+05,1.1987e+05,4.8923e+05,1.861e+05
