1e+06,30,22,34,15
9.9999e+05,35,24,38,17
9.9999e+05,36,25,39,18
9.9998e+05,39,27,43,18
9.9995e+05,58,31,47,20
9.9993e+05,61,43,51,23
9.9992e+05,58,53,60,28
9.9991e+05,52,57,68,30
9.9989e+05,66,59,75,30
9.9986e+05,68,61,93,35
9.9983e+05,93,61,104,42
9.9981e+05,94,64,119,43
9.9979e+05,90,76,126,46
9.9976e+05,104,80,144,53
9.9971e+05,146,72,163,58
9.9967e+05,165,79,176,63
9.9963e+05,158,107,187,70
9.996e+05,162,116,204,78
9.9955e+05,177,135,228,89
9.9946e+05,213,159,252,97
9.9938e+05,248,171,285,111
9.9931e+05,268,188,324,130
9.9928e+05,246,205,360,144
9.9922e+05,262,203,400,163
9.9911e+05,329,204,443,177
9.9899e+05,382,248,471,183
9.9889e+05,399,279,517,201
9.9881e+05,408,293,578,223
9.9869e+05,439,330,630,245
9.9846e+05,574,352,698,277
9.9826e+05,666,394,762,308
9.9812e+05,665,468,832,347
9.98e+05,648,515,924,374
9.9779e+05,718,558,1019,407
9.9745e+05,920,570,1148,462
9.9707e+05,1115,630,1267,496
9.968e+05,1187,713,1385,546
9.9666e+05,1089,810,1523,596
9.9638e+05,1160,876,1673,660
9.9586e+05,1462,929,1837,742
9.9525e+05,1793,1050,1998,805
9.9478e+05,1896,1210,2203,882
9.9447e+05,1850,1362,2409,952
9.9372e+05,2253,1442,2669,1075
9.9259e+05,2944,1612,2942,1167
9.9162e+05,3361,1848,3253,1297
9.9099e+05,3318,2202,3576,1410
9.9029e+05,3369,2419,4009,1551
9.9025e+05,2743,2612,4482,1718
9.8843e+05,4023,2676,4961,1897
9.8631e+05,5319,3044,5410,2074
9.8478e+05,5789,3535,5980,2289
9.833e+05,6128,4058,6602,2552
9.8152e+05,6664,4556,7346,2814
9.7902e+05,7892,5015,8161,3122
9.7587e+05,9534,5612,9069,3498
9.741e+05,9433,6418,10132,3886
9.7268e+05,9056,7086,11269,4328
9.689e+05,11062,7563,12565,4847
9.6638e+05,11376,8414,13921,5354
9.6219e+05,13378,9115,15407,5918
9.5987e+05,13146,9998,17077,6497
9.5786e+05,12573,10811,18841,7193
9.5347e+05,14469,11330,20818,7975
9.4736e+05,17778,12079,22866,8763
9.3881e+05,22879,13263,25132,9608
9.3417e+05,23072,15282,27561,10528
9.2958e+05,23085,17136,30286,11644
9.2344e+05,24745,18456,33442,12859
9.0918e+05,34215,19945,36749,14079
8.9977e+05,37023,22867,40431,15499
8.9005e+05,39369,26053,44615,17082
8.8859e+05,33112,29133,49255,18872
8.7977e+05,35415,30346,54553,20817
8.6458e+05,43705,31792,60012,22933
8.4926e+05,50367,34608,65856,25107
8.4225e+05,47424,38446,71966,27470
8.357e+05,44470,40842,79076,30090
8.3132e+05,40265,42086,86416,32971
8.0813e+05,55669,42366,93920,35868
7.9476e+05,58331,45265,1.0174e+05,38888
7.8003e+05,61626,48481,1.0995e+05,41956
7.6903e+05,60711,51626,1.1872e+05,45325
7.5682e+05,61240,53907,1.2812e+05,48914
7.2746e+05,78688,55983,1.3795e+05,52542
6.9738e+05,93520,61157,1.4803e+05,56427
6.8175e+05,90878,68188,1.5928e+05,60695
6.6836e+05,86525,73644,1.7155e+05,65407
6.4128e+05,96654,77233,1.8492e+05,70507
6.0614e+05,1.1302e+05,81914,1.9901e+05,75825
5.8134e+05,1.1574e+05,89168,2.1384e+05,81435
5.6321e+05,1.1119e+05,95593,2.3009e+05,87570
5.5121e+05,1.0136e+05,1.0012e+05,2.474e+05,94049
5.1699e+05,1.1573e+05,1.0188e+05,2.6549e+05,1.0093e+05
4.8082e+05,1.2936e+05,1.059e+05,2.84e+05,1.0793e+05
4.5485e+05,1.3019e+05,1.1187e+05,3.0317e+05,1.1529e+05
4.3005e+05,1.2951e+05,1.172e+05,3.2333e+05,1.2319e+05
4.2086e+05,1.1319e+05,1.2147e+05,3.4456e+05,1.3142e+05
4.0188e+05,1.1013e+05,1.2166e+05,3.6641e+05,1.3992e+05
3.7099e+05,1.195e+05,1.2101e+05,3.8858e+05,1.4823e+05
3.4389e+05,1.2336e+05,1.2216e+05,4.1068e+05,1.5674e+05
