1e+06,30,22,34,15
9.9999e+05,32,29,36,17
9.9997e+05,43,31,40,17
9.9995e+05,63,33,45,20
9.9993e+05,62,45,50,21
9.9991e+05,65,52,59,27
9.999e+05,72,48,71,34
9.9987e+05,84,53,80,37
9.9984e+05,95,60,90,38
9.9981e+05,110,62,101,38
9.998e+05,107,68,114,43
9.9977e+05,112,80,124,47
9.9972e+05,143,86,137,52
9.9967e+05,162,106,153,56
9.9961e+05,191,110,180,67
9.9957e+05,199,110,208,72
9.9955e+05,195,120,226,78
9.9946e+05,244,139,243,89
9.9936e+05,304,160,265,104
9.9928e+05,326,186,294,113
9.9925e+05,297,219,325,127
9.9912e+05,355,244,363,142
9.9898e+05,445,251,415,162
9.9879e+05,549,283,466,178
9.9864e+05,589,340,515,202
9.9857e+05,546,390,578,228
9.9845e+05,575,397,662,250
9.9822e+05,683,441,740,280
9.9795e+05,820,496,816,308
9.9767e+05,953,564,901,352
9.9746e+05,966,672,991,381
9.9723e+05,997,734,1121,430
9.969e+05,1140,795,1250,475
9.9633e+05,1510,863,1382,535
9.9594e+05,1608,983,1555,600
9.9564e+05,1625,1097,1727,656
9.9516e+05,1786,1212,1924,726
9.9445e+05,2157,1334,2145,793
9.9351e+05,2677,1516,2383,872
9.9306e+05,2586,1772,2668,959
9.9285e+05,2276,1991,2970,1081
9.9232e+05,2324,2142,3303,1247
9.9125e+05,2932,2195,3706,1382
9.9e+05,3622,2344,4123,1528
9.8879e+05,4079,2660,4557,1687
9.8832e+05,3752,2942,5071,1870
9.8694e+05,4408,3089,5651,2096
9.8539e+05,5080,3382,6232,2303
9.8346e+05,6017,3781,6830,2518
9.8158e+05,6694,4313,7500,2765
9.8057e+05,6369,4890,8257,3057
9.7939e+05,6310,5239,9149,3392
9.7699e+05,7434,5612,10053,3758
9.7352e+05,9475,6056,11032,4139
9.7042e+05,10783,6748,12140,4561
9.6868e+05,10388,7635,13382,5053
9.6716e+05,9854,8316,14757,5560
9.634e+05,11638,8790,16257,6076
9.5899e+05,13809,9392,17897,6718
9.5398e+05,16071,10369,19662,7396
9.5204e+05,14881,11623,21542,8146
9.4782e+05,16165,12461,23641,8954
9.4099e+05,19841,13329,25925,9832
9.318e+05,25172,14735,28384,10720
9.2452e+05,27571,16980,31015,11757
9.1726e+05,29356,19462,34013,12878
9.0993e+05,30950,21670,37540,14220
9.0006e+05,34733,23751,41543,15772
8.9013e+05,37955,26161,45837,17351
8.7788e+05,42850,28765,50596,19110
8.6978e+05,42685,31793,55830,21148
8.6115e+05,43018,34316,61603,23407
8.419e+05,53743,36534,67906,25774
8.2294e+05,62151,40513,74479,28272
8.0454e+05,68564,44953,82032,31079
7.9183e+05,67916,50025,90319,34218
7.826e+05,63807,54317,99367,37725
7.6545e+05,68367,57041,1.0923e+05,41497
7.3175e+05,88903,59888,1.1955e+05,45364
7.1183e+05,91348,66482,1.3042e+05,49552
7.0063e+05,84753,72363,1.4234e+05,54018
6.8466e+05,84120,75828,1.5548e+05,59125
6.5801e+05,94139,78475,1.6946e+05,64373
6.234e+05,1.1042e+05,82558,1.8371e+05,69719
5.9569e+05,1.1674e+05,89041,1.9862e+05,75374
5.8688e+05,1.0245e+05,96076,2.1468e+05,81639
5.6152e+05,1.0771e+05,98893,2.3197e+05,88202
5.2444e+05,1.2381e+05,1.019e+05,2.4994e+05,94952
4.9069e+05,1.3344e+05,1.075e+05,2.6845e+05,1.0198e+05
4.8075e+05,1.1735e+05,1.1424e+05,2.8775e+05,1.0937e+05
4.6924e+05,1.0569e+05,1.1693e+05,3.0822e+05,1.1733e+05
4.5082e+05,1.0347e+05,1.1619e+05,3.2961e+05,1.2513e+05
4.2729e+05,1.0685e+05,1.1543e+05,3.5051e+05,1.3326e+05
3.9495e+05,1.1851e+05,1.1501e+05,3.7162e+05,1.4108e+05
3.7935e+05,1.1102e+05,1.173e+05,3.9242e+05,1.4903e+05
3.6944e+05,99369,1.1755e+05,4.1373e+05,1.57e+05
3.5969e+05,89768,1.1559e+05,4.3504e+05,1.6502e+05
3.3751e+05,94448,1.121e+05,4.5604e+05,1.7282e+05
3.14e+05,99524,1.1016e+05,4.764e+05,1.8047e+05
3.0178e+05,92314,1.0969e+05,4.963e+05,1.8812e+05
2.9645e+05,79535,1.0777e+05,5.1633e+05,1.9578e+05
