1e+06,30,22,34,15
9.9998e+05,39,25,40,15
9.9997e+05,44,28,47,21
9.9994e+05,56,35,51,22
9.9994e+05,52,40,58,27
9.9992e+05,59,49,61,28
9.9988e+05,85,52,69,34
9.9985e+05,102,56,80,39
9.9982e+05,115,57,94,42
9.9981e+05,106,68,106,45
9.9976e+05,124,79,120,47
9.9971e+05,138,108,131,55
9.9963e+05,186,115,156,62
9.996e+05,170,136,178,70
9.9957e+05,164,150,202,82
9.9951e+05,189,148,237,97
9.9942e+05,238,154,271,112
9.9932e+05,313,154,304,115
9.9928e+05,293,183,333,128
9.9924e+05,261,221,361,143
9.9918e+05,269,235,401,156
9.9901e+05,396,225,451,174
9.9893e+05,401,256,497,186
9.9884e+05,413,294,539,212
9.9881e+05,365,321,595,229
9.9866e+05,442,327,654,256
9.9851e+05,515,353,713,285
9.983e+05,615,394,778,308
9.981e+05,699,433,853,337
9.9795e+05,697,512,924,366
9.9776e+05,753,554,1020,389
9.9743e+05,943,605,1112,418
9.9696e+05,1243,661,1226,462
9.9674e+05,1219,763,1361,501
9.9674e+05,983,883,1483,555
9.9637e+05,1146,920,1649,618
9.9596e+05,1330,978,1821,683
9.9532e+05,1715,1055,2001,748
9.9505e+05,1659,1187,2186,818
9.9459e+05,1771,1306,2415,886
9.9412e+05,1900,1413,2650,967
9.9339e+05,2230,1580,2888,1068
9.9241e+05,2753,1757,3164,1182
9.9181e+05,2794,1996,3482,1299
9.9101e+05,3045,2198,3832,1420
9.902e+05,3238,2393,4256,1571
9.8879e+05,4020,2607,4673,1740
9.8721e+05,4790,2946,5138,1919
9.8596e+05,5104,3360,5661,2112
9.8523e+05,4862,3729,6269,2331
9.8438e+05,4764,4021,6926,2599
9.8168e+05,6498,4272,7634,2886
9.7863e+05,8249,4789,8420,3179
9.77e+05,8262,5536,9292,3500
9.7529e+05,8358,6154,10286,3912
9.7182e+05,10212,6694,11360,4346
9.6791e+05,12053,7501,12627,4807
9.6415e+05,13474,8454,14006,5313
9.6125e+05,13760,9541,15538,5889
9.5935e+05,13055,10453,17233,6560
9.5596e+05,13862,11111,19158,7271
9.4825e+05,18786,11895,21154,8007
9.4115e+05,22225,13417,23292,8852
9.381e+05,20923,15304,25757,9768
9.3367e+05,21216,16573,28624,10831
9.258e+05,25057,17590,31640,11934
9.1538e+05,30523,19392,34789,13139
9.0545e+05,34443,21827,38364,14483
8.973e+05,35873,24595,42320,16013
8.9318e+05,33084,27021,46805,17795
8.8193e+05,37991,28468,51693,19607
8.6708e+05,45481,30650,56874,21622
8.548e+05,48766,34011,62510,23671
8.4231e+05,51880,37212,68686,25988
8.3624e+05,47722,40660,75467,28554
8.2546e+05,49192,42488,82943,31328
7.958e+05,69179,44408,90697,34211
7.7157e+05,79920,49812,98783,37254
7.5827e+05,77593,56411,1.0781e+05,40651
7.5126e+05,69572,61361,1.179e+05,44539
7.3753e+05,69759,63850,1.2895e+05,48917
7.0127e+05,92562,65779,1.4048e+05,53375
6.8019e+05,95463,72064,1.5237e+05,57888
6.5753e+05,99523,77770,1.6526e+05,62873
6.4621e+05,91520,82953,1.794e+05,68049
6.1705e+05,1.0286e+05,85721,1.9445e+05,73753
5.798e+05,1.2001e+05,90325,2.0995e+05,79610
5.5753e+05,1.1872e+05,97596,2.2624e+05,85906
5.2376e+05,1.2931e+05,1.0314e+05,2.4388e+05,92630
5.0581e+05,1.2189e+05,1.0988e+05,2.625e+05,99889
4.8334e+05,1.2074e+05,1.1375e+05,2.8226e+05,1.0729e+05
4.5418e+05,1.2622e+05,1.1695e+05,3.0275e+05,1.1509e+05
4.209e+05,1.35e+05,1.201e+05,3.241e+05,1.2319e+05
3.933e+05,1.3616e+05,1.2473e+05,3.459e+05,1.3145e+05
3.8654e+05,1.162e+05,1.2877e+05,3.6858e+05,1.4005e+05
3.7138e+05,1.0859e+05,1.2811e+05,3.9201e+05,1.4898e+05
3.4812e+05,1.1017e+05,1.2659e+05,4.1522e+05,1.5786e+05
3.1994e+05,1.1676e+05,1.254e+05,4.3798e+05,1.6656e+05
3.0321e+05,1.1064e+05,1.2541e+05,4.6083e+05,1.7526e+05
2.9536e+05,97280,1.2375e+05,4.8371e+05,1.8388e+05
2.8349e+05,90142,1.2037e+05,5.0608e+05,1.9254e+05
