1e+06,30,22,34,15
1e+06,29,24,37,16
9.9998e+05,35,29,40,17
9.9997e+05,40,27,46,21
9.9997e+05,39,24,54,22
9.9995e+05,42,35,55,24
9.9994e+05,50,42,58,26
9.999e+05,76,43,64,30
9.9988e+05,81,53,68,34
9.9987e+05,84,53,77,40
9.9985e+05,87,61,85,40
9.9982e+05,105,65,95,45
9.9979e+05,112,80,109,51
9.9976e+05,124,84,122,57
9.9973e+05,130,84,141,63
9.9971e+05,125,93,160,66
9.9966e+05,138,106,178,76
9.9959e+05,184,120,196,82
9.9954e+05,197,134,218,92
9.995e+05,206,141,243,106
9.9945e+05,208,168,265,114
9.9932e+05,293,175,295,126
9.9925e+05,305,201,328,139
9.9919e+05,299,231,362,153
9.9916e+05,282,220,424,166
9.9911e+05,274,242,459,178
9.9894e+05,388,253,503,198
9.9878e+05,486,276,548,217
9.9867e+05,494,339,586,235
9.9859e+05,472,382,644,254
9.9845e+05,519,415,704,276
9.9832e+05,536,459,767,307
9.9808e+05,666,470,868,332
9.9789e+05,706,530,960,359
9.9773e+05,701,584,1069,392
9.9755e+05,726,636,1175,427
9.9716e+05,978,643,1305,477
9.9668e+05,1261,714,1430,516
9.9644e+05,1286,793,1570,570
9.9635e+05,1094,912,1733,619
9.9582e+05,1390,998,1880,687
9.9518e+05,1732,1080,2092,755
9.9444e+05,2122,1224,2297,840
9.9404e+05,2113,1425,2511,942
9.9371e+05,2013,1608,2754,1065
9.9305e+05,2254,1729,3055,1166
9.9203e+05,2867,1801,3384,1292
9.9136e+05,2987,2022,3713,1408
9.9035e+05,3376,2292,4064,1561
9.8991e+05,3151,2530,4500,1728
9.8868e+05,3748,2719,4941,1899
9.8719e+05,4520,2961,5411,2061
9.8519e+05,5602,3345,5945,2267
9.8409e+05,5601,3866,6528,2520
9.8367e+05,4919,4253,7249,2782
9.8209e+05,5495,4467,8030,3071
9.7986e+05,6607,4750,8867,3373
9.7634e+05,8786,5234,9723,3703
9.7538e+05,8065,5922,10721,4074
9.7355e+05,8353,6380,11805,4504
9.7176e+05,8538,6871,12917,4934
9.6789e+05,10743,7296,14160,5411
9.6494e+05,11587,8050,15509,5927
9.6191e+05,12425,8826,16927,6482
9.6039e+05,11497,9649,18551,7081
9.5902e+05,10571,10227,20271,7757
9.5462e+05,12906,10358,22200,8449
9.4944e+05,15539,11016,24090,9139
9.4486e+05,17088,12059,26077,9864
9.4219e+05,16471,13194,28228,10681
9.3824e+05,17195,14028,30622,11597
9.3034e+05,21761,14721,33262,12577
9.2442e+05,23452,16266,35944,13555
9.1872e+05,24471,17923,38972,14696
9.1509e+05,23301,19498,42196,15865
9.0807e+05,25808,20408,45803,17183
8.96e+05,32808,21775,49506,18553
8.8295e+05,39456,24256,53420,20043
8.7488e+05,39837,27445,57923,21703
8.7081e+05,36052,30402,62824,23550
8.6174e+05,37867,32133,68349,25645
8.4374e+05,48475,33709,74164,27899
8.2693e+05,55885,36927,80349,30234
8.1165e+05,60225,41240,86968,32709
8.0212e+05,58118,45332,94521,35575
7.8165e+05,67270,48354,1.0281e+05,38747
7.6275e+05,73170,52513,1.1166e+05,42013
7.3296e+05,88714,57297,1.2111e+05,45637
7.0851e+05,95859,64295,1.3143e+05,49479
6.8975e+05,95897,71418,1.4302e+05,53931
6.7845e+05,88701,76992,1.5595e+05,58932
6.4856e+05,1.0132e+05,80317,1.6989e+05,64121
6.1893e+05,1.1118e+05,85499,1.8448e+05,69529
5.9547e+05,1.1278e+05,91714,2.0012e+05,75267
5.8082e+05,1.0528e+05,97243,2.1675e+05,81583
5.5829e+05,1.0724e+05,1.0026e+05,2.3429e+05,88275
5.2561e+05,1.1899e+05,1.0315e+05,2.5233e+05,95225
4.9578e+05,1.2553e+05,1.0766e+05,2.7112e+05,1.0232e+05
4.8006e+05,1.168e+05,1.1279e+05,2.9043e+05,1.0977e+05
4.6431e+05,1.0961e+05,1.1516e+05,3.1101e+05,1.1749e+05
4.3921e+05,1.1333e+05,1.1589e+05,3.3166e+05,1.2522e+05
