1e+06,30,22,34,15
9.9999e+05,39,25,36,16
9.9997e+05,51,23,43,16
9.9996e+05,52,26,47,18
9.9995e+05,53,27,54,22
9.9993e+05,67,32,58,22
9.9991e+05,77,33,65,24
9.999e+05,70,44,75,28
9.9988e+05,82,41,85,30
9.9988e+05,64,55,91,32
9.9986e+05,61,57,104,33
9.9984e+05,73,62,112,35
9.9979e+05,106,61,126,38
9.9977e+05,108,70,138,45
9.9976e+05,99,81,147,50
9.9973e+05,105,87,164,57
9.9968e+05,129,92,182,62
9.9961e+05,172,96,205,67
9.9959e+05,169,117,213,73
9.9954e+05,179,136,228,90
9.995e+05,181,151,252,106
9.9942e+05,220,162,281,116
9.9933e+05,262,186,309,126
9.9926e+05,286,201,340,142
9.9921e+05,275,215,385,153
9.9915e+05,275,236,422,165
9.9896e+05,406,256,465,179
9.9882e+05,462,286,517,198
9.9873e+05,465,338,557,216
9.9866e+05,454,359,614,243
9.9849e+05,539,369,690,261
9.9832e+05,610,406,753,280
9.9813e+05,677,455,821,313
9.979e+05,775,499,911,352
9.9768e+05,842,559,1006,398
9.9748e+05,882,626,1101,433
9.9702e+05,1154,684,1224,487
9.966e+05,1370,785,1331,541
9.9613e+05,1566,906,1487,583
9.9587e+05,1497,1061,1659,662
9.9559e+05,1479,1160,1857,733
9.9504e+05,1745,1222,2079,811
9.9434e+05,2124,1331,2294,883
9.9381e+05,2235,1526,2520,975
9.9381e+05,1747,1719,2815,1078
9.9339e+05,1807,1736,3149,1195
9.9215e+05,2702,1767,3469,1314
9.9107e+05,3276,1929,3808,1435
9.9044e+05,3288,2175,4186,1569
9.8955e+05,3540,2433,4567,1726
9.887e+05,3726,2653,5010,1882
9.8695e+05,4716,2944,5479,2068
9.8515e+05,5588,3310,6037,2275
9.8352e+05,6100,3826,6641,2494
9.822e+05,6262,4279,7342,2774
9.8078e+05,6486,4669,8148,3069
9.7734e+05,8668,5093,8987,3393
9.7374e+05,10577,5844,9926,3727
9.707e+05,11543,6832,11016,4120
9.699e+05,10108,7750,12324,4600
9.6641e+05,11657,8303,13716,5111
9.6211e+05,13640,9094,15246,5669
9.5812e+05,14924,10166,16878,6338
9.549e+05,15273,11252,18658,7035
9.5246e+05,14737,12262,20628,7827
9.4924e+05,14966,12982,22900,8676
9.4112e+05,20092,13669,25205,9602
9.3166e+05,25690,15076,27657,10530
9.2631e+05,26080,17246,30449,11528
9.2095e+05,26292,19261,33586,12647
9.1352e+05,28599,20856,37107,14003
8.9816e+05,38357,22657,40908,15403
8.8393e+05,45239,25922,44994,16896
8.7059e+05,49713,29987,49794,18704
8.606e+05,50036,34201,55251,20825
8.5504e+05,45762,37906,61379,23156
8.3766e+05,54331,39869,68222,25706
8.1479e+05,66632,43180,75486,28422
8.0094e+05,67427,48576,83147,31471
7.9342e+05,61753,52959,91959,34794
7.7961e+05,63521,55457,1.015e+05,38405
7.568e+05,73949,57753,1.1159e+05,42294
7.2809e+05,88284,61627,1.2208e+05,46316
7.0989e+05,89333,67620,1.3324e+05,50552
7.0265e+05,79313,72553,1.4557e+05,55378
6.8271e+05,83986,74660,1.5873e+05,60339
6.5323e+05,97125,77409,1.7232e+05,65630
6.2568e+05,1.0584e+05,82021,1.8655e+05,70894
6.0115e+05,1.0988e+05,87626,2.0143e+05,76623
5.8867e+05,1.0071e+05,93315,2.1739e+05,82632
5.5961e+05,1.1005e+05,96049,2.3437e+05,89034
5.2396e+05,1.2403e+05,1.0037e+05,2.5173e+05,95697
4.8594e+05,1.3789e+05,1.064e+05,2.6985e+05,1.0278e+05
4.6102e+05,1.3586e+05,1.1391e+05,2.893e+05,1.1006e+05
4.4513e+05,1.2508e+05,1.197e+05,3.1018e+05,1.1788e+05
4.2622e+05,1.1918e+05,1.2271e+05,3.3199e+05,1.2612e+05
3.97e+05,1.2516e+05,1.2386e+05,3.5408e+05,1.3455e+05
3.6006e+05,1.3772e+05,1.2593e+05,3.7638e+05,1.4313e+05
3.3841e+05,1.3237e+05,1.303e+05,3.99e+05,1.5187e+05
3.3189e+05,1.13e+05,1.3246e+05,4.2273e+05,1.6072e+05
3.109e+05,1.1199e+05,1.3027e+05,4.4693e+05,1.6977e+05
