1e+06,30,22,34,15
9.9998e+05,39,24,39,18
9.9997e+05,42,35,43,18
9.9995e+05,53,38,47,21
9.9994e+05,49,49,52,23
9.9993e+05,49,46,62,25
9.999e+05,69,41,72,26
9.9989e+05,76,46,78,27
9.9986e+05,85,54,86,31
9.9983e+05,102,59,96,35
9.9982e+05,83,77,103,41
9.9981e+05,78,80,122,49
9.9974e+05,137,74,138,53
9.9969e+05,163,87,150,60
9.9965e+05,158,108,166,63
9.9962e+05,166,120,183,71
9.9958e+05,168,135,200,80
9.9948e+05,222,161,219,89
9.9941e+05,245,183,249,94
9.9935e+05,257,198,283,103
9.9928e+05,271,209,324,119
9.9921e+05,291,231,356,135
9.9908e+05,377,234,392,150
9.9902e+05,372,261,437,169
9.9895e+05,358,303,472,187
9.9889e+05,352,321,527,207
9.9873e+05,441,323,589,226
9.9856e+05,539,342,649,249
9.9826e+05,732,383,712,282
9.9814e+05,707,448,787,315
9.9804e+05,677,495,875,353
9.9788e+05,689,563,959,384
9.9752e+05,886,609,1073,413
9.9707e+05,1155,691,1175,449
9.9677e+05,1207,815,1296,506
9.9661e+05,1143,884,1447,566
9.9633e+05,1215,937,1607,626
9.9568e+05,1618,1002,1782,685
9.95e+05,1989,1145,1955,741
9.9468e+05,1920,1343,2143,831
9.9433e+05,1882,1488,2387,942
9.9368e+05,2167,1589,2651,1051
9.9274e+05,2709,1687,2946,1159
9.9184e+05,3048,1966,3233,1278
9.9063e+05,3637,2211,3606,1392
9.9023e+05,3284,2558,4013,1543
9.8948e+05,3391,2767,4452,1719
9.8782e+05,4392,2923,4956,1929
9.867e+05,4663,3234,5493,2165
9.8541e+05,5022,3580,6078,2388
9.8456e+05,4881,3940,6709,2651
9.8263e+05,5837,4223,7396,2911
9.7972e+05,7574,4587,8206,3233
9.774e+05,8402,5307,8977,3565
9.7458e+05,9548,6061,9899,3907
9.7311e+05,9213,6767,11001,4297
9.6988e+05,10696,7266,12249,4750
9.6554e+05,13025,7928,13592,5261
9.6183e+05,14197,9069,14991,5850
9.5968e+05,13631,10155,16623,6505
9.5759e+05,13083,10929,18487,7236
9.5267e+05,15416,11603,20395,8001
9.464e+05,18695,12513,22483,8799
9.398e+05,21714,13770,24799,9630
9.35e+05,22354,15408,27325,10559
9.2919e+05,23828,16879,30186,11605
9.2459e+05,23869,18430,33195,12788
9.1537e+05,28360,19774,36586,14059
9.0413e+05,34076,21700,40178,15377
9.0001e+05,31490,24566,44025,16879
8.9746e+05,28016,26173,48438,18556
8.8885e+05,31141,27040,53056,20434
8.7409e+05,39831,28214,57956,22367
8.6422e+05,41914,30958,62998,24279
8.5387e+05,44106,33532,68579,26411
8.5088e+05,38450,36071,74683,28694
8.3421e+05,47543,37099,81230,31231
8.1544e+05,57038,39705,87907,33814
7.9939e+05,61812,43856,95030,36551
7.8716e+05,61955,47906,1.0307e+05,39565
7.7339e+05,63689,51156,1.1186e+05,42855
7.6293e+05,61683,54390,1.2109e+05,46330
7.4484e+05,67728,56568,1.3095e+05,49997
7.3172e+05,67624,59577,1.4117e+05,53890
7.156e+05,70390,62019,1.5208e+05,57854
6.9899e+05,73218,64602,1.6328e+05,62252
6.7822e+05,79579,67298,1.7499e+05,66716
6.5677e+05,85588,70429,1.873e+05,71357
6.2491e+05,1.0048e+05,74612,2.0008e+05,76184
6.092e+05,96546,80611,2.1373e+05,81322
5.9738e+05,89407,84981,2.2832e+05,86816
5.7263e+05,96722,86951,2.4379e+05,92672
5.4696e+05,1.0368e+05,89728,2.5972e+05,98518
5.1992e+05,1.1068e+05,93395,2.761e+05,1.0471e+05
5.0326e+05,1.0552e+05,98510,2.9279e+05,1.1116e+05
4.9513e+05,93034,1.0122e+05,3.107e+05,1.1797e+05
4.7921e+05,90806,1.0096e+05,3.2912e+05,1.2487e+05
4.5176e+05,1.0066e+05,1.0024e+05,3.4743e+05,1.3187e+05
4.1818e+05,1.1449e+05,1.0193e+05,3.6548e+05,1.3882e+05
3.9796e+05,1.124e+05,1.0574e+05,3.8399e+05,1.4571e+05
3.8384e+05,1.0468e+05,1.0849e+05,4.0307e+05,1.5289e+05
