1e+06,30,22,34,15
1e+06,29,26,35,15
9.9998e+05,33,30,40,18
9.9996e+05,47,30,47,19
9.9995e+05,47,37,51,24
9.9994e+05,51,29,65,25
9.9993e+05,44,42,69,26
9.9991e+05,50,46,77,28
9.9988e+05,64,55,83,32
9.9987e+05,66,57,94,36
9.9986e+05,70,61,100,39
9.9982e+05,90,62,111,48
9.9978e+05,116,71,124,53
9.9974e+05,139,77,134,61
9.9969e+05,154,86,153,65
9.9967e+05,145,103,167,68
9.9963e+05,159,113,183,80
9.9956e+05,198,130,202,89
9.9947e+05,241,149,229,98
9.9939e+05,277,160,262,106
9.9936e+05,253,180,293,113
9.9933e+05,244,198,319,128
9.9922e+05,304,211,355,138
9.9912e+05,339,232,399,155
9.9903e+05,360,248,444,167
9.99e+05,338,251,495,180
9.9895e+05,326,271,539,193
9.9874e+05,462,295,589,212
9.9861e+05,484,359,636,229
9.9847e+05,538,388,692,247
9.9835e+05,532,443,763,276
9.9819e+05,599,450,845,304
9.9792e+05,752,478,933,331
9.9758e+05,945,538,1023,366
9.9738e+05,967,612,1127,409
9.9733e+05,838,671,1246,458
9.9708e+05,920,699,1384,496
9.9667e+05,1151,750,1517,542
9.9629e+05,1297,838,1661,592
9.9607e+05,1255,934,1828,661
9.9578e+05,1297,1001,2004,723
9.9538e+05,1427,1090,2185,801
9.9492e+05,1615,1185,2365,899
9.941e+05,2138,1287,2565,966
9.9335e+05,2434,1510,2790,1045
9.9296e+05,2345,1686,3092,1162
9.921e+05,2744,1853,3393,1290
9.91e+05,3326,2021,3736,1415
9.8987e+05,3815,2280,4117,1551
9.8887e+05,4062,2607,4545,1714
9.8802e+05,4122,2920,5021,1892
9.8729e+05,4028,3183,5585,2098
9.8537e+05,5180,3334,6198,2331
9.8335e+05,6173,3780,6788,2556
9.8151e+05,6784,4334,7459,2811
9.8062e+05,6361,4841,8265,3109
9.7882e+05,6935,5235,9094,3484
9.7661e+05,7794,5624,10054,3850
9.7324e+05,9662,6174,11009,4249
9.704e+05,10667,6863,12159,4654
9.6938e+05,9546,7746,13416,5129
9.6655e+05,10459,8232,14841,5648
9.6299e+05,12043,8767,16290,6177
9.5842e+05,14293,9489,17886,6802
9.5418e+05,15706,10582,19620,7489
9.5299e+05,13839,11704,21552,8198
9.4811e+05,16040,12243,23695,8987
9.406e+05,20364,13145,25975,9869
9.3242e+05,24459,14860,28351,10750
9.2709e+05,25009,16873,31115,11810
9.2108e+05,26119,18766,34122,12961
9.1489e+05,27305,20313,37574,14240
9.0677e+05,30158,21887,41273,15674
8.9239e+05,38822,23595,45278,17194
8.8383e+05,39848,26855,49549,18787
8.7457e+05,41386,29764,54366,20642
8.6383e+05,44128,32338,59793,22620
8.4619e+05,53061,35202,65637,24823
8.2786e+05,60997,39352,71882,27213
8.1952e+05,57465,43793,79306,29884
8.1679e+05,48890,47228,87174,32955
8.0766e+05,48501,48066,95863,36211
7.8839e+05,58313,48835,1.0455e+05,39570
7.5897e+05,76256,51485,1.1338e+05,42918
7.5097e+05,69373,56993,1.2275e+05,46403
7.4515e+05,61634,60053,1.3325e+05,50321
7.3324e+05,61529,61206,1.4411e+05,54440
7.1452e+05,68225,61959,1.5538e+05,58590
6.8599e+05,83539,64097,1.6646e+05,62931
6.7036e+05,82848,68553,1.7832e+05,67273
6.5282e+05,84326,72336,1.9061e+05,72044
6.4525e+05,75072,76010,2.0375e+05,77047
6.2393e+05,81675,76924,2.1756e+05,82204
5.9817e+05,91467,78815,2.3163e+05,87555
5.8015e+05,91903,82016,2.4602e+05,92982
5.734e+05,80820,85020,2.6085e+05,98578
5.608e+05,77655,85459,2.7618e+05,1.0441e+05
5.2521e+05,98014,85485,2.9138e+05,1.1021e+05
4.9508e+05,1.0894e+05,89143,3.0692e+05,1.1601e+05
4.8067e+05,1.0178e+05,94469,3.2318e+05,1.2211e+05
4.8025e+05,82322,97375,3.4014e+05,1.2855e+05
