1e+06,30,22,34,15
9.9999e+05,32,22,39,15
9.9999e+05,32,21,45,16
9.9997e+05,42,25,48,18
9.9996e+05,44,27,54,22
9.9996e+05,37,30,59,26
9.9995e+05,35,36,63,28
9.9992e+05,56,43,66,31
9.9989e+05,73,48,72,35
9.9986e+05,86,57,80,38
9.9985e+05,76,69,91,40
9.9983e+05,79,75,103,49
9.9979e+05,103,77,116,54
9.9975e+05,123,88,127,57
9.997e+05,141,101,142,62
9.9966e+05,157,98,171,67
9.996e+05,187,113,183,74
9.9956e+05,189,131,204,85
9.9951e+05,209,143,229,96
9.9947e+05,199,159,254,101
9.9943e+05,210,165,284,107
9.9939e+05,214,162,321,117
9.9928e+05,292,165,350,127
9.9918e+05,319,212,375,144
9.9908e+05,355,241,412,158
9.9902e+05,349,268,452,171
9.9892e+05,378,290,498,190
9.9876e+05,461,308,560,206
9.9858e+05,538,353,617,228
9.9839e+05,626,386,689,249
9.983e+05,579,452,754,279
9.9825e+05,500,515,820,310
9.98e+05,652,518,913,352
9.9778e+05,751,549,1004,383
9.9758e+05,785,606,1111,412
9.9737e+05,830,669,1216,451
9.9707e+05,973,704,1341,500
9.967e+05,1137,758,1495,556
9.9624e+05,1375,836,1631,615
9.9593e+05,1421,940,1800,673
9.9558e+05,1497,1052,1954,736
9.9507e+05,1738,1127,2152,806
9.9446e+05,1996,1267,2360,888
9.9375e+05,2324,1423,2590,1001
9.9308e+05,2510,1645,2851,1083
9.9264e+05,2471,1813,3159,1174
9.9193e+05,2682,1970,3505,1300
9.9078e+05,3298,2155,3858,1437
9.8936e+05,4063,2424,4242,1596
9.8836e+05,4257,2755,4713,1787
9.8836e+05,3441,3097,5187,1996
9.871e+05,4027,3198,5763,2192
9.8521e+05,5116,3396,6366,2401
9.8279e+05,6464,3876,6961,2615
9.8104e+05,6975,4390,7677,2876
9.7925e+05,7398,4991,8451,3188
9.7732e+05,7873,5514,9381,3527
9.7358e+05,10138,6018,10349,3861
9.7033e+05,11483,6811,11459,4279
9.6772e+05,11798,7870,12697,4733
9.6488e+05,12368,8699,14140,5316
9.6241e+05,12417,9596,15667,5928
9.5625e+05,16016,10487,17332,6526
9.5119e+05,17890,11723,19281,7232
9.4551e+05,20175,13008,21396,8025
9.4288e+05,18888,14566,23748,8934
9.3927e+05,18749,15637,26428,9952
9.3338e+05,20948,16572,29185,11038
9.2404e+05,26145,17729,32176,12196
9.1709e+05,28079,19558,35363,13424
9.1523e+05,24342,21553,38957,14718
9.0748e+05,27333,22376,42897,16231
8.9003e+05,39446,23647,46961,17759
8.8138e+05,40312,27136,51260,19396
8.708e+05,42993,30144,56153,21299
8.6439e+05,41109,33015,61577,23391
8.5802e+05,39419,34947,67705,25661
8.3209e+05,57642,36376,73978,28072
8.1299e+05,65523,40765,80805,30507
7.9696e+05,68745,46239,88144,33325
7.8718e+05,65145,51327,96430,36474
7.7126e+05,68153,54880,1.058e+05,40071
7.4803e+05,78071,58091,1.159e+05,43703
7.2168e+05,89074,62983,1.2635e+05,47688
7.07e+05,86378,68937,1.3777e+05,52078
6.9225e+05,84145,73459,1.5024e+05,56877
6.7491e+05,84911,76707,1.6356e+05,61930
6.4464e+05,98746,79493,1.7721e+05,67140
6.1444e+05,1.0952e+05,84558,1.9157e+05,72632
5.9272e+05,1.0971e+05,90885,2.0677e+05,78604
5.7123e+05,1.101e+05,95642,2.2312e+05,84751
5.5529e+05,1.0475e+05,99409,2.4064e+05,91317
5.2391e+05,1.1549e+05,1.0223e+05,2.5845e+05,98177
4.9506e+05,1.2192e+05,1.0624e+05,2.7686e+05,1.0515e+05
4.6983e+05,1.2321e+05,1.1106e+05,2.9599e+05,1.1256e+05
4.6175e+05,1.0719e+05,1.1493e+05,3.1623e+05,1.2016e+05
4.456e+05,1.0244e+05,1.1503e+05,3.3701e+05,1.2815e+05
4.2023e+05,1.0788e+05,1.1407e+05,3.579e+05,1.3595e+05
3.8992e+05,1.1705e+05,1.1465e+05,3.7847e+05,1.4395e+05
3.6684e+05,1.1714e+05,1.1706e+05,3.9905e+05,1.5176e+05
3.5503e+05,1.0606e+05,1.1852e+05,4.2048e+05,1.5989e+05
