1e+06,30,22,34,15
9.9999e+05,26,30,37,16
9.9998e+05,24,37,41,17
9.9997e+05,32,40,44,19
9.9995e+05,51,37,50,22
9.9993e+05,66,35,60,26
9.9991e+05,71,35,68,27
9.999e+05,68,40,75,32
9.999e+05,62,42,83,32
9.9988e+05,74,38,94,35
9.9985e+05,82,53,101,39
9.9982e+05,92,63,108,41
9.9982e+05,79,73,118,48
9.9979e+05,89,72,131,49
9.9976e+05,110,71,145,52
9.9973e+05,118,85,155,55
9.9968e+05,139,99,167,61
9.9966e+05,134,107,182,67
9.9966e+05,116,112,203,71
9.9961e+05,147,110,224,81
9.9951e+05,216,112,249,88
9.9946e+05,214,147,267,94
9.9944e+05,201,164,285,109
9.994e+05,197,166,320,120
9.993e+05,268,172,348,131
9.9918e+05,340,195,375,143
9.9908e+05,369,227,412,160
9.9902e+05,347,263,456,172
9.9894e+05,375,276,500,201
9.9881e+05,432,310,535,220
9.9862e+05,535,351,583,240
9.9843e+05,595,416,641,270
9.9829e+05,611,444,741,292
9.9817e+05,635,456,821,321
9.9789e+05,794,501,901,347
9.9764e+05,892,569,990,383
9.9744e+05,912,647,1088,423
9.9721e+05,974,704,1197,472
9.9703e+05,968,779,1309,512
9.9658e+05,1241,805,1459,578
9.9588e+05,1695,907,1602,626
9.9542e+05,1829,1068,1770,692
9.9515e+05,1741,1219,1975,765
9.9464e+05,1913,1333,2205,853
9.9387e+05,2315,1462,2444,943
9.9287e+05,2868,1653,2699,1054
9.9224e+05,2929,1897,3017,1177
9.9157e+05,3008,2157,3347,1297
9.9124e+05,2745,2356,3741,1454
9.8974e+05,3696,2462,4184,1639
9.8843e+05,4244,2783,4630,1795
9.8731e+05,4535,3111,5130,1976
9.8644e+05,4555,3410,5684,2192
9.8496e+05,5184,3643,6300,2415
9.8322e+05,5898,3999,6968,2666
9.8076e+05,7273,4372,7679,2969
9.7819e+05,8413,5024,8457,3262
9.7701e+05,7994,5726,9360,3616
9.7494e+05,8485,6258,10408,4022
9.7091e+05,10831,6766,11581,4459
9.6648e+05,13115,7634,12857,4961
9.6222e+05,14792,8836,14234,5463
9.6204e+05,12117,10014,15920,6066
9.5909e+05,12677,10603,17714,6777
9.524e+05,16836,11163,19686,7481
9.4585e+05,20032,12545,21659,8255
9.4072e+05,21182,14209,23972,9118
9.4024e+05,17436,15833,26579,10105
9.3755e+05,16728,16335,29472,11147
9.3169e+05,19370,16598,32428,12301
9.2031e+05,26955,17378,35442,13432
9.1075e+05,31275,19497,38568,14693
9.0529e+05,30586,21953,42258,16078
8.9981e+05,30043,24016,46216,17597
8.8506e+05,38960,25609,50457,19232
8.7083e+05,45572,28555,55132,20994
8.6143e+05,45907,32317,60429,23052
8.526e+05,45628,35408,66455,25272
8.4164e+05,47763,37835,72846,27750
8.2952e+05,50577,40532,79460,30408
8.0249e+05,67680,43142,86772,33222
7.8609e+05,70767,48588,94639,36207
7.7389e+05,69089,53536,1.0357e+05,39584
7.6535e+05,64098,57337,1.1331e+05,43226
7.4121e+05,75816,59425,1.2363e+05,47084
7.1208e+05,90118,63520,1.3437e+05,51125
6.9516e+05,89348,69714,1.4587e+05,55557
6.7921e+05,87815,74616,1.5844e+05,60401
6.6467e+05,85220,78262,1.7194e+05,65639
6.443e+05,89012,80715,1.8606e+05,71039
6.1064e+05,1.0532e+05,83566,2.0056e+05,76581
5.8325e+05,1.1228e+05,89038,2.1552e+05,82337
5.6712e+05,1.0638e+05,95003,2.3159e+05,88565
5.5568e+05,96927,98762,2.4871e+05,95207
5.1778e+05,1.158e+05,99879,2.6664e+05,1.0197e+05
4.9187e+05,1.19e+05,1.0449e+05,2.8473e+05,1.0885e+05
4.6639e+05,1.2117e+05,1.0871e+05,3.0382e+05,1.1594e+05
4.4658e+05,1.1718e+05,1.1287e+05,3.2345e+05,1.2337e+05
4.3029e+05,1.1055e+05,1.1536e+05,3.4389e+05,1.3128e+05
4.0241e+05,1.1679e+05,1.1609e+05,3.6481e+05,1.3922e+05
3.7526e+05,1.2112e+05,1.1794e+05,3.8577e+05,1.4712e+05
