1e+06,30,22,34,15
9.9999e+05,32,24,38,16
9.9998e+05,38,28,42,16
9.9996e+05,53,28,50,18
9.9994e+05,54,35,54,18
9.9994e+05,51,42,56,21
9.9992e+05,56,41,69,24
9.999e+05,67,47,77,29
9.9987e+05,91,43,87,32
9.9985e+05,85,56,94,37
9.9985e+05,78,62,101,39
9.9982e+05,86,63,113,43
9.9978e+05,113,65,124,50
9.9975e+05,118,76,139,57
9.9973e+05,116,87,152,59
9.9971e+05,113,103,157,63
9.9968e+05,122,107,180,71
9.9963e+05,141,114,203,83
9.9956e+05,178,123,225,96
9.9951e+05,189,130,257,103
9.9947e+05,191,146,279,113
9.9939e+05,236,146,311,122
9.993e+05,280,170,334,136
9.9921e+05,316,199,360,143
9.9915e+05,311,231,395,157
9.9909e+05,301,256,435,176
9.9899e+05,353,264,483,190
9.9877e+05,499,289,531,204
9.9864e+05,524,357,570,229
9.9846e+05,620,374,635,251
9.9836e+05,602,434,688,278
9.9817e+05,671,472,770,311
9.9781e+05,907,506,859,338
9.9754e+05,1014,582,953,379
9.9738e+05,979,665,1065,423
9.972e+05,971,736,1181,477
9.9693e+05,1039,801,1312,533
9.9647e+05,1300,883,1437,597
9.9587e+05,1646,978,1591,675
9.9545e+05,1742,1132,1763,742
9.9535e+05,1489,1275,1969,818
9.9467e+05,1875,1347,2190,913
9.9385e+05,2308,1500,2431,994
9.926e+05,3106,1657,2719,1099
9.923e+05,2826,1956,3004,1215
9.9174e+05,2814,2177,3358,1353
9.9078e+05,3219,2337,3747,1501
9.8914e+05,4229,2539,4183,1653
9.8764e+05,4895,2930,4619,1799
9.8625e+05,5372,3303,5162,1990
9.8565e+05,4895,3791,5755,2212
9.8424e+05,5325,4085,6434,2450
9.8186e+05,6678,4393,7152,2713
9.7964e+05,7574,4922,7951,3016
9.7803e+05,7733,5463,8856,3329
9.7675e+05,7596,5883,9854,3694
9.7436e+05,8510,6292,10929,4135
9.7195e+05,9295,6799,12045,4561
9.6651e+05,12931,7323,13318,5030
9.644e+05,12478,8554,14659,5505
9.6167e+05,12821,9439,16158,6065
9.5664e+05,15400,10137,17906,6716
9.4758e+05,21418,11263,19827,7387
9.4151e+05,23410,13329,21833,8148
9.3658e+05,23785,15498,24220,9113
9.3183e+05,23886,17425,26947,10159
9.2183e+05,29236,18954,30065,11354
9.0987e+05,35559,21095,33566,12644
8.9766e+05,40728,24296,37400,14121
8.9331e+05,37195,27774,41811,15791
8.882e+05,35005,30116,46761,17742
8.7346e+05,42814,31482,52332,19792
8.5569e+05,52283,34071,58045,21878
8.3991e+05,57865,37944,64369,24200
8.2999e+05,56432,42359,71301,26834
8.1285e+05,62624,45580,79028,29732
7.9267e+05,70548,49528,87342,32999
7.6447e+05,84847,54546,96222,36454
7.3843e+05,94274,61239,1.0614e+05,40130
7.2518e+05,89216,68478,1.1721e+05,44340
7.0809e+05,88900,73288,1.2981e+05,49068
6.837e+05,95944,77158,1.4329e+05,54194
6.522e+05,1.0865e+05,82072,1.5716e+05,59502
6.2268e+05,1.1672e+05,88634,1.7206e+05,65336
5.9916e+05,1.1732e+05,95227,1.8837e+05,71439
5.8204e+05,1.1183e+05,1.0059e+05,2.0563e+05,78021
5.6116e+05,1.1068e+05,1.0447e+05,2.2377e+05,84985
5.1874e+05,1.3141e+05,1.0723e+05,2.4271e+05,92219
4.8388e+05,1.4048e+05,1.1345e+05,2.6228e+05,99714
4.6483e+05,1.319e+05,1.205e+05,2.8286e+05,1.0752e+05
4.5724e+05,1.1366e+05,1.245e+05,3.0469e+05,1.1559e+05
4.3525e+05,1.1361e+05,1.2379e+05,3.2744e+05,1.2406e+05
4.0711e+05,1.1963e+05,1.2345e+05,3.499e+05,1.3253e+05
3.8428e+05,1.1897e+05,1.245e+05,3.7233e+05,1.4115e+05
3.6858e+05,1.116e+05,1.2522e+05,3.9469e+05,1.497e+05
3.5691e+05,1.0152e+05,1.2426e+05,4.174e+05,1.5849e+05
3.369e+05,1.0168e+05,1.2152e+05,4.3999e+05,1.6717e+05
3.0777e+05,1.1112e+05,1.1921e+05,4.6198e+05,1.7548e+05
2.8274e+05,1.1438e+05,1.1954e+05,4.8343e+05,1.8371e+05
2.7277e+05,1.0178e+05,1.2047e+05,5.0507e+05,1.9201e+05
2.6665e+05,88113,1.1854e+05,5.2678e+05,2.004e+05
