65.0
63.0
67.0
50.0
149.0
91.0
157.0
122.0
163.0
259.0
297.0
428.0
484.0
484.0
495.0
641.0
804.0
981.0
1367.0
1925.0
2043.0
2154.0
1852.0
2299.0
3120.0
3178.0
3658.0
3983.0
5181.0
4985.0
5547.0
5408.0
6185.0
5519.0
5667.0
5402.0
4965.0
5022.0
5235.0
5219.0
4727.0
4827.0
4954.0
4594.0
5241.0
4995.0
5088.0
4404.0
3799.0
3227.0
3267.0
3077.0
2425.0
2419.0
1997.0
1863.0
1731.0
1648.0
1528.0
