Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-02-20 04:31:11,32.3182,-86.9023,1272608,17933,,,1.0,25954.72126791055,7176049.0,,1.4091534863838668,84000001.0,USA,146354.84894002572,
Alaska,US,2022-02-20 04:31:11,61.3707,-152.4044,235956,1141,,,2.0,32254.475117730282,3741734.0,,0.48356473240773706,84000002.0,USA,511483.7774846387,
American Samoa,US,2022-02-20 04:31:11,-14.270999999999999,-170.132,18,0,,,60.0,32.35024532269369,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2022-02-20 04:31:11,33.7298,-111.4312,1962920,27513,,,4.0,26967.939542092383,18097981.0,,1.4016363377009762,84000004.0,USA,248642.459928034,
Arkansas,US,2022-02-20 04:31:11,34.9697,-92.3731,813925,10291,,,5.0,26970.7707988988,4924079.0,,1.2643671099917069,84000005.0,USA,163167.62122390984,
California,US,2022-02-20 04:31:11,36.1162,-119.6816,8891694,83946,,,6.0,22503.654122421813,144365762.0,,0.9440945673569064,84000006.0,USA,365369.8806063127,
Colorado,US,2022-02-20 04:31:11,39.0598,-105.3111,1301611,11681,,,8.0,22602.3731596656,16450578.0,,0.8974263432008488,84000008.0,USA,285662.99965825834,
Connecticut,US,2022-02-20 04:31:11,41.5978,-72.7554,719327,10357,,,9.0,20175.851200758872,13097108.0,,1.439818052151525,84000009.0,USA,367350.7350179663,
Delaware,US,2022-02-20 04:31:11,39.3185,-75.5071,254946,2695,,,10.0,26181.49777564174,3090568.0,,1.0570865987307116,84000010.0,USA,317383.67818075017,
Diamond Princess,US,2022-02-20 04:31:11,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-02-20 04:31:11,38.8974,-77.0268,133697,1314,,,11.0,18943.987168242533,3029777.0,,0.982819360195068,84000011.0,USA,429299.51016579545,
Florida,US,2022-02-20 04:31:11,27.7663,-81.6868,5818706,68902,,,12.0,27091.802083245548,53545875.0,,1.1841464408065985,84000012.0,USA,249308.7376942925,
Georgia,US,2022-02-20 04:31:11,33.0406,-83.6431,2451908,34757,,,13.0,23093.249652010654,16488187.0,,1.4175491086941272,84000013.0,USA,155293.6809619434,
Grand Princess,US,2022-02-20 04:31:11,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-02-20 04:31:11,13.4443,144.7937,42403,316,,,66.0,25819.435057145816,352828.0,,0.7452302903096479,316.0,GUM,214839.0357366848,
Hawaii,US,2022-02-20 04:31:11,21.0943,-157.4983,234015,1300,,,15.0,16527.977105275055,3545611.0,,0.5555199453026516,84000015.0,USA,250418.8937983095,
Idaho,US,2022-02-20 04:31:11,44.2405,-114.4788,414513,4676,,,16.0,23195.183163455167,1185660.0,,1.1280707722073855,84000016.0,USA,66346.77529916371,
Illinois,US,2022-02-20 04:31:11,40.3495,-88.9861,3013709,34732,,,17.0,23782.7617672314,53621982.0,,1.152466943556926,84000017.0,USA,423159.2444369282,
Indiana,US,2022-02-20 04:31:11,39.8494,-86.2583,1674269,22529,,,18.0,24869.49696675049,18777274.0,,1.3456021702605734,84000018.0,USA,278916.5652513681,
Iowa,US,2022-02-20 04:31:11,42.0115,-93.2105,745530,8948,,,19.0,23629.58666527209,1930704.0,,1.2002199777339608,84000019.0,USA,61193.69776264869,
Kansas,US,2022-02-20 04:31:11,38.5266,-96.7265,762868,7905,,,20.0,26185.57422921113,2239270.0,,1.036221207338622,84000020.0,USA,76863.32472229222,
