Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-08-29 04:31:43,32.3182,-86.9023,688018,12219,,,1.0,14032.06283262818,5365541.0,,1.7759709775034955,84000001.0,USA,109429.70742486771,
Alaska,US,2021-08-29 04:31:43,61.3707,-152.4044,86753,438,,,2.0,11858.874026888298,2701808.0,,0.5048816755616521,84000002.0,USA,369329.0228215626,
American Samoa,US,2021-08-29 04:31:43,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-08-29 04:31:43,33.7298,-111.4312,1005764,18779,,,4.0,13817.874771061988,11622513.0,,1.8671378176192426,84000004.0,USA,159678.0449081892,
Arkansas,US,2021-08-29 04:31:43,34.9697,-92.3731,448596,6854,,,5.0,14864.981291031492,3594710.0,,1.5278780907542644,84000005.0,USA,119116.74847007955,
California,US,2021-08-29 07:30:58,36.1162,-119.6816,4421027,65313,,,6.0,11199.860863308046,80625922.0,,1.4758952698045833,84000006.0,USA,204053.11541190682,
Colorado,US,2021-08-29 04:31:43,39.0598,-105.3111,610127,7111,,,8.0,10594.807610558984,10067407.0,,1.1654950526693624,84000008.0,USA,174819.73474734733,
Connecticut,US,2021-08-29 04:31:43,41.5978,-72.7554,370708,8358,,,9.0,10397.704308236616,9451569.0,,2.2546047023533347,84000009.0,USA,265099.8082342319,
Delaware,US,2021-08-29 04:31:43,39.3185,-75.5071,118926,1877,,,10.0,12213.020814078154,2041443.0,,1.5782923834989826,84000010.0,USA,209644.53399386298,
Diamond Princess,US,2021-08-29 04:31:43,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-08-29 04:31:43,38.8974,-77.0268,54556,1159,,,11.0,7730.227035390769,1843464.0,,2.1244226116284186,84000011.0,USA,261206.74630782328,
Florida,US,2021-08-29 04:31:43,27.7663,-81.6868,3223249,43979,,,12.0,15007.395797797506,36838794.0,,1.3644307343304845,84000012.0,USA,171520.8357379551,
Georgia,US,2021-08-29 04:31:43,33.0406,-83.6431,1369926,22553,,,13.0,12902.622416004335,10309938.0,,1.646293303433908,84000013.0,USA,97103.95827688133,
Grand Princess,US,2021-08-29 04:31:43,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-08-29 04:31:43,13.4443,144.7937,10155,145,,,66.0,6183.438978499535,196595.0,,1.427868045297883,316.0,GUM,119707.84696978,
Hawaii,US,2021-08-29 04:31:43,21.0943,-157.4983,60551,587,,,15.0,4276.5871491208245,2063779.0,,0.9694307278162211,84000015.0,USA,145760.28059033587,
Idaho,US,2021-08-29 04:31:43,44.2405,-114.4788,217887,2327,,,16.0,12192.449631099036,872285.0,,1.067984781102131,84000016.0,USA,48811.0393298509,
Illinois,US,2021-08-29 04:31:43,40.3495,-88.9861,1508005,26322,,,17.0,11900.460083834832,28568305.0,,1.7454849287634988,84000017.0,USA,225447.5106616484,
Indiana,US,2021-08-29 04:31:43,39.8494,-86.2583,843700,14373,,,18.0,12532.272048785104,12121074.0,,1.703567618821856,84000018.0,USA,180045.74717489138,
Iowa,US,2021-08-29 04:31:43,42.0115,-93.2105,402725,6268,,,19.0,12764.376067725914,1567512.0,,1.5563970451300515,84000019.0,USA,49682.32083598778,
