Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-01-30 05:30:40,32.3182,-86.9023,455582,7566,242143.0,205873.0,1.0,9291.552327721674,3694657.0,,1.6607328647751667,84000001.0,USA,75352.18434548155,
Alaska,US,2021-01-30 05:30:40,61.3707,-152.4044,54063,262,,,2.0,7390.249403659378,1489766.0,,0.48461979542385736,84000002.0,USA,203646.52892166577,
American Samoa,US,2021-01-30 05:30:40,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-01-30 05:30:40,33.7298,-111.4312,748260,13022,101891.0,633347.0,4.0,10280.108431197421,6589141.0,,1.7403041723465105,84000004.0,USA,47031.90136393543,
Arkansas,US,2021-01-30 05:30:40,34.9697,-92.3731,292563,4831,270376.0,17356.0,5.0,9694.565982416352,2407700.0,,1.6512682738418734,84000005.0,USA,79783.18008724225,
California,US,2021-01-30 08:30:40,36.1162,-119.6816,3349180,39290,,,6.0,8482.853521048411,41677405.0,,1.1722185690877998,84000006.0,USA,105479.77773865065,
Colorado,US,2021-01-30 05:30:40,39.0598,-105.3111,393459,5594,20970.0,366895.0,8.0,6832.3847455413825,5393734.0,,1.4217491530248387,84000008.0,USA,93661.76883260494,
Connecticut,US,2021-01-30 05:30:40,41.5978,-72.7554,250023,7046,9800.0,233177.0,9.0,7012.703325146054,5708292.0,,2.8181407310527433,84000009.0,USA,160107.50326691792,
Delaware,US,2021-01-30 05:30:40,39.3185,-75.5071,76935,1299,,,10.0,7900.7849951322905,1211530.0,,1.68843829206473,84000010.0,USA,124417.2099194466,
Diamond Princess,US,2021-01-30 05:30:40,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-01-30 05:30:40,38.8974,-77.0268,36414,907,25588.0,9919.0,11.0,5159.624739106963,1079006.0,,2.4908002416652937,84000011.0,USA,152888.06643721776,
Florida,US,2021-01-30 05:30:40,27.7663,-81.6868,1698570,26254,,,12.0,7908.514756466196,20563794.0,,1.5456531082027822,84000012.0,USA,95744.69600777773,
Georgia,US,2021-01-30 05:30:40,33.0406,-83.6431,899515,13986,,,13.0,8472.065208290185,6378542.0,,1.5548378848601747,84000013.0,USA,60076.178560466135,
Grand Princess,US,2021-01-30 05:30:40,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-01-30 05:30:40,13.4443,144.7937,7579,129,7355.0,95.0,66.0,4614.897490698963,106122.0,,1.7020715133922681,316.0,GUM,64618.30736349853,
Hawaii,US,2021-01-30 05:30:40,21.0943,-157.4983,26460,407,,,15.0,1868.8130000452018,973434.0,,1.5381708238851095,84000015.0,USA,68751.55381277403,
Idaho,US,2021-01-30 05:30:40,44.2405,-114.4788,162355,1725,80252.0,80378.0,16.0,9085.008099873256,599636.0,,1.0624865264389762,84000016.0,USA,33554.23557621016,
Illinois,US,2021-01-30 05:30:40,40.3495,-88.9861,1120528,21146,,,17.0,8842.675413423216,15844619.0,,1.8871460597147058,84000017.0,USA,125038.21668566814,
Indiana,US,2021-01-30 05:30:40,39.8494,-86.2583,622625,11220,403634.0,207771.0,18.0,9248.4365110523,6929205.0,,1.8020477815699658,84000018.0,USA,102926.01889510725,
Iowa,US,2021-01-30 05:30:40,42.0115,-93.2105,318319,4577,281179.0,32563.0,19.0,10089.12639022272,1246868.0,,1.437865788721377,84000019.0,USA,39519.50352924024,
Kansas,US,2021-01-30 05:30:40,38.5266,-96.7265,276956,3802,5647.0,267507.0,20.0,9506.561942859575,1168723.0,,1.3727812360086078,84000020.0,USA,40116.61633452487,
Kentucky,US,2021-01-30 05:30:40,37.6681,-84.6701,358469,3668,43052.0,311749.0,21.0,8023.617664050166,3577417.0,,1.0232405033629128,84000021.0,USA,80073.38495901557,
Louisiana,US,2021-01-30 05:30:40,31.1695,-91.8678,397276,8801,344321.0,44154.0,22.0,8545.786283496322,4964052.0,,2.2153364411643293,84000022.0,USA,106781.50075051724,
Maine,US,2021-01-30 05:30:40,44.6939,-69.3819,38813,570,12379.0,25864.0,23.0,2887.416568219894,1376086.0,,1.4685801149099529,84000023.0,USA,102371.20335185225,
Maryland,US,2021-01-30 05:30:40,39.0639,-76.8021,350629,7076,9482.0,334071.0,24.0,5799.66190734541,6918308.0,,2.0180874941890146,84000024.0,USA,114433.90983313705,
Massachusetts,US,2021-01-30 05:30:40,42.2302,-71.5301,517252,14444,389717.0,113091.0,25.0,7504.559664319334,13395638.0,,2.792449328373791,84000025.0,USA,194350.84758033475,
Michigan,US,2021-01-30 05:30:40,43.3266,-84.5361,608627,15410,463106.0,130111.0,26.0,6094.279711825252,9323727.0,,2.531928422498509,84000026.0,USA,93359.97301253038,
Minnesota,US,2021-01-30 05:30:40,45.6945,-93.9002,459747,6236,443253.0,10258.0,27.0,8152.074461596076,6181070.0,,1.356398192919149,84000027.0,USA,109600.59096054494,
Mississippi,US,2021-01-30 05:30:40,32.7416,-89.6787,272662,5983,222812.0,43867.0,28.0,9161.570875651723,1567150.0,,2.194291833845567,84000028.0,USA,52656.973827587266,
Missouri,US,2021-01-30 05:30:40,38.4561,-92.2884,530002,7055,,,29.0,8635.57177371368,4128988.0,,1.331127052350746,84000029.0,USA,67275.54278437156,
Montana,US,2021-01-30 05:30:40,46.9219,-110.4544,93246,1227,88291.0,3728.0,30.0,8724.543356992752,944503.0,,1.3158741393732707,84000030.0,USA,88372.23445841887,
Nebraska,US,2021-01-30 05:30:40,41.1254,-98.2681,189597,1921,134492.0,53184.0,31.0,9801.293212186882,2075362.0,,1.0132016856806807,84000031.0,USA,107286.67375238317,
Nevada,US,2021-01-30 05:30:40,38.3135,-117.0554,276279,4218,,,32.0,8969.643095999034,2468681.0,,1.5267175572519085,84000032.0,USA,80147.92107932195,
New Hampshire,US,2021-01-30 05:30:40,43.4525,-71.5639,65134,1036,58414.0,5684.0,33.0,4790.282640943554,1243827.0,,1.590567138514447,84000033.0,USA,91477.30657470594,
New Jersey,US,2021-01-30 05:30:40,40.2989,-74.521,687269,21383,66931.0,598955.0,34.0,7737.6075044555455,9398414.0,,3.1112999422351364,84000034.0,USA,105811.89999313232,
New Mexico,US,2021-01-30 05:30:40,34.8405,-106.2485,172798,3248,101054.0,68496.0,35.0,8240.919979645456,2306874.0,,1.8796513848539913,84000035.0,USA,110017.26893323203,
New York,US,2021-01-30 05:30:40,42.1657,-74.9481,1395806,43090,125909.0,1226807.0,36.0,7175.066816815698,31649335.0,,3.0871052280904365,84000036.0,USA,162691.73032125068,
North Carolina,US,2021-01-30 05:30:40,35.6301,-79.8064,746459,9157,635543.0,101759.0,37.0,7117.21035033663,8810439.0,,1.2267251114930626,84000037.0,USA,84004.27570946228,
North Dakota,US,2021-01-30 05:30:40,47.5289,-99.784,97457,1444,94966.0,1047.0,38.0,12788.592004325108,1341601.0,,1.4816790995002924,84000038.0,USA,176048.7991790694,
Northern Mariana Islands,US,2021-01-30 05:30:40,15.0979,145.6739,132,2,29.0,101.0,69.0,239.37327723777744,17561.0,,1.5151515151515151,580.0,MNP,31845.713042216743,
Ohio,US,2021-01-30 05:30:40,40.3888,-82.7649,888590,17172,770597.0,100822.0,39.0,7601.86840731964,8982880.0,,1.9323872652179295,84000039.0,USA,76848.34589489353,
Oklahoma,US,2021-01-30 05:30:40,35.5653,-96.9289,384921,3471,351545.0,29905.0,40.0,9727.667956120982,3157187.0,,0.901743474635055,84000040.0,USA,79787.97418530488,
Oregon,US,2021-01-30 05:30:40,44.572,-122.0709,141729,1938,,,41.0,3360.309094663797,3133678.0,,1.3673983447283196,84000041.0,USA,74297.61504806962,
Pennsylvania,US,2021-01-30 05:30:40,40.5908,-77.2098,842180,21470,675578.0,145132.0,42.0,6578.509011373155,9111901.0,,2.549336246408131,84000042.0,USA,34724.40102862141,
Puerto Rico,US,2021-01-30 05:30:40,18.2208,-66.5901,92968,1812,78813.0,12343.0,72.0,2910.9864626980543,1560638.0,,1.949057740297737,630.0,PRI,48866.23452340769,
Rhode Island,US,2021-01-30 05:30:40,41.6809,-71.5118,114438,2324,6941.0,105173.0,44.0,10802.549839006722,2497271.0,,2.0307939670389206,84000044.0,USA,235733.71117116828,
South Carolina,US,2021-01-30 05:30:40,33.8569,-80.945,435633,6942,193525.0,235166.0,45.0,8461.00599101057,4147778.0,,1.5935431888768756,84000045.0,USA,80559.49505060875,
South Dakota,US,2021-01-30 05:30:40,44.2998,-99.4388,107955,1768,103127.0,3060.0,46.0,12203.007034348828,400824.0,,1.6377194201287573,84000046.0,USA,45308.30523399411,
