Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-09-11 04:31:41,32.3182,-86.9023,741318,12605,,,1.0,15119.11135313067,5561594.0,,1.7003499173094407,84000001.0,USA,113428.19004381845,
Alaska,US,2021-09-11 04:31:41,61.3707,-152.4044,95175,458,,,2.0,13010.136081854158,2830842.0,,0.4812188074599422,84000002.0,USA,386967.58230867545,
American Samoa,US,2021-09-11 04:31:41,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-09-11 04:31:41,33.7298,-111.4312,1042480,19147,,,4.0,14322.30432918329,12070187.0,,1.8366779218785971,84000004.0,USA,165828.49697274945,
Arkansas,US,2021-09-11 04:31:41,34.9697,-92.3731,472136,7199,,,5.0,15645.018695713838,3726384.0,,1.5247725231712896,84000005.0,USA,123479.98743457162,
California,US,2021-09-11 07:31:57,36.1162,-119.6816,4577438,66691,,,6.0,11596.68237345188,85232285.0,,1.455465793356637,84000006.0,USA,215711.18638402093,
Colorado,US,2021-09-11 04:31:41,39.0598,-105.3111,634888,7274,,,8.0,11024.780437929434,10451092.0,,1.1457138896939303,84000008.0,USA,181482.39474773628,
Connecticut,US,2021-09-11 04:31:41,41.5978,-72.7554,378933,8424,,,9.0,10628.401023536113,9643929.0,,2.2230842919460696,84000009.0,USA,270495.1663077895,
Delaware,US,2021-09-11 04:31:41,39.3185,-75.5071,123958,1900,,,10.0,12729.778467883389,2100961.0,,1.532777230997596,84000010.0,USA,215756.6925867048,
Diamond Princess,US,2021-09-11 04:31:41,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-09-11 04:31:41,38.8974,-77.0268,56966,1165,,,11.0,8071.708213543342,1902352.0,,2.04507952111786,84000011.0,USA,269550.7893032792,
Florida,US,2021-09-11 04:31:41,27.7663,-81.6868,3452700,48772,,,12.0,16075.715984416795,38296134.0,,1.4125756654212644,84000012.0,USA,178306.18747217176,
Georgia,US,2021-09-11 04:31:41,33.0406,-83.6431,1484274,23741,,,13.0,13979.606915915472,10849130.0,,1.5995025177292064,84000013.0,USA,102182.32804702234,
Grand Princess,US,2021-09-11 04:31:41,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-09-11 04:31:41,13.4443,144.7937,12227,159,,,66.0,7445.091914339124,208074.0,,1.3004007524331398,316.0,GUM,126697.47730303415,
Hawaii,US,2021-09-11 04:31:41,21.0943,-157.4983,70320,641,,,15.0,4966.550648646205,2201250.0,,0.911547212741752,84000015.0,USA,155469.5622203137,
Idaho,US,2021-09-11 04:31:41,44.2405,-114.4788,232630,2460,,,16.0,13017.433613214964,903554.0,,1.0574732407686025,84000016.0,USA,50560.77982613952,
Illinois,US,2021-09-11 04:31:41,40.3495,-88.9861,1564386,26694,,,17.0,12345.392189488788,29639736.0,,1.7063563596196847,84000017.0,USA,233902.7358419915,
Indiana,US,2021-09-11 04:31:41,39.8494,-86.2583,900020,14783,,,18.0,13368.846141220301,12685438.0,,1.6425190551321083,84000018.0,USA,188428.77808936397,
Iowa,US,2021-09-11 04:31:41,42.0115,-93.2105,417152,6337,,,19.0,13221.64009039419,1600621.0,,1.5191105400429579,84000019.0,USA,50731.711182319246,
Kansas,US,2021-09-11 04:31:41,38.5266,-96.7265,388019,5770,,,20.0,13318.818362867854,1654906.0,,1.4870405830642315,84000020.0,USA,56804.93074210332,
Kentucky,US,2021-09-11 04:31:41,37.6681,-84.6701,620356,8003,,,21.0,13885.438795543005,6432208.0,,1.2900657042085513,84000021.0,USA,143972.21999013805,
Louisiana,US,2021-09-11 04:31:41,31.1695,-91.8678,712574,13056,,,22.0,15328.14747222613,8716348.0,,1.832230757787963,84000022.0,USA,187496.9723330395,
Maine,US,2021-09-11 04:31:41,44.6939,-69.3819,79929,959,,,23.0,5946.160278289436,2593285.0,,1.1998148356666543,84000023.0,USA,192922.32177662448,
Maryland,US,2021-09-11 04:31:41,39.0639,-76.8021,508017,10139,,,24.0,8402.975347686282,12255394.0,,1.9957993531712521,84000024.0,USA,202713.2431752921,
Massachusetts,US,2021-09-11 04:31:41,42.2302,-71.5301,777022,18349,,,25.0,11273.437240433555,26811992.0,,2.361451799305554,84000025.0,USA,389002.2536080144,
Michigan,US,2021-09-11 04:31:41,43.3266,-84.5361,1088201,21821,,,26.0,10896.33104789625,15477281.0,,2.005236165009957,84000026.0,USA,154976.49560817782,
Minnesota,US,2021-09-11 04:31:41,45.6945,-93.9002,666496,7985,,,27.0,11818.076073048738,10582485.0,,1.198056702515844,84000027.0,USA,187644.95626665003,
Mississippi,US,2021-09-11 04:31:41,32.7416,-89.6787,460312,8905,,,28.0,15466.698743913696,2348431.0,,1.9345574306122804,84000028.0,USA,78908.38126720134,
Missouri,US,2021-09-11 04:31:41,38.4561,-92.2884,787268,11341,,,29.0,12827.32766885412,6698365.0,,1.4405513751352779,84000029.0,USA,109139.61027322846,
Montana,US,2021-09-11 04:31:41,46.9219,-110.4544,133715,1834,,,30.0,12511.017255220448,1685590.0,,1.371573869797704,84000030.0,USA,157711.89152471328,
