Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-02-18 04:32:05,32.3182,-86.9023,1270015,17787,,,1.0,25901.8372751589,7165978.0,,1.4005346393546534,84000001.0,USA,146149.4518358985,
Alaska,US,2022-02-18 04:32:05,61.3707,-152.4044,234810,1141,,,2.0,32097.820366484633,3741734.0,,0.4859247902559517,84000002.0,USA,511483.7774846387,
American Samoa,US,2022-02-18 04:32:05,-14.270999999999999,-170.132,18,0,,,60.0,32.35024532269369,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2022-02-18 04:32:05,33.7298,-111.4312,1959866,27398,,,4.0,26925.98159813055,18034469.0,,1.397952717175562,84000004.0,USA,247769.88856689987,
Arkansas,US,2022-02-18 04:32:05,34.9697,-92.3731,811669,10235,,,5.0,26896.01445289356,4913729.0,,1.2609820012837745,84000005.0,USA,162824.65660460384,
California,US,2022-02-18 04:32:05,36.1162,-119.6816,8879455,83588,,,6.0,22456.848352976747,143781963.0,,0.9420276788531758,84000006.0,USA,363892.3656611272,
Colorado,US,2022-02-18 04:32:05,39.0598,-105.3111,1299468,11675,,,8.0,22565.160132362384,16395102.0,,0.8984445942493391,84000008.0,USA,284699.6632594375,
Connecticut,US,2022-02-18 04:32:05,41.5978,-72.7554,718064,10324,,,9.0,20140.4262826527,13063321.0,,1.4377548519352037,84000009.0,USA,366403.0693742187,
Delaware,US,2022-02-18 04:32:05,39.3185,-75.5071,254441,2655,,,10.0,26129.637160544036,3083300.0,,1.0434639071533285,84000010.0,USA,316637.2961004925,
Diamond Princess,US,2022-02-18 04:32:05,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-02-18 04:32:05,38.8974,-77.0268,133587,1313,,,11.0,18928.400890401543,3010439.0,,0.9828800706655588,84000011.0,USA,426559.4425213496,
Florida,US,2022-02-18 04:32:05,27.7663,-81.6868,5776333,68572,,,12.0,26894.514072874623,53429180.0,,1.187119925392113,84000012.0,USA,248765.4076404791,
Georgia,US,2022-02-18 04:32:05,33.0406,-83.6431,2448939,34608,,,13.0,23065.286181025283,16424322.0,,1.4131834235152447,84000013.0,USA,154692.1696535967,
Grand Princess,US,2022-02-18 04:32:05,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-02-18 04:32:05,13.4443,144.7937,41780,315,,,66.0,25440.08670819404,348907.0,,0.7539492580181906,316.0,GUM,212451.51587113112,
Hawaii,US,2022-02-18 04:32:05,21.0943,-157.4983,233155,1290,,,15.0,16467.237151380916,3527283.0,,0.5532800068623877,84000015.0,USA,249124.42650183066,
Idaho,US,2022-02-18 04:32:05,44.2405,-114.4788,411158,4654,,,16.0,23007.445168474565,1183757.0,,1.131924953424231,84000016.0,USA,66240.28784627307,
Illinois,US,2022-02-18 04:32:05,40.3495,-88.9861,3010525,34682,,,17.0,23757.635149675807,53294319.0,,1.1520249790318964,84000017.0,USA,420573.48347960407,
Indiana,US,2022-02-18 04:32:05,39.8494,-86.2583,1672761,22426,,,18.0,24847.097220099346,18723533.0,,1.3406577508681754,84000018.0,USA,278118.29947896826,
Iowa,US,2022-02-18 04:32:05,42.0115,-93.2105,743773,8948,,,19.0,23573.898518891816,1930704.0,,1.2030552332499298,84000019.0,USA,61193.69776264869,
Kansas,US,2022-02-18 04:32:05,38.5266,-96.7265,761458,7888,,,20.0,26137.175738694834,2236393.0,,1.035907430219395,84000020.0,USA,76764.57120653661,
Kentucky,US,2022-02-18 04:32:05,37.6681,-84.6701,1254101,13519,,,21.0,28070.56380357291,9394970.0,,1.0779833522180429,84000021.0,USA,210287.77173262235,
Louisiana,US,2022-02-18 04:32:05,31.1695,-91.8678,1156065,16353,,,22.0,24868.06255557893,12407075.0,,1.4145398398878957,84000022.0,USA,266888.0359078075,
Maine,US,2022-02-18 04:32:05,44.6939,-69.3819,206005,1883,,,23.0,15325.335586946108,3740924.0,,0.914055484090192,84000023.0,USA,278298.6612230809,
Maryland,US,2022-02-18 04:32:05,39.0639,-76.8021,995328,13981,,,24.0,16463.458204866947,18470068.0,,1.4046625835905349,84000024.0,USA,305508.52840375283,
Massachusetts,US,2022-02-18 04:32:05,42.2302,-71.5301,1659075,23060,,,25.0,24070.71857640105,40172070.0,,1.3899311363259648,84000025.0,USA,582837.1783080834,
Michigan,US,2022-02-18 04:32:05,43.3266,-84.5361,2337406,33870,,,26.0,23404.82095618271,22488966.0,,1.4490422288639628,84000026.0,USA,225185.6214622879,
Minnesota,US,2022-02-18 04:32:05,45.6945,-93.9002,1402439,12100,,,27.0,24867.562280659447,15656740.0,,0.8627826237005674,84000027.0,USA,277619.88725505496,
Mississippi,US,2022-02-18 04:32:05,32.7416,-89.6787,784338,11790,,,28.0,26354.124071073056,3453458.0,,1.5031784766261485,84000028.0,USA,116037.80590286307,
