Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-12-19 04:31:58,32.3182,-86.9023,857292,16353,,,1.0,17484.390248379368,6410744.0,,1.9075180918520176,84000001.0,USA,130746.52496285578,
Alaska,US,2021-12-19 04:31:58,61.3707,-152.4044,154639,946,,,2.0,21138.685931829208,3633575.0,,0.6117473599803414,84000002.0,USA,496698.7676766296,
American Samoa,US,2021-12-19 04:31:58,-14.270999999999999,-170.132,10,0,,,60.0,17.97235851260761,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2021-12-19 04:31:58,33.7298,-111.4312,1334061,23516,,,4.0,18280.611816615485,15182331.0,,1.7651515037644845,84000004.0,USA,208585.2630346804,
Arkansas,US,2021-12-19 04:31:58,34.9697,-92.3731,543242,8942,,,5.0,18001.235335363064,4332777.0,,1.646043568059907,84000005.0,USA,143573.83713455213,
California,US,2021-12-19 04:31:58,36.1162,-119.6816,5198163,75718,,,6.0,13169.2261404781,116285808.0,,1.4551488299886959,84000006.0,USA,294303.380500763,
Colorado,US,2021-12-19 04:31:58,39.0598,-105.3111,866482,9864,,,8.0,15046.392124938528,13680372.0,,1.1383964121585908,84000008.0,USA,237558.58924597345,
Connecticut,US,2021-12-19 04:31:58,41.5978,-72.7554,455566,9002,,,9.0,12777.821252538715,11330031.0,,1.9760034769934545,84000009.0,USA,317787.3478348307,
Delaware,US,2021-12-19 04:31:58,39.3185,-75.5071,164923,2242,,,10.0,16936.64994803669,2538999.0,,1.3594222758499424,84000010.0,USA,260740.69281674,
Diamond Princess,US,2021-12-19 04:31:58,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-12-19 04:31:58,38.8974,-77.0268,71219,1206,,,11.0,10091.264741430736,2516716.0,,1.6933683427175332,84000011.0,USA,356602.13475329045,
Florida,US,2021-12-19 04:31:58,27.7663,-81.6868,3782883,62220,,,12.0,17613.042752129793,45025030.0,,1.6447772770133255,84000012.0,USA,209635.81963965762,
Georgia,US,2021-12-19 04:31:58,33.0406,-83.6431,1691674,30994,,,13.0,15932.999937932207,13538262.0,,1.832149693144188,84000013.0,USA,127509.86750739795,
Grand Princess,US,2021-12-19 04:31:58,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-12-19 04:31:58,13.4443,144.7937,19372,270,,,66.0,11795.724263071686,270317.0,,1.3937641957464382,316.0,GUM,164597.6045643583,
