Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-10-02 04:31:30,32.3182,-86.9023,798320,14393,,,1.0,16281.661817777629,5758681.0,,1.8029111133380098,84000001.0,USA,117447.76099616881,
Alaska,US,2021-10-02 04:31:30,61.3707,-152.4044,115703,578,,,2.0,15816.251905214307,3058523.0,,0.499554894860116,84000002.0,USA,418090.8898290604,
American Samoa,US,2021-10-02 04:31:30,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-10-02 04:31:30,33.7298,-111.4312,1097225,20039,,,4.0,15074.428639003276,12756086.0,,1.8263346168743877,84000004.0,USA,175251.84726923716,
Arkansas,US,2021-10-02 04:31:30,34.9697,-92.3731,496934,7718,,,5.0,16466.742041563997,3910410.0,,1.5531237548648311,84000005.0,USA,129577.99777586616,
California,US,2021-10-02 04:31:30,36.1162,-119.6816,4746340,68842,,,6.0,12025.238367378115,92523189.0,,1.4488663329151443,84000006.0,USA,234163.4612661505,
Colorado,US,2021-10-02 04:31:30,39.0598,-105.3111,673517,7594,,,8.0,11695.570000083351,11132130.0,,1.1275142275547612,84000008.0,USA,193308.56632427676,
Connecticut,US,2021-10-02 04:31:30,41.5978,-72.7554,391066,8650,,,9.0,10968.710232864843,10027621.0,,2.2119028501582854,84000009.0,USA,281257.04887152143,
Delaware,US,2021-10-02 04:31:30,39.3185,-75.5071,133599,1954,,,10.0,13719.854091956573,2213944.0,,1.4625857977978878,84000010.0,USA,227359.4012512272,
Diamond Princess,US,2021-10-02 04:31:30,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-10-02 04:31:30,38.8974,-77.0268,61331,1176,,,11.0,8690.20005696076,2044594.0,,1.9174642513573885,84000011.0,USA,289705.5468728967,
Florida,US,2021-10-02 04:31:30,27.7663,-81.6868,3620106,55299,,,12.0,16855.155643259808,39774998.0,,1.527551955660967,84000012.0,USA,185191.75460617663,
