Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-09-04 04:31:08,32.3182,-86.9023,714860,12394,,,1.0,14579.502914942022,5467210.0,,1.7337660520941163,84000001.0,USA,111503.23718154628,
Alaska,US,2021-09-04 04:31:08,61.3707,-152.4044,90642,448,,,2.0,12390.488623392956,2763296.0,,0.49425211270713354,84000002.0,USA,377734.2473805439,
American Samoa,US,2021-09-04 04:31:08,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-09-04 04:31:08,33.7298,-111.4312,1023935,18959,,,4.0,14067.520416029363,11849670.0,,1.8515823758344037,84000004.0,USA,162798.88337463868,
Arkansas,US,2021-09-04 04:31:08,34.9697,-92.3731,460363,7022,,,5.0,15254.900583338083,3659076.0,,1.5253180642232325,84000005.0,USA,121249.6238987025,
California,US,2021-09-04 04:31:08,36.1162,-119.6816,4506451,65907,,,6.0,11416.558364736908,82972474.0,,1.4610493254615007,84000006.0,USA,209991.91566619775,
Colorado,US,2021-09-04 04:31:08,39.0598,-105.3111,622344,7194,,,8.0,10806.95485953862,10243913.0,,1.1559523350429988,84000008.0,USA,177884.74762517327,
Connecticut,US,2021-09-04 04:31:08,41.5978,-72.7554,375135,8394,,,9.0,10521.873835121829,9521912.0,,2.2375944659922427,84000009.0,USA,267072.8050785252,
Delaware,US,2021-09-04 04:31:08,39.3185,-75.5071,121283,1888,,,10.0,12455.071249296545,2068533.0,,1.5566897256829069,84000010.0,USA,212426.52223742093,
Diamond Princess,US,2021-09-04 04:31:08,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-09-04 04:31:08,38.8974,-77.0268,55918,1162,,,11.0,7923.213493749194,1872822.0,,2.078042848456669,84000011.0,USA,265366.58217014826,
Florida,US,2021-09-04 04:31:08,27.7663,-81.6868,3352451,46324,,,12.0,15608.958243598941,37617789.0,,1.3817949911870449,84000012.0,USA,175147.82400026594,
Georgia,US,2021-09-04 04:31:08,33.0406,-83.6431,1433714,23120,,,13.0,13503.408501290756,10557078.0,,1.6125949805888762,84000013.0,USA,99431.64174583608,
Grand Princess,US,2021-09-04 04:31:08,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-09-04 04:31:08,13.4443,144.7937,11106,151,,,66.0,6762.508448568767,203185.0,,1.3596254276967406,316.0,GUM,123720.53656784125,
Hawaii,US,2021-09-04 04:31:08,21.0943,-157.4983,65890,613,,,15.0,4653.669258238033,2136110.0,,0.930338442859311,84000015.0,USA,150868.86385209966,
Idaho,US,2021-09-04 04:31:08,44.2405,-114.4788,225544,2379,,,16.0,12620.917537974276,886939.0,,1.0547831021884866,84000016.0,USA,49631.04307901504,
Illinois,US,2021-09-04 04:31:08,40.3495,-88.9861,1538324,26500,,,17.0,12139.723248931625,29068354.0,,1.722654005268071,84000017.0,USA,229393.6601535013,
Indiana,US,2021-09-04 04:31:08,39.8494,-86.2583,873219,14570,,,18.0,12970.745604086855,12397199.0,,1.6685390491961352,84000018.0,USA,184147.29229693805,
Iowa,US,2021-09-04 04:31:08,42.0115,-93.2105,408390,6307,,,19.0,12943.928343903623,1582989.0,,1.544357109625603,84000019.0,USA,50172.86462740922,
Kansas,US,2021-09-04 04:31:08,38.5266,-96.7265,378080,5635,,,20.0,12977.660492483818,1624609.0,,1.4904253068133728,84000020.0,USA,55764.98104907332,
Kentucky,US,2021-09-04 04:31:08,37.6681,-84.6701,592489,7845,,,21.0,13261.691265229125,6278438.0,,1.3240752148985044,84000021.0,USA,140530.38349046587,
Louisiana,US,2021-09-04 04:31:08,31.1695,-91.8678,696900,12707,,,22.0,14990.984758627721,8589752.0,,1.8233605969292581,84000022.0,USA,184773.77143405366,
Maine,US,2021-09-04 04:31:08,44.6939,-69.3819,77578,940,,,23.0,5771.262271129852,2557180.0,,1.2116837247673309,84000023.0,USA,190236.36152630686,
Maryland,US,2021-09-04 04:31:08,39.0639,-76.8021,501035,10051,,,24.0,8287.487925262336,12075841.0,,2.006047481712854,84000024.0,USA,199743.30430985425,
Massachusetts,US,2021-09-04 04:31:08,42.2302,-71.5301,765584,18286,,,25.0,11107.488817922895,26322050.0,,2.3885034169993102,84000025.0,USA,381893.92155505775,
Michigan,US,2021-09-04 04:31:08,43.3266,-84.5361,1070963,21672,,,26.0,10723.724190703842,15302271.0,,2.023599321358441,84000026.0,USA,153224.09242467376,
Minnesota,US,2021-09-04 04:31:08,45.6945,-93.9002,655418,7937,,,27.0,11621.64481654122,10432227.0,,1.2109829147200717,84000027.0,USA,184980.63348814246,
Mississippi,US,2021-09-04 04:31:08,32.7416,-89.6787,446863,8540,,,28.0,15014.806046337062,2303176.0,,1.9111002701051554,84000028.0,USA,77387.79207627037,
