Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-02-27 05:30:48,32.3182,-86.9023,491849,9869,285130.0,196850.0,1.0,10031.214404514616,4025721.0,,2.0065101281084234,84000001.0,USA,82104.20369616892,
Alaska,US,2021-02-27 05:30:48,61.3707,-152.4044,58291,290,,,2.0,7968.204279982776,1671043.0,,0.4975039028323412,84000002.0,USA,228426.5492895174,
American Samoa,US,2021-02-27 05:30:48,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-02-27 05:30:48,33.7298,-111.4312,814528,15897,,,4.0,11190.54360816611,7596552.0,,1.9516824467667164,84000004.0,USA,51383.60235739348,
Arkansas,US,2021-02-27 05:30:48,34.9697,-92.3731,318638,5407,308725.0,4506.0,5.0,10558.604866320013,2634339.0,,1.6969099730728916,84000005.0,USA,87293.24369640971,
California,US,2021-02-27 05:30:48,36.1162,-119.6816,3619046,51579,,,6.0,9166.550816439763,47995576.0,,1.4240836597726945,84000006.0,USA,121470.19923429769,
Colorado,US,2021-02-27 05:30:48,39.0598,-105.3111,426198,5940,,,8.0,7400.894918607139,6159303.0,,1.393718412568806,84000008.0,USA,106955.81460931704,
Connecticut,US,2021-02-27 05:30:48,41.5978,-72.7554,279946,7622,,,9.0,7851.990597110415,6299277.0,,2.7226679431033127,84000009.0,USA,176683.588165553,
Delaware,US,2021-02-27 05:30:48,39.3185,-75.5071,86098,1418,,,10.0,8841.772749865471,1377802.0,,1.646960440428349,84000010.0,USA,141492.39446108093,
Diamond Princess,US,2021-02-27 05:30:48,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-02-27 05:30:48,38.8974,-77.0268,40284,1009,28757.0,10518.0,11.0,5707.978332239933,1215331.0,,2.504716512759408,84000011.0,USA,172204.42395242502,
Florida,US,2021-02-27 05:30:48,27.7663,-81.6868,1898223,30624,,,12.0,8838.095931615142,23072390.0,,1.6132983321769887,84000012.0,USA,107424.678866307,
Georgia,US,2021-02-27 05:30:48,33.0406,-83.6431,1000822,17219,,,13.0,9426.223293543075,7153524.0,,1.7204857607047008,84000013.0,USA,67375.3320367852,
Grand Princess,US,2021-02-27 05:30:48,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-02-27 05:30:48,13.4443,144.7937,7734,130,7564.0,40.0,66.0,4709.277898544106,117601.0,,1.6808895784846134,316.0,GUM,71607.93769675269,
Hawaii,US,2021-02-27 05:30:48,21.0943,-157.4983,28239,437,,,15.0,1994.4599511820277,1085483.0,,1.5475052232727788,84000015.0,USA,76665.33415449984,
Idaho,US,2021-02-27 05:30:48,44.2405,-114.4788,170907,1859,93679.0,75369.0,16.0,9563.558124634526,636533.0,,1.087726073244513,84000016.0,USA,35618.905859607796,
Illinois,US,2021-02-27 05:30:48,40.3495,-88.9861,1183667,22675,,,17.0,9340.938449177904,17988085.0,,1.915657021780619,84000017.0,USA,141953.43352782525,
Indiana,US,2021-02-27 05:30:48,39.8494,-86.2583,660071,12531,,,18.0,9804.657275706568,7942952.0,,1.8984321383608733,84000018.0,USA,117984.15945767658,
Iowa,US,2021-02-27 05:30:48,42.0115,-93.2105,335855,5463,313771.0,16621.0,19.0,10644.930223418181,1310419.0,,1.6265948102603802,84000019.0,USA,41533.75360927016,
Kansas,US,2021-02-27 05:30:48,38.5266,-96.7265,295997,4730,,,20.0,10160.14751585308,1254463.0,,1.5979891688091434,84000020.0,USA,43059.65645996278,
Kentucky,US,2021-02-27 05:30:48,37.6681,-84.6701,402926,4600,47391.0,350935.0,21.0,9018.699443759648,3891701.0,,1.1416488387445833,84000021.0,USA,87108.00902393708,
Louisiana,US,2021-02-27 05:30:48,31.1695,-91.8678,428592,9587,408463.0,10542.0,22.0,9219.423360123077,5544678.0,,2.2368592974203905,84000022.0,USA,119271.32069091467,
Maine,US,2021-02-27 05:30:48,44.6939,-69.3819,44296,701,12794.0,30801.0,23.0,3295.313536852818,1619762.0,,1.5825356691349106,84000023.0,USA,120498.99866985268,
Maryland,US,2021-02-27 05:30:48,39.0639,-76.8021,380436,7838,9643.0,362955.0,24.0,6292.691640973389,7804095.0,,2.0602676928576686,84000024.0,USA,129085.47921821865,
Massachusetts,US,2021-02-27 05:30:48,42.2302,-71.5301,577980,16024,494740.0,67216.0,25.0,8385.63291158524,15997259.0,,2.772414270389979,84000025.0,USA,232096.51123837012,
Michigan,US,2021-02-27 05:30:48,43.3266,-84.5361,644125,16438,529080.0,98607.0,26.0,6449.726876033171,10253237.0,,2.551989132544149,84000026.0,USA,102667.3056398024,
Minnesota,US,2021-02-27 05:30:48,45.6945,-93.9002,482978,6530,469149.0,7299.0,27.0,8563.99850202992,6866911.0,,1.3520284567827106,84000027.0,USA,121761.6858688652,
Mississippi,US,2021-02-27 05:30:48,32.7416,-89.6787,293542,6638,273437.0,13467.0,28.0,9863.148652839625,1729728.0,,2.2613459062076298,84000028.0,USA,58119.67075573166,
Missouri,US,2021-02-27 05:30:48,38.4561,-92.2884,561987,8270,,,29.0,9156.718416900369,4459175.0,,1.4715642888536569,84000029.0,USA,72655.43481732089,
Montana,US,2021-02-27 05:30:48,46.9219,-110.4544,99613,1354,96362.0,1897.0,30.0,9320.270439698423,1074221.0,,1.3592603375061487,84000030.0,USA,100509.27320734519,
Nebraska,US,2021-02-27 05:30:48,41.1254,-98.2681,200447,2078,153937.0,44432.0,31.0,10362.188328418824,2356795.0,,1.0366830134649059,84000031.0,USA,121835.46594100105,
Nevada,US,2021-02-27 05:30:48,38.3135,-117.0554,293029,4942,,,32.0,9513.446721529688,2702912.0,,1.6865224943606265,84000032.0,USA,87752.43851285454,
New Hampshire,US,2021-02-27 05:30:48,43.4525,-71.5639,74893,1167,70547.0,3179.0,33.0,5508.0086871401345,1436668.0,,1.5582230649059325,84000033.0,USA,105659.80564987707,
