Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-10-11 04:31:18,32.3182,-86.9023,808132,14858,,,1.0,16481.776641101653,5862707.0,,1.8385610271589294,84000001.0,USA,119569.36154764709,
Alaska,US,2021-10-11 04:31:18,61.3707,-152.4044,121348,592,,,2.0,16587.906417240225,3127878.0,,0.4878531166562284,84000002.0,USA,427571.5096132159,
American Samoa,US,2021-10-11 04:31:18,-14.270999999999999,-170.132,3,0,,,60.0,5.3917075537822825,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2021-10-11 04:31:18,33.7298,-111.4312,1118601,20382,,,4.0,15368.106769366084,13029256.0,,1.8220974234780767,84000004.0,USA,179004.8438481672,
Arkansas,US,2021-10-11 04:31:18,34.9697,-92.3731,502806,7998,,,5.0,16661.320615918066,3978091.0,,1.5906731423252707,84000005.0,USA,131820.72129270158,
California,US,2021-10-11 04:31:18,36.1162,-119.6816,4803682,69719,,,6.0,12170.623758627806,95098732.0,,1.4497958362064878,84000006.0,USA,240681.80623499717,
Colorado,US,2021-10-11 04:31:18,39.0598,-105.3111,688465,7733,,,8.0,11955.140850353271,11385722.0,,1.1232234027873602,84000008.0,USA,197712.17155987007,
Connecticut,US,2021-10-11 04:31:18,41.5978,-72.7554,394008,8667,,,9.0,11051.228133948263,10204833.0,,2.1997015289029664,84000009.0,USA,286227.5323136679,
Delaware,US,2021-10-11 04:31:18,39.3185,-75.5071,137599,1997,,,10.0,14130.631241245312,2269537.0,,1.4513186869090617,84000010.0,USA,233068.4847663294,
Diamond Princess,US,2021-10-11 04:31:18,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-10-11 04:31:18,38.8974,-77.0268,62702,1182,,,11.0,8884.461756233448,2099490.0,,1.8851073330994226,84000011.0,USA,297483.94967615965,
Florida,US,2021-10-11 04:31:18,27.7663,-81.6868,3645290,56667,,,12.0,16972.411944517247,40529846.0,,1.5545265260102763,84000012.0,USA,188706.31482264635,
Georgia,US,2021-10-11 04:31:18,33.0406,-83.6431,1602667,27142,,,13.0,15094.689172692846,11852625.0,,1.6935520604093053,84000013.0,USA,111633.72694108544,
Grand Princess,US,2021-10-11 04:31:18,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-10-11 04:31:18,13.4443,144.7937,16058,212,,,66.0,9777.81025275682,234058.0,,1.3202142234400298,316.0,GUM,142519.28709302255,
Hawaii,US,2021-10-11 04:31:18,21.0943,-157.4983,81501,841,,,15.0,5756.240677123355,2425903.0,,1.031889179273874,84000015.0,USA,171336.32136238305,
Idaho,US,2021-10-11 04:31:18,44.2405,-114.4788,268660,3122,,,16.0,15033.58859358781,979401.0,,1.1620635747785304,84000016.0,USA,54805.00149686777,
Illinois,US,2021-10-11 04:31:18,40.3495,-88.9861,1650108,27657,,,17.0,13021.869548188852,32938108.0,,1.6760721116436015,84000017.0,USA,259931.9229651366,
Indiana,US,2021-10-11 04:31:18,39.8494,-86.2583,988425,15982,,,18.0,14682.009007728358,13835406.0,,1.6169158003895086,84000018.0,USA,205510.3376761808,
Iowa,US,2021-10-11 04:31:18,42.0115,-93.2105,461352,6654,,,19.0,14622.559879812492,1676381.0,,1.4422826822036103,84000019.0,USA,53132.92573540365,
Kansas,US,2021-10-11 04:31:18,38.5266,-96.7265,418403,6130,,,20.0,14361.754345738222,1773187.0,,1.4650946575430865,84000020.0,USA,60864.94624335036,
Kentucky,US,2021-10-11 04:31:18,37.6681,-84.6701,714184,9127,,,21.0,15900.089375386247,7032922.0,,1.2744170594230564,84000021.0,USA,157418.01156888608,
Louisiana,US,2021-10-11 04:31:18,31.1695,-91.8678,747329,14173,,,22.0,16075.760724179218,9370686.0,,1.89648735697397,84000022.0,USA,201572.40781157435,
Maine,US,2021-10-11 04:31:18,44.6939,-69.3819,94941,1075,,,23.0,7062.948403971993,2801160.0,,1.1322821541799644,84000023.0,USA,208386.77232460355,
Maryland,US,2021-10-11 04:31:18,39.0639,-76.8021,544219,10593,,,24.0,9001.783091397494,13362086.0,,1.9464590541675317,84000024.0,USA,221018.7439626312,
Massachusetts,US,2021-10-11 04:31:18,42.2302,-71.5301,823485,18746,,,25.0,11947.546486378025,29355304.0,,2.2764227642276422,84000025.0,USA,425901.9401224779,
Michigan,US,2021-10-11 04:31:18,43.3266,-84.5361,1189030,22702,,,26.0,11905.947987439893,16613367.0,,1.9092874023363582,84000026.0,USA,166352.3068368757,
Minnesota,US,2021-10-11 04:31:18,45.6945,-93.9002,735646,8408,,,27.0,13044.219906547094,11436219.0,,1.1429410341387025,84000027.0,USA,202783.07166141336,
