Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-11-27 04:32:49,32.3182,-86.9023,844594,16115,,,1.0,17225.41572467692,6262668.0,,1.9080173432442096,84000001.0,USA,127726.5287767033,
Alaska,US,2021-11-27 04:32:49,61.3707,-152.4044,150087,877,,,2.0,20516.44123054631,3502446.0,,0.5843277565678573,84000002.0,USA,478773.8279941767,
American Samoa,US,2021-11-27 04:32:49,-14.270999999999999,-170.132,4,0,,,60.0,7.188943405043044,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2021-11-27 04:32:49,33.7298,-111.4312,1258919,22177,,,4.0,17295.891569901672,14489898.0,,1.7615906980512646,84000004.0,USA,199072.144170463,
Arkansas,US,2021-11-27 04:32:49,34.9697,-92.3731,526706,8652,,,5.0,17453.287224750184,4215341.0,,1.642662130296598,84000005.0,USA,139682.3981941836,
California,US,2021-11-27 04:32:49,36.1162,-119.6816,5055910,74129,,,6.0,12810.397936861209,109974133.0,,1.4645157836154172,84000006.0,USA,278329.39948734344,
Colorado,US,2021-11-27 04:32:49,39.0598,-105.3111,821859,9100,,,8.0,14271.51722183479,13006504.0,,1.107245890110104,84000008.0,USA,225856.92415835697,
Connecticut,US,2021-11-27 04:32:49,41.5978,-72.7554,418473,8865,,,9.0,11737.428150945492,11055352.0,,2.11841624190808,84000009.0,USA,310083.0872802105,
Delaware,US,2021-11-27 04:32:49,39.3185,-75.5071,152165,2173,,,10.0,15626.476230380256,2491153.0,,1.4280550717970624,84000010.0,USA,255827.1819455227,
Diamond Princess,US,2021-11-27 04:32:49,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-11-27 04:32:49,38.8974,-77.0268,66510,1196,,,11.0,9424.030356401498,2378887.0,,1.7982258307021501,84000011.0,USA,337072.67031196645,
Florida,US,2021-11-27 04:32:49,27.7663,-81.6868,3721503,61147,,,12.0,17327.258453718845,43575137.0,,1.6430727047647147,84000012.0,USA,202885.14101834843,
Georgia,US,2021-11-27 04:32:49,33.0406,-83.6431,1659491,30358,,,13.0,15629.884954192745,12967931.0,,1.8293561097951119,84000013.0,USA,122138.2156479967,
Grand Princess,US,2021-11-27 04:32:49,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-11-27 04:32:49,13.4443,144.7937,19155,263,,,66.0,11663.591692088487,261124.0,,1.3730096580527278,316.0,GUM,158999.93302035573,
Hawaii,US,2021-11-27 04:32:49,21.0943,-157.4983,87210,1015,,,15.0,6159.4550919857165,2690742.0,,1.1638573558078202,84000015.0,USA,190041.33141978935,
Idaho,US,2021-11-27 04:32:49,44.2405,-114.4788,305524,3891,,,16.0,17096.41227375613,1047709.0,,1.2735497047695108,84000016.0,USA,58627.35826620744,
Illinois,US,2021-11-27 04:32:49,40.3495,-88.9861,1784900,28746,,,17.0,14085.584068777487,38528321.0,,1.610510392739089,84000017.0,USA,304047.23204344505,
Indiana,US,2021-11-27 04:32:49,39.8494,-86.2583,1084488,17386,,,18.0,16108.92337281363,15276538.0,,1.603152824189848,84000018.0,USA,226916.8308398761,
Iowa,US,2021-11-27 04:32:49,42.0115,-93.2105,518859,7354,,,19.0,16445.24527189571,1766164.0,,1.4173407418971242,84000019.0,USA,55978.59952394083,
Kansas,US,2021-11-27 04:32:49,38.5266,-96.7265,462057,6676,,,20.0,15860.185342191058,1899506.0,,1.4448433851234805,84000020.0,USA,65200.86746571088,
Kentucky,US,2021-11-27 04:32:49,37.6681,-84.6701,780681,10852,,,21.0,17410.808714066585,7689674.0,,1.3877854312740885,84000021.0,USA,172118.10264538162,
Louisiana,US,2021-11-27 04:32:49,31.1695,-91.8678,769051,14777,,,22.0,16543.02169551931,10207828.0,,1.9214590449788116,84000022.0,USA,219580.13196540863,
Maine,US,2021-11-27 04:32:49,44.6939,-69.3819,118489,1303,,,23.0,8814.755410604876,3134688.0,,1.0996801390846407,84000023.0,USA,233198.9299306955,
Maryland,US,2021-11-27 04:32:49,39.0639,-76.8021,580496,11148,,,24.0,9601.83139034815,14885468.0,,1.9204266696066812,84000024.0,USA,246216.60425295425,
Massachusetts,US,2021-11-27 04:32:49,42.2302,-71.5301,909705,19351,,,25.0,13198.4708602956,33104252.0,,2.127173094574615,84000025.0,USA,480293.61757260025,
Michigan,US,2021-11-27 04:32:49,43.3266,-84.5361,1447230,25244,,,26.0,14491.345976016279,18542145.0,,1.7442977273826552,84000026.0,USA,185665.47012738843,
Minnesota,US,2021-11-27 04:32:49,45.6945,-93.9002,895229,9462,,,27.0,15873.890353129424,12835981.0,,1.0569362699376361,84000027.0,USA,227603.16630588664,
Mississippi,US,2021-11-27 04:32:49,32.7416,-89.6787,512632,10262,,,28.0,17224.675243074187,2655445.0,,2.0018258711902495,84000028.0,USA,89224.1954283875,
Missouri,US,2021-11-27 04:32:49,38.4561,-92.2884,902208,13021,,,29.0,14700.099129472475,7787305.0,,1.4432370362488474,84000029.0,USA,126882.22167331332,
Montana,US,2021-11-27 04:32:49,46.9219,-110.4544,190071,2631,,,30.0,17783.95513380702,2179865.0,,1.3842195811039033,84000030.0,USA,203958.63313054718,
Nebraska,US,2021-11-27 04:32:49,41.1254,-98.2681,305358,3132,,,31.0,15785.60469146116,,,1.0256813314208242,84000031.0,USA,,
Nevada,US,2021-11-27 04:32:49,38.3135,-117.0554,454980,7971,,,32.0,14771.329763817157,4770075.0,,1.7519451404457338,84000032.0,USA,154864.72113750086,
New Hampshire,US,2021-11-27 04:32:49,43.4525,-71.5639,155711,1683,,,33.0,11451.771736788185,2846367.0,,1.0808484949682424,84000033.0,USA,209336.17511368226,
New Jersey,US,2021-11-27 04:32:49,40.2989,-74.521,1243354,28326,,,34.0,13998.281955238517,16234951.0,,2.2781926949203526,84000034.0,USA,182780.94704121395,
New Mexico,US,2021-11-27 04:32:49,34.8405,-106.2485,308091,5310,,,35.0,14693.186711935023,5221130.0,,1.7235167531670839,84000035.0,USA,249001.2299524663,
New York,US,2021-11-27 04:32:49,42.1657,-74.9481,2707049,57343,,,36.0,13915.442010848297,80041074.0,,2.1182845231098515,84000036.0,USA,411446.9016752254,
