Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-02-13 04:31:01,32.3182,-86.9023,1262018,17571,,,1.0,25738.739207270377,7123878.0,,1.392293929246651,84000001.0,USA,145290.82626904757,
Alaska,US,2022-02-13 04:31:01,61.3707,-152.4044,232102,1114,,,2.0,31727.644915897177,3741734.0,,0.4799613962826688,84000002.0,USA,511483.7774846387,
American Samoa,US,2022-02-13 04:31:01,-14.270999999999999,-170.132,18,0,,,60.0,32.35024532269369,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2022-02-13 04:31:01,33.7298,-111.4312,1946086,27164,,,4.0,26736.662518957666,17865508.0,,1.395827316983936,84000004.0,USA,245448.5866121736,
Arkansas,US,2022-02-13 04:31:01,34.9697,-92.3731,806076,10025,,,5.0,26710.681011755565,4890193.0,,1.2436792560502978,84000005.0,USA,162044.75174663428,
California,US,2022-02-13 07:31:28,36.1162,-119.6816,8797217,82502,,,6.0,22282.768043701308,142013279.0,,0.93705239086245,84000006.0,USA,359416.06980705686,
Colorado,US,2022-02-13 04:31:01,39.0598,-105.3111,1288600,11601,,,8.0,22376.438162819064,16255671.0,,0.9002793729629055,84000008.0,USA,282278.45485537103,
Connecticut,US,2022-02-13 04:31:01,41.5978,-72.7554,712884,10260,,,9.0,19995.13643642153,12982102.0,,1.4392243338327133,84000009.0,USA,364125.0199493056,
Delaware,US,2022-02-13 04:31:01,39.3185,-75.5071,253292,2643,,,10.0,26011.64142441084,3063129.0,,1.043459722375756,84000010.0,USA,314565.8496309167,
Diamond Princess,US,2022-02-13 04:31:01,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-02-13 04:31:01,38.8974,-77.0268,132820,1309,,,11.0,18819.722025819374,2989344.0,,0.9855443457310646,84000011.0,USA,423570.4195117528,
Florida,US,2022-02-13 04:31:01,27.7663,-81.6868,5776333,67572,,,12.0,26894.514072874623,52901075.0,,1.1698079040803222,84000012.0,USA,246306.55920593496,
Georgia,US,2022-02-13 04:31:01,33.0406,-83.6431,2434131,34076,,,13.0,22925.817309906557,16298506.0,,1.3999246548357505,84000013.0,USA,153507.17401011527,
