Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-02-08 05:30:33,32.3182,-86.9023,472423,8515,252880.0,211028.0,1.0,9635.022949368624,3803796.0,,1.8024101282113698,84000001.0,USA,77578.06405428308,
Alaska,US,2021-02-08 05:30:33,61.3707,-152.4044,55261,279,,,2.0,7554.012398417049,1536911.0,,0.5048768570963247,84000002.0,USA,210091.1085442454,
American Samoa,US,2021-02-08 05:30:33,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-02-08 05:30:33,33.7298,-111.4312,780637,14048,107979.0,658610.0,4.0,10724.92583514375,6982148.0,,1.7995560036226825,84000004.0,USA,48750.25365047164,
Arkansas,US,2021-02-08 05:30:33,34.9697,-92.3731,306736,5076,285306.0,16354.0,5.0,10164.212122457257,2529325.0,,1.654843252829795,84000005.0,USA,83813.42857256469,
California,US,2021-02-08 08:30:45,36.1162,-119.6816,3479419,43672,,,6.0,8812.741312985605,43994322.0,,1.2541820907438306,84000006.0,USA,111343.5758853659,
Colorado,US,2021-02-08 05:30:33,39.0598,-105.3111,405330,5731,21445.0,378154.0,8.0,7038.523731596656,5653529.0,,1.413909653862285,84000008.0,USA,98173.0886777932,
Connecticut,US,2021-02-08 05:30:33,41.5978,-72.7554,259372,7214,9800.0,242358.0,9.0,7274.926254183744,5959472.0,,2.781333374458307,84000009.0,USA,167152.65839748667,
Delaware,US,2021-02-08 05:30:33,39.3185,-75.5071,80594,1335,,,10.0,8276.543392444166,1269888.0,,1.6564508524207757,84000010.0,USA,130410.24313899464,
Diamond Princess,US,2021-02-08 05:30:33,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-02-08 05:30:33,38.8974,-77.0268,38035,952,26835.0,10248.0,11.0,5389.30979710917,1135605.0,,2.502957802024451,84000011.0,USA,160907.77316014614,
Florida,US,2021-02-08 05:30:33,27.7663,-81.6868,1777983,27696,,,12.0,8278.260414493388,21387686.0,,1.5577201806766432,84000012.0,USA,99580.72398409572,
Georgia,US,2021-02-08 05:30:33,33.0406,-83.6431,940991,15092,,,13.0,8862.706138768324,6664276.0,,1.6038410569282808,84000013.0,USA,62767.35889678692,
Grand Princess,US,2021-02-08 05:30:33,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-02-08 05:30:33,13.4443,144.7937,7636,129,7416.0,91.0,66.0,4649.605124551693,109201.0,,1.6893661602933474,316.0,GUM,66493.12849740301,
Hawaii,US,2021-02-08 05:30:33,21.0943,-157.4983,27236,418,,,15.0,1923.620214256656,1002019.0,,1.5347334410339257,84000015.0,USA,70770.45100122046,
Idaho,US,2021-02-08 05:30:33,44.2405,-114.4788,165209,1767,86078.0,77364.0,16.0,9244.711300372399,613210.0,,1.0695543221010961,84000016.0,USA,34313.80503786936,
Illinois,US,2021-02-08 05:30:33,40.3495,-88.9861,1146346,21738,,,17.0,9046.418821730515,16636585.0,,1.8962861125698525,84000017.0,USA,131288.03666024006,
Indiana,US,2021-02-08 05:30:33,39.8494,-86.2583,639711,11817,415656.0,212238.0,18.0,9502.230988029356,7285821.0,,1.8472403944906373,84000018.0,USA,108223.1727755737,
Iowa,US,2021-02-08 05:30:33,42.0115,-93.2105,324590,5108,293597.0,25885.0,19.0,10287.885847223675,1268161.0,,1.5736775624634154,84000019.0,USA,40194.385544536264,
Kansas,US,2021-02-08 05:30:33,38.5266,-96.7265,283926,4113,5912.0,273901.0,20.0,9745.808381794754,1197053.0,,1.4486168931341266,84000020.0,USA,41089.04841702611,
Kentucky,US,2021-02-08 05:30:33,37.6681,-84.6701,377790,4051,44945.0,328794.0,21.0,8456.079932439103,3676301.0,,1.072288837714074,84000021.0,USA,82286.70719634136,
Louisiana,US,2021-02-08 05:30:33,31.1695,-91.8678,411812,9119,363457.0,39236.0,22.0,8858.469529946906,5174839.0,,2.214359950657096,84000022.0,USA,111315.73048838043,
Maine,US,2021-02-08 05:30:33,44.6939,-69.3819,41219,635,12526.0,28058.0,23.0,3066.4061918804473,1438379.0,,1.540551687328659,84000023.0,USA,107005.36820084928,
Maryland,US,2021-02-08 05:30:33,39.0639,-76.8021,363650,7349,9525.0,346776.0,24.0,6015.038837649363,7237247.0,,2.0208992162793895,84000024.0,USA,119709.39579997618,
Massachusetts,US,2021-02-08 05:30:33,42.2302,-71.5301,543934,14999,425717.0,103218.0,25.0,7891.675926727925,14325516.0,,2.757503667724393,84000025.0,USA,207841.9987630038,
Michigan,US,2021-02-08 05:30:33,43.3266,-84.5361,620685,15854,498495.0,106336.0,26.0,6215.018398681387,9609921.0,,2.5542747126159,84000026.0,USA,96225.67941044916,
Minnesota,US,2021-02-08 05:30:33,45.6945,-93.9002,468118,6367,453225.0,8526.0,27.0,8300.506132315017,6415297.0,,1.3601271474286398,84000027.0,USA,113753.8229444758,
Mississippi,US,2021-02-08 05:30:33,32.7416,-89.6787,281678,6269,238176.0,37233.0,28.0,9464.512697448952,1609308.0,,2.22559092296878,84000028.0,USA,54073.502368329006,
Missouri,US,2021-02-08 05:30:33,38.4561,-92.2884,544197,7474,,,29.0,8866.857582687731,4249531.0,,1.373399706356338,84000029.0,USA,69239.60655831726,
Montana,US,2021-02-08 05:30:33,46.9219,-110.4544,95790,1314,91162.0,3314.0,30.0,8962.572208634534,991141.0,,1.3717507046664579,84000030.0,USA,92735.90960891783,
Nebraska,US,2021-02-08 05:30:33,41.1254,-98.2681,193722,1968,140408.0,51346.0,31.0,10014.536747159855,2181508.0,,1.0158887477932295,84000031.0,USA,112773.93393741135,
Nevada,US,2021-02-08 05:30:33,38.3135,-117.0554,284042,4520,,,32.0,9221.675785252435,2550066.0,,1.5913139606114588,84000032.0,USA,82790.15738163912,
New Hampshire,US,2021-02-08 05:30:33,43.4525,-71.5639,68597,1104,63614.0,3879.0,33.0,5044.969114760416,1314190.0,,1.6093998279808155,84000033.0,USA,96652.15623025775,
New Jersey,US,2021-02-08 05:30:33,40.2989,-74.521,722167,21989,69953.0,630225.0,34.0,8130.506102661619,9721078.0,,3.0448635841848217,84000034.0,USA,109444.60769247224,
New Mexico,US,2021-02-08 05:30:33,34.8405,-106.2485,177556,3399,111037.0,63120.0,35.0,8467.834048460794,2430327.0,,1.9143256212124626,84000035.0,USA,115904.87350184492,
New York,US,2021-02-08 05:30:33,42.1657,-74.9481,1480224,44657,132905.0,1302662.0,36.0,7609.013074778443,33498467.0,,3.0169082517240633,84000036.0,USA,172197.09543152538,
North Carolina,US,2021-02-08 05:30:33,35.6301,-79.8064,796195,9983,683697.0,102515.0,37.0,7591.4247063620005,9358757.0,,1.253838569697122,84000037.0,USA,89232.2849435607,
North Dakota,US,2021-02-08 05:30:33,47.5289,-99.784,98155,1453,95946.0,756.0,38.0,12880.18560169645,1362842.0,,1.4803117518210993,84000038.0,USA,178836.10519878962,
