Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-12-03 04:32:59,32.3182,-86.9023,847064,16157,,,1.0,17275.791143919716,6294119.0,,1.9074119547047212,84000001.0,USA,128367.96898342608,
Alaska,US,2021-12-03 04:32:59,61.3707,-152.4044,151667,883,,,2.0,20732.4224757192,3539348.0,,0.5821965226450052,84000002.0,USA,483818.22034187923,
American Samoa,US,2021-12-03 04:32:59,-14.270999999999999,-170.132,4,0,,,60.0,7.188943405043044,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2021-12-03 04:32:59,33.7298,-111.4312,1276955,22383,,,4.0,17543.682492395295,14629245.0,,1.7528417211256466,84000004.0,USA,200986.58870787255,
Arkansas,US,2021-12-03 04:32:59,34.9697,-92.3731,530994,8693,,,5.0,17595.37730084525,4240583.0,,1.6371183101880624,84000005.0,USA,140518.8342251518,
California,US,2021-12-03 07:32:24,36.1162,-119.6816,5096471,74669,,,6.0,12913.08008663547,111075785.0,,1.4634538325776203,84000006.0,USA,281117.5291251013,
Colorado,US,2021-12-03 04:32:59,39.0598,-105.3111,835738,9336,,,8.0,14512.524970757471,13168745.0,,1.1170965063213592,84000008.0,USA,228674.22642746608,
Connecticut,US,2021-12-03 04:32:59,41.5978,-72.7554,424412,8909,,,9.0,11904.006605919803,11173955.0,,2.099139515376568,84000009.0,USA,313409.69184248,
Delaware,US,2021-12-03 04:32:59,39.3185,-75.5071,154413,2182,,,10.0,15857.332988280528,2499027.0,,1.4130934571571045,84000010.0,USA,256635.7967638976,
Diamond Princess,US,2021-12-03 04:32:59,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-12-03 04:32:59,38.8974,-77.0268,67173,1197,,,11.0,9517.973103752183,2400773.0,,1.7819659684694744,84000011.0,USA,340173.77282858355,
Florida,US,2021-12-03 04:32:59,27.7663,-81.6868,3730395,61630,,,12.0,17368.659463517968,43901426.0,,1.652103865676423,84000012.0,USA,204404.3373843343,
Georgia,US,2021-12-03 04:32:59,33.0406,-83.6431,1667630,30610,,,13.0,15706.541973509014,13080553.0,,1.8355390584242308,84000013.0,USA,123198.94384918072,
Grand Princess,US,2021-12-03 04:32:59,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-12-03 04:32:59,13.4443,144.7937,19227,266,,,66.0,11707.432913797198,264568.0,,1.3834711603474281,316.0,GUM,161097.0047920891,
Hawaii,US,2021-12-03 04:32:59,21.0943,-157.4983,87898,1027,,,15.0,6208.047055101026,2728351.0,,1.1683997360577032,84000015.0,USA,192697.574357004,
Idaho,US,2021-12-03 04:32:59,44.2405,-114.4788,308155,3949,,,16.0,17243.636913038976,1054979.0,,1.2814979474615047,84000016.0,USA,59034.170553393415,
Illinois,US,2021-12-03 04:32:59,40.3495,-88.9861,1827518,28932,,,17.0,14421.905107403269,39229345.0,,1.583130781748798,84000017.0,USA,309579.38089561084,
Indiana,US,2021-12-03 04:32:59,39.8494,-86.2583,1112735,17652,,,18.0,16528.502712107256,15475299.0,,1.5863615326200757,84000018.0,USA,229869.215484523,
