Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-11-12 04:32:16,32.3182,-86.9023,838114,15934,,,1.0,17093.256730064233,6136914.0,,1.9011733487329885,84000001.0,USA,125161.787695141,
Alaska,US,2021-11-12 04:32:16,61.3707,-152.4044,144300,831,,,2.0,19725.375745852954,3406517.0,,0.5758835758835759,84000002.0,USA,465660.6223813983,
American Samoa,US,2021-11-12 04:32:16,-14.270999999999999,-170.132,4,0,,,60.0,7.188943405043044,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2021-11-12 04:32:16,33.7298,-111.4312,1202450,21552,,,4.0,16520.08176715759,13979423.0,,1.7923406378643603,84000004.0,USA,192058.88894979702,
Arkansas,US,2021-11-12 04:32:16,34.9697,-92.3731,518348,8547,,,5.0,17176.330868406298,4136008.0,,1.6488922499942125,84000005.0,USA,137053.56610303387,
California,US,2021-11-12 04:32:16,36.1162,-119.6816,4987176,72960,,,6.0,12635.970899435348,105528939.0,,1.461318034359,84000006.0,USA,267079.2250792875,
Colorado,US,2021-11-12 04:32:16,39.0598,-105.3111,778909,8584,,,8.0,13525.693832813311,12462507.0,,1.102054283619781,84000008.0,USA,216410.4588229084,
Connecticut,US,2021-11-12 04:32:16,41.5978,-72.7554,407292,8809,,,9.0,11423.82085930249,10780142.0,,2.1628217593274606,84000009.0,USA,302363.9331139401,
Delaware,US,2021-11-12 04:32:16,39.3185,-75.5071,146800,2125,,,10.0,15075.521378896734,2434880.0,,1.4475476839237058,84000010.0,USA,250048.26631504146,
Diamond Princess,US,2021-11-12 04:32:16,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-11-12 04:32:16,38.8974,-77.0268,65159,1193,,,11.0,9232.602525827171,2294689.0,,1.8309059377829617,84000011.0,USA,325142.36647873395,
Florida,US,2021-11-12 04:32:16,27.7663,-81.6868,3701310,60418,,,12.0,17233.240168645327,42602250.0,,1.6323409819766515,84000012.0,USA,198355.3947047587,
Georgia,US,2021-11-12 04:32:16,33.0406,-83.6431,1644997,29749,,,13.0,15493.37348620282,12632244.0,,1.80845314611516,84000013.0,USA,118976.55391520144,
Grand Princess,US,2021-11-12 04:32:16,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
