Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-08-27 04:30:55,32.3182,-86.9023,676795,12103,,,1.0,13803.170796125376,5328082.0,,1.7882815328127424,84000001.0,USA,108665.73461943615,
Alaska,US,2021-08-27 04:30:55,61.3707,-152.4044,86218,438,,,2.0,11785.741136908871,2681755.0,,0.5080145677236771,84000002.0,USA,366587.8380687449,
American Samoa,US,2021-08-27 04:30:55,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-08-27 04:30:55,33.7298,-111.4312,998164,18661,,,4.0,13713.460765132097,11482063.0,,1.8695324615994966,84000004.0,USA,157748.4466012348,
Arkansas,US,2021-08-27 04:30:55,34.9697,-92.3731,443564,6806,,,5.0,14698.237526360228,3570611.0,,1.5343896258488066,84000005.0,USA,118318.18766228687,
California,US,2021-08-27 04:30:55,36.1162,-119.6816,4390294,65097,,,6.0,11121.958387408373,79973561.0,,1.4813178101063298,84000006.0,USA,202402.079478039,
Colorado,US,2021-08-27 04:30:55,39.0598,-105.3111,608047,7095,,,8.0,10558.688573325813,10000248.0,,1.1668505888525065,84000008.0,USA,173653.5239677596,
Connecticut,US,2021-08-27 04:30:55,41.5978,-72.7554,369920,8355,,,9.0,10375.602300740446,9416914.0,,2.2585964532871974,84000009.0,USA,264127.7967243591,
Delaware,US,2021-08-27 04:30:55,39.3185,-75.5071,118016,1872,,,10.0,12119.569012614966,2032421.0,,1.5862255965292842,84000010.0,USA,208718.02613364227,
Diamond Princess,US,2021-08-27 04:30:55,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-08-27 04:30:55,38.8974,-77.0268,54366,1158,,,11.0,7703.305282756334,1828429.0,,2.1300077254166205,84000011.0,USA,259076.38551383,
Florida,US,2021-08-27 04:30:55,27.7663,-81.6868,3151909,43632,,,12.0,14675.237898666885,36609862.0,,1.3843039250181397,84000012.0,USA,170454.93200703594,
Georgia,US,2021-08-27 04:30:55,33.0406,-83.6431,1358842,22492,,,13.0,12798.227969253932,10211801.0,,1.6552329115526307,84000013.0,USA,96179.65677735547,
Grand Princess,US,2021-08-27 04:30:55,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-08-27 04:30:55,13.4443,144.7937,9867,145,,,66.0,6008.074091664687,188595.0,,1.4695449478058173,316.0,GUM,114836.60011325649,
Hawaii,US,2021-08-27 04:30:55,21.0943,-157.4983,58578,573,,,15.0,4137.238394431135,2044478.0,,0.978182935573082,84000015.0,USA,144397.09239253265,
Idaho,US,2021-08-27 04:30:55,44.2405,-114.4788,217053,2319,,,16.0,12145.780931303561,867554.0,,1.0684026482011306,84000016.0,USA,48546.30357597513,
Illinois,US,2021-08-27 04:30:55,40.3495,-88.9861,1503063,26308,,,17.0,11861.46016424948,28393030.0,,1.750292569240278,84000017.0,USA,224064.32350962027,
Indiana,US,2021-08-27 04:30:55,39.8494,-86.2583,838869,14352,,,18.0,12460.512648207077,12011885.0,,1.7108749995529695,84000018.0,USA,178423.85994870335,
Iowa,US,2021-08-27 04:30:55,42.0115,-93.2105,400082,6268,,,19.0,12680.606135521557,1553703.0,,1.566678830839678,84000019.0,USA,49244.64433435708,
Kansas,US,2021-08-27 04:30:55,38.5266,-96.7265,363356,5538,,,20.0,12472.256680879576,1590401.0,,1.5241251004524488,84000020.0,USA,54590.78561390911,
Kentucky,US,2021-08-27 04:30:55,37.6681,-84.6701,557835,7667,,,21.0,12486.030199613982,6079741.0,,1.3744207516559557,84000021.0,USA,136082.9451931688,
Louisiana,US,2021-08-27 04:30:55,31.1695,-91.8678,676368,12298,,,22.0,14549.321824111801,8385163.0,,1.8182409575852199,84000022.0,USA,180372.8665972293,
Maine,US,2021-08-27 04:30:55,44.6939,-69.3819,74703,926,,,23.0,5557.38231767013,2496892.0,,1.239575385192027,84000023.0,USA,185751.35469702687,
Maryland,US,2021-08-27 04:30:55,39.0639,-76.8021,491174,9963,,,24.0,8124.3797223802785,11837407.0,,2.028405412338601,84000024.0,USA,195799.43033703405,
Massachusetts,US,2021-08-27 04:30:55,42.2302,-71.5301,752139,18212,,,25.0,10912.421800904547,25784002.0,,2.4213609452508114,84000025.0,USA,374087.6427619981,
Michigan,US,2021-08-27 04:30:55,43.3266,-84.5361,1050153,21446,,,26.0,10515.350324932058,15126039.0,,2.042178615877877,84000026.0,USA,151459.45315928725,
Minnesota,US,2021-08-27 04:30:55,45.6945,-93.9002,642288,7886,,,27.0,11388.828207230543,10241788.0,,1.2277981217148692,84000027.0,USA,181603.83514385336,
Mississippi,US,2021-08-27 04:30:55,32.7416,-89.6787,423599,8214,,,28.0,14233.124752826556,2241225.0,,1.9390980620822995,84000028.0,USA,75306.20946733514,
Missouri,US,2021-08-27 04:30:55,38.4561,-92.2884,753831,10865,,,29.0,12282.522906989703,6469122.0,,1.441304483365635,84000029.0,USA,105404.44629248604,
Montana,US,2021-08-27 04:30:55,46.9219,-110.4544,124910,1781,,,30.0,11687.179189691404,1609590.0,,1.425826595148507,84000030.0,USA,150600.9667115154,
Nebraska,US,2021-08-27 04:30:55,41.1254,-98.2681,240804,2316,,,31.0,12448.459683789562,3331246.0,,0.9617780435540938,84000031.0,USA,172210.10252232206,
Nevada,US,2021-08-27 04:30:55,38.3135,-117.0554,385272,6398,,,32.0,12508.197636743074,3973902.0,,1.6606449469465727,84000032.0,USA,129016.25761812064,
New Hampshire,US,2021-08-27 04:30:55,43.4525,-71.5639,106205,1410,,,33.0,7810.850982304328,2216109.0,,1.3276211101172262,84000033.0,USA,162983.82523933394,
New Jersey,US,2021-08-27 04:30:55,40.2989,-74.521,1081954,26807,,,34.0,12181.162528610625,15137134.0,,2.477646923991223,84000034.0,USA,170421.19117019564,
New Mexico,US,2021-08-27 04:30:55,34.8405,-106.2485,228558,4497,,,35.0,10900.173547771421,4067782.0,,1.9675530937442576,84000035.0,USA,193996.8399902901,
New York,US,2021-08-27 04:30:55,42.1657,-74.9481,2254155,54130,,,36.0,11587.364390509274,64432442.0,,2.4013432971556967,84000036.0,USA,331211.5555604447,
North Carolina,US,2021-08-27 04:30:55,35.6301,-79.8064,1181191,14272,,,37.0,11262.219105033864,13848713.0,,1.2082719898813994,84000037.0,USA,132042.35397046778,
North Dakota,US,2021-08-27 04:30:55,47.5289,-99.78399999999999,116022,1588,,,38.0,15224.745493148852,1648882.0,,1.3687059350812776,84000038.0,USA,216371.1089123982,
Northern Mariana Islands,US,2021-08-27 04:30:55,15.0979,145.6739,183,2,,,69.0,331.85840707964604,17542.0,,1.092896174863388,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-27 04:30:55,40.3888,-82.7649,1197873,21253,,,39.0,10247.7778443165,14709016.0,,1.7738107462143315,84000039.0,USA,125835.31666253175,
Oklahoma,US,2021-08-27 04:30:55,35.5653,-96.9289,539074,7812,,,40.0,13623.400323125947,4296740.0,,1.449151693459525,84000040.0,USA,108586.59312893623,
Oregon,US,2021-08-27 04:30:55,44.571999999999996,-122.0709,265210,3095,,,41.0,6287.969117088144,6176688.0,,1.166999736058218,84000041.0,USA,146445.54650989381,
Pennsylvania,US,2021-08-27 04:30:55,40.5908,-77.2098,1294898,28158,,,42.0,10114.818876972946,15738989.0,,2.1745342104165735,84000042.0,USA,122941.7475675069,
