Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-02-03 04:32:25,32.3182,-86.9023,1229300,17215,,,1.0,25071.458653915768,7017317.0,,1.4003904661189297,84000001.0,USA,143117.52462939903,
Alaska,US,2022-02-03 04:32:25,61.3707,-152.4044,221077,1093,,,2.0,30220.560594358514,3741734.0,,0.4943978794718582,84000002.0,USA,511483.7774846387,
American Samoa,US,2022-02-03 04:32:25,-14.270999999999999,-170.132,18,0,,,60.0,32.35024532269369,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2022-02-03 04:32:25,33.7298,-111.4312,1886541,26369,,,4.0,25918.59252118196,17512052.0,,1.3977432772465586,84000004.0,USA,240592.5659700741,
Arkansas,US,2022-02-03 04:32:25,34.9697,-92.3731,786010,9690,,,5.0,26045.76042711853,4834972.0,,1.232808742891312,84000005.0,USA,160214.91124009382,
California,US,2022-02-03 04:32:25,36.1162,-119.6816,8509531,80497,,,6.0,21481.42613995674,137656991.0,,0.9483859695381212,84000006.0,USA,348390.9042525904,
Colorado,US,2022-02-03 04:32:25,39.0598,-105.3111,1260954,11178,,,8.0,21896.36753620933,15974819.0,,0.8864716714487603,84000008.0,USA,277401.48185296217,
Connecticut,US,2022-02-03 04:32:25,41.5978,-72.7554,702426,10083,,,9.0,19701.808017138592,12807083.0,,1.4354536990373363,84000009.0,USA,359216.04628182814,
Delaware,US,2022-02-03 04:32:25,39.3185,-75.5071,248910,2552,,,10.0,25561.63505736503,3013415.0,,1.0252701779759752,84000010.0,USA,309460.50583098165,
Diamond Princess,US,2022-02-03 04:32:25,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-02-03 04:32:25,38.8974,-77.0268,131093,1290,,,11.0,18575.017463715853,2929181.0,,0.9840342352375794,84000011.0,USA,415045.7173867764,
