Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-01-10 05:30:28,32.3182,-86.9023,399150,5299,211684.0,182167.0,1.0,8140.626959823054,3396413.0,,1.3275710885631968,84000001.0,USA,69269.52582861956,
Alaska,US,2021-01-10 05:30:28,61.3707,-152.4044,49979,224,7165.0,42590.0,2.0,6831.9788939846485,1345573.0,,0.4481882390604054,84000002.0,USA,183935.77975380872,
American Samoa,US,2021-01-10 05:30:28,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-01-10 05:30:28,33.7298,-111.4312,607345,10036,84029.0,513280.0,4.0,8344.12163572234,5557364.0,,1.652438070618841,84000004.0,USA,41827.50888652492,
Arkansas,US,2021-01-10 05:30:28,34.9697,-92.3731,251746,4010,219887.0,27849.0,5.0,8342.02618857951,2158016.0,,1.592875358496262,84000005.0,USA,71509.48172909838,
California,US,2021-01-10 09:30:31,36.1162,-119.6816,2778031,29459,,,6.0,7036.121455378504,35353748.0,,1.0596274703898525,84000006.0,USA,89475.47193181209,
Colorado,US,2021-01-10 05:30:28,39.0598,-105.3111,358947,5190,18891.0,334866.0,8.0,6233.086566218698,4736803.0,,1.4458959122098807,84000008.0,USA,82254.21342461262,
Connecticut,US,2021-01-10 05:30:28,41.5978,-72.7554,205994,6324,9800.0,189870.0,9.0,5777.767680413947,4619970.0,,3.0699923298736858,84000009.0,USA,129581.99438081704,
Delaware,US,2021-01-10 05:30:28,39.3185,-75.5071,64475,1128,18851.0,44496.0,10.0,6621.214175097868,1044510.0,,1.749515316013959,84000010.0,USA,107265.21005089527,
Diamond Princess,US,2021-01-10 05:30:28,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-01-10 05:30:28,38.8974,-77.0268,31457,813,22042.0,8602.0,11.0,4457.250382218041,950762.0,,2.584480401818355,84000011.0,USA,134716.7335695835,
Florida,US,2021-01-10 05:30:28,27.7663,-81.6868,1464697,22804,,,12.0,6819.605808563537,18310576.0,,1.5569090398901615,84000012.0,USA,85253.74903324312,
Georgia,US,2021-01-10 05:30:28,33.0406,-83.6431,748852,11457,,,13.0,7053.048559900081,5632471.0,,1.5299418309625934,84000013.0,USA,53049.32279706667,
Grand Princess,US,2021-01-10 05:30:28,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-01-10 05:30:28,13.4443,144.7937,7399,124,7146.0,129.0,66.0,4505.294436427184,98511.0,,1.6759021489390458,316.0,GUM,59983.924885373475,
