Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-08-22 04:31:19,32.3182,-86.9023,659750,12000,,,1.0,13455.539613536916,5253213.0,,1.8188707843880259,84000001.0,USA,107138.78835899523,
Alaska,US,2021-08-22 04:31:19,61.3707,-152.4044,83156,414,,,2.0,11367.17495164344,2639272.0,,0.4978594448987445,84000002.0,USA,360780.5398164159,
American Samoa,US,2021-08-22 04:31:19,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-08-22 04:31:19,33.7298,-111.4312,982775,18597,,,4.0,13502.036141809058,11345145.0,,1.8922947775431813,84000004.0,USA,155867.37332966784,
Arkansas,US,2021-08-22 04:31:19,34.9697,-92.3731,434027,6645,,,5.0,14382.213026425838,3519200.0,,1.5310107435712526,84000005.0,USA,116614.5978996648,
California,US,2021-08-22 04:31:19,36.1162,-119.6816,4325472,64733,,,6.0,10957.323256654023,78486455.0,,1.4951673202475493,84000006.0,USA,198638.41880017734,
Colorado,US,2021-08-22 04:31:19,39.0598,-105.3111,598940,7067,,,8.0,10400.546230978465,9882761.0,,1.1799178548769493,84000008.0,USA,171613.37140650308,
Connecticut,US,2021-08-22 04:31:19,41.5978,-72.7554,365856,8337,,,9.0,10261.61428238456,9345106.0,,2.278765415901338,84000009.0,USA,262113.70921892129,
Delaware,US,2021-08-22 04:31:19,39.3185,-75.5071,116461,1854,,,10.0,11959.879395828968,2014688.0,,1.5919492362250023,84000010.0,USA,206896.94833655792,
Diamond Princess,US,2021-08-22 04:31:19,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-08-22 04:31:19,38.8974,-77.0268,53342,1155,,,11.0,7558.21120540022,1805793.0,,2.165273143114244,84000011.0,USA,255869.0129210243,
Florida,US,2021-08-22 04:31:19,27.7663,-81.6868,3071489,42252,,,12.0,14300.803664743637,35918944.0,,1.3756194471150638,84000012.0,USA,167238.02884819754,
Georgia,US,2021-08-22 04:31:19,33.0406,-83.6431,1307084,22199,,,13.0,12310.746214029525,10035774.0,,1.698360625636914,84000013.0,USA,94521.74976922366,
Grand Princess,US,2021-08-22 04:31:19,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-08-22 04:31:19,13.4443,144.7937,9298,144,,,66.0,5661.606658994453,188595.0,,1.5487201548720155,316.0,GUM,114836.60011325649,
Hawaii,US,2021-08-22 04:31:19,21.0943,-157.4983,55206,563,,,15.0,3899.0812728834244,2004969.0,,1.019816686592037,84000015.0,USA,141606.65653392393,
Idaho,US,2021-08-22 04:31:19,44.2405,-114.4788,212939,2283,,,16.0,11915.571062048666,858238.0,,1.0721380301400871,84000016.0,USA,48025.00188857148,
Illinois,US,2021-08-22 04:31:19,40.3495,-88.9861,1482369,26150,,,17.0,11698.152933189318,28072697.0,,1.7640681908485674,84000017.0,USA,221536.4074350482,
Indiana,US,2021-08-22 04:31:19,39.8494,-86.2583,817149,14228,,,18.0,12137.88499750231,11810025.0,,1.7411757219307618,84000018.0,USA,175425.44293345182,
Iowa,US,2021-08-22 04:31:19,42.0115,-93.2105,395167,6226,,,19.0,12524.825122738957,1553703.0,,1.5755364187799081,84000019.0,USA,49244.64433435708,
Kansas,US,2021-08-22 04:31:19,38.5266,-96.7265,357056,5498,,,20.0,12256.008106232284,1572017.0,,1.5398144828822369,84000020.0,USA,53959.751677985965,
Kentucky,US,2021-08-22 04:31:19,37.6681,-84.6701,537817,7532,,,21.0,11962.155690445563,5980880.0,,1.4065452912448777,84000021.0,USA,133870.13776523035,
Louisiana,US,2021-08-22 04:31:19,31.1695,-91.8678,649915,11918,,,22.0,13980.29252317913,8230415.0,,1.8337782633113562,84000022.0,USA,177044.08928423157,
Maine,US,2021-08-22 04:31:19,44.6939,-69.3819,73660,924,,,23.0,5479.790390206307,2496574.0,,1.2544121639967418,84000023.0,USA,185727.69771434864,
Maryland,US,2021-08-22 04:31:19,39.0639,-76.8021,485978,9938,,,24.0,8038.434055391618,11715327.0,,2.044948536765039,84000024.0,USA,193780.13722195022,
