Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-10-31 04:32:19,32.3182,-86.9023,831653,15573,,,1.0,16961.485238676494,6029147.0,,1.872535781149109,84000001.0,USA,122963.88979816179,
Alaska,US,2021-10-31 04:32:19,61.3707,-152.4044,137887,725,,,2.0,18848.73794503414,3318292.0,,0.525792859370354,84000002.0,USA,453600.5303843236,
American Samoa,US,2021-10-31 04:32:19,-14.270999999999999,-170.132,4,0,,,60.0,7.188943405043044,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2021-10-31 04:32:19,33.7298,-111.4312,1166060,21153,,,4.0,16020.131020343282,13605314.0,,1.814057595664031,84000004.0,USA,186919.1232465832,
Arkansas,US,2021-10-31 04:32:19,34.9697,-92.3731,512994,8370,,,5.0,16998.917093356627,4081201.0,,1.6315980303863202,84000005.0,USA,135237.44418126554,
California,US,2021-10-31 04:32:19,36.1162,-119.6816,4911425,71941,,,6.0,12443.908812723597,101779000.0,,1.4631477577684155,84000006.0,USA,257588.64541739397,
Colorado,US,2021-10-31 04:32:19,39.0598,-105.3111,740461,8186,,,8.0,12858.047321495551,12053315.0,,1.1055275024613045,84000008.0,USA,209304.87176352585,
Connecticut,US,2021-10-31 04:32:19,41.5978,-72.7554,402583,8764,,,9.0,11291.741730749867,10607939.0,,2.1769423944875963,84000009.0,USA,297533.94327020517,
Delaware,US,2021-10-31 04:32:19,39.3185,-75.5071,143950,2091,,,10.0,14782.842660028507,2371702.0,,1.452587704063911,84000010.0,USA,243560.2466306004,
Diamond Princess,US,2021-10-31 04:32:19,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-10-31 04:32:19,38.8974,-77.0268,64240,1190,,,11.0,9102.386259137455,2225765.0,,1.852428393524284,84000011.0,USA,315376.2881704402,
Florida,US,2021-10-31 04:32:19,27.7663,-81.6868,3690812,59670,,,12.0,17184.361648529357,41847379.0,,1.616717405275587,84000012.0,USA,194840.7274006568,
Georgia,US,2021-10-31 04:32:19,33.0406,-83.6431,1634093,29065,,,13.0,15390.674366086761,12383445.0,,1.7786625363427908,84000013.0,USA,116633.24518576685,
Grand Princess,US,2021-10-31 04:32:19,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-10-31 04:32:19,13.4443,144.7937,18187,238,,,66.0,11074.170822449141,247174.0,,1.3086270412932315,316.0,GUM,150505.69631429284,
Hawaii,US,2021-10-31 04:32:19,21.0943,-157.4983,84143,906,,,15.0,5942.8394657144145,2528505.0,,1.0767384096122077,84000015.0,USA,178582.88037336708,
Idaho,US,2021-10-31 04:32:19,44.2405,-114.4788,291252,3538,,,16.0,16297.784355913187,1012672.0,,1.214755606828451,84000016.0,USA,56666.76925573497,
Illinois,US,2021-10-31 04:32:19,40.3495,-88.9861,1695524,28204,,,17.0,13380.271075483153,35288616.0,,1.6634385594070034,84000017.0,USA,278481.0170535079,
Indiana,US,2021-10-31 04:32:19,39.8494,-86.2583,1023571,16683,,,18.0,15204.065702556616,14467955.0,,1.629882050194857,84000018.0,USA,214906.1847215606,
Iowa,US,2021-10-31 04:32:19,42.0115,-93.2105,486132,6965,,,19.0,15407.962422386825,1715262.0,,1.4327384331827568,84000019.0,USA,54365.259724823845,
Kansas,US,2021-10-31 04:32:19,38.5266,-96.7265,435512,6417,,,20.0,14949.023689173224,1828142.0,,1.4734381601425448,84000020.0,USA,62751.28599251574,
Kentucky,US,2021-10-31 04:32:19,37.6681,-84.6701,744094,9776,,,21.0,16634.073263643066,7333569.0,,1.3141251634919182,84000021.0,USA,164147.39843314403,
Louisiana,US,2021-10-31 04:32:19,31.1695,-91.8678,758471,14547,,,22.0,16315.43578829262,9769166.0,,1.9179375348563097,84000022.0,USA,210144.09328526925,
Maine,US,2021-10-31 04:32:19,44.6939,-69.3819,104259,1167,,,23.0,7756.142632263363,2947354.0,,1.1193278278134262,84000023.0,USA,219262.58655628728,
Maryland,US,2021-10-31 04:32:19,39.0639,-76.8021,560634,10882,,,24.0,9273.299281470405,14050530.0,,1.9410167774341192,84000024.0,USA,232406.1147794789,
Massachusetts,US,2021-10-31 04:32:19,42.2302,-71.5301,851922,18996,,,25.0,12360.125196898718,31035235.0,,2.2297815997239185,84000025.0,USA,450275.24833866593,
Michigan,US,2021-10-31 04:32:19,43.3266,-84.5361,1275103,23662,,,26.0,12767.810733647233,17417863.0,,1.855693226351126,84000026.0,USA,174407.85424283135,
Minnesota,US,2021-10-31 04:32:19,45.6945,-93.9002,787550,8793,,,27.0,13964.563645287493,12058560.0,,1.1165005396482763,84000027.0,USA,213818.20657801785,
Mississippi,US,2021-10-31 04:32:19,32.7416,-89.6787,504318,10075,,,28.0,16945.320949992758,2558859.0,,1.9977474529959272,84000028.0,USA,85978.86060140133,
Missouri,US,2021-10-31 04:32:19,38.4561,-92.2884,859556,12550,,,29.0,14005.15004004935,7450751.0,,1.4600561219978687,84000029.0,USA,121398.58911583158,
Montana,US,2021-10-31 04:32:19,46.9219,-110.4544,175847,2346,,,30.0,16453.089416136932,2043067.0,,1.334114315285447,84000030.0,USA,191159.15559639136,
Nebraska,US,2021-10-31 04:32:19,41.1254,-98.2681,284766,2975,,,31.0,14721.092964876076,3917927.0,,1.0447174171073794,84000031.0,USA,202538.8129081352,
Nevada,US,2021-10-31 04:32:19,38.3135,-117.0554,438216,7630,,,32.0,14227.071615853223,4544835.0,,1.7411504828668967,84000032.0,USA,147552.10450379786,
New Hampshire,US,2021-10-31 04:32:19,43.4525,-71.5639,132441,1544,,,33.0,9740.378653993386,2613003.0,,1.165802130760112,84000033.0,USA,192173.41037911735,
New Jersey,US,2021-10-31 04:32:19,40.2989,-74.521,1197702,27972,,,34.0,13484.30961283197,16026137.0,,2.335472429702881,84000034.0,USA,180430.01782218125,
New Mexico,US,2021-10-31 04:32:19,34.8405,-106.2485,275209,5049,,,35.0,13125.009240143092,4885240.0,,1.834605699668252,84000035.0,USA,232982.27943241913,
New York,US,2021-10-31 04:32:19,42.1657,-74.9481,2556628,56413,,,36.0,13142.210827107696,75546813.0,,2.206539238403084,84000036.0,USA,388344.3910346285,
North Carolina,US,2021-10-31 04:32:19,35.6301,-79.8064,1477514,18050,,,37.0,14087.549260665723,16827376.0,,1.2216466307595055,84000037.0,USA,160442.80347106294,
North Dakota,US,2021-10-31 04:32:19,47.5289,-99.78399999999999,148091,1798,,,38.0,19432.93327839467,1865775.0,,1.2141183461520282,84000038.0,USA,244832.44145489475,
Northern Mariana Islands,US,2021-10-31 04:32:19,15.0979,145.6739,307,3,,,69.0,556.7242129696793,17542.0,,0.9771986970684039,580.0,MNP,31811.25779776585,
Ohio,US,2021-10-31 04:32:19,40.3888,-82.7649,1542911,26008,,,39.0,13199.570540075798,17182027.0,,1.6785802940027001,84000039.0,USA,146991.87277035872,
Oklahoma,US,2021-10-31 04:32:19,35.5653,-96.9289,643978,10710,,,40.0,16274.519070268647,4616319.0,,1.6631002922460083,84000040.0,USA,116662.94749190733,
Oregon,US,2021-10-31 04:32:19,44.571999999999996,-122.0709,365053,4372,,,41.0,8655.186418688505,7536934.0,,1.1976343161130028,84000041.0,USA,178696.15862724488,
Pennsylvania,US,2021-10-31 04:32:19,40.5908,-77.2098,1577903,31413,,,42.0,12325.451927821528,18584252.0,,1.9908067859684657,84000042.0,USA,145166.9111729435,
Puerto Rico,US,2021-10-31 04:32:19,18.2208,-66.5901,185209,3232,,,72.0,5799.209316860038,2990579.0,,1.7450555858516594,630.0,PRI,93640.12331801356,
Rhode Island,US,2021-10-31 04:32:19,41.6809,-71.5118,179405,2878,,,44.0,16935.209055270112,5693789.0,,1.604191633455032,84000044.0,USA,537473.9111596518,
South Carolina,US,2021-10-31 04:32:19,33.8569,-80.945,897152,13716,,,45.0,17424.778303863837,9507651.0,,1.5288379226708517,84000045.0,USA,184660.69391308198,
South Dakota,US,2021-10-31 04:32:19,44.2998,-99.4388,154482,2235,,,46.0,17462.321640315648,1001337.0,,1.4467704975336932,84000046.0,USA,113189.0366796698,
Tennessee,US,2021-10-31 04:32:19,35.7478,-86.6923,1280265,16342,,,47.0,18746.99634245664,10316278.0,,1.2764544840326026,84000047.0,USA,151061.87073282947,
Texas,US,2021-10-31 04:32:19,31.0545,-97.5635,4268892,71139,,,48.0,14616.00701147863,35037674.0,,1.6785825523119178,84000048.0,USA,120836.72849947205,
Utah,US,2021-10-31 04:32:19,40.15,-111.8624,549882,3208,,,49.0,17151.87784743281,4476963.0,,0.5833978926387843,84000049.0,USA,139645.0920442501,
Vermont,US,2021-10-31 04:32:19,44.0459,-72.7107,39923,364,,,50.0,6398.029452442271,2308223.0,,0.9117551286225986,84000050.0,USA,369914.05297208775,
Virgin Islands,US,2021-10-31 04:32:19,18.3358,-64.8963,7204,81,,,78.0,6715.889174777193,206056.0,,1.124375347029428,850.0,VIR,192094.5668792184,
Virginia,US,2021-10-31 04:32:19,37.7693,-78.17,924771,13907,,,51.0,10834.38511471886,9922713.0,,1.5038317594301724,84000051.0,USA,116252.01701267375,
Washington,US,2021-10-31 04:32:19,47.4009,-121.4905,725435,8628,,,53.0,9526.529131794761,9842443.0,,1.1893553523058578,84000053.0,USA,129252.54497994915,
West Virginia,US,2021-10-31 04:32:19,38.4912,-80.9545,271871,4426,,,54.0,15170.128343266484,4288779.0,,1.6279779748483656,84000054.0,USA,239309.5544059723,
Wisconsin,US,2021-10-31 04:32:19,44.2685,-89.6165,882457,9416,,,55.0,15156.152907873236,11511122.0,,1.0670208293435262,84000055.0,USA,197702.9194319764,
Wyoming,US,2021-10-31 04:32:19,42.756,-107.3025,102926,1174,,,56.0,17783.91351149615,1079478.0,,1.1406253036161902,84000056.0,USA,186515.97642542055,
