Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-01-24 04:31:59,32.3182,-86.9023,1147194,16826,,,1.0,23396.91445458411,6829817.0,,1.4667092052434023,84000001.0,USA,139293.4796463931,
Alaska,US,2022-01-24 04:31:59,61.3707,-152.4044,195345,1051,,,2.0,26703.073631833995,3741734.0,,0.5380224730604828,84000002.0,USA,511483.7774846387,
American Samoa,US,2022-01-24 04:31:59,-14.270999999999999,-170.132,18,0,,,60.0,32.35024532269369,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2022-01-24 04:31:59,33.7298,-111.4312,1752552,25623,,,4.0,24077.759857952988,16952612.0,,1.4620393574627173,84000004.0,USA,232906.5960388349,
Arkansas,US,2022-01-24 04:31:59,34.9697,-92.3731,738638,9510,,,5.0,24476.009707721245,4742877.0,,1.2875048399892777,84000005.0,USA,157163.18886183464,
California,US,2022-01-24 07:31:18,36.1162,-119.6816,7859484,78616,,,6.0,19467.216511710816,131160392.0,,1.022058183056788,84000006.0,USA,331948.90603851876,
Colorado,US,2022-01-24 04:31:59,39.0598,-105.3111,1185867,10799,,,8.0,20592.487657013622,15470441.0,,0.9106417498758292,84000008.0,USA,268642.9973521967,
Connecticut,US,2022-01-24 04:31:59,41.5978,-72.7554,671674,9769,,,9.0,18839.268760130668,12580393.0,,1.4544258077579302,84000009.0,USA,352857.7923740782,
Delaware,US,2022-01-24 04:31:59,39.3185,-75.5071,240179,2480,,,10.0,24665.011234755035,2934259.0,,1.0325632132701028,84000010.0,USA,301331.6368237068,
Diamond Princess,US,2022-01-24 04:31:59,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-01-24 04:31:59,38.8974,-77.0268,127200,1267,,,11.0,18023.404921579768,2834902.0,,0.9960691823899372,84000011.0,USA,401687.0020361347,
Florida,US,2022-01-24 04:31:59,27.7663,-81.6868,5324438,63763,,,12.0,24790.498179580092,50597878.0,,1.1975536197435297,84000012.0,USA,235582.91080666461,
Georgia,US,2022-01-24 04:31:59,33.0406,-83.6431,2229675,32294,,,13.0,21000.15229684265,15373649.0,,1.4483725206588405,84000013.0,USA,144796.42564867198,
Grand Princess,US,2022-01-24 04:31:59,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-01-24 04:31:59,13.4443,144.7937,26851,276,,,66.0,16349.731168064103,303554.0,,1.027894678038062,316.0,GUM,184835.8085356423,
Hawaii,US,2022-01-24 04:31:59,21.0943,-157.4983,202273,1146,,,15.0,14286.107783754464,3325983.0,,0.5665610338502914,84000015.0,USA,234907.03961940066,
Idaho,US,2022-01-24 04:31:59,44.2405,-114.4788,358057,4322,,,16.0,20036.036741808497,1139615.0,,1.2070703826485727,84000016.0,USA,63770.20421752986,
Illinois,US,2022-01-24 04:31:59,40.3495,-88.9861,2773362,32278,,,17.0,21886.057260436366,49488107.0,,1.1638581620430366,84000017.0,USA,390536.66398854594,
Indiana,US,2022-01-24 04:31:59,39.8494,-86.2583,1524527,20751,,,18.0,22645.23777375632,17833217.0,,1.3611434890953062,84000018.0,USA,264893.5960045269,
Iowa,US,2022-01-24 04:31:59,42.0115,-93.2105,682363,8317,,,19.0,21627.50747210046,1881638.0,,1.2188527220848726,84000019.0,USA,59638.55001632294,
Kansas,US,2022-01-24 04:31:59,38.5266,-96.7265,681048,7321,,,20.0,23377.08877244265,2160666.0,,1.074960942547368,84000020.0,USA,74165.22901410559,
Kentucky,US,2022-01-24 04:31:59,37.6681,-84.6701,1056284,12687,,,21.0,23642.822561096124,8833003.0,,1.2010974321299954,84000021.0,USA,197709.25490742046,
Louisiana,US,2022-01-24 04:31:59,31.1695,-91.8678,1060022,15324,,,22.0,22802.085874314933,11741324.0,,1.4456303737092249,84000022.0,USA,252567.09589626905,
Maine,US,2022-01-24 04:31:59,44.6939,-69.3819,166899,1698,,,23.0,12416.121861730144,3651800.0,,1.0173817698128809,84000023.0,USA,271668.4570588568,
Maryland,US,2022-01-24 04:31:59,39.0639,-76.8021,935624,13123,,,24.0,15475.910071323655,17565621.0,,1.4025933494651697,84000024.0,USA,290548.3088750976,
Massachusetts,US,2022-01-24 04:31:59,42.2302,-71.5301,1535986,21402,,,25.0,22284.879672885167,38159109.0,,1.3933720750058922,84000025.0,USA,553632.0985279223,
Michigan,US,2022-01-24 04:31:59,43.3266,-84.5361,2124225,31502,,,26.0,21270.205430997958,21560051.0,,1.482987913238946,84000026.0,USA,215884.24666539233,
Minnesota,US,2022-01-24 04:31:59,45.6945,-93.9002,1216734,11291,,,27.0,21574.705583626732,14915955.0,,0.9279760407780172,84000027.0,USA,264484.5443816192,
Mississippi,US,2022-01-24 04:31:59,32.7416,-89.6787,681382,10721,,,28.0,22894.754261295388,3141727.0,,1.5734199024922877,84000028.0,USA,105563.49833291276,
Missouri,US,2022-01-24 04:31:59,38.4561,-92.2884,1272797,17253,,,29.0,20738.279943976533,9059614.0,,1.3555185940884524,84000029.0,USA,147612.55040384995,
Montana,US,2022-01-24 04:31:59,46.9219,-110.4544,222093,2976,,,30.0,20780.08716496784,2484864.0,,1.3399791979035809,84000030.0,USA,232495.80361871215,
Nebraska,US,2022-01-24 04:31:59,41.1254,-98.2681,413056,3569,,,31.0,21353.0961410416,4830103.0,,0.8640474899287264,84000031.0,USA,249694.1183038945,
Nevada,US,2022-01-24 04:31:59,38.3135,-117.0554,614505,8735,,,32.0,19950.45056159493,5408932.0,,1.421469312698839,84000032.0,USA,175605.78100589712,
New Hampshire,US,2022-01-24 04:31:59,43.4525,-71.5639,257795,2135,,,33.0,18959.543608899243,3343376.0,,0.8281774278011599,84000033.0,USA,245888.72194164788,
New Jersey,US,2022-01-24 04:31:59,40.2989,-74.521,2067692,30759,,,34.0,23279.07869568204,17366207.0,,1.4876006677977185,84000034.0,USA,195517.17538129672,
