Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-09-20 04:31:19,32.3182,-86.9023,770391,13210,,,1.0,15712.052472015639,5662825.0,,1.7147136973303168,84000001.0,USA,115492.78683141673,
Alaska,US,2021-09-20 04:31:19,61.3707,-152.4044,100360,469,,,2.0,13718.90997819683,2921249.0,,0.46731765643682743,84000002.0,USA,399325.94713927375,
American Samoa,US,2021-09-20 04:31:19,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-09-20 04:31:19,33.7298,-111.4312,1066803,19513,,,4.0,14656.470364213914,12386350.0,,1.8291099668823578,84000004.0,USA,170172.16083548788,
Arkansas,US,2021-09-20 04:31:19,34.9697,-92.3731,485056,7445,,,5.0,16073.144577977893,3824303.0,,1.5348743237894182,84000005.0,USA,126724.69782663154,
California,US,2021-09-20 04:31:19,36.1162,-119.6816,4660124,67679,,,6.0,11806.414941523286,88555230.0,,1.4507895751683235,84000006.0,USA,224121.10298122172,
Colorado,US,2021-09-20 04:31:19,39.0598,-105.3111,648642,7374,,,8.0,11263.617571633775,10729535.0,,1.136836652575689,84000008.0,USA,186317.53565365734,
Connecticut,US,2021-09-20 04:31:19,41.5978,-72.7554,384342,8463,,,9.0,10780.11391509295,9788552.0,,2.2019451426073653,84000009.0,USA,274551.5858891584,
Delaware,US,2021-09-20 04:31:19,39.3185,-75.5071,128253,1920,,,10.0,13170.850431932173,2147181.0,,1.4970410048887746,84000010.0,USA,220503.22254673613,
Diamond Princess,US,2021-09-20 04:31:19,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-09-20 04:31:19,38.8974,-77.0268,58851,1167,,,11.0,8338.800338363922,1961260.0,,1.9829739511648061,84000011.0,USA,277897.6661674335,
Florida,US,2021-09-20 04:31:19,27.7663,-81.6868,3528698,51240,,,12.0,16429.561457056672,39041041.0,,1.452093661741526,84000012.0,USA,181774.462551618,
Georgia,US,2021-09-20 04:31:19,33.0406,-83.6431,1525114,24577,,,13.0,14364.257692285595,11139691.0,,1.611486092187207,84000013.0,USA,104918.97139258744,
Grand Princess,US,2021-09-20 04:31:19,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-09-20 04:31:19,13.4443,144.7937,13532,179,,,66.0,8239.714057809522,213412.0,,1.322790422701744,316.0,GUM,129947.8167680495,
Hawaii,US,2021-09-20 04:31:19,21.0943,-157.4983,75480,714,,,15.0,5330.99037201103,2279510.0,,0.9459459459459459,84000015.0,USA,160996.8980246802,
Idaho,US,2021-09-20 04:31:19,44.2405,-114.4788,242321,2636,,,16.0,13559.719428224491,929916.0,,1.0878132724774163,84000016.0,USA,52035.936017995984,
Illinois,US,2021-09-20 04:31:19,40.3495,-88.9861,1590342,26979,,,17.0,12550.224628330845,30395751.0,,1.696427560864267,84000017.0,USA,239868.8475792075,
Indiana,US,2021-09-20 04:31:19,39.8494,-86.2583,933513,15083,,,18.0,13866.34926760404,13064803.0,,1.6157246872834121,84000018.0,USA,194063.8443282965,
Iowa,US,2021-09-20 04:31:19,42.0115,-93.2105,434239,6401,,,19.0,13763.212860570447,1620048.0,,1.4740730335138024,84000019.0,USA,51347.45029428824,
Kansas,US,2021-09-20 04:31:19,38.5266,-96.7265,397842,5868,,,20.0,13655.994513464735,1701842.0,,1.4749573951468171,84000020.0,USA,58416.01694839622,
Kentucky,US,2021-09-20 04:31:19,37.6681,-84.6701,656173,8322,,,21.0,14542.044594579773,6632451.0,,1.2699883483071184,84000021.0,USA,148454.2624314716,
Louisiana,US,2021-09-20 04:31:19,31.1695,-91.8678,725637,13418,,,22.0,15609.145081498556,8881254.0,,1.8491339333578636,84000022.0,USA,191044.25793012124,
Maine,US,2021-09-20 04:31:19,44.6939,-69.3819,83910,984,,,23.0,6242.318919932272,2594740.0,,1.1726850196639256,84000023.0,USA,193030.56363133198,
Maryland,US,2021-09-20 04:31:19,39.0639,-76.8021,519097,10263,,,24.0,8586.246708393432,12586756.0,,1.9770871340038567,84000024.0,USA,208194.21471199265,
