Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-11-24 04:32:22,32.3182,-86.9023,843780,16086,,,1.0,17208.81427072403,6241500.0,,1.9064211050273767,84000001.0,USA,127294.80939430186,
Alaska,US,2021-11-24 04:32:22,61.3707,-152.4044,148974,864,,,2.0,20364.29747999098,3487096.0,,0.5799669741028636,84000002.0,USA,476675.52918822493,
American Samoa,US,2021-11-24 04:32:22,-14.270999999999999,-170.132,4,0,,,60.0,7.188943405043044,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2021-11-24 04:32:22,33.7298,-111.4312,1248184,22062,,,4.0,17148.406786525702,14397419.0,,1.7675278644815187,84000004.0,USA,197801.6043212011,
Arkansas,US,2021-11-24 04:32:22,34.9697,-92.3731,525130,8627,,,5.0,17401.063819916733,4199504.0,,1.6428312989164588,84000005.0,USA,139157.61262162818,
California,US,2021-11-24 04:32:22,36.1162,-119.6816,5051476,73939,,,6.0,12799.140660853225,109529283.0,,1.4620468735324215,84000006.0,USA,277203.5453434245,
Colorado,US,2021-11-24 04:32:22,39.0598,-105.3111,814468,9012,,,8.0,14143.17308520481,12903478.0,,1.1064891438337663,84000008.0,USA,224067.88573047976,
Connecticut,US,2021-11-24 04:32:22,41.5978,-72.7554,415732,8853,,,9.0,11660.547944667569,11020670.0,,2.1294968874178557,84000009.0,USA,309110.3184680504,
Delaware,US,2021-11-24 04:32:22,39.3185,-75.5071,150876,2162,,,10.0,15494.10329402196,2486865.0,,1.4329648187915904,84000010.0,USA,255386.8288414852,
Diamond Princess,US,2021-11-24 04:32:22,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-11-24 04:32:22,38.8974,-77.0268,66433,1196,,,11.0,9413.119961912806,2304153.0,,1.8003100868544248,84000011.0,USA,326483.35314679873,
Florida,US,2021-11-24 04:32:22,27.7663,-81.6868,3721503,61147,,,12.0,17327.258453718845,43402849.0,,1.6430727047647147,84000012.0,USA,202082.97084557838,
Georgia,US,2021-11-24 04:32:22,33.0406,-83.6431,1658363,30298,,,13.0,15619.260907284188,12915543.0,,1.826982391671787,84000013.0,USA,121644.80024955205,
Grand Princess,US,2021-11-24 04:32:22,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-11-24 04:32:22,13.4443,144.7937,19117,263,,,66.0,11640.45326952,259989.0,,1.3757388711617933,316.0,GUM,158308.82487258644,
Hawaii,US,2021-11-24 04:32:22,21.0943,-157.4983,86991,1002,,,15.0,6143.987592098721,2674018.0,,1.1518432941338759,84000015.0,USA,188860.15120010846,
Idaho,US,2021-11-24 04:32:22,44.2405,-114.4788,304563,3883,,,16.0,17042.636949411466,1044896.0,,1.2749414735210778,84000016.0,USA,58469.949330326526,
Illinois,US,2021-11-24 04:32:22,40.3495,-88.9861,1779842,28727,,,17.0,14045.668732220885,38278601.0,,1.6140196714090351,84000017.0,USA,302076.5602670681,
Indiana,US,2021-11-24 04:32:22,39.8494,-86.2583,1080505,17369,,,18.0,16049.76011624102,15203031.0,,1.607489090749233,84000018.0,USA,225824.9620221802,
Iowa,US,2021-11-24 04:32:22,42.0115,-93.2105,516907,7268,,,19.0,16383.376597032713,1751420.0,,1.4060556347660218,84000019.0,USA,55511.288180610885,
Kansas,US,2021-11-24 04:32:22,38.5266,-96.7265,459085,6645,,,20.0,15758.170935230462,1892626.0,,1.4474443730463857,84000020.0,USA,64964.71029212781,
Kentucky,US,2021-11-24 04:32:22,37.6681,-84.6701,775728,10760,,,21.0,17363.132888194817,7662029.0,,1.3870841325825547,84000021.0,USA,171499.32414480648,
Louisiana,US,2021-11-24 04:32:22,31.1695,-91.8678,768714,14768,,,22.0,16535.772503578348,10179313.0,,1.9211306155475247,84000022.0,USA,218966.74707461766,
Maine,US,2021-11-24 04:32:22,44.6939,-69.3819,116948,1300,,,23.0,8700.115755550463,3084655.0,,1.1116051578479325,84000023.0,USA,229476.823596278,
Maryland,US,2021-11-24 04:32:22,39.0639,-76.8021,579591,11145,,,24.0,9586.862023792195,14837414.0,,1.9229077056061947,84000024.0,USA,245421.7556999378,
Massachusetts,US,2021-11-24 04:32:22,42.2302,-71.5301,900985,19309,,,25.0,13071.956588194449,32917270.0,,2.143098941713791,84000025.0,USA,477580.78596411203,
Michigan,US,2021-11-24 04:32:22,43.3266,-84.5361,1427191,24928,,,26.0,14290.692256833156,18454255.0,,1.7466477857553755,84000026.0,USA,184785.4134689222,
Minnesota,US,2021-11-24 04:32:22,45.6945,-93.9002,887368,9353,,,27.0,15734.501825651036,12723472.0,,1.0540159212412437,84000027.0,USA,225608.1957120607,
Mississippi,US,2021-11-24 04:32:22,32.7416,-89.6787,512200,10253,,,28.0,17210.159840787543,2655143.0,,2.0017571261226084,84000028.0,USA,89214.04808697414,
Missouri,US,2021-11-24 04:32:22,38.4561,-92.2884,900102,13006,,,29.0,14665.785081307675,7758721.0,,1.4449473504113979,84000029.0,USA,126416.48912215346,
