Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-08-24 04:31:24,32.3182,-86.9023,665653,12000,,,1.0,13575.93074705523,5272231.0,,1.8027410677935802,84000001.0,USA,107526.65869225819,
Alaska,US,2021-08-24 04:31:24,61.3707,-152.4044,84272,414,,,2.0,11519.728793170618,2639272.0,,0.4912663755458515,84000002.0,USA,360780.5398164159,
American Samoa,US,2021-08-24 04:31:24,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-08-24 04:31:24,33.7298,-111.4312,988714,18600,,,4.0,13583.630191969272,11426984.0,,1.8812315796074497,84000004.0,USA,156991.7335706279,
Arkansas,US,2021-08-24 04:31:24,34.9697,-92.3731,436242,6704,,,5.0,14455.610768625133,3539756.0,,1.5367617056587857,84000005.0,USA,117295.7554566168,
California,US,2021-08-24 07:30:48,36.1162,-119.6816,4349282,64771,,,6.0,11017.85136209623,79118648.0,,1.4878262910949103,84000006.0,USA,200238.41230092265,
Colorado,US,2021-08-24 04:31:24,39.0598,-105.3111,603266,7078,,,8.0,10475.666882454761,9882761.0,,1.1732801119240932,84000008.0,USA,171613.37140650308,
Connecticut,US,2021-08-24 04:31:24,41.5978,-72.7554,367410,8335,,,9.0,10305.201236253912,9345106.0,,2.2685827821779485,84000009.0,USA,262113.70921892129,
Delaware,US,2021-08-24 04:31:24,39.3185,-75.5071,117051,1854,,,10.0,12020.469025349057,2023574.0,,1.5839249557885025,84000010.0,USA,207809.4897737029,
Diamond Princess,US,2021-08-24 04:31:24,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-08-24 04:31:24,38.8974,-77.0268,53898,1155,,,11.0,7636.992755214673,1805793.0,,2.1429366581320273,84000011.0,USA,255869.0129210243,
Florida,US,2021-08-24 04:31:24,27.7663,-81.6868,3082733,42716,,,12.0,14353.155548929573,36155989.0,,1.3856535742797058,84000012.0,USA,168341.70657737358,
Georgia,US,2021-08-24 04:31:24,33.0406,-83.6431,1328156,22263,,,13.0,12509.212452023434,10035774.0,,1.6762338159071675,84000013.0,USA,94521.74976922366,
Grand Princess,US,2021-08-24 04:31:24,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-08-24 04:31:24,13.4443,144.7937,9486,145,,,66.0,5776.080960122756,188595.0,,1.5285684166139575,316.0,GUM,114836.60011325649,
Hawaii,US,2021-08-24 04:31:24,21.0943,-157.4983,56670,564,,,15.0,4002.4804502101883,2024626.0,,0.9952355743779777,84000015.0,USA,142994.9882475252,
Idaho,US,2021-08-24 04:31:24,44.2405,-114.4788,214010,2301,,,16.0,11975.501730491056,858238.0,,1.0751834026447362,84000016.0,USA,48025.00188857148,
Illinois,US,2021-08-24 04:31:24,40.3495,-88.9861,1491582,26194,,,17.0,11770.8575586729,28072697.0,,1.7561220234623374,84000017.0,USA,221536.4074350482,
Indiana,US,2021-08-24 04:31:24,39.8494,-86.2583,825549,14263,,,18.0,12262.658122084264,11810025.0,,1.7276987798422625,84000018.0,USA,175425.44293345182,
Iowa,US,2021-08-24 04:31:24,42.0115,-93.2105,395167,6226,,,19.0,12524.825122738957,1553703.0,,1.5755364187799081,84000019.0,USA,49244.64433435708,
Kansas,US,2021-08-24 04:31:24,38.5266,-96.7265,357177,5498,,,20.0,12260.161451872335,1572017.0,,1.5392928436041515,84000020.0,USA,53959.751677985965,
Kentucky,US,2021-08-24 04:31:24,37.6681,-84.6701,543031,7558,,,21.0,12154.672018296773,5980880.0,,1.3918174100557794,84000021.0,USA,133870.13776523035,
Louisiana,US,2021-08-24 04:31:24,31.1695,-91.8678,660804,11977,,,22.0,14214.52531559798,8230415.0,,1.8124890285167765,84000022.0,USA,177044.08928423157,
Maine,US,2021-08-24 04:31:24,44.6939,-69.3819,73660,924,,,23.0,5479.790390206307,2496644.0,,1.2544121639967418,84000023.0,USA,185732.9052262589,
Maryland,US,2021-08-24 04:31:24,39.0639,-76.8021,487893,9948,,,24.0,8070.109565838748,11770066.0,,2.0389716597696625,84000024.0,USA,194685.56059864233,
Massachusetts,US,2021-08-24 04:31:24,42.2302,-71.5301,747153,18178,,,25.0,10840.082332934784,25534877.0,,2.4329688832140137,84000025.0,USA,370473.2083540624,
Michigan,US,2021-08-24 04:31:24,43.3266,-84.5361,1044958,21405,,,26.0,10463.331957191336,15013600.0,,2.048407687198911,84000026.0,USA,150333.58342870034,
Minnesota,US,2021-08-24 04:31:24,45.6945,-93.9002,635222,7860,,,27.0,11263.536344215367,10076466.0,,1.2373626858011844,84000027.0,USA,178672.4027383347,
Mississippi,US,2021-08-24 04:31:24,32.7416,-89.6787,413498,8047,,,28.0,13893.726422971431,2179053.0,,1.9460795457293627,84000028.0,USA,73217.2011549153,
Missouri,US,2021-08-24 04:31:24,38.4561,-92.2884,745930,10664,,,29.0,12153.788199226125,6430286.0,,1.429624763717775,84000029.0,USA,104771.67308520767,
Montana,US,2021-08-24 04:31:24,46.9219,-110.4544,122964,1760,,,30.0,11505.102088553469,1589350.0,,1.4313132298884226,84000030.0,USA,148707.2151560006,
Nebraska,US,2021-08-24 04:31:24,41.1254,-98.2681,237492,2302,,,31.0,12277.244510982171,3273512.0,,0.969295807858791,84000031.0,USA,169225.52015913912,
Nevada,US,2021-08-24 04:31:24,38.3135,-117.0554,381766,6306,,,32.0,12394.372233094688,3925605.0,,1.651797174185234,84000032.0,USA,127448.25262097115,
New Hampshire,US,2021-08-24 04:31:24,43.4525,-71.5639,105302,1402,,,33.0,7744.4398111069195,2197438.0,,1.3314087101859413,84000033.0,USA,161610.66579589338,
New Jersey,US,2021-08-24 04:31:24,40.2989,-74.521,1075930,26755,,,34.0,12113.34141692533,15056442.0,,2.4866859368174508,84000034.0,USA,169512.7215247591,
New Mexico,US,2021-08-24 04:31:24,34.8405,-106.2485,225994,4481,,,35.0,10777.893667056303,4003325.0,,1.9827960034337195,84000035.0,USA,190922.81726359183,
New York,US,2021-08-24 04:31:24,42.1657,-74.9481,2241468,54054,,,36.0,11522.147538951865,64100220.0,,2.411544577036121,84000036.0,USA,329503.78596494487,
North Carolina,US,2021-08-24 04:31:24,35.6301,-79.8064,1161818,14120,,,37.0,11077.504718688371,13645213.0,,1.2153366534173167,84000037.0,USA,130102.05677223788,
North Dakota,US,2021-08-24 04:31:24,47.5289,-99.78399999999999,114915,1582,,,38.0,15079.48172195963,1642676.0,,1.376669712396119,84000038.0,USA,215556.73947789022,
Northern Mariana Islands,US,2021-08-24 04:31:24,15.0979,145.6739,183,2,,,69.0,331.85840707964604,17542.0,,1.092896174863388,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-24 04:31:24,40.3888,-82.7649,1183761,21137,,,39.0,10127.049986739783,14626222.0,,1.7851576458423617,84000039.0,USA,125127.01576682553,
Oklahoma,US,2021-08-24 04:31:24,35.5653,-96.9289,530594,7676,,,40.0,13409.094987049437,4296740.0,,1.4466805127837856,84000040.0,USA,108586.59312893623,
Oregon,US,2021-08-24 04:31:24,44.571999999999996,-122.0709,257644,3036,,,41.0,6108.583821134414,6073536.0,,1.178370154166214,84000041.0,USA,143999.87481438505,
Pennsylvania,US,2021-08-24 04:31:24,40.5908,-77.2098,1284887,28076,,,42.0,10036.620090831198,15587766.0,,2.1850948760474656,84000042.0,USA,121760.50143458176,
Puerto Rico,US,2021-08-24 04:31:24,18.2208,-66.5901,164947,2758,,,72.0,5164.7715779908785,2628408.0,,1.6720522349603206,630.0,PRI,82299.93230409676,
Rhode Island,US,2021-08-24 04:31:24,41.6809,-71.5118,160329,2757,,,44.0,15134.500892519169,4765903.0,,1.7195890949235635,84000044.0,USA,449884.69464139227,
South Carolina,US,2021-08-24 04:31:24,33.8569,-80.945,695489,10314,,,45.0,13508.013845787511,7347966.0,,1.4829853527518049,84000045.0,USA,142714.58853608882,
South Dakota,US,2021-08-24 04:31:24,44.2998,-99.4388,128626,2059,,,46.0,14539.613568617964,850034.0,,1.6007650086296705,84000046.0,USA,96086.06253935133,
Tennessee,US,2021-08-24 04:31:24,35.7478,-86.6923,997479,13197,,,47.0,14606.144169119136,8810998.0,,1.3230353721732488,84000047.0,USA,129019.96639710745,
Texas,US,2021-08-24 04:31:24,31.0545,-97.5635,3498244,55346,,,48.0,11989.26840677819,28730064.0,,1.5920519941065367,84000048.0,USA,99083.25944640207,
Utah,US,2021-08-24 04:31:24,40.15,-111.8624,454373,2584,,,49.0,14172.76832697122,3841293.0,,0.5686957631725477,84000049.0,USA,119817.32137476535,
Vermont,US,2021-08-24 04:31:24,44.0459,-72.7107,27132,270,,,50.0,4348.153573220041,1851718.0,,0.9951348960636887,84000050.0,USA,296754.91074361885,
Virgin Islands,US,2021-08-24 04:31:24,18.3358,-64.8963,5638,49,,,78.0,5255.994331953611,161773.0,,0.8691025186236254,850.0,VIR,150811.98493492932,
Virginia,US,2021-08-24 04:31:24,37.7693,-78.17,741160,11675,,,51.0,8683.24468611692,8320443.0,,1.5752334178854768,84000051.0,USA,97480.22352243603,
Washington,US,2021-08-24 04:31:24,47.4009,-121.4905,536814,6383,,,53.0,7049.527813457129,9230917.0,,1.1890524464712173,84000053.0,USA,121221.88716243287,
West Virginia,US,2021-08-24 04:31:24,38.4912,-80.9545,180019,3016,,,54.0,10044.879131008784,3308857.0,,1.675378710025053,84000054.0,USA,184630.89244353282,
Wisconsin,US,2021-08-24 04:31:24,44.2685,-89.6165,717911,8373,,,55.0,12330.083947709842,9668981.0,,1.1663005581471797,84000055.0,USA,166064.24392273062,
Wyoming,US,2021-08-24 04:31:24,42.756,-107.3025,71562,809,,,56.0,12364.732125115981,859433.0,,1.1304882479528242,84000056.0,USA,148495.83332613402,
