Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-09-05 04:31:15,32.3182,-86.9023,719280,12414,,,1.0,14669.648402008082,5479829.0,,1.7258925592258925,84000001.0,USA,111760.60050762922,
Alaska,US,2021-09-05 04:31:15,61.3707,-152.4044,90642,448,,,2.0,12390.488623392956,2773181.0,,0.49425211270713354,84000002.0,USA,379085.4971327806,
American Samoa,US,2021-09-05 04:31:15,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-09-05 04:31:15,33.7298,-111.4312,1027359,18997,,,4.0,14114.561673437778,11893604.0,,1.8491101941969652,84000004.0,USA,163402.4787610234,
Arkansas,US,2021-09-05 04:31:15,34.9697,-92.3731,462723,7038,,,5.0,15333.10314387548,3671634.0,,1.5209963628347845,84000005.0,USA,121665.75430346039,
California,US,2021-09-05 04:31:15,36.1162,-119.6816,4517807,66009,,,6.0,11445.374764158423,83316120.0,,1.459626271636562,84000006.0,USA,210861.63641058613,
Colorado,US,2021-09-05 04:31:15,39.0598,-105.3111,622344,7194,,,8.0,10806.95485953862,10280709.0,,1.1559523350429988,84000008.0,USA,178523.7072857655,
Connecticut,US,2021-09-05 04:31:15,41.5978,-72.7554,375135,8394,,,9.0,10521.873835121829,9521912.0,,2.2375944659922427,84000009.0,USA,267072.8050785252,
Delaware,US,2021-09-05 04:31:15,39.3185,-75.5071,121744,1891,,,10.0,12502.413315752072,2073774.0,,1.5532592981995006,84000010.0,USA,212964.74299727648,
Diamond Princess,US,2021-09-05 04:31:15,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-09-05 04:31:15,38.8974,-77.0268,55918,1162,,,11.0,7923.213493749194,1882467.0,,2.078042848456669,84000011.0,USA,266733.2153499332,
Florida,US,2021-09-05 04:31:15,27.7663,-81.6868,3352451,46324,,,12.0,15608.958243598941,37693500.0,,1.3817949911870449,84000012.0,USA,175500.33320549552,
Georgia,US,2021-09-05 04:31:15,33.0406,-83.6431,1433714,23120,,,13.0,13503.408501290756,10623648.0,,1.6125949805888762,84000013.0,USA,100058.6300461044,
Grand Princess,US,2021-09-05 04:31:15,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
