Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-02-21 05:30:53,32.3182,-86.9023,485986,9590,275245.0,201151.0,1.0,9911.639067259342,3946550.0,,1.9733078730663023,84000001.0,USA,80489.51854763791,
Alaska,US,2021-02-21 05:30:53,61.3707,-152.4044,57406,289,,,2.0,7847.227443287836,1629829.0,,0.5034316970351531,84000002.0,USA,222792.7195182798,
American Samoa,US,2021-02-21 05:30:53,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-02-21 05:30:53,33.7298,-111.4312,806163,15480,114119.0,676564.0,4.0,11075.619508218275,7396328.0,,1.9202072037540796,84000004.0,USA,50601.101815058886,
Arkansas,US,2021-02-21 05:30:53,34.9697,-92.3731,315230,5348,303777.0,6105.0,5.0,10445.6750670355,2600443.0,,1.6965390349903244,84000005.0,USA,86170.04285235224,
California,US,2021-02-21 08:31:19,36.1162,-119.6816,3585595,48807,,,6.0,9081.771987367048,46813876.0,,1.3601288592998013,84000006.0,USA,118479.47912219467,
Colorado,US,2021-02-21 05:30:53,39.0598,-105.3111,419812,5887,22270.0,391655.0,8.0,7290.002528332607,5987245.0,,1.4022943603327203,84000008.0,USA,103968.04090342046,
Connecticut,US,2021-02-21 05:30:53,41.5978,-72.7554,273101,7523,9800.0,255778.0,9.0,7660.000443162079,6440305.0,,2.7546585329237168,84000009.0,USA,180639.17434977886,
Delaware,US,2021-02-21 05:30:53,39.3185,-75.5071,84531,1366,,,10.0,8680.850801631606,1348654.0,,1.6159752043628965,84000010.0,USA,138499.06137421387,
Diamond Princess,US,2021-02-21 05:30:53,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-02-21 05:30:53,38.8974,-77.0268,39553,994,28298.0,10261.0,11.0,5604.400431314816,1191009.0,,2.51308371046444,84000011.0,USA,168758.15622834748,
Florida,US,2021-02-21 05:30:53,27.7663,-81.6868,1863707,29813,,,12.0,8677.389987595061,22534829.0,,1.5996613201538654,84000012.0,USA,104921.80344698326,
Georgia,US,2021-02-21 05:30:53,33.0406,-83.6431,983747,16742,,,13.0,9265.402725312913,7019510.0,,1.7018603360416855,84000013.0,USA,66113.12368359066,
Grand Princess,US,2021-02-21 05:30:53,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-02-21 05:30:53,13.4443,144.7937,7715,130,7528.0,57.0,66.0,4697.708687259863,114710.0,,1.6850291639662993,316.0,GUM,69847.59086397653,
Hawaii,US,2021-02-21 05:30:53,21.0943,-157.4983,27886,430,,,15.0,1969.5283189440854,1054099.0,,1.541992397618877,84000015.0,USA,74448.74960448402,
Idaho,US,2021-02-21 05:30:53,44.2405,-114.4788,169150,1826,91637.0,75687.0,16.0,9465.240492091782,629647.0,,1.079515223174697,84000016.0,USA,35233.58131909024,
Illinois,US,2021-02-21 05:30:53,40.3495,-88.9861,1172824,22426,,,17.0,9255.370636943182,17547531.0,,1.9121368594094255,84000017.0,USA,138476.79035238898,
Indiana,US,2021-02-21 05:30:53,39.8494,-86.2583,654660,12336,427682.0,214642.0,18.0,9724.282587955026,7721658.0,,1.8843369077078178,84000018.0,USA,114697.07090633859,
Iowa,US,2021-02-21 05:30:53,42.0115,-93.2105,332182,5336,308712.0,18134.0,19.0,10528.514422817878,1298607.0,,1.606348327121879,84000019.0,USA,41159.37205830615,
Kansas,US,2021-02-21 05:30:53,38.5266,-96.7265,293215,4611,6206.0,282398.0,20.0,10064.654891302482,1238423.0,,1.572566205685248,84000020.0,USA,42509.08072387666,
Kentucky,US,2021-02-21 05:30:53,37.6681,-84.6701,396018,4426,46702.0,344890.0,21.0,8864.0775634206,3807556.0,,1.1176259664964723,84000021.0,USA,85224.59007183381,
Louisiana,US,2021-02-21 05:30:53,31.1695,-91.8678,422287,9440,396834.0,16013.0,22.0,9083.796786865583,5390130.0,,2.2354465091276787,84000022.0,USA,115946.84556897984,
Maine,US,2021-02-21 05:30:53,44.6939,-69.3819,43367,658,12759.0,29950.0,23.0,3226.2024145000937,1542768.0,,1.517282726497106,84000023.0,USA,114771.18192666039,
Maryland,US,2021-02-21 05:30:53,39.0639,-76.8021,375737,7697,9600.0,358440.0,24.0,6214.96672003811,7622654.0,,2.048507333587057,84000024.0,USA,126084.3114422199,
Massachusetts,US,2021-02-21 05:30:53,42.2302,-71.5301,567764,15779,477796.0,74189.0,25.0,8237.413897389672,15462524.0,,2.7791476740335774,84000025.0,USA,224338.29916359848,
Michigan,US,2021-02-21 05:30:53,43.3266,-84.5361,636269,16342,529080.0,90847.0,26.0,6371.063488743255,10046701.0,,2.568410530766075,84000026.0,USA,100599.2275647884,
Minnesota,US,2021-02-21 05:30:53,45.6945,-93.9002,478157,6491,464504.0,7162.0,27.0,8478.514200926586,6729262.0,,1.3575039160777735,84000027.0,USA,119320.94150824026,
Mississippi,US,2021-02-21 05:30:53,32.7416,-89.6787,290242,6553,264456.0,19233.0,28.0,9752.26710759441,1683625.0,,2.257771101356799,84000028.0,USA,56570.588367719494,
Missouri,US,2021-02-21 05:30:53,38.4561,-92.2884,556700,8059,,,29.0,9070.574840144764,4384973.0,,1.447637865996048,84000029.0,USA,71446.42674423227,
Montana,US,2021-02-21 05:30:53,46.9219,-110.4544,98641,1341,94874.0,2426.0,30.0,9229.325453929629,1048914.0,,1.359475268904411,84000030.0,USA,98141.42880935047,
Nebraska,US,2021-02-21 05:30:53,41.1254,-98.2681,198751,2047,142336.0,54368.0,31.0,10274.512925918421,2309233.0,,1.0299319248708183,84000031.0,USA,119376.72921121088,
Nevada,US,2021-02-21 05:30:53,38.3135,-117.0554,290671,4868,,,32.0,9436.89215741021,2656833.0,,1.674745674663107,84000032.0,USA,86256.44285549174,
New Hampshire,US,2021-02-21 05:30:53,43.4525,-71.5639,73161,1153,68927.0,3081.0,33.0,5380.628677711661,1403242.0,,1.5759762715107777,84000033.0,USA,103201.48913997166,
New Jersey,US,2021-02-21 05:30:53,40.2989,-74.521,764375,22834,73643.0,667898.0,34.0,8605.704223845696,10330556.0,,2.987277187244481,84000034.0,USA,116306.4064155349,
New Mexico,US,2021-02-21 05:30:53,34.8405,-106.2485,182475,3610,130775.0,48090.0,35.0,8702.42637811667,2600275.0,,1.9783531990683656,84000035.0,USA,124009.87395729455,
New York,US,2021-02-21 05:30:53,42.1657,-74.9481,1585435,46512,141592.0,1397331.0,36.0,8149.844647979874,36240435.0,,2.9337058914430423,84000036.0,USA,186292.03671245585,
North Carolina,US,2021-02-21 05:30:53,35.6301,-79.8064,840096,10896,765456.0,63744.0,37.0,8010.004496531492,9985277.0,,1.296994629185236,84000037.0,USA,95205.9213103175,
North Dakota,US,2021-02-21 05:30:53,47.5289,-99.784,99228,1467,97002.0,759.0,38.0,13020.987793644086,1392548.0,,1.4784133510702624,84000038.0,USA,182734.2132267453,
Northern Mariana Islands,US,2021-02-21 05:30:53,15.0979,145.6739,143,2,29.0,112.0,69.0,259.3210503409256,17564.0,,1.3986013986013985,580.0,MNP,31851.153343972142,
Ohio,US,2021-02-21 05:30:53,40.3888,-82.7649,952306,18445,884877.0,48985.0,39.0,8146.957421871658,9750755.0,,1.936772423989768,84000039.0,USA,83417.50006416232,
Oklahoma,US,2021-02-21 05:30:53,35.5653,-96.9289,419298,4155,398563.0,16580.0,40.0,10596.438538467934,3414513.0,,0.9909420030622612,84000040.0,USA,86291.0797172888,
Oregon,US,2021-02-21 05:30:53,44.572,-122.0709,152711,2154,,,41.0,3620.6856899801955,3465787.0,,1.4105074290653588,84000041.0,USA,82171.71909960246,
Pennsylvania,US,2021-02-21 05:30:53,40.5908,-77.2098,919364,23565,811315.0,84484.0,42.0,7181.415325384204,10070782.0,,2.5631849844022607,84000042.0,USA,78665.76045331705,
Puerto Rico,US,2021-02-21 05:30:53,18.2208,-66.5901,98835,1957,89460.0,7418.0,72.0,3094.692227871549,1672361.0,,1.9800677897505945,630.0,PRI,52364.47198761059,
Rhode Island,US,2021-02-21 05:30:53,41.6809,-71.5118,123145,2485,7705.0,112955.0,44.0,11624.460405848431,2853784.0,,2.017946323439847,84000044.0,USA,269387.30045754,
South Carolina,US,2021-02-21 05:30:53,33.8569,-80.945,501277,8256,227933.0,265088.0,45.0,9735.965136148561,4810327.0,,1.6469935784007645,84000045.0,USA,93427.73748940027,
South Dakota,US,2021-02-21 05:30:53,44.2998,-99.4388,111165,1859,107309.0,1997.0,46.0,12565.858709401024,417335.0,,1.6722889398641658,84000046.0,USA,47174.67408346041,
Tennessee,US,2021-02-21 05:30:53,35.7478,-86.6923,764008,11115,736300.0,16593.0,47.0,11187.414466229737,6787439.0,,1.4548276981392865,84000047.0,USA,99388.87191921014,
Texas,US,2021-02-21 05:30:53,31.0545,-97.5635,2630927,42041,2312445.0,239330.0,48.0,8945.463667753362,19127832.0,,1.6208165883778958,84000048.0,USA,65967.41102641441,
Utah,US,2021-02-21 05:30:53,40.15,-111.8624,366034,1842,343202.0,20990.0,49.0,11417.304905429204,2788882.0,,0.5032319402022762,84000049.0,USA,86990.59688242953,
Vermont,US,2021-02-21 05:30:53,44.0459,-72.7107,14359,196,11540.0,2623.0,50.0,2301.1623602339146,1009285.0,,1.3649975625043527,84000050.0,USA,161747.24233920788,
Virgin Islands,US,2021-02-21 05:30:53,18.3358,-64.8963,2575,25,2464.0,86.0,78.0,2400.529514859977,46139.0,,0.970873786407767,850.0,VIR,43012.82768393184,
Virginia,US,2021-02-21 05:30:53,37.7693,-78.17,561812,7197,45667.0,508948.0,51.0,6582.048496406604,5728208.0,,1.2810335129901105,84000051.0,USA,67110.24836333912,
Washington,US,2021-02-21 05:30:53,47.4009,-121.4905,333794,4822,,,53.0,4383.436510532715,5048054.0,,1.4446035578830057,84000053.0,USA,66291.85728545365,
West Virginia,US,2021-02-21 05:30:53,38.4912,-80.9545,129364,2254,117974.0,9136.0,54.0,7218.381081462626,2134158.0,,1.742370365789555,84000054.0,USA,119083.86979416311,
Wisconsin,US,2021-02-21 05:30:53,44.2685,-89.6165,611789,6871,543411.0,61507.0,55.0,10507.444137623545,6653378.0,,1.1230996307550478,84000055.0,USA,114271.41982201945,
Wyoming,US,2021-02-21 05:30:53,42.756,-107.3025,53683,662,52259.0,762.0,56.0,9275.536103974193,620388.0,,1.2331650615651137,84000056.0,USA,107192.80391320046,
