Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-11-03 06:26:25,32.3182,-86.9023,833009,15629,,,1.0,16989.140731993593,6059741.0,,1.8762102210180203,84000001.0,USA,123587.85156994892,
Alaska,US,2021-11-03 06:26:25,61.3707,-152.4044,139925,734,,,2.0,19127.32641190904,3336205.0,,0.5245667321779525,84000002.0,USA,456049.1835772236,
American Samoa,US,2021-11-03 06:26:25,-14.270999999999999,-170.132,4,0,,,60.0,7.188943405043044,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2021-11-03 06:26:25,33.7298,-111.4312,1172105,21156,,,4.0,16103.18137111252,13691594.0,,1.8049577469595302,84000004.0,USA,188104.49698758728,
Arkansas,US,2021-11-03 06:26:25,34.9697,-92.3731,513993,8412,,,5.0,17032.020634872246,4091588.0,,1.6365981637882228,84000005.0,USA,135581.6348576647,
California,US,2021-11-03 06:26:25,36.1162,-119.6816,4936644,72188,,,6.0,12507.845989834588,102990289.0,,1.4606663364445438,84000006.0,USA,260654.25121740176,
Colorado,US,2021-11-03 06:26:25,39.0598,-105.3111,750251,8292,,,8.0,13028.049905395907,12155461.0,,1.1052301163210712,84000008.0,USA,211078.62906026602,
Connecticut,US,2021-11-03 06:26:25,41.5978,-72.7554,403827,8776,,,9.0,11326.63373243164,10654465.0,,2.1732078340477483,84000009.0,USA,298838.9153523966,
Delaware,US,2021-11-03 06:26:25,39.3185,-75.5071,144473,2095,,,10.0,14836.551772298011,2392446.0,,1.4500979421760467,84000010.0,USA,245690.53692681182,
Diamond Princess,US,2021-11-03 06:26:25,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-11-03 06:26:25,38.8974,-77.0268,64541,1193,,,11.0,9145.035983047797,2235683.0,,1.848437427371748,84000011.0,USA,316781.6036579577,
Florida,US,2021-11-03 06:26:25,27.7663,-81.6868,3690812,59670,,,12.0,17184.361648529357,42077154.0,,1.616717405275587,84000012.0,USA,195910.55612609466,
Georgia,US,2021-11-03 06:26:25,33.0406,-83.6431,1637571,29237,,,13.0,15423.431844054814,12446036.0,,1.7853882366016496,84000013.0,USA,117222.75734893484,
Grand Princess,US,2021-11-03 06:26:25,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-11-03 06:26:25,13.4443,144.7937,18321,242,,,66.0,11155.76420729591,248451.0,,1.3208885977839637,316.0,GUM,151283.26909376538,
Hawaii,US,2021-11-03 06:26:25,21.0943,-157.4983,84402,916,,,15.0,5961.132079736021,2565150.0,,1.0852823392810598,84000015.0,USA,181171.03805993762,
Idaho,US,2021-11-03 06:26:25,44.2405,-114.4788,293241,3577,,,16.0,16409.084168734767,1015883.0,,1.219815782922579,84000016.0,USA,56846.4493457149,
Illinois,US,2021-11-03 06:26:25,40.3495,-88.9861,1704031,28291,,,17.0,13447.404283883114,35600267.0,,1.660239749159493,84000017.0,USA,280940.4189026976,
Indiana,US,2021-11-03 06:26:25,39.8494,-86.2583,1027298,16783,,,18.0,15259.426349618157,14539281.0,,1.6337031708423457,84000018.0,USA,215965.65708869536,
Iowa,US,2021-11-03 06:26:25,42.0115,-93.2105,488885,6965,,,19.0,15495.218806555797,1715262.0,,1.4246704235147325,84000019.0,USA,54365.259724823845,
Kansas,US,2021-11-03 06:26:25,38.5266,-96.7265,436800,6424,,,20.0,14993.234508878892,1832402.0,,1.4706959706959708,84000020.0,USA,62897.511219182,
Kentucky,US,2021-11-03 06:26:25,37.6681,-84.6701,746588,9834,,,21.0,16710.779862357875,7363835.0,,1.3169332813632242,84000021.0,USA,164824.84282085998,
