Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-01-05 04:33:14,32.3182,-86.9023,921175,16496,,,1.0,18787.278065176004,6591514.0,,1.7907563709392895,84000001.0,USA,134433.31222460506,
Alaska,US,2022-01-05 04:33:14,61.3707,-152.4044,160089,979,,,2.0,21883.684530685056,3710012.0,,0.6115348337487273,84000002.0,USA,507147.4755483258,
American Samoa,US,2022-01-05 04:33:14,-14.270999999999999,-170.132,10,0,,,60.0,17.97235851260761,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2022-01-05 04:33:14,33.7298,-111.4312,1411813,24509,,,4.0,19396.45407288125,15746835.0,,1.7359947811785272,84000004.0,USA,216340.80566671296,
Arkansas,US,2022-01-05 04:33:14,34.9697,-92.3731,581134,9248,,,5.0,19256.850345483006,4455310.0,,1.5913713532507132,84000005.0,USA,147634.17372367455,
California,US,2022-01-05 04:33:14,36.1162,-119.6816,5790352,76634,,,6.0,14552.418374435678,120326595.0,,1.332768925965707,84000006.0,USA,304530.0564334232,
Colorado,US,2022-01-05 04:33:14,39.0598,-105.3111,962777,10335,,,8.0,16718.547264538607,14343685.0,,1.0734573011195738,84000008.0,USA,249076.9675845533,
Connecticut,US,2022-01-05 04:33:14,41.5978,-72.7554,544468,9274,,,9.0,15271.365250539438,12036757.0,,1.7033140606977821,84000009.0,USA,337609.7632532809,
Delaware,US,2022-01-05 04:33:14,39.3185,-75.5071,191649,2286,,,10.0,19681.257471009398,2768664.0,,1.1928055977333565,84000010.0,USA,284325.9763145896,
Diamond Princess,US,2022-01-05 04:33:14,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-01-05 04:33:14,38.8974,-77.0268,105493,1220,,,11.0,14947.665529813003,2676935.0,,1.1564748371929892,84000011.0,USA,379304.1152024304,
Florida,US,2022-01-05 04:33:14,27.7663,-81.6868,4360178,62541,,,12.0,20300.919040027355,47162998.0,,1.4343680464421409,84000012.0,USA,219590.16445727032,
Georgia,US,2022-01-05 04:33:14,33.0406,-83.6431,1904918,31494,,,13.0,17941.434564677318,14077689.0,,1.653299512104983,84000013.0,USA,132590.45062064493,
Grand Princess,US,2022-01-05 04:33:14,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-01-05 04:33:14,13.4443,144.7937,19899,273,,,66.0,12116.61764974517,276924.0,,1.3719282375998794,316.0,GUM,168620.64556198966,
Hawaii,US,2022-01-05 04:33:14,21.0943,-157.4983,123456,1094,,,15.0,8719.432265063508,3074027.0,,0.8861456713322965,84000015.0,USA,217111.9281968992,
Idaho,US,2022-01-05 04:33:14,44.2405,-114.4788,322524,4188,,,16.0,18047.69272522264,1093460.0,,1.2985080180079622,84000016.0,USA,61187.477791798294,
Illinois,US,2022-01-05 04:33:14,40.3495,-88.9861,2263166,30510,,,17.0,17859.832458176294,45179593.0,,1.3481114509496872,84000017.0,USA,356535.9153984262,
Indiana,US,2022-01-05 04:33:14,39.8494,-86.2583,1286590,19256,,,18.0,19110.935042368645,16649638.0,,1.4966694906691331,84000018.0,USA,247312.78052600488,
Iowa,US,2022-01-05 04:33:14,42.0115,-93.2105,587386,7858,,,19.0,18617.2097607977,1828357.0,,1.3377915033725694,84000019.0,USA,57949.80776971668,
Kansas,US,2022-01-05 04:33:14,38.5266,-96.7265,535051,7049,,,20.0,18365.71684342985,2029565.0,,1.31744450529015,84000020.0,USA,69665.1648260366,
Kentucky,US,2022-01-05 04:33:14,37.6681,-84.6701,885673,12255,,,21.0,19824.033674801176,8325358.0,,1.3836935302306834,84000021.0,USA,186346.62832306663,
Louisiana,US,2022-01-05 04:33:14,31.1695,-91.8678,869146,15018,,,22.0,18696.160767717392,10968525.0,,1.727903022046929,84000022.0,USA,235943.45114023122,
Maine,US,2022-01-05 04:33:14,44.6939,-69.3819,148217,1556,,,23.0,11026.311325892048,3426009.0,,1.0498120998266056,84000023.0,USA,254871.1810339441,
Maryland,US,2022-01-05 04:33:14,39.0639,-76.8021,765944,11944,,,24.0,12669.277897606224,16457106.0,,1.55938293138924,84000024.0,USA,272212.6543250718,
Massachusetts,US,2022-01-05 04:33:14,42.2302,-71.5301,1192549,20410,,,25.0,17302.117967884817,36269164.0,,1.7114600741772454,84000025.0,USA,526211.7985295039,
