Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-01-29 04:31:49,32.3182,-86.9023,1195557,17047,,,1.0,24383.273321320732,6928707.0,,1.4258625895712207,84000001.0,USA,141310.33195769688,
Alaska,US,2022-01-29 04:31:49,61.3707,-152.4044,212396,1085,,,2.0,29033.894018823175,3741734.0,,0.5108382455413473,84000002.0,USA,511483.7774846387,
American Samoa,US,2022-01-29 04:31:49,-14.270999999999999,-170.132,18,0,,,60.0,32.35024532269369,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2022-01-29 04:31:49,33.7298,-111.4312,1829406,26001,,,4.0,25133.632754234022,17234851.0,,1.421281005965871,84000004.0,USA,236784.18875194626,
Arkansas,US,2022-01-29 04:31:49,34.9697,-92.3731,768061,9616,,,5.0,25450.990190217788,4793277.0,,1.2519838919044188,84000005.0,USA,158833.2774428028,
California,US,2022-01-29 04:31:49,36.1162,-119.6816,8253610,79689,,,6.0,20886.683596617684,134725439.0,,0.9656003731100488,84000006.0,USA,340971.5494873574,
Colorado,US,2022-01-29 04:31:49,39.0598,-105.3111,1240361,11061,,,8.0,21538.771702679198,15787525.0,,0.8917565128216705,84000008.0,USA,274149.13619933266,
Connecticut,US,2022-01-29 04:31:49,41.5978,-72.7554,696070,9985,,,9.0,19523.53344906034,12736587.0,,1.4344821641501573,84000009.0,USA,357238.7580579067,
Delaware,US,2022-01-29 04:31:49,39.3185,-75.5071,246037,2498,,,10.0,25266.5943698884,2978380.0,,1.0152944475830872,84000010.0,USA,305862.61147464893,
Diamond Princess,US,2022-01-29 04:31:49,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-01-29 04:31:49,38.8974,-77.0268,129817,1284,,,11.0,18394.216640760384,2882427.0,,0.9890846345239838,84000011.0,USA,408420.9825306164,
Florida,US,2022-01-29 04:31:49,27.7663,-81.6868,5522206,64955,,,12.0,25711.30282487396,51124132.0,,1.1656211303960773,84000012.0,USA,238033.1410148099,
Georgia,US,2022-01-29 04:31:49,33.0406,-83.6431,2346518,32868,,,13.0,22100.63590760206,15734405.0,,1.4007137383987678,84000013.0,USA,148194.1992892249,
Grand Princess,US,2022-01-29 04:31:49,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-01-29 04:31:49,13.4443,144.7937,31038,285,,,66.0,18899.2199915971,321088.0,,0.9182292673497005,316.0,GUM,195512.36383342766,
Hawaii,US,2022-01-29 04:31:49,21.0943,-157.4983,213174,1164,,,15.0,15056.022013289336,3344869.0,,0.5460328182611388,84000015.0,USA,236240.9172580572,
Idaho,US,2022-01-29 04:31:49,44.2405,-114.4788,376095,4400,,,16.0,21045.40125848808,1158443.0,,1.1699171751818025,84000016.0,USA,64823.77529636582,
Illinois,US,2022-01-29 04:31:49,40.3495,-88.9861,2897174,33121,,,17.0,22863.122829781143,50583769.0,,1.1432174940131314,84000017.0,USA,399183.1087260466,
Indiana,US,2022-01-29 04:31:49,39.8494,-86.2583,1604072,21301,,,18.0,23826.794701717216,18105254.0,,1.3279329107421611,84000018.0,USA,268934.4182059437,
Iowa,US,2022-01-29 04:31:49,42.0115,-93.2105,703366,8501,,,19.0,22293.19793221704,1899032.0,,1.2086168509709028,84000019.0,USA,60189.85315698224,
Kansas,US,2022-01-29 04:31:49,38.5266,-96.7265,723110,7519,,,20.0,24820.874097333828,2184416.0,,1.0398141361618565,84000020.0,USA,74980.45181535528,
Kentucky,US,2022-01-29 04:31:49,37.6681,-84.6701,1140887,12890,,,21.0,25536.49293491265,9012689.0,,1.1298226730605223,84000021.0,USA,201731.16967154935,
Louisiana,US,2022-01-29 04:31:49,31.1695,-91.8678,1105273,15631,,,22.0,23775.478113248297,11924260.0,,1.4142207400343625,84000022.0,USA,256502.22401767,
Maine,US,2022-01-29 04:31:49,44.6939,-69.3819,172952,1733,,,23.0,12866.42285591856,3722552.0,,1.002012118969425,84000023.0,USA,276931.9125257028,
Maryland,US,2022-01-29 04:31:49,39.0639,-76.8021,949880,13387,,,24.0,15711.714811237114,17766355.0,,1.40933591611572,84000024.0,USA,293868.59708089085,
Massachusetts,US,2022-01-29 04:31:49,42.2302,-71.5301,1598451,21909,,,25.0,23191.154214949198,38727775.0,,1.3706394503178392,84000025.0,USA,561882.5991080453,
Michigan,US,2022-01-29 04:31:49,43.3266,-84.5361,2235180,32197,,,26.0,22381.215631704752,21804681.0,,1.4404656448250253,84000026.0,USA,218333.76606874415,
Minnesota,US,2022-01-29 04:31:49,45.6945,-93.9002,1309665,11532,,,27.0,23222.525866936,15152026.0,,0.8805305173460388,84000027.0,USA,268670.47353444336,
Mississippi,US,2022-01-29 04:31:49,32.7416,-89.6787,717666,10831,,,28.0,24113.91365150065,3239120.0,,1.5091978719905916,84000028.0,USA,108835.9487377816,
Missouri,US,2022-01-29 04:31:49,38.4561,-92.2884,1318714,17393,,,29.0,21486.42721348421,9177057.0,,1.3189364790242617,84000029.0,USA,149526.10442028812,
Montana,US,2022-01-29 04:31:49,46.9219,-110.4544,238801,2993,,,30.0,22343.36784626929,2538441.0,,1.2533448352393834,84000030.0,USA,237508.7249176162,
Nebraska,US,2022-01-29 04:31:49,41.1254,-98.2681,435358,3666,,,31.0,22506.007005760937,4928425.0,,0.8420656103712347,84000031.0,USA,254776.91366040672,
Nevada,US,2022-01-29 04:31:49,38.3135,-117.0554,648088,8913,,,32.0,21040.752481367832,5513113.0,,1.3752761970596583,84000032.0,USA,178988.10969314538,
New Hampshire,US,2022-01-29 04:31:49,43.4525,-71.5639,272492,2205,,,33.0,20040.43506303913,3398023.0,,0.8091980682001674,84000033.0,USA,249907.7377472125,
New Jersey,US,2022-01-29 04:31:49,40.2989,-74.521,2102227,31320,,,34.0,23667.890463950895,17423958.0,,1.489848622437063,84000034.0,USA,196167.36412979235,
New Mexico,US,2022-01-29 04:31:49,34.8405,-106.2485,470513,6417,,,35.0,22439.264241385445,6219499.0,,1.3638305424079675,84000035.0,USA,296614.50695311825,
New York,US,2022-01-29 04:31:49,42.1657,-74.9481,4778737,64516,,,36.0,24564.844451871817,96239625.0,,1.3500638348584573,84000036.0,USA,494714.6951655792,
North Carolina,US,2022-01-29 04:31:49,35.6301,-79.8064,2374866,20595,,,37.0,22643.46853057241,21037451.0,,0.8672068234586708,84000037.0,USA,200584.31072825124,
North Dakota,US,2022-01-29 04:31:49,47.5289,-99.78399999999999,221025,2140,,,38.0,29003.54564326787,2161503.0,,0.9682162651283792,84000038.0,USA,283638.73280651704,
Northern Mariana Islands,US,2022-01-29 04:31:49,15.0979,145.6739,4692,23,,,69.0,8508.631945451907,17542.0,,0.4901960784313725,580.0,MNP,31811.25779776585,
Ohio,US,2022-01-29 04:31:49,40.3888,-82.7649,2562412,35102,,,39.0,21921.379746943734,20852022.0,,1.2906199315332585,84000039.0,USA,178388.60134655362,
Oklahoma,US,2022-01-29 04:31:49,35.5653,-96.9289,953116,13210,,,40.0,24087.009988195518,5220631.0,,1.3859803004041478,84000040.0,USA,131935.03313519355,
Oregon,US,2022-01-29 04:31:49,44.571999999999996,-122.0709,620652,6086,,,41.0,14715.284523430457,9732673.0,,0.9805817108460136,84000041.0,USA,230755.80577926032,
Pennsylvania,US,2022-01-29 04:31:49,40.5908,-77.2098,2637080,40394,,,42.0,20598.98661059621,23243027.0,,1.5317699880170492,84000042.0,USA,181557.93603634558,
Puerto Rico,US,2022-01-29 04:31:49,18.2208,-66.5901,454103,3809,,,72.0,14218.738551658362,3715788.0,,0.8387964844980104,630.0,PRI,116347.65259289088,
Rhode Island,US,2022-01-29 04:31:49,41.6809,-71.5118,341407,3302,,,44.0,32227.635338661694,7196927.0,,0.9671740766885272,84000044.0,USA,679364.919040818,
South Carolina,US,2022-01-29 04:31:49,33.8569,-80.945,1355116,15266,,,45.0,26319.504249022182,11703945.0,,1.1265456241384502,84000045.0,USA,227317.83120989052,
South Dakota,US,2022-01-29 04:31:49,44.2998,-99.4388,225383,2637,,,46.0,25476.82214276913,1236920.0,,1.1700083857256314,84000046.0,USA,139818.84545344592,
Tennessee,US,2022-01-29 04:31:49,35.7478,-86.6923,1771783,22142,,,47.0,25944.32357412477,11897120.0,,1.2497015718064797,84000047.0,USA,174210.23391701546,
Texas,US,2022-01-29 04:31:49,31.0545,-97.5635,6162552,79067,,,48.0,21253.197997329342,43339550.0,,1.2830236564332438,84000048.0,USA,149467.9537414297,
Utah,US,2022-01-29 04:31:49,40.15,-111.8624,875251,4107,,,49.0,27300.763141625685,5554001.0,,0.4692368246365899,84000049.0,USA,173239.98006212185,
Vermont,US,2022-01-29 04:31:49,44.0459,-72.7107,103066,532,,,50.0,16517.278349458084,3183948.0,,0.5161741020317079,84000050.0,USA,510257.07183940744,
Virgin Islands,US,2022-01-29 04:31:49,18.3358,-64.8963,14802,99,,,78.0,13799.082671439759,306945.0,,0.6688285366842318,850.0,VIR,286147.77939366817,
Virginia,US,2022-01-29 04:31:49,37.7693,-78.17,1525603,16127,,,51.0,17873.582145385648,12191200.0,,1.0570902128535404,84000051.0,USA,142829.04179581814,
Washington,US,2022-01-29 04:31:49,47.4009,-121.4905,1294497,10699,,,53.0,16999.542869479585,,,0.8264986322872899,84000053.0,USA,,
West Virginia,US,2022-01-29 04:31:49,38.4912,-80.9545,438889,5743,,,54.0,24489.5647511058,5429177.0,,1.30853131429587,84000054.0,USA,302942.61575640837,
Wisconsin,US,2022-01-29 04:31:49,44.2685,-89.6165,1503420,12291,,,55.0,25821.16001658413,14532474.0,,0.8175360178792354,84000055.0,USA,249594.48230757104,
Wyoming,US,2022-01-29 04:31:49,42.756,-107.3025,144526,1625,,,56.0,24971.706703481068,1299655.0,,1.1243651661292775,84000056.0,USA,224558.9269454125,
