Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-11-21 05:30:30,32.3182,-86.9023,228373,3451,90702.0,134220.0,1.0,4657.645999488088,2591201.0,,1.5111243448218485,84000001,USA,52847.30231471992,
Alaska,US,2020-11-21 05:30:30,61.3707,-152.4044,26561,103,7165.0,19293.0,2.0,3630.808767744978,904712.0,,0.3877866044200143,84000002,USA,123671.40777395785,
American Samoa,US,2020-11-21 05:30:30,-14.271,-170.132,0,0,,,60.0,0.0,1988.0,,,16,ASM,3572.904872306393,
Arizona,US,2020-11-21 05:30:30,33.7298,-111.4312,291696,6427,47383.0,237886.0,4.0,4007.519457069151,3464193.0,,2.203321265975536,84000004,USA,28355.12082692596,
Arkansas,US,2020-11-21 05:30:30,34.9697,-92.3731,141916,2321,122219.0,17376.0,5.0,4702.624822553088,1565873.0,,1.63547450604583,84000005,USA,51887.82969337969,
California,US,2020-11-21 05:30:30,36.1162,-119.6816,1112937,18669,,,6.0,2817.1738147964998,21730551.0,,1.6771656089865676,84000006,USA,54997.03471505514,
Colorado,US,2020-11-21 05:30:30,39.0598,-105.3111,188566,2745,10618.0,175203.0,8.0,3274.43383409137,2752718.0,,1.455723725379973,84000008,USA,47800.73266077834,
Connecticut,US,2020-11-21 05:30:30,41.5978,-72.7554,101469,4828,9800.0,86841.0,9.0,2846.026140392064,2929060.0,,4.758103460170101,84000009,USA,82154.95695016977,
Delaware,US,2020-11-21 05:30:30,39.3185,-75.5071,30816,784,15534.0,14498.0,10.0,3164.6271581204483,659454.0,,2.544132917964694,84000010,USA,67722.15855176408,
Diamond Princess,US,2020-11-21 05:30:30,,,49,0,,,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-11-21 05:30:30,38.8974,-77.0268,19808,669,14699.0,4440.0,11.0,2806.6635588573276,612204.0,,3.377423263327948,84000011,USA,86745.28763058821,
Florida,US,2020-11-21 05:30:30,27.7663,-81.6868,923418,17889,,,12.0,4299.419440698059,13303659.0,,1.9372591827319805,84000012,USA,61941.62355186675,
Georgia,US,2020-11-21 05:30:30,33.0406,-83.6431,440591,9142,,,13.0,4149.698095291108,4043126.0,,2.0749402507087074,84000013,USA,38080.10663227791,
Grand Princess,US,2020-11-21 05:30:30,,,103,3,,,99999.0,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-11-21 05:30:30,13.4443,144.7937,6452,103,4430.0,1919.0,66.0,3928.660589786213,79166.0,,1.5964042157470553,316,GUM,48204.64108044256,
Hawaii,US,2020-11-21 05:30:30,21.0943,-157.4983,17199,224,11958.0,5017.0,15.0,1214.7284500293813,618178.0,,1.3024013024013024,84000015,USA,43660.58513763956,
Idaho,US,2020-11-21 05:30:30,44.2405,-114.4788,89764,845,36831.0,52088.0,16.0,5022.98461443764,444226.0,,0.941357337017067,84000016,USA,24857.853519597775,
Illinois,US,2020-11-21 05:30:30,40.3495,-88.9861,634395,11795,,,17.0,5006.344392017532,9588698.0,,1.8592517280243381,84000017,USA,75669.45587378483,
Indiana,US,2020-11-21 05:30:30,39.8494,-86.2583,282311,5628,162324.0,114359.0,18.0,4193.431615935251,3785422.0,,1.9935461246639345,84000018,USA,56228.44414300842,
Iowa,US,2020-11-21 05:30:30,42.0115,-93.2105,205917,2159,114338.0,89420.0,19.0,6526.542992706976,1019474.0,,1.0484806985338753,84000019,USA,32312.246637950982,
Kansas,US,2020-11-21 05:30:30,38.5266,-96.7265,136763,1412,3144.0,132207.0,20.0,4694.413303886914,763893.0,,1.0324429853103545,84000020,USA,26220.757529054543,
Kentucky,US,2020-11-21 05:30:30,37.6681,-84.6701,152206,1762,25728.0,124716.0,21.0,3406.829461332555,2355475.0,,1.1576416172818418,84000021,USA,52722.636594039,
Louisiana,US,2020-11-21 05:30:30,31.1695,-91.8678,216709,6233,185960.0,24516.0,22.0,4661.617615235263,3209377.0,,2.8762072641191643,84000022,USA,69036.7652341661,
Maine,US,2020-11-21 05:30:30,44.6939,-69.3819,9958,173,7590.0,2195.0,23.0,740.8057657571871,795391.0,,1.7372966459128338,84000023,USA,59171.544369489326,
