Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-11-02 04:32:36,32.3182,-86.9023,832264,15573,,,1.0,16973.94652659445,6051084.0,,1.8711610738900157,84000001.0,USA,123411.2928637202,
Alaska,US,2021-11-02 04:32:36,61.3707,-152.4044,139429,728,,,2.0,19059.524704563628,3318292.0,,0.5221295426346025,84000002.0,USA,453600.5303843236,
American Samoa,US,2021-11-02 04:32:36,-14.270999999999999,-170.132,4,0,,,60.0,7.188943405043044,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2021-11-02 04:32:36,33.7298,-111.4312,1170990,21155,,,4.0,16087.862737347805,13670893.0,,1.8065910041930333,84000004.0,USA,187820.0924695932,
Arkansas,US,2021-11-02 04:32:36,34.9697,-92.3731,513352,8384,,,5.0,17010.78002415001,4090020.0,,1.6331873646153128,84000005.0,USA,135529.6765462568,
California,US,2021-11-02 04:32:36,36.1162,-119.6816,4931971,72111,,,6.0,12495.986368572581,101779000.0,,1.4604931055392651,84000006.0,USA,257588.64541739397,
Colorado,US,2021-11-02 04:32:36,39.0598,-105.3111,747855,8258,,,8.0,12986.443552890772,12053315.0,,1.1042247494500939,84000008.0,USA,209304.87176352585,
Connecticut,US,2021-11-02 04:32:36,41.5978,-72.7554,403415,8766,,,9.0,11315.077860492016,10607939.0,,2.1729484525860467,84000009.0,USA,297533.94327020517,
Delaware,US,2021-11-02 04:32:36,39.3185,-75.5071,144397,2091,,,10.0,14828.747006461525,2387675.0,,1.448091026821887,84000010.0,USA,245200.5824819977,
Diamond Princess,US,2021-11-02 04:32:36,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-11-02 04:32:36,38.8974,-77.0268,64470,1191,,,11.0,9134.975749168614,2225765.0,,1.8473708701721732,84000011.0,USA,315376.2881704402,
Florida,US,2021-11-02 04:32:36,27.7663,-81.6868,3690812,59670,,,12.0,17184.361648529357,42000403.0,,1.616717405275587,84000012.0,USA,195553.20469749675,
Georgia,US,2021-11-02 04:32:36,33.0406,-83.6431,1636325,29174,,,13.0,15411.696416352632,12383445.0,,1.7828976517501107,84000013.0,USA,116633.24518576685,
Grand Princess,US,2021-11-02 04:32:36,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-11-02 04:32:36,13.4443,144.7937,18286,242,,,66.0,11134.45250229862,248451.0,,1.3234168216121622,316.0,GUM,151283.26909376538,
Hawaii,US,2021-11-02 04:32:36,21.0943,-157.4983,84364,916,,,15.0,5958.448221308141,2537865.0,,1.0857711820207672,84000015.0,USA,179243.95708086606,
Idaho,US,2021-11-02 04:32:36,44.2405,-114.4788,292317,3571,,,16.0,16357.379278313883,1014907.0,,1.2216189958161858,84000016.0,USA,56791.834656265986,
Illinois,US,2021-11-02 04:32:36,40.3495,-88.9861,1701649,28267,,,17.0,13428.6066698701,35288616.0,,1.6611533870968689,84000017.0,USA,278481.0170535079,
