Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-08-21 04:31:06,32.3182,-86.9023,653540,11942,,,1.0,13328.887243699759,5239011.0,,1.827279125990758,84000001.0,USA,106849.13989580242,
Alaska,US,2021-08-21 04:31:06,61.3707,-152.4044,83156,414,,,2.0,11367.17495164344,2628886.0,,0.4978594448987445,84000002.0,USA,359360.8048718808,
American Samoa,US,2021-08-21 04:31:06,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-08-21 04:31:06,33.7298,-111.4312,979580,18561,,,4.0,13458.141043263531,11299143.0,,1.8947916453990485,84000004.0,USA,155235.3663427222,
Arkansas,US,2021-08-21 04:31:06,34.9697,-92.3731,431507,6614,,,5.0,14298.70859737743,3506467.0,,1.5327677187160347,84000005.0,USA,116192.66857622298,
California,US,2021-08-21 04:31:06,36.1162,-119.6816,4311457,64647,,,6.0,10921.782355804178,78147191.0,,1.498039944487687,84000006.0,USA,197779.78829487774,
Colorado,US,2021-08-21 04:31:06,39.0598,-105.3111,598940,7067,,,8.0,10400.546230978465,9852392.0,,1.1799178548769493,84000008.0,USA,171086.01609797706,
Connecticut,US,2021-08-21 04:31:06,41.5978,-72.7554,365856,8337,,,9.0,10261.61428238456,9335444.0,,2.278765415901338,84000009.0,USA,261842.7071929973,
Delaware,US,2021-08-21 04:31:06,39.3185,-75.5071,116073,1851,,,10.0,11920.034012347962,2010130.0,,1.594686102711225,84000010.0,USA,206428.86777494336,
Diamond Princess,US,2021-08-21 04:31:06,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-08-21 04:31:06,38.8974,-77.0268,53342,1155,,,11.0,7558.21120540022,1798882.0,,2.165273143114244,84000011.0,USA,254889.7695923055,
Florida,US,2021-08-21 04:31:06,27.7663,-81.6868,3071489,42252,,,12.0,14300.803664743637,35835810.0,,1.3756194471150638,84000012.0,USA,166850.9582736766,
Georgia,US,2021-08-21 04:31:06,33.0406,-83.6431,1307084,22199,,,13.0,12310.746214029525,9996078.0,,1.698360625636914,84000013.0,USA,94147.87373546293,
Grand Princess,US,2021-08-21 04:31:06,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-08-21 04:31:06,13.4443,144.7937,9298,144,,,66.0,5661.606658994453,188595.0,,1.5487201548720155,316.0,GUM,114836.60011325649,
Hawaii,US,2021-08-21 04:31:06,21.0943,-157.4983,54443,562,,,15.0,3845.192220765719,1995587.0,,1.0322722847749022,84000015.0,USA,140944.02601365096,
Idaho,US,2021-08-21 04:31:06,44.2405,-114.4788,212939,2283,,,16.0,11915.571062048666,855786.0,,1.0721380301400871,84000016.0,USA,47887.793672865846,
Illinois,US,2021-08-21 04:31:06,40.3495,-88.9861,1482369,26150,,,17.0,11698.152933189318,27981948.0,,1.7640681908485674,84000017.0,USA,220820.25937708557,
Indiana,US,2021-08-21 04:31:06,39.8494,-86.2583,817149,14228,,,18.0,12137.88499750231,11762631.0,,1.7411757219307618,84000018.0,USA,174721.45513982835,
Iowa,US,2021-08-21 04:31:06,42.0115,-93.2105,392970,6226,,,19.0,12455.191168500223,1553703.0,,1.58434486093086,84000019.0,USA,49244.64433435708,
Kansas,US,2021-08-21 04:31:06,38.5266,-96.7265,357004,5498,,,20.0,12254.22319736218,1557922.0,,1.5400387670726379,84000020.0,USA,53475.93839867587,
Kentucky,US,2021-08-21 04:31:06,37.6681,-84.6701,534430,7517,,,21.0,11962.155690445563,5958963.0,,1.4065452912448777,84000021.0,USA,133379.56918512165,
Louisiana,US,2021-08-21 04:31:06,31.1695,-91.8678,649915,11918,,,22.0,13980.29252317913,8195912.0,,1.8337782633113562,84000022.0,USA,176301.89679301775,
Maine,US,2021-08-21 04:31:06,44.6939,-69.3819,73455,922,,,23.0,5464.539819611788,2466205.0,,1.255190252535566,84000023.0,USA,183468.4558685684,
Maryland,US,2021-08-21 04:31:06,39.0639,-76.8021,484847,9922,,,24.0,8019.726482380807,11684596.0,,2.0464187671574745,84000024.0,USA,193271.8238477723,
Massachusetts,US,2021-08-21 04:31:06,42.2302,-71.5301,743735,18174,,,25.0,10790.49222031532,25470349.0,,2.443612308147391,84000025.0,USA,369537.0027405139,
Michigan,US,2021-08-21 04:31:06,43.3266,-84.5361,1040673,21393,,,26.0,10420.4255653205,14965592.0,,2.0556889628154087,84000026.0,USA,149852.87162918222,
Minnesota,US,2021-08-21 04:31:06,45.6945,-93.9002,633556,7853,,,27.0,11233.995409629564,10052483.0,,1.2395115822437164,84000027.0,USA,178247.14449453438,
Mississippi,US,2021-08-21 04:31:06,32.7416,-89.6787,406249,7991,,,28.0,13650.156628582776,2176060.0,,1.9670202265113268,84000028.0,USA,73116.63495342471,
Missouri,US,2021-08-21 04:31:06,38.4561,-92.2884,740269,10635,,,29.0,12061.550864629287,6382935.0,,1.4366399241356858,84000029.0,USA,104000.1609794852,
Montana,US,2021-08-21 04:31:06,46.9219,-110.4544,122318,1755,,,30.0,11444.659227641287,1584601.0,,1.43478474141173,84000030.0,USA,148262.8759199759,
Nebraska,US,2021-08-21 04:31:06,41.1254,-98.2681,236755,2302,,,31.0,12239.144999400334,3268747.0,,0.9723131507254335,84000031.0,USA,168979.19156661886,
Nevada,US,2021-08-21 04:31:06,38.3135,-117.0554,378700,6280,,,32.0,12294.83182020651,3916290.0,,1.6583047266965936,84000032.0,USA,127145.83287339992,
New Hampshire,US,2021-08-21 04:31:06,43.4525,-71.5639,104571,1397,,,33.0,7690.678386804255,2193150.0,,1.3359344368897688,84000033.0,USA,161295.30466400582,
New Jersey,US,2021-08-21 04:31:06,40.2989,-74.521,1070698,26739,,,34.0,12054.437025103043,15055395.0,,2.497342854847959,84000034.0,USA,169500.93389130384,
New Mexico,US,2021-08-21 04:31:06,34.8405,-106.2485,223796,4472,,,35.0,10673.068714711595,3990842.0,,1.998248404797226,84000035.0,USA,190327.48974761413,
New York,US,2021-08-21 04:31:06,42.1657,-74.9481,2227140,53974,,,36.0,11448.495213806871,63623619.0,,2.423466867821511,84000036.0,USA,327053.84376670164,
North Carolina,US,2021-08-21 04:31:06,35.6301,-79.8064,1144894,14059,,,37.0,10916.140641131402,13596285.0,,1.2279739434393053,84000037.0,USA,129635.54639722564,
North Dakota,US,2021-08-21 04:31:06,47.5289,-99.78399999999999,114481,1581,,,38.0,15022.530975169999,1636386.0,,1.3810151902935859,84000038.0,USA,214731.3473181972,
Northern Mariana Islands,US,2021-08-21 04:31:06,15.0979,145.6739,183,2,,,69.0,331.85840707964604,17542.0,,1.092896174863388,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-21 04:31:06,40.3888,-82.7649,1175340,21051,,,39.0,10055.008512203676,14569684.0,,1.7906307961951435,84000039.0,USA,124643.33438844734,
Oklahoma,US,2021-08-21 04:31:06,35.5653,-96.9289,524376,7676,,,40.0,13251.95458849711,4296740.0,,1.4638351106839367,84000040.0,USA,108586.59312893623,
Oregon,US,2021-08-21 04:31:06,44.571999999999996,-122.0709,252977,3012,,,41.0,5997.932066413814,6046852.0,,1.1906220723623095,84000041.0,USA,143367.2132710029,
Pennsylvania,US,2021-08-21 04:31:06,40.5908,-77.2098,1278084,28059,,,42.0,9983.479910816983,15553624.0,,2.1953956078004264,84000042.0,USA,121493.80850116338,
Puerto Rico,US,2021-08-21 04:31:06,18.2208,-66.5901,162941,2725,,,72.0,5101.960300517207,2614876.0,,1.6723844827268766,630.0,PRI,81876.22233063029,
Rhode Island,US,2021-08-21 04:31:06,41.6809,-71.5118,159710,2753,,,44.0,15076.069441861651,4754734.0,,1.7237492955982718,84000044.0,USA,448830.3798233085,
South Carolina,US,2021-08-21 04:31:06,33.8569,-80.945,681659,10213,,,45.0,13239.403082012324,7311082.0,,1.4982564596081032,84000045.0,USA,141998.21547671905,
South Dakota,US,2021-08-21 04:31:06,44.2998,-99.4388,128297,2059,,,46.0,14502.42409787274,850034.0,,1.6048699501936912,84000046.0,USA,96086.06253935133,
Tennessee,US,2021-08-21 04:31:06,35.7478,-86.6923,977230,13135,,,47.0,14309.636860914658,8779075.0,,1.344105277160955,84000047.0,USA,128552.51601438182,
Texas,US,2021-08-21 04:31:06,31.0545,-97.5635,3458417,55055,,,48.0,11870.741227003931,28511737.0,,1.599494018929549,84000048.0,USA,98330.30077616886,
Utah,US,2021-08-21 04:31:06,40.15,-111.8624,451655,2572,,,49.0,14087.988676083716,3834175.0,,0.5694612037949319,84000049.0,USA,119595.29725592164,
Vermont,US,2021-08-21 04:31:06,44.0459,-72.7107,26778,270,,,50.0,4291.421803910005,1835726.0,,1.0082903876316378,84000050.0,USA,294192.0450520762,
Virgin Islands,US,2021-08-21 04:31:06,18.3358,-64.8963,5556,44,,,78.0,5179.550285266809,159789.0,,0.7919366450683946,850.0,VIR,148962.4119028974,
Virginia,US,2021-08-21 04:31:06,37.7693,-78.17,734079,11647,,,51.0,8600.285465945304,8299128.0,,1.5866139747901793,84000051.0,USA,97230.50232797793,
Washington,US,2021-08-21 04:31:06,47.4009,-121.4905,528453,6356,,,53.0,6939.729816295515,9211628.0,,1.2027559688373421,84000053.0,USA,120968.58091111721,
West Virginia,US,2021-08-21 04:31:06,38.4912,-80.9545,177533,3008,,,54.0,9906.1628315088,3298699.0,,1.6943328845904706,84000054.0,USA,184064.0862607811,
Wisconsin,US,2021-08-21 04:31:06,44.2685,-89.6165,714600,8368,,,55.0,12273.217695554815,9643542.0,,1.171004757906521,84000055.0,USA,165627.33042572913,
Wyoming,US,2021-08-21 04:31:06,42.756,-107.3025,70671,809,,,56.0,12210.782035354958,857102.0,,1.1447411243650154,84000056.0,USA,148093.0750104966,
