S,E,I,R,D
0.7321984680834516,0.002086757632473367,0.006295039402896442,0.2572500000324209,0.002169734848758297
0.7311564518002714,0.0020853950994168596,0.006290976121152848,0.2582886815338988,0.002178495445260661
0.7301151185366647,0.0020840308133152335,0.0062869076691024536,0.259326692593889,0.0021872503870292654
0.7290744691747143,0.002082664768607966,0.006282834030518664,0.2603640323592909,0.002195999666868766
0.7280345045993115,0.002081296959706742,0.006278755189094596,0.26140069997432647,0.0022047432775612378
0.7269952256981697,0.00207992738099526,0.006274671128442535,0.2624366945805271,0.002213481211866061
0.7259566333618382,0.0020785560268290534,0.0062705818320933976,0.2634720153167201,0.00222221346251981
0.7249187284837175,0.002077182891535289,0.006266487283496183,0.2645066613190155,0.00223094002223614
0.7238815119600726,0.002075807969412579,0.0062623874660174255,0.2655406317207924,0.002239660883705672
0.7228449846900481,0.0020744312547307875,0.006258282362940633,0.2665739256526853,0.00224837603959588
0.7218091475756827,0.0020730527417308323,0.006254171957465729,0.26760654224257047,0.002257085482550972
0.7207740015219236,0.00207167242462449,0.0062500562327084935,0.2686384806155523,0.0022657892051917788
0.7197395474366417,0.002070290297594194,0.006245935171699984,0.2696697398939492,0.0022744872001156315
0.718705786230646,0.002068906354792834,0.006241808757385968,0.2707003191972797,0.002283179459896247
0.7176727188176988,0.0020675205903435564,0.006237676972626338,0.2717302176422484,0.0022918659770836095
0.716640346114531,0.002066132998339557,0.006233539800194532,0.27275943434273175,0.002300546744203848
0.7156086690408568,0.0020647435728438743,0.006229397222776942,0.2737879684097638,0.0023092217537591187
0.7145776885193896,0.002063352307889183,0.00622524922297232,0.274815818951522,0.0023178909982274833
0.7135474054758566,0.002061959197477586,0.006221095783291174,0.27584298507331245,0.002326554470062786
0.712517820839015,0.002060564235580399,0.006216936886155176,0.2768694658775555,0.002335212161694533
0.7114889355406673,0.0020591674161379407,0.00621277251389654,0.2778952604637711,0.0023438640655277657
0.7104607505156769,0.0020577687330593153,0.006208602648757409,0.27892036792856406,0.0023525101739429385
0.7094332667019844,0.002056368180222196,0.006204427272889239,0.279944787365609,0.0023611504792957925
0.7084064850406229,0.0020549657514726083,0.0062002463683521756,0.28096851786563576,0.00236978497391723
0.7073804064757344,0.0020535614406247053,0.006196059917114414,0.2819915585164139,0.002378413650113187
0.7063550319545863,0.0020521552414605477,0.006191867901051571,0.28301390840273777,0.002387036500164505
0.7053303624275866,0.002050747147729878,0.006187670301946039,0.28403556660641127,0.0023956535163268014
0.7043063988483017,0.0020493371531498956,0.00618346710148634,0.2850565322062324,0.002404264690830343
0.7032831421734717,0.002047925251405025,0.006179258281266474,0.28607680427797766,0.0024128700158799117
0.7022605933630275,0.00204651143614669,0.0061750438227852564,0.28709638189438663,0.0024214694836546743
0.7012387533801078,0.0020450957009930746,0.006170823707445658,0.2881152641251462,0.0024300630863080507
0.7002176231910754,0.002043678039528895,0.006166597916554134,0.28913345003687474,0.002438650815967579
0.6991972037655346,0.002042258445305158,0.006162366431319944,0.29015093869310615,0.002447232664734784
0.6981774960763483,0.0020408369118389245,0.006158129232854479,0.29116772915427397,0.0024558086246850375
0.6971585010996547,0.0020394134326130677,0.006153886302170563,0.292183820477695,0.002464378687867427
0.6961402198148852,0.002037988001076032,0.0061496376201817665,0.29319921171755314,0.002472942846304614
0.6951226532047816,0.0020365606106415857,0.006145383167701705,0.2942139019248831,0.0024815010919927005
0.6941058022554139,0.0020351312546885714,0.006141122925443332,0.2952278901475539,0.002490053416901085
0.6930896679561974,0.002033699926560663,0.006136856874018226,0.2962411754302521,0.0024985998129723273
0.6920742512999116,0.002032266619566109,0.006132584993935875,0.2972537568144651,0.0025071402721220026
0.6910595532827172,0.0020308313269774792,0.006128307265602949,0.2982656333384645,0.0025156747862385633
0.6900455749041745,0.00202939404203141,0.006124023669322571,0.299276804037289,0.002524203347183194
0.6890323171672619,0.002027954757928342,0.006119734185293577,0.30028726794272725,0.002532725946789668
0.6880197810783938,0.002026513467832264,0.006115438793609774,0.30129702408330067,0.0025412425768642014
0.6870079676474394,0.0020250701648704484,0.006111137474259187,0.30230607148424626,0.0025497532291853084
0.6859968778877414,0.002023624842133182,0.006106830207123302,0.303314409167499,0.0025582578955036525
0.6849865128161345,0.0020221774926735044,0.006102516971976302,0.30432203615167436,0.0025667565675418992
0.6839768734529643,0.0020207281095069316,0.006098197748484298,0.30532895145205047,0.0025752492369945663
0.6829679608221066,0.0020192766856111854,0.006093872516204548,0.3063351540805504,0.0025837358955278734
0.6819597759509863,0.0020178232139259193,0.0060895412545846715,0.30734064304572417,0.0025922165347795913
0.6809523198705969,0.0020163676873524417,0.006085203942961863,0.30834541735273063,0.002600691146358888
0.6799455936155197,0.0020149100987534325,0.0060808605605620885,0.30934947600331936,0.002609159721846177
0.6789395982239437,0.002013450440952658,0.006076511086499278,0.3103528179958121,0.002617622252792959
0.6779343347376853,0.0020119887067346935,0.006072155499774514,0.3113554423250845,0.0026260787307216702
0.6769298042022079,0.002010524888844629,0.006067793779275214,0.3123573479825473,0.002634529147125523
0.6759260076666425,0.0020090589799877812,0.006063425903774293,0.31335853395612767,0.0026429734934683476
0.674922946183807,0.002007590972829399,0.00605905185192934,0.31435899923025046,0.0026514117611844334
0.6739206208102273,0.0020061208599943675,0.006054671602281763,0.3153587427858188,0.0026598439416783684
0.6729190326061576,0.0020046486340669105,0.006050285133255947,0.3163577636001953,0.002668270026324877
0.6719181826356008,0.0020031742875902887,0.006045892423158389,0.3173560606471825,0.0026766900064686583
0.6709180719663295,0.0020016978130664945,0.006041493450176838,0.31835363289700364,0.0026851038734242204
0.6699187016699067,0.0020002192029559447,0.0060370881923794105,0.3193504793162828,0.0026935116184757164
0.6689200728217075,0.001998738449677173,0.006032676627713719,0.3203465988680254,0.0027019132328767776
0.6679221865009396,0.0019972555456065173,0.006028258734005974,0.3213419905115982,0.002710308707850346
0.6669250437906651,0.0019957704830778,0.006023834488960088,0.32233665320270916,0.0027186980345885042
0.665928645777822,0.001994283254382015,0.006019403870156771,0.3233305858933876,0.002727081204252307
0.664932993553246,0.001992793851767003,0.00601496685505261,0.32432378753196345,0.0027354582079716083
0.6639380882116923,0.0019913022674371253,0.006010523420979149,0.3253162570630471,0.0027438290368448897
0.6629439308518579,0.0019898084935529425,0.006006073545141956,0.32630799342750866,0.0027521936819390855
0.6619505225764035,0.0019883125222308774,0.006001617204619681,0.32729899556245706,0.002760552134289408
0.660957864491976,0.001986814345542886,0.00599715437636311,0.3282892624012193,0.0027689043848991702
0.6599659577092314,0.0019853139555161183,0.005992685037194202,0.32927879287331924,0.0027772504247396087
0.6589748033428569,0.001983811344132579,0.005988209163805123,0.33026758590445626,0.002785590244749704
0.6579844025115944,0.0019823065033287854,0.0059837267327572715,0.3312556404164841,0.0027939238358359996
0.6569947563382634,0.0019807994249954187,0.005979237720480294,0.332242955327389,0.0028022511888724203
0.6560058659497842,0.0019792901009769784,0.005974742103271087,0.3332295295512683,0.002810572294700089
0.6550177324772012,0.0019777785230714255,0.0059702398572927945,0.334215361998308,0.002818887144127141
0.6540303570557071,0.001976264683029828,0.005965730958573797,0.3352004515747613,0.00282719572792854
0.653043740824666,0.0019747485725560027,0.005961215383006688,0.336184797182926,0.002835498036845889
0.6520578849276378,0.0019732301833061483,0.005956693106347235,0.3371683977211221,0.00284379406158724
0.6510727905124024,0.0019717095068884855,0.005952164104213349,0.3381512520836694,0.0028520837928269066
0.6500884587309838,0.0019701865348628785,0.005947628352084025,0.3391333591608646,0.00286036722120527
0.6491048907396747,0.001968661258740471,0.005943085825298284,0.34011471783895847,0.002868644337328587
0.6481220876990617,0.001967133669983301,0.005938536499054096,0.3410953270001327,0.0028769151317687936
0.6471400507740493,0.0019656037600039246,0.005933980348407303,0.3420751855224766,0.0028851795950633106
0.6461587811338863,0.001964071520165032,0.005929417348270526,0.3430542922799638,0.002893437717714844
0.6451782799521897,0.0019625369417790575,0.005924847473412063,0.34403264614242846,0.0029016894901911874
0.6441985484069714,0.00196100001610779,0.00592027069845477,0.3450102459755414,0.0029099349029250193
0.6432195876806633,0.0019594607343619763,0.005915686997874945,0.3459870906407865,0.0029181739463137023
0.6422413989601434,0.0019579190877009214,0.005911096346001191,0.34696317899543583,0.0029264066107190785
0.6412639834367618,0.001956375067232087,0.00590649871701327,0.347938509892526,0.0029346328864672637
0.6402873423063672,0.0019548286640106837,0.005901894084940948,0.34891308218083317,0.0029428527638484404
0.6393114767693333,0.00195327986903926,0.005897282423662824,0.3498868947048484,0.0029510662331166497
0.6383363880305857,0.001951728673267288,0.005892663706905157,0.35085994630475276,0.0029592732844895804
0.6373620772996286,0.0019501750675907448,0.005888037908240674,0.3518322358163921,0.002967473908148357
0.6363885457905722,0.0019486190428516879,0.005883405001087368,0.3528037620712518,0.0029756680942373253
0.6354157947221603,0.0019470605898378292,0.005878764958707283,0.3537745238964312,0.0029838558328638388
0.6344438253177971,0.0019454996992821056,0.005874117754205295,0.35474452011461793,0.0029920371140980395
0.6334726388055759,0.00194393636186224,0.005869463360527872,0.3557137495440618,0.003000211927972642
0.6325022364183067,0.0019423705682003046,0.005864801750461826,0.3566822109985489,0.0030083802644827098
0.6315326193935445,0.001940802308862274,0.005860132896633051,0.3576499032873751,0.003016542113585436
0.6305637889736181,0.00193923157435758,0.005855456771505255,0.35861682521531957,0.003024697465199917
0.6295957464056582,0.0019376583551386564,0.005850773347378667,0.3595829755826179,0.0030328463092069284
0.628628492941627,0.0019360826416004835,0.005846082596388746,0.3605483531849354,0.003040988635448697
0.6276620298383472,0.0019345044240801246,0.005841384490504871,0.36151295681333956,0.0030491244337286713
0.626696358357531,0.0019329236928562615,0.00583667900152901,0.36247678525427285,0.0030572536938112908
0.6257314797658104,0.0019313404381487219,0.005831966101094394,0.3634398372895251,0.003065376405421752
