S,E,I,R,D
0.9999139192092481,2.4065971824005154e-05,3.3400475430058385e-05,2.8375018844122916e-05,2.393246538872993e-07
0.9998972209265602,2.87312685999592e-05,3.98759005677945e-05,3.3886097290082546e-05,2.8580698219413053e-07
0.9998772859059922,3.430065486798864e-05,4.760651731246449e-05,4.046562088376864e-05,3.4130094381764456e-07
0.9998534870665876,4.094916683864707e-05,5.683551698664232e-05,4.832069624032528e-05,4.0755334707749095e-07
0.9998250760209834,4.888562902352855e-05,6.78531440086968e-05,5.769855654312126e-05,4.866494415505682e-07
0.9997911597211142,5.835911438093086e-05,8.100576080028067e-05,6.889432530455624e-05,5.810784002960046e-07
0.99975067267916,6.96665991447639e-05,9.670663444158608e-05,8.226027583660254e-05,6.938114174097285e-07
0.9997023439726986,8.316200603373024e-05,0.00011544875593150845,9.821687051946425e-05,8.283948170076025e-07
0.9996446581339867,9.926684172881299e-05,0.00013782004803433666,0.00011726591524816314,9.890610023456184e-07
0.9995758089228941,0.00011848263195701101,0.0001645213614062298,0.00014000622317382867,1.1808605691934037e-06
0.9994936449129969,0.00014140532587578677,0.00019638769385808372,0.0001671522478058566,1.4098194638170734e-06
0.999395605819914,0.00016874175602069015,0.00023441308110210745,0.0001995562172924404,1.6831256711029065e-06
0.9992786486388072,0.00020132805911717767,0.0002797795758594044,0.00023823437567428813,2.0093505423033396e-06
0.999139163051097,0.00024014961726882887,0.00033389061549145385,0.00028439800569108985,2.3987104520410106e-06
0.9989728764039524,0.0002863614557790068,0.00039840880812988614,0.00033948995724717974,2.863374891933284e-06
0.9987747501766682,0.00034130695517376375,0.00047529763041997763,0.00040522741058861094,3.417827149914042e-06
0.9985388727230011,0.0004065309312538842,0.000566865543118562,0.00048365151960790725,4.079283018915178e-06
0.9982583579617929,0.00048378022683526125,0.0006758093062501013,0.0005771843342224699,4.868170899755176e-06
0.9979252676074282,0.0005749804677823259,0.0008052503828519339,0.0006886928697537366,5.808672184286567e-06
0.9975305867060348,0.000682171135284595,0.0009587536634563922,0.0008215591829243056,6.929312300422176e-06
0.997064299628434,0.0008073726452431029,0.0011403106111134082,0.0009797535373946102,8.263577815398988e-06
0.9965156356909699,0.000952350260085642,0.0013542587506341144,0.0011679047882283227,9.850510082531815e-06
0.995873575385617,0.001118235435395714,0.0016050965100610076,0.0013913574820829514,1.1735186843830957e-05
0.995127716097795,0.001304977005519872,0.0018971395442889632,0.0016561984062430177,1.3968946153665858e-05
0.9942695628176331,0.001510641782921875,0.0022339598363754183,0.0019692264310506966,1.6609132019468e-05
0.9932941959840322,0.0017306877250618002,0.002617568427395456,0.0023378298040526405,1.971805945842379e-05
0.9922020498549621,0.001957489991601028,0.0030473707166779806,0.002769728594572891,2.3360842186549134e-05
0.9910002574310253,0.002180537419737294,0.0035190586199792505,0.003272544762824758,2.760176643392599e-05
0.9897028599909985,0.0023876661498954477,0.00402378530097185,0.003853189435121334,3.249912301339712e-05
0.9883293944254878,0.0025672986404583664,0.004548094033382033,0.004517114009781689,3.8098890890582944e-05
0.9869020319316795,0.0027110118140375025,0.005074978407240058,0.005267549525289725,4.4428321753706275e-05
0.9854421902251823,0.0028153476135159214,0.005586050198780791,0.006104920962484334,5.1491000037115356e-05
0.9839677959119543,0.002882068119986057,0.0060642518028799506,0.007026619245283165,5.926491989708529e-05
0.9824919279439568,0.002916902027990469,0.0064962448983054465,0.008027220792758357,6.770433698942656e-05
0.9810228309172514,0.002927548040700676,0.006873774896596808,0.009099101200978756,7.674494447290164e-05
0.9795647922527954,0.0029218126848063884,0.007193810055610909,0.01023327405891723,8.631094787066553e-05
0.9781193090675183,0.00290638952768019,0.007457726353177578,0.011420252718093028,9.632233353139072e-05
0.9766861596221329,0.0028863442092255005,0.007670017599568534,0.012650777566367328,0.00010670100270622951
0.9752642174008128,0.0028651143259328755,0.00783696269242641,0.013916330470296136,0.00011737511053229571
0.9738519938957146,0.0028447806680645745,0.007965514571395532,0.015209429314546495,0.0001282815502792558
0.9724479618047475,0.002826422424999484,0.008062509660035699,0.016523739218826758,0.0001393668913911146
0.9710507241419553,0.002810448875291998,0.008134186452686001,0.017854053312732647,0.00015058721733466428
0.9696590855908119,0.002796862988789354,0.008185950049492156,0.019196194077425836,0.00016190729348131895
0.9682720672165062,0.002785449868700431,0.008222307671901751,0.020546875835592043,0.00017329940730019555
0.9668888917229234,0.0027759004279330627,0.008246909128878115,0.02190355660145583,0.0001847421188102588
0.9655089559191711,0.002767886017718825,0.00826264238804207,0.023264296607720718,0.0001962190673479475
0.9641317998829771,0.00276109904505337,0.008271750558884516,0.02462763260174766,0.00020771791133797273
0.9627570777387675,0.002755271666736334,0.008275949719667476,0.025992471443963605,0.00021922943086575368
0.9613845322258762,0.0027501813462595436,0.008276536485930639,0.02735800314770874,0.00023074679422562425
0.9600139736875448,0.0027456492114610992,0.008274480458938934,0.028723631667887294,0.0002422649741685444
0.9586452633119272,0.002741534981348173,0.008270500470305869,0.030088920943612218,0.0002537802928072344
0.9572783000983579,0.0027377307042434555,0.008265125603558313,0.031453553521212686,0.00026529007262841007
0.9559130109111267,0.002734154539353005,0.008258742931294633,0.032817299245799805,0.0002767923724266954
0.9545493429995359,0.002730745181267304,0.00825163420006147,0.03417999182946342,0.00028828578967274706
0.9531872584370624,0.0027274571531071207,0.008244003623423228,0.035541511472473565,0.00029976931393449924
0.951826730025059,0.00272425698855696,0.008235998697069358,0.036901772070338394,0.0003112422189770966
0.9504677382975589,0.002721120221778582,0.008227725641477973,0.03826071185535484,0.0003227039838305181
0.9491102693443298,0.0027180290641183524,0.008219260770005676,0.0396182865861987,0.0003341542353482416
0.9477543132363673,0.0027149706400217484,0.008210658803775658,0.04097446461324964,0.0003455927065864995
0.94639986289164,0.00271193566473812,0.008201958920994961,0.042329223315872626,0.0003570192067550873
0.9450469132606292,0.002708917463379934,0.008193189138568134,0.04368254653783679,0.0003684335995868053
0.9436954607430236,0.002705911249295564,0.00818436947417652,0.045034422745700534,0.000379835787804646
0.9423455027708384,0.00270291359683291,0.00817551422140028,0.04638484370893966,0.0003912257019895416
0.9409970375109638,0.002699922058291078,0.008166633582660907,0.0477338035554707,0.0004026032926143237
0.9396500636531965,0.0026969348869127726,0.008157734838931526,0.04908129809660975,0.00041396852435019344
0.9383045802593307,0.0026939508373221305,0.008148823186313365,0.05042732434503345,0.0004253213720010398
0.936960586655789,0.00269096902220284,0.008139902333631772,0.05177188017077516,0.0004366618176019926
0.9356180823572631,0.0026879888096272737,0.008130974928936312,0.0531149640558244,0.00044798984834963017
0.9342770670124204,0.0026850097496562884,0.008122042863699355,0.054456574919098895,0.0004593054551257332
0.9329375403652991,0.0026820315219494412,0.008113107489698457,0.05579671199160929,0.00047060863144438145
0.9315995022278556,0.0026790538984181565,0.008104169773616434,0.05713537472740953,0.00048189937270087845
0.9302629524604373,0.002676076716627304,0.008095230407243852,0.058472562740056244,0.000493177675635828
0.9289278909578867,0.0026730998608642718,0.008086289886045522,0.05980827575725148,0.0005044435379525758
0.927594317639648,0.0026701232486709132,0.008077348565188734,0.061142513588448986,0.0005156969580439891
0.9262622324427194,0.0026671468212639835,0.008068406699514828,0.06247527610170513,0.0005269379347972101
0.9249316353166298,0.002664170536721613,0.008059464472070049,0.06380656320712508,0.000538166467454035
0.9236025262198541,0.0026611943651365425,0.008050522014482333,0.06513637484501664,0.0005493825555109991
0.9222749051172549,0.002658218285167495,0.008041579421524198,0.06646471097740622,0.0005605861986478204
0.9209487719782542,0.002655242281584437,0.008032636761528164,0.06779157158195771,0.0005717773966761082
0.919624126775526,0.0026522663435204555,0.008023694083841777,0.06911695664760986,0.0005829561495025682
0.91830096948406,0.0026492904632261245,0.008014751424168099,0.07044086617144375,0.0005941224571025814
0.9169793000804918,0.0026463146351813583,0.008005808808394792,0.0717633001564315,0.0006052763195012153
0.9156591185426207,0.0026433388554617018,0.00799686625534198,0.07308425860981664,0.0006164177367595647
0.9143404248490657,0.00264036312128582,0.007987923778736054,0.07440374154194807,0.0006275467089649156
0.9130232189790165,0.0026373874306921162,0.007978981388628775,0.07572174896543951,0.0006386632362236567
0.9117075009120551,0.0026344117823074334,0.007970039092418576,0.07703828089456326,0.000649767318656165
0.9103932706280273,0.0026314361751814735,0.007961096895586278,0.07835333734481233,0.0006608589563931142
0.90908052810695,0.002628460608668153,0.007952154802225588,0.07966691833258406,0.0006719381495728051
0.9077692733289435,0.0026254850823405175,0.007943212815426013,0.08097902387495129,0.0006830048983392357
0.9064595062741841,0.0026225095959296575,0.007934270937549512,0.08228965398949659,0.0006940592028407036
0.9051512269228682,0.002619534149280823,0.007925329170430581,0.08359880869419226,0.0007051010632287933
0.9038444352551868,0.0026165587423218574,0.007916387515521098,0.0849064880073133,0.0007161304796576425
0.9025391312513072,0.0026135833750404744,0.00790744597399528,0.08621269194737428,0.0007271474522834094
0.9012353148913596,0.0026106080474678824,0.00789850454682582,0.0875174205330835,0.0007381519812638862
0.8999329861554265,0.0026076327596669794,0.007889563234839168,0.08882067378330977,0.0007491440667582187
0.8986321450235362,0.0026046575117238254,0.00788062203875571,0.09012245171705822,0.0007601237089267033
0.8973327914756566,0.0026016823037414817,0.007871680959218997,0.09142275435345291,0.0007710909079306383
0.8960349254916917,0.0025987071358355572,0.007862739996817024,0.09272158171172405,0.0007820456639322181
0.8947385470514785,0.0025957320081309836,0.007853799152097756,0.09401893381119886,0.0007929879770944551
0.8934436561347843,0.00259275692075968,0.007844858425580449,0.09531481067129499,0.0008039178475811246
0.8921502527213052,0.0025897818738588613,0.007835917817763917,0.09660921231151577,0.000814835275556724
0.8908583367906648,0.0025868068675698073,0.007826977329132581,0.09790213875144682,0.0008257402611864455
0.8895679083224127,0.0025838319020369737,0.0078180369601609,0.0991935900107537,0.0008366328046361549
0.8882789672960238,0.0025808569774073446,0.007809096711316615,0.10048356610918024,0.0008475129060723788
0.8869915136908976,0.0025778820938299626,0.00780015658306313,0.10177206706654748,0.0008583805656622944
0.885705547486357,0.002574907251455589,0.007791216575861265,0.1030590929027529,0.0008692357835737239
0.8844210686616484,0.0025719324504364545,0.007782276690170543,0.10434464363777002,0.0008800785599751308
0.8831380771959405,0.0025689576909260804,0.007773336926450144,0.10562871929164816,0.0008909088950356181
0.8818565730683244,0.0025659829730791507,0.007764397285159601,0.10691131988451244,0.0009017267889249279
0.8805765562578126,0.0025630082970514176,0.007755457766759328,0.10819244543656377,0.0009125322418134417
0.8792980267433387,0.0025600336629996345,0.007746518371711008,0.10947209596807905,0.0009233252538721819
0.878020984503757,0.0025570590710815083,0.007737579100477878,0.11075027149941137,0.000934105825272813
0.8767454295178421,0.002554084521455665,0.007728639953524951,0.11202697205099021,0.0009448739561876447
0.8754713617642883,0.0025511100142816285,0.0077197009313191775,0.11330219764332183,0.0009556296467896336
0.8741987812217094,0.002548135549719803,0.007710762034329575,0.1145759482969895,0.0009663728972523862
0.8729276878686378,0.0025451611279314655,0.007701823263027321,0.11584822403265388,0.0009771037077501614
0.8716580816835248,0.0025421867490787557,0.007692884617885833,0.11711902487105338,0.0009878220784578745
0.8703899626447394,0.002539212413324677,0.0076839460993808235,0.11838835083300454,0.0009985280095510989
0.8691233307305687,0.0025362381208330924,0.007675007707990355,0.11965620193940238,0.0010092215012060706
0.8678581859192165,0.0025332638717687293,0.007666069444194873,0.1209225782112208,0.0010199025535996904
0.8665945281888037,0.0025302896662971765,0.007657131308477246,0.12218747966951295,0.0010305711669095284
0.8653323575173674,0.0025273155045848926,0.007648193301322791,0.1234509063354117,0.001041227341313826
0.8640716738828607,0.0025243413867992066,0.007639255423219303,0.12471285823012995,0.0010518710769915002
0.8628124772631519,0.002521367313108322,0.007630317674657074,0.12597333537496114,0.001062502374122147
0.8615547676360248,0.0025183932836813213,0.00762138005612892,0.12723233779127954,0.0010731212328860447
0.8602985449791772,0.0025154192986881737,0.007612442568130196,0.1284898655005408,0.0010837276534641574
0.8590438092702216,0.002512445358299736,0.00760350521115882,0.1297459185242823,0.0010943216360381385
0.8577905604866837,0.002509471462687762,0.007594567985715286,0.13100049688412352,0.0011049031807903345
0.8565387986060027,0.0025064976120249037,0.007585630892302691,0.13225360060176655,0.0011154722879037882
0.8552885236055304,0.0025035238064847216,0.007576693931426745,0.1335052296989965,0.0011260289575622429
0.8540397354625311,0.0025005500462416856,0.007567757103595791,0.1347553841976819,0.0011365731899501451
0.8527924341541807,0.002497576331471185,0.007558820409320825,0.1360040641197752,0.0011471049852526493
0.8515466196575667,0.0024946026623495323,0.007549883849115509,0.13725126948731314,0.0011576243436556208
0.8503022919496875,0.0024916290390539675,0.007540947423496197,0.1384970003224172,0.0011681312653456398
0.8490594510074518,0.0024886554617626674,0.007532011132981942,0.1397412566472941,0.0011786257505100053
0.8478180968076784,0.0024856819306547494,0.007523074978094522,0.1409840384842361,0.0011891077993367385
0.8465782293270955,0.0024827084459102785,0.007514138959358453,0.1422253458556217,0.0011995774120145868
0.8453398485423403,0.0024797350077102737,0.007505203077301008,0.14346517878391582,0.0012100345887330274
0.8441029544299588,0.002476761616236712,0.007496267332452234,0.1447035372916705,0.0012204793296822713
0.8428675469664045,0.002473788271672538,0.007487331725344976,0.1459404214015251,0.0012309116350532672
0.8416336261280392,0.0024708149742016672,0.007478396256514886,0.14717583113620702,0.0012413315050377057
0.840401191891131,0.0024678417240089944,0.007469460926500447,0.148409766518532,0.0012517389398280223
0.8391702442318552,0.0024648685212803985,0.00746052573584299,0.14964222757140458,0.001262133939617402
0.8379407831262926,0.002461895366202751,0.007451590685086714,0.15087321431781867,0.0012725165045997836
0.8367128085504301,0.0024589222589639203,0.007442655774778702,0.15210272678085798,0.0012828866349698627
0.8354863204801593,0.0024559491997527792,0.007433721005468944,0.15333076498369647,0.0012932443309230965
0.8342613188912764,0.0024529761887592105,0.007424786377710347,0.15455732894959884,0.0013035895926557075
0.8330378037594819,0.0024500032261741173,0.007415851892058765,0.15578241870192105,0.0013139224203646876
0.8318157750603795,0.0024470303121894247,0.007406917549073013,0.15700603426411075,0.0013242428142478029
0.8305952327694761,0.002444057446998089,0.007397983349314885,0.1582281756597078,0.0013345507745035961
0.829376176862181,0.0024410846307941054,0.007389049293349177,0.15944884291234473,0.0013448463013313926
0.8281586073138055,0.0024381118637725125,0.007380115381743706,0.16066803604574734,0.0013551293949313034
0.8269425240995624,0.002435139146129402,0.0073711816150693246,0.16188575508373504,0.00136540005550423
0.8257279271945651,0.002432166478061923,0.007362247993899949,0.1631020000502215,0.0013756582832518682
0.8245148165738277,0.00242919385976829,0.007353314518812575,0.164316770969215,0.0013859040783767123
0.8233031922122641,0.0024262212914477905,0.007344381190387297,0.16553006786481905,0.0013961374410820598
0.8220930540846872,0.002423248773300792,0.0073354480092073324,0.16674189076123297,0.0014063583715720155
0.8208844021658089,0.002420276305528749,0.007326514975859039,0.1679522396827522,0.0014165668700514957
0.8196772364302392,0.002417303888334209,0.007317582090931934,0.16916111465376893,0.0014267629367262329
0.8184715568524854,0.002414331521920822,0.007308649355018722,0.1703685156987727,0.0014369465718027797
0.8172673634069525,0.002411359206493346,0.00729971676871531,0.1715744428423508,0.001447117775488514
0.8160646560679415,0.002408386942257656,0.007290784332620828,0.1727788961091888,0.001457276547991643
0.8148634348096496,0.0024054147294207493,0.007281852047337656,0.17398187552407124,0.0014674228895212068
0.8136636996061692,0.0024024425681907556,0.007272919913471439,0.17518338111188195,0.001477556800287085
0.8124654504314877,0.0023994704587769426,0.0072639879316311155,0.17638341289760473,0.0014876782804999994
0.8112686872594864,0.002396498401389725,0.007255056102428934,0.17758197090632385,0.0014977873303715194
0.8100734100639406,0.0023935263962406705,0.0072461244264804756,0.17877905516322462,0.0015078839501140664
0.8088796188185184,0.002390554443542509,0.00723719290440468,0.1799746656935939,0.0015179681399409184
0.8076873134967806,0.0023875825435091405,0.007228261536823867,0.1811688025228207,0.0015280399000662148
0.8064964940721795,0.0023846106963556412,0.007219330324363754,0.18236146567639663,0.0015380992307049614
0.8053071605180591,0.0023816389022982744,0.007210399267653482,0.18355265517991665,0.0015481461320730344
0.8041193128076537,0.0023786671615544947,0.007201468367325644,0.18474237105907948,0.0015581806043871854
0.802932950914088,0.00237569547434296,0.007192537624016299,0.18593061333968822,0.0015682026478650469
0.8017480748103759,0.0023727238408835366,0.007183607038365,0.1871173820476509,0.0015782122627251362
0.8005646844694204,0.0023697522613973093,0.007174676611014819,0.18830267720898114,0.0015882094491868608
0.7993827798640125,0.0023667807361065886,0.007165746342612366,0.1894864988497986,0.001598194207470523
0.7982023609668308,0.002363809265234919,0.0071568162338078185,0.19066884699632963,0.0016081665377973252
0.7970234277504412,0.002360837849007087,0.007147886285254939,0.19184972167490794,0.0016181264403893744
0.7958459801872956,0.002357866487649132,0.0071389564976111035,0.193029122911975,0.0016280739154696875
0.7946700182497318,0.0023548951813883523,0.0071300268715373295,0.19420705073408082,0.0016380089632621964
0.7934955419099727,0.002351923930453314,0.00712109740769829,0.19538350516788447,0.0016479315839917526
0.7923225511401255,0.002348952735073861,0.007112168106762349,0.19655848624015468,0.0016578417778841327
0.7911510459121813,0.0023459815954811206,0.007103238969401581,0.19773199397777047,0.0016677395451660437
0.7899810261980144,0.0023430105119075185,0.007094309996291797,0.19890402840772173,0.0016776248860651275
0.7888124919693813,0.00234003948458678,0.007085381188112571,0.20007458955710988,0.001687497800809967
0.7876454431979207,0.0023370685137539433,0.007076452545547262,0.20124367745314845,0.0016973582896300903
0.7864798798551523,0.00233409759964537,0.007067524069283049,0.20241129212316375,0.001707206352755977
0.7853158019124763,0.0023311267424987493,0.0070585957600109465,0.20357743359459546,0.0017170419904190626
0.7841532093411726,0.002328155942553111,0.007049667618425834,0.20474210189499725,0.0017268652028517445
0.7829921021124003,0.002325185200048833,0.007040739645226484,0.20590529705203753,0.001736675990287387
0.7818324801971971,0.002322214515227652,0.007031811841115591,0.2070670190934999,0.0017464743529603272
0.7806743435664782,0.0023192438883326717,0.007022884206799792,0.20822726804728398,0.0017562602911058798
0.7795176921910362,0.0023162733196083717,0.007013956742989699,0.20938604394140595,0.001766033804960343
0.7783625260415398,0.0023133028093006184,0.007005029450399924,0.21054334680399925,0.0017757948947610036
0.7772088450885334,0.002310332357656675,0.006996102329749105,0.21169917666331522,0.0017855435607461434
0.7760566493024366,0.002307361964925209,0.00698717538175994,0.21285353354772382,0.0017952798031550443
0.7749059386535428,0.002304391631356303,0.006978248607159206,0.21400641748571422,0.0018050036222279936
0.7737567131120195,0.002301421357201465,0.006969322006677792,0.2151578285058955,0.0018147150182062902
0.7726089726479066,0.0022984511427136386,0.0069603955810507295,0.21630776663699733,0.00182441399133225
0.7714627172311163,0.002295480988147212,0.006951469331017217,0.2174562319078707,0.0018341005418492122
0.7703179468314318,0.0022925108937580283,0.006942543257320651,0.21860322434748852,0.0018437746700015445
0.7691746614185074,0.002289540859803396,0.0069336173607086535,0.21974874398494643,0.0018534363760346491
0.7680328609618671,0.0022865708865420983,0.006924691641933104,0.22089279084946337,0.0018630856601949686
0.7668925454309037,0.002283600974234405,0.006915766101750168,0.22203536497038232,0.0018727225227299922
0.7657537147948787,0.0022806311231420824,0.006906840740920323,0.2231764663771711,0.0018823469638882611
0.7646163690229214,0.0022776613335284026,0.006897915560208398,0.22431609509942294,0.0018919589839193752
0.7634805080840275,0.0022746916056581553,0.0068889905603835904,0.22545425116685733,0.0019015585830739986
0.7623461319470589,0.002271721939797657,0.006880065742219509,0.22659093460932062,0.0019111457616038659
0.761213240580743,0.0022687523362147654,0.006871141106494197,0.22772614545678682,0.001920720519761788
0.7600818339536716,0.0022657827951788837,0.006862216653990167,0.22885988373935837,0.001930282857801659
0.7589519120343,0.002262813316960979,0.0068532923854944285,0.22999214948726673,0.001939832775978462
0.7578234747909469,0.002259843901833588,0.006844368301798524,0.2311229427308733,0.0019493702745482751
0.7566965221917928,0.0022568745500708303,0.0068354444036985585,0.23225226350067005,0.001958895353768278
0.7555710542048798,0.002253905261948419,0.006826520691995231,0.2333801118272803,0.001968408013896759
0.7544470707981104,0.0022509360377436726,0.006817597167493868,0.23450648774145952,0.001977908255193119
0.7533245719392466,0.0022479668777355254,0.006808673831004454,0.23563139127409602,0.001987396077917881
0.7522035575959098,0.0022449977822045384,0.006799750683341667,0.23675482245621177,0.001996871482332696
0.7510840277355793,0.0022420287514329142,0.0067908277253249105,0.23787678131896314,0.002006334468700346
0.7499659823255912,0.0022390597857045043,0.006781904957778347,0.23899726789364176,0.002015785037284757
0.7488494213331386,0.0022360908853048247,0.006772982381530931,0.2401162822116752,0.0020252231883509985
0.7477343447252699,0.0022331220505210645,0.006764059997416442,0.2412338243046278,0.0020346489221652955
0.7466207524688884,0.002230153281642099,0.006755137806273523,0.24234989420420153,0.0020440622389950335
0.7455086445307509,0.0022271845789585045,0.006746215808945711,0.24346449194223665,0.002053463139108764
0.7443980208774676,0.0022242159427625654,0.0067372940062814714,0.2445776175507127,0.0020628516227762135
0.7432888814755007,0.0022212473733482898,0.006728372399134236,0.24568927106174915,0.0020722276902682885
0.7421812262911633,0.0022182788710114216,0.006719450988362437,0.2467994525076063,0.0020815913418570837
0.7410750552906196,0.0022153104360494525,0.0067105297748295415,0.2479081619206861,0.002090942577815888
0.7399703684398826,0.0022123420687616335,0.0067016087594040895,0.24901539933353298,0.0021002813984191925
0.7388671657048145,0.002209373769448989,0.006692687942959727,0.25012116477883467,0.0021096078039426966
0.7377654470511247,0.0022064055384143303,0.006683767326375248,0.251225458289423,0.0021189217946633154
0.7366652124443696,0.002203437375962265,0.006674846910534626,0.2523282798982749,0.0021282233708591874
0.7355664618499514,0.0022004692823992143,0.0066659266963270515,0.2534296296385131,0.002137512532809681
0.7344691952331176,0.002197501258033423,0.006657006684646973,0.2545295075434071,0.002146789280795403
0.7333734125589594,0.0021945333031749732,0.006648086876394134,0.2556279136463738,0.0021560536150982035
0.7322791137924111,0.0021915654181357998,0.006639167272473607,0.25672484798097883,0.0021653055360011855
0.7311862988982493,0.002188597603229701,0.006630247873795836,0.25782031058093696,0.0021745450437887113
0.7300949678410917,0.0021856298587723533,0.006621328681276674,0.2589143014801133,0.0021837721387464107
0.7290051205853966,0.0021826621850813245,0.006612409695837423,0.26000682071252396,0.0021929868211611873
0.7279167570954611,0.0021796945824760893,0.006603490918404871,0.2610978683123371,0.0022021890913212277
0.7268298773354211,0.0021767270512780402,0.0065945723499113325,0.2621874443138739,0.002211378949516008
0.7257444812692496,0.0021737595918105037,0.00658565399129469,0.2632755487516093,0.0022205563960363012
0.7246605688607561,0.0021707922043987535,0.006576735843498434,0.26436218166017295,0.0022297214311741862
0.7235781400735855,0.002167824889370025,0.0065678179074717,0.2654473430743502,0.002238874055223055
0.7224971948712169,0.0021648576470535306,0.006558900184169318,0.26653103302908304,0.00224801426847762
0.7214177332169632,0.002161890477780471,0.0065499826745518425,0.26761325155947097,0.002257142071233922
0.7203397550739694,0.0021589233818840544,0.0065410653795856056,0.26869399870077204,0.00226625746378934
0.7192632604052119,0.002155956359699507,0.006532148300242751,0.26977327448840366,0.0022753604464425966
0.7181882491734976,0.0021529894115640902,0.006523231437501279,0.2708510789579437,0.0022844510194937676
0.7171147213414625,0.002150022537817115,0.006514314792345091,0.2719274121451314,0.0022935291832442903
0.7160426768715711,0.002147055738799957,0.006505398365764028,0.2730022740858683,0.0023025949379969707
0.714972115726115,0.002144089014856072,0.00649648215875392,0.27407566481621937,0.002311648284055992
0.713903037867212,0.002141122366331011,0.006487566172316628,0.27514758437241377,0.002320689221726925
0.712835443256805,0.0021381557935724357,0.006478650407460083,0.276218032790846,0.002329717751316732
0.7117693318566611,0.002135189296930133,0.00646973486519834,0.27728701010807694,0.002338733873133781
0.7107047036283701,0.0021322228767560332,0.006460819546551613,0.27835451636083464,0.0023477375874878486
0.7096415585333439,0.002129256533404224,0.006451904452546329,0.27942055158601564,0.002356728894690133
