S,E,I,R,D
0.999897219276646,2.8732231934230192e-05,3.987645553735239e-05,3.3886227799658396e-05,2.858080829567148e-07
0.9998772830987651,3.430229384798548e-05,4.76074616068482e-05,4.046584296332154e-05,3.413028169128635e-07
0.9998534822905912,4.0951955097926327e-05,5.683712364830812e-05,4.832107412845149e-05,4.0755653431572725e-07
0.9998250678962505,4.8890371889685606e-05,6.785587746488989e-05,5.7699199530422334e-05,4.866548647262893e-07
0.9997911459014823,5.836718071295347e-05,8.101041086522055e-05,6.889541931212916e-05,5.810876275315944e-07
0.9997506491772605,6.968031457823473e-05,9.671454394048179e-05,8.226213710489056e-05,6.93827115985693e-07
0.9997023040154356,8.318531911401327e-05,0.00011546220707243582,9.822003685507005e-05,8.284215229695301e-07
0.9996445902248522,9.93064501404459e-05,0.00013784291755764808,0.00011727130102202196,9.891064278120034e-07
0.9995756935685132,0.00011854988140928855,0.00016456022983725804,0.0001400153824190339,1.1809378214130635e-06
0.9994934491101732,0.00014151939904452745,0.00019645371963223124,0.00016716782034218147,1.4099508079365809e-06
0.9993952738125972,0.00016893499709834723,0.00023452515732202197,0.00019958268408149963,1.683348901091436e-06
0.9992780865224534,0.00020165478869298695,0.00027996962406912215,0.00023827933503963326,2.00972974503125e-06
0.999138213376794,0.00024070054000592487,0.0003342124060507143,0.00028447432301103844,2.3993541385274446e-06
0.9989712768968811,0.00028728674991582663,0.0003989525167902216,0.0003396193700094063,2.8644664036146885e-06
0.9987720681472165,0.0003428521246224737,0.0004762135175585486,0.0004054465352797929,3.4196753228144134e-06
0.9985344046655984,0.0004090895439293322,0.0005684016189940227,0.0004840217656769534,4.082405801416727e-06
0.9982509856084826,0.00048796382908048927,0.0006783690982382417,0.0005778080328109671,4.873431387850075e-06
0.9979132772174181,0.0005816903056047366,0.0008094760479074616,0.000689738934020277,5.817495049564962e-06
0.9975115133880968,0.0006926089821235475,0.0009656311319717609,0.0008233024819250081,6.944015882902845e-06
0.9970350140277805,0.0008228038513781581,0.0011512626495995334,0.0009826316187003486,8.287852541563547e-06
0.9964732723037677,0.0009731436497018641,0.0013711040642506635,0.0011725899558842716,9.890026395589563e-06
0.9958186978622243,0.0011411462663943222,0.0016295355986774872,0.001398822126485631,1.1798146218338403e-05
0.9950723101456451,0.0013169608497763277,0.0019289675877180367,0.0016676955002674163,1.4065916593164573e-05
0.9942526776526158,0.0014781129179174644,0.002266483880739817,0.0019859751522408923,1.6750396486072175e-05
0.9934028170937201,0.0015889170178544584,0.0026284163093091167,0.002359944992562962,1.9904586553435086e-05
0.9925813308604983,0.0016159447421491525,0.002985528247836553,0.0027936336835989663,2.3562465917223607e-05
0.9918333213390504,0.0015559818925223454,0.003296733597873192,0.0032862458444919973,2.7717326062129478e-05
0.9911682693713977,0.0014430429139139867,0.0035261755462282483,0.0038302068881410738,3.230528031916967e-05
0.9905674734576487,0.0013223173707059793,0.0036609707770890797,0.004412025853268734,3.7212541287670646e-05
0.9900039568939333,0.0012246752490684884,0.003712974433224256,0.005016086031488432,4.230739228578628e-05
0.9894547316319652,0.0011615628865022944,0.0037075040535235943,0.005628726812970435,4.7474615038690035e-05
0.9889043505405946,0.0011311625346217906,0.0036713877181355284,0.006240464981801828,5.263422484651037e-05
0.9883445891334744,0.001125342674431041,0.0036260806640463225,0.006846243955294189,5.774357275424898e-05
0.9877728881787532,0.001134372291936735,0.0035854023961034024,0.007444547264861832,6.278986834504678e-05
0.9871904270074482,0.0011496473172733688,0.0035560074617134647,0.008036138660218893,6.777955334629068e-05
0.9866002526063092,0.001164998059775631,0.0035391411121165426,0.008622879891401616,7.272833039717525e-05
0.9860057956558879,0.0011769559803091489,0.0035327565537907665,0.009206838174900846,7.765363511153744e-05
0.9854099406516522,0.001184332994390165,0.0035334132930325063,0.009789743006276322,8.257005464889625e-05
0.9848146263361987,0.0011874808126486475,0.003537649263377755,0.010372756199626685,8.748738814836649e-05
0.984220835529581,0.0011875312129420363,0.0035427543126865485,0.010956468328084015,9.241061670656719e-05
0.9836288037340891,0.0011857974019628022,0.0035470351244791306,0.011541022789677296,9.734094979172263e-05
0.9830383014352843,0.0011834009997862206,0.003549736739373242,0.012126283585216353,0.00010227724033995609
0.9824488933636499,0.001181108571527379,0.00355079062697414,0.012711990147212937,0.00010721729063558385
0.9818601270079724,0.0011793206414412016,0.003550522942331224,0.01329787060066367,0.0001121588075914562
0.981271640306116,0.0011781470225770405,0.0035494058331390953,0.013883706886148322,0.00011709995201953382
0.9806832010570605,0.0011775127603440296,0.003547887792175213,0.014469358848616273,0.00012203954180398572
0.9800947000319631,0.0011772574052694535,0.003546305209460874,0.015054760334325182,0.00012697701898142956
0.9795061200577161,0.0011772086768817116,0.0035448582777847237,0.015639900693886228,0.0001319122937312626
0.9789174986374488,0.0011772257587080903,0.0035436277392878494,0.016224802309720707,0.00013684555483451302
0.9783288952362779,0.0011772162805249442,0.003542610493055557,0.016809500886703202,0.0001417771034383553
0.9777403683603395,0.00117713501620081,0.0035417577690276935,0.01739403161805737,0.00014670723637452427
0.9771519631055379,0.0011769727629020116,0.003541006299009966,0.017978421649946938,0.0001516361826030878
0.9765637072382343,0.001176742248754584,0.003540298740691539,0.018562687689283583,0.0001565640830358767
0.975975612852352,0.0011764655102595783,0.003539593657107264,0.019146836981497686,0.00016149099878333908
0.9753876807389739,0.0011761648685079196,0.003538867524308214,0.019730869934920386,0.00016641693328948003
0.9747999052888364,0.0011758578843914086,0.0035381118930799893,0.02031478307643124,0.00017134185726080896
0.9742122786077242,0.0011755556233079456,0.0035373285005329594,0.020898571538789438,0.00017626572964534528
0.9736247932904908,0.0011752631288873914,0.003536524327435752,0.021482230741377378,0.00018118851180858698
0.9730374438439444,0.0011749810109900644,0.0035357077148302006,0.022065757255404276,0.00018611017483093507
0.9724502270511104,0.001174707298329078,0.0035348859208084444,0.02264914902835126,0.00019103070140074043
0.9718631416714575,0.0011744390288174057,0.003534064010133132,0.02323240520528465,0.00019595008430719886
0.9712761878409287,0.001174173344937432,0.0035332447237890995,0.023815525766956617,0.00020086832338796746
0.9706893664384696,0.0011739080749278773,0.0035324289179253406,0.024398511146381818,0.00020578542229524063
0.970102678573439,0.0011736419024944858,0.003531616220354152,0.0249813619178395,0.00021070138587268674
0.969516125252386,0.0011733742723002974,0.0035308056626696337,0.025564078594197934,0.00021561621844601292
0.9689297072179487,0.001173105170587449,0.0035299961599320777,0.026146661528538423,0.00022052992299322817
0.968343424918021,0.001172834885221441,0.003529186800847771,0.026729110894927216,0.00022544250098246698
0.9677572785534748,0.0011725638071568689,0.00352837696968743,0.0273114267170671,0.0002303539526136468
0.9671712681586822,0.0011722922983711135,0.00352756634865129,0.027893608917065525,0.00023526427722979514
0.9665853936824238,0.0011720206254439455,0.0035267548538075112,0.028475657364592986,0.0002401734737316682
0.9659996550512506,0.001171748943895101,0.0035259425484796955,0.029057571915471224,0.000245081540903217
0.965414052209276,0.0011714773139221957,0.0035251295632147957,0.029639352435970375,0.0002499884776165179
0.9648285851362587,0.0011712057299784167,0.003524316036936645,0.030220998813900817,0.0002548942829253251
0.9642432538497675,0.0011709341514803439,0.0035235020826799037,0.030802510959995363,0.00025979895607672863
0.9636580583981073,0.0011706625274003901,0.0035226877743794955,0.031383888803637544,0.0002647024964751248
0.9630729988497094,0.0011703908120980174,0.003521873148154396,0.03196513228641016,0.00026960490362780296
0.962488075282902,0.0011701189728563896,0.0035210582112934147,0.03254624135585563,0.00027450617709231785
0.961903287778129,0.001169846991201275,0.003520242953514146,0.03312721596071905,0.00027940631643636783
0.9613186364132207,0.001169574860508864,0.0035194273570079756,0.033708056048048884,0.0002843053212133417
0.9607341212613797,0.00116930258209545,0.003518611403617589,0.0342887615619552,0.0002892031909518444
0.9601497423910993,0.0011690301613281654,0.0035177950788650445,0.0348693324435521,0.00029409992515521224
0.9595654998671646,0.0011687576045988084,0.003516978373364975,0.035449768631564835,0.00029899552330663276
0.9589813937520292,0.0011684849174347714,0.003516161282489559,0.03603007006317006,0.00030388998487623233
0.9583974241070978,0.0011682121036487247,0.003515343805144703,0.03661023667478083,0.00030878330932769695
0.9578135909936767,0.001167939165245545,0.0035145259423246967,0.037190268402629706,0.00031367549612318997
0.9572298944735335,0.0011676661027659827,0.003513707695860826,0.03777016518311328,0.0003185665447262585
0.9566463346091211,0.0011673929157953256,0.0035128890675500415,0.03834992695293032,0.00032345645460299816
0.9560629114635671,0.0011671196034516054,0.0035120700586829404,0.038929553649076076,0.0003283452252220053
0.9554796251005371,0.0011668461647559147,0.0035112506698943904,0.03950904520875876,0.0003332328560536724
0.954896475584058,0.0011665725988570517,0.0035104309012241705,0.04008840156929133,0.0003381193465692754
0.9543134629783594,0.001166298905127078,0.003509610752279838,0.04066762266799332,0.0003430046962401457
0.9537305873477578,0.0011660250831650905,0.003508790222420281,0.041246708442119494,0.0003478889045370685
0.9531478487565906,0.0011657511327497476,0.003507969310910611,0.04182565882881884,0.0003527719709299367
0.9525652472691916,0.0011654770537740016,0.0035071480170275502,0.04240447376511909,0.00035765389488762064
0.9519827829498942,0.0011652028461842853,0.0035063263401146423,0.042983153187928634,0.000362534675877984
0.951400455863051,0.0011649285099354057,0.0035055042795978765,0.04356169703404755,0.00036741431336797685
0.9508182660730549,0.0011646540449638883,0.003504681834976156,0.0441401052401812,0.0003722928068237506
0.9502362136443595,0.001164379451177255,0.003503859005800026,0.044718377742952266,0.0003771701557107591
0.9496542986414938,0.0011641047284543884,0.0035030357916485773,0.04529651447890927,0.0003820463594938308
0.949072521129069,0.0011638298766518972,0.003502212192110378,0.045874515384531286,0.0003869214176372084
0.9484908811717826,0.0011635548956123937,0.0035013882067707613,0.0464523803962295,0.00039179532960456197
0.9479093788344167,0.0011632797851720141,0.00350056383520536,0.04703010945034668,0.00039666809485898463
0.9473280141818369,0.0011630045451658923,0.0034997390769784887,0.04760770248315556,0.00040153971286297874
0.9467467872789885,0.0011627291754313209,0.003498913931644522,0.04818515943085701,0.0004064101830784405
0.9461656981908952,0.0011624536758089508,0.0034980883987506314,0.04876248022957835,0.00041127950496664577
0.945584746982657,0.0011621780461426613,0.0034972624778396577,0.049339664815372206,0.0004161476779882404
0.9450039337194497,0.0011619022862787254,0.0034964361684524515,0.04991671312421575,0.0004210147016032339
0.9444232584665243,0.001161626396064769,0.0034956094701293966,0.05049362509201041,0.00042588057527099686
0.9438427212892079,0.0011613503753488456,0.003494782382411167,0.05107040065458176,0.0004307452984502603
0.9432623222529035,0.0011610742239787735,0.003493954904838892,0.051647039747679604,0.00043560887059911584
0.9426820614230912,0.001160797941801761,0.0034931270369539607,0.052223542306978024,0.0004404712911750166
0.9421019388653278,0.001160521528664269,0.0034922987782976768,0.05279990826807543,0.00044533255963477754
0.9415219546452479,0.0011602449844120358,0.003491470128410897,0.05337613756649454,0.00045019267543457516
0.9409421088285638,0.0011599683088901825,0.003490641086833745,0.05395223013768234,0.000455051638029947
0.9403624014810655,0.001159691501943342,0.003489811653105425,0.05452818591700991,0.00045990944687579065
0.9397828326686214,0.0011594145634157712,0.003488981826764129,0.055104004839772305,0.00046476610142636235
0.9392034024571778,0.0011591374931514318,0.00348815160734702,0.05567968684118839,0.00046962160113527576
0.9386241109127595,0.0011588602909940314,0.0034873209943902528,0.05625523185640065,0.0004744759454555004
0.9380449581014695,0.0011585829567870398,0.003486489987429017,0.05683063982047504,0.00047932913383936013
0.9374659440894894,0.0011583054903736832,0.003485658585997577,0.057405910668400825,0.0004841811657385322
0.9368870689430793,0.001158027891596932,0.0034848267896293054,0.05798104433509042,0.0004890320406040454
0.9363083327285783,0.001157750160299481,0.0034839945978567023,0.058556040755379256,0.0004938817578862795
0.9357297355124042,0.0011574722963237387,0.003483162010211403,0.05913089986402561,0.0004987303170349635
0.9351512773610543,0.0011571942995118128,0.00348232902622418,0.05970562159571049,0.0005035777174991743
0.9345729583411047,0.0011569161697055073,0.003481495645424935,0.06028020588503748,0.0005084239587273363
0.9339947785192111,0.001156637906746318,0.0034806618673426915,0.06085465266653259,0.0005132690401672193
0.9334167379621088,0.001156359510475435,0.003479827691505588,0.06142896187464413,0.0005181129612659379
0.9328388367366127,0.0011560809807337382,0.003478993117440872,0.06200313344374255,0.0005229557214699498
0.9322610749096177,0.0011558023173618053,0.003478158144674892,0.0625771673081203,0.000527797320225055
0.9316834525480987,0.0011555235201999067,0.003477322772733098,0.06315106340199166,0.0005326377569763942
0.9311059697191106,0.0011552445890880107,0.0034764870011400367,0.06372482165949261,0.0005374770311684478
0.9305286264897888,0.0011549655238657793,0.00347565082941935,0.06429844201468073,0.0005423151422450344
0.9299514229273491,0.0011546863243725705,0.003474814257093772,0.06487192440153491,0.0005471520896493096
0.9293743590990879,0.0011544069904474352,0.00347397728368513,0.06544526875395539,0.0005519878728237652
0.9287974350723825,0.0011541275219291184,0.0034731399087143395,0.06601847500576344,0.000556822491210227
0.9282206509146911,0.0011538479186560566,0.0034723021317014055,0.06659154309070131,0.0005616559442498545
0.9276440066935527,0.0011535681804663777,0.003471463952165418,0.06716447294243204,0.000566488231383139
0.927067502476588,0.0011532883071978988,0.003470625369624549,0.06773726449453933,0.0005713193520499025
0.9264911383314988,0.0011530082986881273,0.003469786383596054,0.06830991768052738,0.0005761493056892967
0.9259149143260685,0.0011527281547742576,0.003468946993596265,0.06888243243382074,0.0005809780917398012
0.9253388305281625,0.0011524478752931717,0.0034681071991405884,0.06945480868776412,0.0005858057096392227
0.9247628870057276,0.0011521674600814395,0.003467266999743506,0.0700270463756223,0.0005906321588246934
0.924187083826793,0.001151886908975316,0.003466426394918571,0.07059914543057999,0.0005954574387326699
0.9236114210594699,0.0011516062218107407,0.003465585384178403,0.07117110578574155,0.0006002815487989316
0.9230358987719519,0.001151325398423338,0.0034647439670346886,0.07174292737413099,0.0006051044884585799
0.9224605170325152,0.0011510444386484161,0.003463902142998178,0.07231461012869171,0.0006099262571460365
0.9218852759095184,0.0011507633423209656,0.0034630599115786816,0.07288615398228641,0.0006147468542950423
0.9213101754714033,0.0011504821092756584,0.0034622172722850683,0.07345755886769689,0.0006195662793386559
0.9207352157866943,0.0011502007393468477,0.0034613742246252643,0.07402882471762393,0.0006243845317092527
0.9201603969239991,0.001149919232368567,0.0034605307681062495,0.07459995146468709,0.0006292016108385228
0.9195857189520088,0.0011496375881745284,0.003459686902234054,0.07517093904142462,0.0006340175161574707
0.9190111819394979,0.0011493558065981228,0.0034588426265137573,0.07574178738029323,0.0006388322470964131
0.9184367859553246,0.0011490738874724185,0.003457997940449484,0.076312496413668,0.0006436458030849781
0.9178625310684306,0.0011487918306301607,0.0034571528435444025,0.07688306607384215,0.0006484581835521036
0.917288417347842,0.0011485096359037706,0.003456307335300724,0.07745349629302697,0.0006532693879260363
0.9167144448626685,0.0011482273031253438,0.0034554614152196962,0.0780237870033516,0.0006580794156343298
0.9161406136821045,0.0011479448321266498,0.0034546150828016044,0.07859393813686284,0.0006628882661038439
0.9155669238754287,0.001147662222739132,0.003453768337545766,0.0791639496255251,0.0006676959387607428
0.9149933755120043,0.001147379474793906,0.00345292117895053,0.07973382140122015,0.000672502433030494
0.9144199686612795,0.001147096588121759,0.003452073606513273,0.08030355339574699,0.0006773077483378669
0.9138467033927873,0.0011468135625531482,0.0034512256197303985,0.08087314554082169,0.0006821118841069312
0.9132735797761456,0.0011465303979182016,0.0034503772180973324,0.0814425977680772,0.000686914839761056
0.9127005978810581,0.0011462470940467153,0.0034495284011085213,0.08201191000906326,0.0006917166147229081
0.9121277577773133,0.0011459636507681532,0.00344867916825743,0.08258108219524617,0.0006965172084144507
0.9115550595347857,0.001145680067911647,0.003447829519036539,0.08315011425800864,0.0007013166202569424
0.9109825032234354,0.001145396345305994,0.003446979452937341,0.08371900612864967,0.0007061148496709349
0.9104100889133088,0.0011451124827796567,0.0034461289694503387,0.08428775773838433,0.0007109118960762727
0.9098378166745378,0.0011448284801607628,0.0034452780680650427,0.08485636901834363,0.0007157077588920911
0.9092656865773411,0.0011445443372771025,0.003444426748269968,0.08542483989957436,0.000720502437536815
0.9086936986920235,0.0011442600539561289,0.003443575009552633,0.08599317031303891,0.0007252959314281573
0.9081218530889766,0.0011439756300249578,0.0034427228513995525,0.08656136018961509,0.0007300882399831181
0.9075501498386788,0.001143691065310364,0.0034418702732962408,0.08712940946009602,0.0007348793626179824
0.9069785890116951,0.0011434063596387845,0.0034410172747272056,0.0876973180551899,0.0007396692987483197
0.9064071706786783,0.0011431215128363131,0.003440163855175947,0.08826508590551989,0.0007444580477889817
0.9058358949103678,0.0011428365247287027,0.0034393100141249526,0.08883271294162393,0.0007492456091541016
0.9052647617775907,0.001142551395141363,0.0034384557510556964,0.08940019909395454,0.0007540319822570921
0.904693771351262,0.0011422661238993602,0.0034376010654486354,0.08996754429287873,0.0007588171665106446
0.9041229237023843,0.0011419807108274161,0.003436745956783208,0.09053474846867776,0.0007636011613267273
0.9035522189020482,0.0011416951557499052,0.00343589042453783,0.091101811551547,0.000768383966116584
0.9029816570214323,0.0011414094584908572,0.0034350344681898922,0.09166873347159574,0.0007731655802907325
0.9024112381318038,0.0011411236188739538,0.0034341780872157576,0.09223551415884707,0.0007779460032589635
0.9018409623045183,0.0011408376367225276,0.003433321281090759,0.09280215354323766,0.0007827252344303387
0.90127082961102,0.0011405515118595626,0.0034324640492891965,0.09336865155461764,0.00078750327321319
0.9007008401228421,0.0011402652441076925,0.003431606391284333,0.09393500812275035,0.0007922801190151174
0.9001309939116068,0.0011399788332891988,0.0034307483065483934,0.09450122317731227,0.0007970557712429882
0.8995612910490254,0.0011396922792260113,0.0034298897945525615,0.09506729664789276,0.0008018302293029347
0.8989917316068987,0.0011394055817397068,0.0034290308547669755,0.09563322846399394,0.0008066034926003537
0.898422315657117,0.001139118740651507,0.003428171486660727,0.09619901855503049,0.0008113755605399043
0.8978530432716605,0.0011388317557822804,0.003427311689701858,0.09676466685032951,0.0008161464325255072
0.8972839145225991,0.0011385446269525372,0.0034264514633573565,0.09733017327913032,0.0008209161079603423
0.896714929482093,0.001138257353982432,0.0034255908070931554,0.09789553777058428,0.0008256845862468479
0.8961460882223924,0.001137969936691761,0.0034247297203741293,0.09846076025375465,0.0008304518667867192
0.8955773908158383,0.0011376823748999606,0.0034238682026640913,0.09902584065761638,0.0008352179489809065
0.8950088373348621,0.0011373946684261082,0.003423006253425789,0.09959077891105596,0.0008399828322296141
0.8944404278519863,0.0011371068170889199,0.003422143872120904,0.10015557494287121,0.0008447465159322982
0.893872162439824,0.0011368188207067495,0.0034212810582100466,0.10072022868177116,0.0008495089994876665
0.8933040411710799,0.0011365306790975887,0.0034204178111527546,0.10128474005637582,0.0008542702822936755
0.8927360641185496,0.001136242392079065,0.0034195541304074904,0.10184910899521603,0.0008590303637475297
0.8921682313551207,0.0011359539594684403,0.0034186900154316363,0.10241333542673327,0.0008637892432456801
0.8916005429537723,0.0011356653810826105,0.0034178254656814944,0.10297741927927949,0.0008685469201838225
0.8910329989875755,0.001135376656738105,0.0034169604806122793,0.10354136048111694,0.0008733033939568958
0.8904655995296935,0.0011350877862510863,0.0034160950596781206,0.10410515896041796,0.0008780586639590812
0.8898983446533817,0.0011347987694373459,0.0034152292023320553,0.10466881464526484,0.0008828127295837999
0.889331234431988,0.0011345096061123063,0.003414362908026027,0.10523232746364963,0.000887565590223712
0.8887642689389531,0.0011342202960910198,0.003413496176210883,0.10579569734347392,0.0008923172452707149
0.8881974482478104,0.0011339308391881647,0.00341262900633637,0.10635892421254872,0.0008970676941159417
0.8876307724321865,0.0011336412352180485,0.0034117613978511332,0.10692200799859422,0.0009018169361497598
0.8870642415658009,0.0011333514839946034,0.003410893350202711,0.10748494862923966,0.0009065649707617693
0.8864978557224668,0.001133061585331387,0.0034100248628375334,0.1080477460320231,0.0009113117973408014
0.8859316149760909,0.0011327715390415803,0.003409155935200918,0.1086104001343913,0.000916057415274917
0.8853655194006737,0.001132481344937987,0.0034082865667370687,0.10917291086369946,0.0009208018239514049
0.8847995690703097,0.0011321910028330336,0.0034074167568890704,0.10973527814721107,0.0009255450227567807
0.8842337640591874,0.0011319005125387655,0.0034065465050988866,0.11029750191209776,0.0009302870110767846
0.8836681044415899,0.0011316098738668498,0.0034056758108073574,0.11085958208543908,0.0009350277882963805
0.8831025902918948,0.0011313190866285708,0.003404804673454195,0.1114215185942223,0.000939767353799754
0.8825372216845742,0.0011310281506348315,0.003403933092477981,0.11198331136534223,0.0009445057069703111
0.8819719986941954,0.0011307370656961507,0.0034030610673161646,0.1125449603256011,0.0009492428471906762
0.8814069213954208,0.001130445831622663,0.0034021885974050577,0.11310646540170827,0.0009539787738426912
0.880841989863008,0.001130154448224117,0.003401315682179833,0.1136678265202801,0.0009587134863074132
0.8802772041718102,0.0011298629153098753,0.0034004423210745186,0.11422904360783977,0.0009634469839651135
0.8797125643967763,0.0011295712326889118,0.0033995685135219987,0.11479011659081706,0.0009681792661952755
0.8791480706129509,0.0011292794001698122,0.0033986942589540065,0.11535104539554819,0.0009729103323765936
0.878583722895475,0.001128987417560772,0.003397819556801124,0.1159118299482756,0.0009776401818869713
0.8780195213195858,0.0011286952846695955,0.0033969444064927768,0.1164724701751478,0.0009823688141035196
0.877455465960617,0.0011284030013036961,0.0033960688074572308,0.1170329660022191,0.0009870962284025554
0.8768915568939987,0.0011281105672700928,0.003395192759121591,0.11759331735544955,0.0009918224241596
0.8763277941952583,0.0011278179823754101,0.0033943162609117975,0.11815352416070461,0.0009965474007493777
0.8757641779400201,0.0011275252464258783,0.0033934393122526203,0.11871358634375506,0.0010012711575458132
0.8752007082040058,0.00112723235922733,0.003392561912567659,0.11927350383027674,0.0010059936939220313
0.8746373850630342,0.0011269393205852012,0.003391684061279337,0.11983327654585041,0.0010107150092503547
0.8740742085930223,0.0011266461303045291,0.0033908057578089,0.1203929044159615,0.0010154351029023018
0.8735111788699846,0.0011263527881899499,0.003389927001576412,0.12095238736599996,0.0010201539742485859
0.8729482959700339,0.0011260592940456997,0.0033890477920007515,0.12151172532126008,0.001024871622659113
0.8723855599693812,0.0011257656476756123,0.00338816812849961,0.1220709182069402,0.0010295880475029806
0.8718229709443358,0.0011254718488831184,0.0033872880104894856,0.12262996594814264,0.0010343032481484758
0.8712605289713061,0.0011251778974712438,0.003386407437385682,0.12318886846987341,0.0010390172239630737
0.8706982341267991,0.0011248837932426102,0.0033855264086023046,0.12374762569704205,0.0010437299743134355
0.870136086487421,0.0011245895359994315,0.003384644923552258,0.12430623755446144,0.001048441498565407
0.8695740861298772,0.0011242951255435144,0.003383762981647241,0.12486470396684755,0.0010531517960840173
0.8690122331309726,0.0011240005616762559,0.0033828805822977443,0.12542302485881934,0.0010578608662334763
0.8684505275676121,0.0011237058441986433,0.003381997724913047,0.12598120015489847,0.001062568708377174
0.8678889695168002,0.0011234109729112527,0.003381114408901212,0.12653922977950913,0.001067275321877678
0.8673275590556415,0.001123115947614248,0.003380230633669084,0.12709711365697782,0.0010719807060967322
0.8667662962613413,0.0011228207681073796,0.0033793463986222863,0.1276548517115332,0.001076684860395255
0.8662051812112049,0.0011225254341899824,0.0033784617031652163,0.12821244386730588,0.0010813877841333377
0.8656442139826389,0.001122229945660976,0.0033775765467010423,0.12876989004832815,0.0010860894766702427
0.8650833946531505,0.0011219343023188622,0.003376690928631699,0.1293271901785338,0.0010907899373644016
0.8645227233003483,0.001121638503961726,0.003375804848357888,0.12988434418175804,0.001095489165573414
0.8639622000019419,0.001121342550387231,0.0033749183052790683,0.1304413519817371,0.0011001871606540453
0.8634018248357429,0.0011210464413926218,0.0033740312987934574,0.13099821350210814,0.0011048839219622254
0.8628415978796645,0.00112075017677472,0.0033731438282980273,0.13155492866640905,0.0011095794488530464
