S,E,I,R,D
0.9999139182393828,2.406653814791048e-05,3.340080162417932e-05,2.8375095544462497e-05,2.393253008043049e-07
0.9998972192761706,2.8732232286139984e-05,3.987645564788466e-05,3.388622781245208e-05,2.858080830646211e-07
0.9998772830976121,3.43022947015247e-05,4.760746187494371e-05,4.0465842994353054e-05,3.4130281717459395e-07
0.9998534822877948,4.095195716810828e-05,5.683712429856438e-05,4.8321074203718765e-05,4.0755653495055727e-07
0.9998250678894682,4.8890376910626056e-05,6.785587904203989e-05,5.769919971298189e-05,4.866548662660593e-07
0.9997911458850333,5.8367192890266556e-05,8.101041469041616e-05,6.889541975491847e-05,5.810876312662315e-07
0.9997506491373673,6.968034411110968e-05,9.671455321785328e-05,8.226213817883714e-05,6.938271250437273e-07
0.9997023039186871,8.318539073584426e-05,0.00011546222957256749,9.822003945978293e-05,8.284215449385731e-07
0.9996445899902274,9.930662382756308e-05,0.0001378429721248608,0.00011727130733925657,9.891064810937294e-07
0.9995756929995511,0.00011855030259017161,0.0001645603621684999,0.0001400153977398586,1.1809379506341607e-06
0.9994934477305237,0.00014152042032247717,0.00019645404053509873,0.0001671678574976611,1.4099511213186564e-06
0.9993952704673763,0.00016893747330861786,0.00023452593546830137,0.00019958277418595237,1.6833496610633355e-06
0.9992780784120224,0.0002016607920081491,0.00027997151084348053,0.00023827955353822208,2.0097315879233882e-06
0.9991381937153427,0.0002407150926838226,0.0003342169805391236,0.0002844748528273964,2.399358607180565e-06
0.9989712292402357,0.0002873220214488638,0.00039896360646082926,0.00033962065461635174,2.8644772384308455e-06
0.9987719526581278,0.0003429375928324206,0.00047624039776689967,0.00040544964968238856,3.4197015907554997e-06
0.9985341248824963,0.0004092965720476936,0.0005684667606646792,0.000484029315313927,4.082469477647768e-06
0.9982503081546464,0.000488465013873634,0.000678526914936929,0.000577826330823599,4.87358571957278e-06
0.9979116383127424,0.0005829023488408448,0.0008098581976191989,0.0006897832717881922,5.817869009526674e-06
0.9975075548968666,0.0006955345902962951,0.0009665557167741002,0.00082340987439536,6.944921667880059e-06
0.9970254818006453,0.0008298403913694359,0.0011534961952820106,0.0009828915676630865,8.290045040390681e-06
0.9964504503237449,0.000989951672585115,0.001376484236540096,0.0011732184398846183,9.895327245491479e-06
0.9957646564170958,0.0011807697429416428,0.0016424245665743525,0.001400338338913734,1.1810934474676446e-05
0.9949469480293296,0.0014080932592370004,0.0019595236770385896,0.0016713383923985022,1.409664199649242e-05
0.9939722631199072,0.0016787315390409383,0.002337521896161844,0.0019946597991098696,1.6823645780371125e-05
0.9928111633316742,0.002000465557753393,0.002787943501510117,0.002380350911976574,2.0076697085863024e-05
0.9914302134342257,0.0023811826763252696,0.003324285714598043,0.002840361589725743,2.3956585125464603e-05
0.9897968181270811,0.002823986645307248,0.003961743612232518,0.00338886873263442,2.858288274494688e-05
0.9879045279997957,0.0033042834499390204,0.004714535812340753,0.004042556428652785,3.409630927197047e-05
0.9858712343484672,0.003685435376297992,0.005582218065935198,0.004820454837689009,4.065737161081135e-05
0.9841088813594453,0.003605070677170928,0.00649610118639646,0.005741520818568317,4.842595841923784e-05
0.9830020994719554,0.0029093172260753935,0.007217739421742107,0.006813377514323733,5.7466365903639577e-05
0.9823433572207259,0.0021134008642672234,0.007471426342830432,0.00800430451891118,6.751105326556401e-05
0.9818021916623468,0.0015978659905126753,0.007284943693403251,0.009237089865478202,7.790878825933636e-05
0.9811772901127719,0.001423834544831298,0.0068717227659414,0.010439105574889737,8.804700156598922e-05
0.9803260138945175,0.0015631934906701055,0.006440242634460783,0.011572939831270068,9.761014908192433e-05
0.9791830885696352,0.0019245220702172796,0.0061502366741101825,0.012635579865956096,0.00010657282008154892
0.9778259884926168,0.002319361112126981,0.006089149578619172,0.013650368917184276,0.00011513189945301892
0.9764251717839126,0.0025604972647676316,0.006235646387713588,0.01465507859765644,0.0001236059659499306
0.9751357237140686,0.0025696967022278507,0.0064783354249017605,0.015683960251629183,0.00013228390717283202
0.9740263159062068,0.0023942561589757896,0.006685242747440573,0.016752885596737974,0.00014129959063915364
0.9730617338528894,0.00216171013280533,0.006770002144110586,0.017855950650065667,0.00015060322012934178
0.9721536574168484,0.00198893150244364,0.006724385270417784,0.018973001003843915,0.00016002480644656235
0.9712168147462897,0.0019313084217805554,0.006599969349186005,0.020082524573462848,0.0001693829092812271
0.9701972533486906,0.0019852156084894544,0.006467443660116309,0.021171519516078537,0.00017856786662551096
0.9690856770499393,0.0021041841029960043,0.0063839227346815155,0.02223864771999773,0.0001875683923858395
0.9679150629286282,0.002222706172809093,0.006373783242484636,0.023291994971220177,0.00019645268485827126
0.9667384790070547,0.0022879370079780864,0.006424591912200094,0.024343669206230142,0.0002053228665373957
0.9656001351835417,0.0022823123275019595,0.0064995618602649765,0.02540372687174316,0.00021426375694854084
0.964516615198051,0.0022246761492416625,0.006559245093483366,0.026476154578686878,0.0002233089805374096
0.9634760573419625,0.0021528959307092555,0.006580179444924344,0.027558430019111634,0.0002324372632925073
0.9624510639212778,0.002101441386039334,0.006561740385472269,0.02864415962752415,0.00024159467968669368
0.9614144592938212,0.0020873253204762863,0.0065206421595192295,0.029726846791127075,0.0002507264350564759
0.9603504191135288,0.0021077028405305175,0.006479324303098036,0.03080275274744775,0.0002598009953951402
0.9592585312128559,0.002145739320938182,0.006455070153696975,0.03187184125745893,0.00026881805505028496
0.9581507150964401,0.0021806857768848107,0.006453869932842171,0.03293692783281893,0.0002778013610141799
0.9570433269792126,0.0021977310056699247,0.006470342646709079,0.03400181637173789,0.0002867829966707186
0.9559488680423,0.002193324439747617,0.006492597052653706,0.035069422908444885,0.00029578755685405537
0.9548713021190668,0.0021742281431070187,0.006508945227941377,0.03614070142213274,0.0003048230877523318
0.9538063676899008,0.0021520485007195116,0.006513025054775674,0.03721467738474307,0.00031388136986121686
0.9527454586722656,0.002136933267994941,0.006505336211229547,0.03828932651878106,0.000322945329729113
0.9516803848817267,0.0021335404245363095,0.006491369110813515,0.039362706993633936,0.00033199858928974077
0.9506067737115077,0.002140381382487162,0.006478029597784891,0.040433782896918166,0.0003410324113022896
0.9495250584492648,0.0021519059534864287,0.0064703301475370475,0.041502657780552676,0.0003500476691592069
0.9484391885284585,0.0021618228975495315,0.0064696741071479935,0.04257026225489629,0.00035905221194786264
0.9473541015452265,0.0021659984320068605,0.006474085698444226,0.04363775848257571,0.0003680558417469769
0.94627333656565,0.002163764195579818,0.00647985100494069,0.044705982622819,0.0003770656110106451
0.9451978204922549,0.002157398171185032,0.006483539894266843,0.04577515803863422,0.0003860834036591876
0.9441260902728693,0.0021504293049780503,0.006483431970952476,0.04684494212118825,0.00039510633001204226
0.9430555003787726,0.0021458045465857344,0.006479857572074766,0.0479147083963954,0.0004041291061716178
0.941983646191544,0.002144756460521484,0.0064745655441874935,0.04898388489578774,0.00041314690795942187
0.9409093409219993,0.002146683499805426,0.006469630022608305,0.05005218821057868,0.00042215734500841614
0.9398328380683573,0.002149844603544771,0.0064664792503325175,0.05111967716430905,0.000431160913456546
0.9387553820086766,0.0021523783614530523,0.006465433292176658,0.052186646240613914,0.0004401600970799254
0.9376784363250625,0.0021531348643406114,0.006465828251695758,0.05325344273382306,0.0004491578250782046
0.9366029995380095,0.0021520042192233312,0.006466535744685987,0.05432030439535286,0.0004581561027284812
0.9355292853298612,0.002149716317759903,0.006466560194179777,0.05538728279322605,0.00046715536497316917
0.9344568189020096,0.002147324586731534,0.006465436624749832,0.05645426522526571,0.0004761546612434027
0.9333848068544432,0.002145674340932162,0.0064633041423957675,0.05752106226834944,0.0004851523938795129
0.9323125546625425,0.0021450893623668984,0.006460701364435046,0.05858750745184474,0.0004941471588110137
0.9312397410993081,0.002145358244417834,0.0064582391777545396,0.059653523176976524,0.0005031383015431858
0.9301664666111664,0.002145953610350516,0.006456321119444917,0.060719132641306024,0.0005121260177322275
0.9290931091641499,0.002146334252191806,0.006455019893020536,0.06178442562601444,0.000521111064623455
0.9280200955346583,0.002146180755587484,0.006454125500750264,0.06284950390836283,0.0005300943006412419
0.9269477066591417,0.002145479253310282,0.006453303179598335,0.06391443461598663,0.0005390762919631194
0.9258759925755434,0.002144453710253461,0.006452266934694809,0.06497922964062035,0.0005480571388880604
0.9248048069851136,0.0021434124455565777,0.006450890340779446,0.06604385368484499,0.0005570365437055106
0.9237339175232914,0.0021425956846005383,0.006449222168271542,0.0671082505910736,0.0005660140327630954
0.9226631260680925,0.00214208929749914,0.006447423185289495,0.0681723722488384,0.0005749892002806066
0.9215923451908403,0.00214182552600181,0.006445670344533437,0.06923619707441117,0.0005839618642134679
0.9205216087564669,0.002141649197374269,0.006444077276123516,0.07029973268125919,0.0005929320887762769
0.9194510281579154,0.002141405197238687,0.006442661116707665,0.07136300543181957,0.0006019000963188822
0.9183807261027851,0.0021410046537495976,0.006441358594349493,0.07242604451607634,0.0006108661330396336
0.9173107817028973,0.0021404467267626672,0.006440072529112823,0.073488868684144,0.0006198303570834366
0.9162412075559677,0.002139797510310895,0.006438721490920859,0.07455148065144762,0.0006287927913531186
0.9151719607735214,0.002139145537601798,0.0064372706459995006,0.07561386969744956,0.0006377533454279835
0.9141029749338833,0.0021385586084390366,0.006435735223228133,0.07667601935403948,0.0006467118804103329
0.9130341942162898,0.0021380600218129635,0.006434161817429351,0.07773791566587211,0.000655668278595992
0.9119655946560062,0.002137629571190104,0.006432600919930734,0.07879955236574795,0.0006646224871252478
0.9108971866480131,0.0021372227935882197,0.006431084517456978,0.07986093151753652,0.0006735745234054848
0.9098290022469483,0.0021367957978589832,0.006429617042917226,0.08092206046291693,0.0006825244493589458
0.9087610764005483,0.0021363237453295722,0.006428180246047315,0.08198294727499827,0.0006914723330770056
0.9076934315793829,0.002135806693830165,0.006426746493938545,0.08304359701559608,0.0007004182172527548
0.9066260714865292,0.002135263439768777,0.006425292780483037,0.08410401018709594,0.0007093621061234859
0.9055589842700842,0.00213471893632938,0.006423809325801552,0.08516418349587565,0.0007183039719096581
0.9044921515251055,0.0021341922131433736,0.006422300453897247,0.08622411203463291,0.0007272437732213986
0.9034255578387754,0.002133689792901839,0.00642077928411088,0.08728379160952596,0.0007361814746864057
0.9023591967055739,0.0021332060296524995,0.006419260014179784,0.08834322019140425,0.0007451170591901267
0.9012930712130792,0.0021327285073208836,0.006417751656479969,0.08940239809374392,0.0007540505293765268
0.900227190508751,0.0021322449579887137,0.006416255515765947,0.09046132711706312,0.0007629819004317948
0.8991615645897518,0.002131748397993476,0.006414766545732815,0.0915200092771645,0.0007719111893579024
0.8980962000323991,0.002131238756349481,0.006413277047907495,0.09257844575721041,0.0007808384061340472
0.8970310982277996,0.0021307211827742076,0.006411780569285827,0.09363663647011515,0.0007897635500257185
0.8959662562411362,0.002130202578050479,0.006410274305448513,0.09469458026404731,0.0007986866113179746
0.8949016692764538,0.0021296882537076927,0.006408759368999666,0.09575227552444632,0.0008076075763930571
0.8938373333075709,0.00212918009573671,0.006407239343180043,0.09680972082033126,0.0008165264331815817
0.8927732467270294,0.0021286766284098002,0.006405718158004432,0.09786691531195597,0.0008254431746008405
0.8917094105665828,0.0021281744746515134,0.006404198351702046,0.0989238588080267,0.0008343577990373967
0.8906458275556137,0.0021276702482948455,0.00640268035162418,0.09998055153605755,0.000843270308410182
0.8895825007050465,0.0021271619747146708,0.006401162820930936,0.10103699379407553,0.000852180705232859
0.8885194321302116,0.0021266495621923287,0.0063996436579088715,0.10209318565952914,0.0008610889901586546
0.8874566225457625,0.0021261343655452547,0.006398121064692815,0.10314912686308411,0.0008699951609159111
0.8863940714744849,0.002125618254050241,0.006396594219976097,0.10420481683875843,0.0008788992127309418
0.8853317779021107,0.0021251026993993625,0.006395063373749028,0.10526025488505449,0.0008878011396870753
0.8842697409913675,0.002124588260442963,0.006393529470251652,0.10631544034172308,0.0008967009362155426
0.8832079605418147,0.0021240745797742526,0.00639199357603551,0.1073703727043146,0.0009055985980616428
0.8821464370679195,0.002123560763782334,0.006390456401483461,0.10842505164436046,0.0009144941224549589
0.8810851715597718,0.0021230458900388183,0.0063889180919711255,0.10947947695060524,0.00092338750761369
0.880024165106962,0.0021225293978292515,0.00638737830747064,0.11053364843578048,0.0009322787519583499
0.878963418577229,0.0021220112286476174,0.006385836484174714,0.11158756585651314,0.0009411678534362465
0.877902932469756,0.0021214917217968554,0.006384292122835885,0.11264122887640196,0.0009500548092100563
0.8768427069595881,0.002120971371066326,0.006382744976928778,0.11369463707666988,0.0009589396157476696
0.8757827420658544,0.002120450579266865,0.006381195087842467,0.11474778999786313,0.0009678222691738954
0.8747230378422027,0.0021199295132851015,0.006379642691484645,0.11580068718735713,0.0009767027656711429
0.8736635945046723,0.002119408094172913,0.006378088067953247,0.1168533282314521,0.0009855811017501256
0.8726044124599884,0.002118886091770367,0.006376531411266182,0.11790571276266439,0.0009944572743113605
0.8715454922481216,0.0021183632577519646,0.006374972768078434,0.11895784044552331,0.0010033312805253726
0.8704868344449648,0.0021178394320328494,0.006373412053119231,0.12000971095225625,0.001012203117627615
0.8694284395756983,0.0021173145852829054,0.006371849115263726,0.12106132394102093,0.0010210727827348726
0.8683703080719413,0.002116788796398438,0.006370283813867923,0.12211267904503945,0.0010299402727536146
0.8673124402791079,0.002116262191032548,0.006368716071137969,0.12316377587432766,0.0010388055843945808
0.8662548364979592,0.0021157348766650307,0.006367145885050811,0.12421461402606541,0.0010476687142602478
0.865197497034349,0.002115206901942707,0.006365573307659914,0.1252651930970988,0.0010565296589502768
0.8641404222345206,0.002114678250799746,0.0063639984066808895,0.12631551269286267,0.0010653884151367702
0.8630836124951508,0.0021141488647697564,0.0063624212305291175,0.12736557242996502,0.0010742449795860679
0.8620270682505636,0.002113618676971996,0.006360841790330873,0.12841537193300231,0.0010830993491318876
0.8609707899483168,0.0021130876407328353,0.006359260061920733,0.12946491082840691,0.0010919515206234314
0.8599147780262312,0.0021125557424520386,0.00635767600181739,0.13051418873862383,0.001100801490876271
0.8588590328999339,0.0021120229975232765,0.006356089566974345,0.1315632052789237,0.001109649256645467
0.8578035549632901,0.0021114894354055305,0.00635450072920451,0.13261196005747447,0.0011184948146261728
0.8567483445981809,0.002110955082811907,0.006352909479740388,0.13366045267779322,0.0011273381614743158
0.8556934021871768,0.0021104199524100697,0.006351315824629873,0.1347086827419504,0.0011361792938336212
0.8546387281231546,0.002109884040227268,0.006349719775248368,0.1357566498530143,0.0011450182083562312
0.8535843228127258,0.0021093473305424377,0.0063481213390921346,0.1368043536159303,0.0011538549017101184
0.8525301866737003,0.002108809804296707,0.006346520514549582,0.1378517936368805,0.0011626893705736882
0.8514763201291934,0.002108271446655233,0.00634491729074784,0.13889896952178118,0.001171521611623103
0.8504227236016704,0.0021077322508506737,0.006343311651205772,0.13994588087475457,0.0011803516215193937
0.849369397509379,0.002107192217716739,0.006341703578800895,0.14099252729720352,0.0011891793969006552
0.8483163422659985,0.002106651352238853,0.006340093059676619,0.14203890838770566,0.001198004934381153
0.8472635582828009,0.002106109659317063,0.006338480084774688,0.1430850237425523,0.0012068282305558698
0.8462110459717822,0.002105567140677173,0.006336864648994084,0.14413087295654012,0.0012156492820071813
0.8451588057482361,0.0021050237938846942,0.006335246748945464,0.14517645562362413,0.0012244680853103647
0.8441068380318727,0.002104479613305727,0.006333626380586193,0.14622177133720013,0.0012332846370359805
0.8430551432464184,0.0021039345921072226,0.006332003537729352,0.14726681968999686,0.001242098933748963
0.8420037218182647,0.002103388724207297,0.006330378211800947,0.1483116002737222,0.0012509109720056364
0.8409525741749716,0.0021028420053966603,0.006328750392612683,0.14935611267866936,0.0012597207483503927
0.8399017007442732,0.002102294433396743,0.006327120069566868,0.15040035649345046,0.0012685282593134454
0.838851101953857,0.002101746007114454,0.006325487232689893,0.151444331304929,0.0012773335014102593
0.8378007782318042,0.0021011967256100625,0.006323851873121128,0.1524880366983228,0.0012861364711424194
0.8367507300073365,0.002100646587272767,0.006322213983004413,0.1535314722573878,0.0012949371649991796
0.835700957711491,0.0021000955894818667,0.006320573554985387,0.15457463756458353,0.0013037355794588608
0.8346514617774716,0.002099543728760345,0.0063189305816230435,0.15561753220115612,0.0013125317109895487
0.8336022426406252,0.002098991001226604,0.00631728505497599,0.1566601557471239,0.0013213255560489742
0.8325533007381566,0.002098437403081886,0.006315636966483412,0.15770250778119496,0.0013301171110838158
0.8315046365087704,0.0020978829309271406,0.006313986307109568,0.15874458788066473,0.0013389063725288385
0.8304562503924063,0.0020973275818275596,0.006312333067622666,0.1597863956213378,0.0013476933368062327
0.8294081428301533,0.0020967713531667943,0.006310677238859598,0.16082793057749556,0.0013564780003253408
0.8283603142643304,0.0020962142424062868,0.006309018811873748,0.16186919232190738,0.0013652603594827538
0.8273127651386615,0.002095656246872056,0.006307357777937866,0.16291018042586655,0.0013740404106626113
0.8262654958984504,0.0020950973636471165,0.00630569412843985,0.1639508944592263,0.0013828181502369083
0.82521850699069,0.0020945375895840227,0.006304027854742087,0.16499133399041888,0.0013915935745656537
0.8241717988640821,0.0020939769213998557,0.006302358948070471,0.16603149858645133,0.0014003666799968365
0.8231253719689888,0.002093415355793146,0.0063006873994693735,0.16707138781288297,0.0014091374628662347
0.8220792267573555,0.002092852889529897,0.006299013199822572,0.1681110012337954,0.001417905919497163
0.8210333636826477,0.0020922895194726695,0.006297336339913709,0.16915033841176613,0.0014266720462002495
0.8199877831998275,0.0020917252425565946,0.006295656810491235,0.1701893989078519,0.0014354358392732961
0.8189424857653694,0.0020911600557363417,0.006293974602310544,0.17122818228158296,0.0014441972950012298
0.8178974718373045,0.002090593955933107,0.006292289706142594,0.1722666880909642,0.001452956409656112
0.8168527418752685,0.002090026940002686,0.0062906021127545715,0.17330491589247773,0.0014617131794971605
0.8158082963405383,0.0020894590047315443,0.006288911812877827,0.17434286524108225,0.001470467600770744
0.8147641356960493,0.0020888901468546963,0.006287218797179169,0.1753805356902071,0.0014792196697103323
0.8137202604063944,0.0020883203630822442,0.006285523056245881,0.17641792679174165,0.0014879693825364066
0.8126766709378139,0.002087749650121592,0.006283824580586491,0.17745503809602223,0.0014967167354563487
0.8116333677581871,0.002087178004687663,0.006282123360642533,0.178491869151819,0.0015054617246643316
0.8105903513370306,0.002086605423500327,0.006280419386803453,0.179528419506325,0.0015142043463412258
0.8095476221455072,0.002086031903273536,0.006278712649417745,0.18056468870514758,0.0015229445966545273
0.8085051806564413,0.002085457440702718,0.006277003138796812,0.1816006762923015,0.0015316824717583003
0.8074630273443368,0.0020848820324558467,0.006275290845211872,0.18263638181020297,0.001540417967793126
0.8064211626853941,0.0020843056751706475,0.006273575758886917,0.18367180479966294,0.0015491510808860458
0.8053795871575221,0.0020837283654572773,0.006271857869991449,0.18470694479987929,0.0015578818071504967
0.8043383012403469,0.0020831500999038592,0.00627013716863576,0.18574180134842788,0.0015666101426862348
0.8032973054152169,0.002082570875081833,0.006268413644869771,0.18677637398125277,0.0015753360835792528
0.8022566001652088,0.0020819906875490053,0.006266687288684732,0.18781066223265627,0.0015840596259016964
0.8012161859751337,0.0020814095338496973,0.006264958090016167,0.18884466563528926,0.0015927807657117826
0.8001760633315458,0.00208082741051269,0.006263226038746409,0.18987838372014193,0.001601499499053722
0.7991362327227538,0.002080244314048317,0.006261491124705675,0.1909118160165351,0.001610215821957644
0.7980966946388319,0.00207966024094605,0.006259753337671515,0.19194496205211153,0.001618929730439526
0.7970574495716316,0.0020790751876733245,0.006258012667367147,0.19297782135282734,0.0016276412205011189
0.7960184980147926,0.00207848915067565,0.006256269103459478,0.19401039344294294,0.0016363502881298715
0.7949798404637529,0.002077902126377556,0.006254522635557508,0.19504267784501375,0.0016450569292988525
0.793941477415758,0.002077314111183702,0.006252773253211479,0.19607467407988075,0.00165376113996667
0.7929034093698702,0.0020767251014796157,0.0062510209459127174,0.19710638166666064,0.0016624629160773895
0.7918656368269782,0.0020761350936318234,0.006249265703093866,0.19813780012273624,0.0016711622535604514
0.7908281602898067,0.002075544083987421,0.00624750751412915,0.19916892896374672,0.0016798591483305903
0.789790980262927,0.002074952068873366,0.006245746368334388,0.20019976770357803,0.0016885535962877533
0.7887540972527679,0.0020743590445957737,0.0062439822549666315,0.2012303158543532,0.0016972455933170186
0.7877175117676264,0.00207376500743944,0.006242215163223529,0.2022605729264227,0.001705935135288514
0.7866812243176785,0.0020731699536676376,0.006240445082242548,0.20329053842835457,0.0017146222180573333
0.7856452354149902,0.0020725738795221394,0.006238672001100226,0.2043202118669246,0.0017233068374634542
0.7846095455735279,0.0020719767812233227,0.00623689590881156,0.20534959274710612,0.001731988989331652
0.7835741553091693,0.002071378654970228,0.006235116794329552,0.20637868057206002,0.0017406686694714148
0.7825390651397139,0.0020707794969405113,0.006233334646544848,0.20740747484312438,0.0017493458736768568
0.781504275584894,0.002070179303290256,0.006231549454285429,0.2084359750598043,0.0017580205977266318
0.7804697871663854,0.00206957807015371,0.006229761206316247,0.2094641807197614,0.0017666928373838457
0.7794356004078192,0.002068975793642994,0.006227969891338799,0.21049209131880356,0.001775362588395969
0.7784017158347929,0.002068372469847839,0.0062261754979906145,0.21151970635087447,0.0017840298464947488
0.7773681339748815,0.0020677680948353906,0.006224378014844713,0.21254702530804293,0.0017926946073961191
0.7763348553576491,0.002067162664650053,0.006222577430409038,0.2135740476804923,0.0018013568668001113
0.7753018805146608,0.0020665561753133587,0.006220773733125921,0.21460077295650978,0.001810016620390764
0.7742692099794936,0.0020659486228238482,0.006218966911371557,0.21562720062247556,0.001818673863836031
0.7732368442877485,0.0020653400031569206,0.006217156953455515,0.21665333016285188,0.0018273285927876896
0.7722047839770623,0.0020647303122646628,0.006215343847620255,0.21767916106017204,0.0018359808028812485
0.771173029587119,0.0020641195460756523,0.00621352758204064,0.21870469279502938,0.0018446304897358533
0.7701415816596621,0.0020635077004947473,0.00621170814482342,0.2197299248460661,0.0018532776489541933
0.7691104407385065,0.0020628947714028826,0.0062098855240067165,0.22075485668996198,0.001861922276122406
0.7680796073695512,0.0020622807546568666,0.006208059707559473,0.2217794878014231,0.001870564366809982
0.7670490821007904,0.002061665646089194,0.006206230683380907,0.2228038176531704,0.001879203916569669
0.7660188654823271,0.0020610494415078595,0.006204398439299949,0.22382784571592823,0.001887840920937374
0.7649889580663849,0.0020604321366961787,0.006202562963074695,0.22485157145841272,0.0018964753754320666
0.7639593604073204,0.002059813727412593,0.006200724242391847,0.22587499434732006,0.0019051072755556788
0.7629300730616362,0.002059194209390486,0.00619888226486616,0.2268981138473147,0.0019137366167930074
0.7619010965879934,0.0020585735783379775,0.006197037018039881,0.22792092942101763,0.0019223633946116128
0.7608724315472247,0.0020579518299377176,0.006195188489382184,0.2289434405289942,0.0019309876044617182
0.7598440785023469,0.0020573289598466845,0.006193336666288593,0.22996564662974225,0.0019396092417761084
0.7588160380185743,0.0020567049636959706,0.006191481536080399,0.23098754717967987,0.0019482283019700267
0.7577883106633317,0.002056079837090571,0.006189623086004074,0.23200914163313313,0.0019568447804410717
0.7567608970062678,0.002055453575609184,0.0061877613032306645,0.2330304294423238,0.001965458672569094
0.7557337976192684,0.0020548261748039908,0.006185896174855201,0.23405141005735686,0.00197406997371609
0.7547070130764699,0.0020541976302004524,0.006184027687896082,0.23507208292620796,0.001982678679226097
0.7536805439542731,0.0020535679372970907,0.006182155829294466,0.2360924474947108,0.001991284784425086
0.7526543908313563,0.002052937091565271,0.006180280585913658,0.2371125032065444,0.0019998882846208542
0.75162855428869,0.0020523050884489807,0.006178401944538476,0.23813224950322015,0.0020084891751029174
0.7506030349095499,0.0020516719233646084,0.006176519891874635,0.239151685824069,0.0020170874511424002
0.7495778332795315,0.002051037591700712,0.006174634414548099,0.24017081160622833,0.0020256831079919256
0.7485529499865641,0.002050402088817801,0.006172745499104439,0.24118962628462876,0.002034276140885505
0.7475283856209248,0.0020497654100480947,0.006170853132008186,0.242208129291981,0.0020428665450384254
