S,E,I,R,D
0.9999147105313827,2.3703295965590218e-05,3.309254740975717e-05,2.8255310251412404e-05,2.3831499050433696e-07
0.9998983461815747,2.8215997790831048e-05,3.94378712747971e-05,3.3715580574022334e-05,2.8436878564958235e-07
0.9998788850851805,3.356909528955838e-05,4.6983737039013684e-05,4.0222829334363854e-05,3.3925315650700834e-07
0.9998557582568175,3.991137600784577e-05,5.595058237164299e-05,4.797514594580111e-05,4.046388572196357e-07
0.9998282991190857,4.741482573580373e-05,6.659655972377758e-05,5.72069920371222e-05,4.825034176868388e-07
0.9997957295633555,5.627696859801954e-05,7.922286002497389e-05,6.81954243915455e-05,5.751836299690959e-07
0.9997571451473823,6.672290027213065e-05,9.417932060632821e-05,8.126719629566618e-05,6.854354435038513e-07
0.9997114998700994,7.900672741892109e-05,0.00011187011662117223,9.680678419571033e-05,8.165016646809913e-07
0.9996575912052676,9.341202854125006e-05,0.00013275922517584155,0.00011526535343820374,9.721875769787894e-07
0.999594046375753,0.00011025084378530483,0.000157375210704083,0.00013717062559221759,1.1569441653485023e-06
0.9995193112018337,0.00012986059581193357,0.00018631470899566522,0.00016313753535839126,1.3759580002450178e-06
0.9994316432374564,0.000152598262283291,0.00022024379194732828,0.00019387946234267602,1.6352459702639852e-06
0.9993291112728971,0.0001788310957009147,0.0002598961914738713,0.00023021968801398518,1.9417519140573505e-06
0.9992096035578686,0.0002089232628789696,0.0003060671788646721,0.0002731025596071739,2.303440780525155e-06
0.9990708471830387,0.00024321800626932123,0.0003596017823008993,0.0003236036441198448,2.7293842711118235e-06
0.9989104408251255,0.00028201536104793573,0.00042137604554220943,0.00038293793819949316,3.2298300848139083e-06
0.9987259023854146,0.00032554612023485806,0.0004922702635549998,0.0004524649857139577,3.816245081526817e-06
0.9985147318461595,0.00037394359937260066,0.0005731336540690732,0.0005336895792005326,4.501321198307525e-06
0.9982744879374605,0.00042721570838521376,0.0006647407898320637,0.0006282566321219297,5.2989322002203185e-06
0.9980028750964834,0.0004852206951697537,0.0007677413161031972,0.0007379388624442201,6.2240297994032735e-06
0.9976978350300941,0.0005476504139742288,0.000882605906532803,0.0008646161796012476,7.29246979764689e-06
0.9973576354231816,0.0006140248138996702,0.00100957284572208,0.0010102461541791601,8.520763017571707e-06
0.9969809474722676,0.0006837003578637785,0.0011486007442508086,0.0011768256737233033,9.925751894534936e-06
0.9965669043542871,0.0007558932969123788,0.0012993333310122321,0.0013663447965246867,1.1524221263617312e-05
0.9961151345696309,0.0008297164331124329,0.0014610817409657446,0.001580734796141705,1.3332460149276001e-05
0.9956257670620863,0.0009042257241007837,0.0016328281315064357,0.0018218132834010529,1.536579890545333e-05
0.9950994085242455,0.000978471399891196,0.0018132519993752528,0.002091229925099615,1.7638151388466453e-05
0.9945370966011472,0.0010515476230439278,0.002000777677058137,0.002390416504996532,2.016159375426368e-05
0.9939402351476733,0.0011226352649958496,0.0021936387562649356,0.0027205448217111246,2.2946009354836255e-05
0.9933105188956715,0.001191033884499741,0.0023899531800433437,0.0030824952164948387,2.599882329063829e-05
0.9926498548173094,0.001256181020611899,0.0025878018294105023,0.0034768374912019905,2.932484146619861e-05
0.9919602863997056,0.0013176589279097917,0.0027853036803177893,0.003903824793054723,3.2926199012128225e-05
0.9912439253953979,0.001375190468262561,0.002980681822731808,0.004363399900307158,3.680241330057048e-05
0.990502893811234,0.0014286268182951618,0.0031723164405757045,0.004855212401057907,4.095052883720558e-05
0.9897392772716269,0.0014779299487547378,0.0033587828299818266,0.005378644613752898,4.536533588367344e-05
0.9889550896260799,0.0015231526199243227,0.0035388743313071363,0.005932843780699899,5.0039641988731476e-05
0.988152247820862,0.0015644181151801095,0.0037116114431592177,0.006516758045365577,5.4964575433133906e-05
0.9873325555856238,0.0016019012928282046,0.0038762392867029384,0.007129173933486848,6.012990135819715e-05
0.9864976943159464,0.0016358119160915427,0.004032216017803728,0.007768753415792832,6.552433436552541e-05
0.9856492195689086,0.001666380705083518,0.004179194832287107,0.008434069058730446,7.113583499030227e-05
0.9847885617470151,0.001693848174435261,0.0043170019913598935,0.00912363620605782,7.695188113190183e-05
0.9839170297615482,0.0017184560726845738,0.004445612922231832,0.009835941534632202,8.295970890321101e-05
0.9830358166953577,0.0017404411025328313,0.004565128015089095,0.010569467666800454,8.914652021998364e-05
0.9821460067005339,0.001760030546090234,0.0046757493073781445,0.011322713789290154,9.54996567076493e-05
0.9812485825546932,0.0017774394188858394,0.0047777588602531,0.012094212425007548,0.00010200674116041722
0.9803444334559014,0.001792868808234648,0.004871499310007073,0.01288254263694931,0.00010865578890760279
0.9794343627610317,0.0018065050989870299,0.004957356824766803,0.013686340023100476,0.00011543529211402929
0.9785190954688451,0.0018185198416801043,0.005035746509925995,0.014504303899186999,0.00012233428036182977
0.9775992853216827,0.0018290700680024517,0.005107100176068611,0.015335202073324788,0.00012934236092147677
0.976675521452896,0.0018382989027879127,0.005171856299940153,0.01617787360237611,0.00013644974199983893
0.9757483345451929,0.0018463363590970117,0.005230451961826568,0.017031229891866236,0.00014364724201725563
0.9748182024915083,0.0018533002332331273,0.005283316522026815,0.017894254465567618,0.00015092628766413094
0.9738855555677489,0.0018592970403759732,0.0053308667970158,0.01876600169170204,0.00015827890315728494
0.9729507811381309,0.001864422949806001,0.005373503506070332,0.019645594713209646,0.00016569769278313194
0.9720142279206117,0.0018687646924223141,0.005411608776759113,0.02053222279171125,0.0001731758184957465
0.9710762098434722,0.0018724004233506035,0.00544554451925736,0.021425138239876504,0.00018070697404340292
0.97013700952544,0.0018754005297074874,0.0054756515024658985,0.02232365308555397,0.00018828535683270274
0.9691968814115847,0.001877828378709105,0.005502248987738503,0.02322713558346084,0.00019590563850696777
0.9682560545961109,0.001879741004828347,0.005525634797608267,0.024135006666437694,0.00020356293501490387
0.9673147353614824,0.0018811897370426761,0.005546085716657072,0.025046736408043058,0.0002112527767749087
0.9663731094613038,0.001882220768699898,0.005563858139307647,0.025961840551291474,0.00021897107939725647
0.9654313441722447,0.0018828756734090818,0.005579188894761297,0.026879877144277236,0.00022671411530779295
0.9644895901381281,0.0018831918708212114,0.0055922961926183476,0.02780044331191285,0.00023447848651966908
0.9635479830272052,0.001883203046333393,0.005603380644045532,0.028723172183694877,0.00024226109872106294
0.9626066450216434,0.0018829395287285914,0.005612626322881753,0.02964772998996239,0.0002500591367840263
0.9616656861563884,0.0018824286296192836,0.00562020183900455,0.03057381333323788,0.00025787004175003675
0.9607252055228511,0.0018816949483468448,0.00562626140281916,0.03150114663667363,0.0002656914893093181
0.9597852923512918,0.0018807606457326934,0.005630945865075165,0.03242947976813879,0.00027352136976157475
0.9588460269843531,0.0018796456898050834,0.00563438372054188,0.0333585858358762,0.00028135776942380433
0.9579074817529035,0.0018783680763521083,0.005636692067543925,0.03428825914976561,0.00028919895343489175
0.956969721764193,0.0018769440268865886,0.005637977518114567,0.03521831334091036,0.00029704334989555706
0.9560328056112785,0.0018753881663578485,0.005638337055689581,0.03614857963139926,0.0003048895352749332
0.9550967860117453,0.0018737136827121307,0.005637858838943889,0.03707890524558804,0.00031273622101076783
0.9541617103829124,0.001871932470188913,0.005636622951656682,0.03800915195401378,0.00032058224122829805
0.953227621359962,0.0018700552580449134,0.005634702099453398,0.03893919474103714,0.0003284265415026869
0.9522945572627639,0.0018680917262205447,0.0056321622549776375,0.03986892058744695,0.0003362681685910929
0.9513625525165701,0.0018660506093040533,0.005629063253545089,0.040798227359518255,0.00034410626106260345
0.9504316380312168,0.0018639397900053066,0.005625459341667659,0.041727022796353194,0.00035194004075712036
0.9495018415429965,0.0018617663832228646,0.005621399681044661,0.04265522358772836,0.00035976880500760783
0.9485731879229348,0.0018595368116732214,0.005616928810727603,0.04358275453510073,0.00036759191956372834
0.9476456994548228,0.001857256873948633,0.005612087070199231,0.044509547788870785,0.0003754088121586576
0.9467193960860186,0.0018549318057784975,0.005606910986084648,0.04543554215545366,0.0003832189666646848
0.9457942956537202,0.001852566335187698,0.005601433625147629,0.046360682468157624,0.00039102191778698597
0.9448704140891415,0.0018501647321725629,0.005595684916130456,0.047284919016306985,0.00039881724624864977
0.9439477656017776,0.0018477308534502238,0.005589691942880264,0.04820820702746851,0.00040660457442359796
0.9430263628457235,0.0018452681827792765,0.005583479211076291,0.04913050619804375,0.00041438356237743964
0.9421062170698151,0.0018427798672979875,0.00557706889073626,0.05005178026787134,0.0004221539042795208
0.9411873382531839,0.0018402687502801843,0.005570481036540831,0.05097199663484282,0.0004299153251524621
0.9402697352276562,0.0018377374006677814,0.005563733787875833,0.05189112600587206,0.0004376675779283147
0.939353415788288,0.0018351881397020752,0.005556843550355417,0.05280914208087158,0.0004454104407831086
0.938438386793196,0.0018326230649430423,0.005549825160456901,0.05372602126668022,0.0004531437147240199
0.9375246542537311,0.0018300440719364233,0.005542692034771398,0.05464174241815561,0.00046086722140565575
0.9366122234159373,0.0018274528737620183,0.005535456305253939,0.05555628660389289,0.00046858080115404595
0.9357010988341453,0.0018248510186730216,0.005528128941743236,0.05646963689425979,0.0004762843111788577
0.9347912844374667,0.0018222399060150581,0.005520719862914854,0.05738177816964742,0.00048397762395611704
0.9338827835898796,0.0018196208005946332,0.005513238036732209,0.05829269694702837,0.0004916606257653403
0.9329755991445273,0.0018169948456496876,0.005505691571367592,0.059202381223089184,0.0004993332153664593
0.9320697334927924,0.0018143630745596885,0.005498087797479964,0.06011082033236484,0.0005069953028032792
0.9311651886086533,0.0018117264214189764,0.005490433342657454,0.061018004818949034,0.0005146468083214388
0.930261966088778,0.0018090857305847843,0.005482734198759931,0.061923926320487516,0.0005222876613899704
0.9293600671887701,0.0018064417653002821,0.0054749957828303265,0.06282857746328291,0.000529917799816578
0.9284594928559372,0.00180379521548305,0.005467222992182359,0.06373195176744992,0.0005375371689476835
0.9275602437589183,0.0018011467047604575,0.005459420254216341,0.06463404356116001,0.0005451457209451373
0.9266623203144732,0.0017984967968253697,0.005451591571463755,0.06553484790310571,0.000552743414132255
0.9257657227117074,0.0017958460011783784,0.005443740562314633,0.06643436051239723,0.0005603302124025421
0.9248704509339803,0.0017931947783162323,0.005435870497839354,0.06733257770517914,0.0005679060846850967
0.9239765047787182,0.0017905435444202917,0.005427984335077817,0.06822949633732263,0.0005754710044612565
0.9230838838753348,0.00178789267559354,0.0054200847471338074,0.06912511375261046,0.0005830249493275731
0.9221925877014416,0.0017852425116899405,0.005412174150380406,0.07001942773588754,0.0005905679006006676
0.9213026155975109,0.0017825933597756393,0.00540425472905333,0.07091243647070031,0.000598099842959947
0.9204139667801411,0.0017799454972576537,0.005396328457482751,0.07180413850099411,0.0006056207641245463
0.9195266403540577,0.0017772991747122117,0.00538839712019026,0.07269453269647877,0.0006131306545612097
0.918640635322972,0.0017746546184417675,0.0053804623300560414,0.07358361822131017,0.0006206295072201411
0.917755950599406,0.0017720120327868953,0.005372525544741684,0.07447139450576941,0.0006281173172961358
0.9168725850135827,0.0017693716022167132,0.005364588081536321,0.07535786122065179,0.000635594082012568
0.9159905373214718,0.0017667334932191902,0.005356651130777714,0.07624301825410527,0.0006430598004260394
0.9151098062120708,0.0017640978560106123,0.005348715767985322,0.0771268656906836,0.0006505144732497051
0.9142303903139946,0.0017614648260816258,0.005340782964829271,0.07800940379240118,0.0006579581026934846
0.9133522882014398,0.0017588345255955679,0.0053328535990472,0.07889063298159801,0.0006653906923195387
0.9124754983995843,0.0017562070646532937,0.005324928463410189,0.07977055382544081,0.0006728122469115461
0.9116000193894737,0.0017535825424373195,0.005317008273829243,0.08064916702190349,0.0006802227723564586
0.9107258496124454,0.0017509610482468706,0.005309093676684998,0.08152647338708531,0.0006876222755375376
0.9098529874741346,0.0017483426624342949,0.005301185255455356,0.08240247384373833,0.0006950107642375909
0.9089814313480994,0.001745727457252304,0.005293283536708528,0.08327716941088846,0.0007023882470514329
0.9081111795791049,0.001743115497620581,0.00528538899552252,0.08415056119444536,0.0007097547333066856
0.9072422304860958,0.001740506841819474,0.0052775020603861595,0.08502265037870657,0.0007171102329921211
0.9063745823648878,0.001737901542117756,0.005269623117631477,0.08589343821867029,0.0007244547566928252
0.9055082334906059,0.001735299645340751,0.0052617525154424576,0.08676292603307949,0.000731788315531529
0.9046431821198918,0.001732701193384526,0.005253890567480836,0.0876311151981275,0.0007391109211155198
0.9037794264929028,0.0017301062236813017,0.005246037556165683,0.08849800714176183,0.0007464225854885972
0.9029169648351227,0.0017275147696207333,0.005238193735639999,0.08936360333852916,0.0007537233210875944
0.9020557953590018,0.0017249268609312732,0.005230359334454333,0.09022790530490976,0.0007610131407030268
0.901195916265442,0.0017223425240254176,0.005222534557994556,0.09109091459509473,0.0007682920574434757
0.9003373257451425,0.0017197617823122811,0.005214719590678287,0.09195263279716383,0.0007755600847033514
0.899480021979818,0.0017171846564806052,0.00520691459794215,0.09281306152962575,0.0007828172361337121
0.8986240031433033,0.0017146111647550167,0.005199119728039861,0.09367220243828621,0.0007900635256158483
0.8977692674025527,0.0017120413231280773,0.00519133511366927,0.09453005719341279,0.0007972989672373704
0.8969158129185463,0.0017094751455704262,0.005183560873444689,0.09538662748716821,0.0008045235752705602
0.8960636378471104,0.0017069126442210954,0.0051757971132293185,0.09624191503128658,0.0008117373641527706
0.895212740339661,0.0017043538295598776,0.005168043927341118,0.09709592155496942,0.0008189403484686814
0.8943631185438775,0.0017017987105634519,0.005160301399644222,0.09794864880298071,0.0008261325429342311
0.8935147706043124,0.001699247294846806,0.005152569604536814,0.098800098533922,0.0008333139623820693
0.8926676946629445,0.0016966995887913456,0.005144848607845328,0.09965027251867058,0.0008404846217483831
0.8918218888596792,0.0016941555976609536,0.005137138467633937,0.10049917253896505,0.0008476445360609678
0.8909773513328025,0.0016916153257071397,0.005129439234937356,0.10134680038612465,0.000854793720428425
0.8901340802193918,0.0016890787762643081,0.005121750954424308,0.1021931578598893,0.0008619321900303795
0.8892920736556879,0.0016865459518360824,0.005114073664998211,0.10303824676736932,0.00086905996010862
0.8884513297774324,0.0016840168541735275,0.005106407400341092,0.10388206892209402,0.0008761770459590759
0.8876118467201731,0.0016814914843460383,0.005098752189406101,0.1047246261431503,0.0008832834629245506
0.8867736226195405,0.00167896984280558,0.005091108056863523,0.1055659202544023,0.0008903792263881407
0.8859366556114984,0.001676451929444915,0.005083475023504696,0.10640595308378478,0.0008974643517672757
0.8851009438325704,0.0016739377436503751,0.005075853106607835,0.10724472646266306,0.0009045388545083198
0.8842664854200459,0.0016714272843496992,0.005068242320269367,0.10808224222525335,0.0009116027500816824
0.8834332785121654,0.0016689205500553953,0.005060642675704064,0.1089185022080978,0.0009186560539773906
0.882601321248289,0.001666417538904052,0.0050530541815169035,0.10975350824958897,0.0009256987817010787
0.8817706117690491,0.001663918248691977,0.005045476843949363,0.11058726218953926,0.0009327309487703564
0.8809411482164876,0.0016614226769075106,0.005037910667102544,0.1114197658687909,0.0009397525707115194
0.880112928734181,0.0016589308207603233,0.0050303556531393285,0.11225102112886283,0.0009467636630565704
0.8792859514673532,0.001656442677207982,0.005022811802467549,0.11308102981163082,0.0009537642413405226
0.8784602145629772,0.0016539582429800415,0.00501527911390596,0.11390979375903797,0.0009607543210989566
0.8776357161698674,0.0016514775145998915,0.005007757584834645,0.11473731481283245,0.0009677339178658091
0.8768124544387628,0.0016490004884045706,0.005000247211331313,0.11556359481433016,0.0009747030471713707
0.8759904275224023,0.0016465271605627368,0.004992747988294828,0.11638863560419983,0.0009816617245404734
0.8751696335755927,0.001644057527090968,0.004985259909557173,0.11721243902226848,0.0009886099654908503
0.8743500707552697,0.0016415915838685472,0.004977782967984923,0.11803500690734542,0.0009955477855316508
0.8735317372205531,0.0016391293266508737,0.004970317155571238,0.11885634109706293,0.0010024752001620966
0.8727146311327969,0.001636670751081631,0.004962862463519252,0.11967644342773219,0.0010093922248702665
0.8718987506556339,0.0016342158527038258,0.0049554188823176595,0.12049531573421286,0.0010162988751319976
0.8710840939550161,0.001631764626969802,0.004947986401809267,0.12131295984979527,0.0010231951664098897
0.8702706591992506,0.0016293170692503272,0.004940565011253121,0.1221293776060938,0.0010300811141524075
0.869458444559033,0.0016268731748428382,0.004933154699380859,0.12294457083295056,0.001036956733793068
0.8686474482074755,0.0016244329389789236,0.004925755454447799,0.1237585413583484,0.0010438220407497064
0.8678376683201339,0.0016219963568311112,0.0049183672642792685,0.1245712910083323,0.001050677050423813
0.8670291030750304,0.00161956342351903,0.004910990116312623,0.12538282160693837,0.001057521778199935
0.8662217506526749,0.0016171341341150018,0.004903623997635354,0.12619313497612994,0.0010643562394451367
0.8654156092360833,0.0016147084836491158,0.004896268895019646,0.12700223293573978,0.0010711804495085126
0.864610677010794,0.0016122864671138356,0.004888924794953727,0.127810117303418,0.0010779944237207482
0.8638069521648827,0.0016098680794681775,0.004881591683670304,0.1286167898945854,0.0010847981773937255
0.8630044328889752,0.0016074533156415073,0.004874269547172351,0.12942225252239098,0.0010915917258201666
0.862203117376259,0.0016050421705369844,0.00486695837125652,0.1302265069976744,0.0010983750842733148
0.8614030038224928,0.001602634639034688,0.004859658141534354,0.13102955512893175,0.0011051482680066468
0.8606040904260157,0.001600230715994455,0.004852368843451561,0.13183139872228491,0.0011119112922536156
0.8598063753877545,0.0015978303962584576,0.0048450904623054784,0.13263203958145442,0.001118664172227419
0.8590098569112302,0.001595433674653542,0.004837822983260929,0.13343147950773482,0.0011254069231207942
0.8582145332025637,0.001593040545993352,0.004830566391364608,0.13422972029997288,0.0011321395601058323
0.8574204024704801,0.0015906510050802563,0.0048233206715581406,0.13502676375454803,0.0011388620983338146
0.8566274629263132,0.0015882650467070989,0.004816085808689924,0.13582261166535511,0.0011455745529350663
0.8558357127840079,0.0015858826656587883,0.0048088617875258755,0.13661726582378894,0.0011522769390188265
0.8550451502601236,0.0015835038567137399,0.004801648592759194,0.13741072801873072,0.0011589692716731334
0.8542557735738353,0.0015811286146451844,0.004794446209019206,0.138203000036536,0.0011656515659647232
0.8534675809469355,0.0015787569342223576,0.004787254620879412,0.13899408366102417,0.0011723238369389416
0.8526805706038352,0.0015763888102115794,0.004780073812864764,0.13978398067346928,0.0011789860996196655
0.8518947407715637,0.001574024237377233,0.0047729037694582985,0.14057269285259197,0.0011856383690092356
0.8511100896797696,0.0015716632104826544,0.004765744475107133,0.14136022197455259,0.0011922806600883984
0.85032661556072,0.0015693057242909384,0.004758595914227926,0.14214656981294527,0.0011989129878162558
0.8495443166492997,0.0015669517735656738,0.00475145807121182,0.14293173813879287,0.001205535367130223
0.848763191183011,0.001564601353071605,0.004744330930428937,0.1437157287205428,0.0012121478129459926
0.8479832374019716,0.0015622544575752371,0.004737214476232451,0.1444985433240636,0.0012187503401575063
0.8472044535489138,0.0015599110818453827,0.004730108692962292,0.14528018371264195,0.0012253429636369297
0.8464268378691828,0.0015575712206536583,0.004723013564948499,0.14606065164698073,0.0012319256982346355
0.8456503886107347,0.0015552348687749348,0.004715929076514273,0.14683994888519725,0.001238498558779189
0.8448751040241345,0.001552902020987746,0.004708855211978736,0.1476180771828221,0.001245061560077338
0.8441009823625537,0.0015505726720746594,0.004701791955659448,0.1483950382927986,0.0012516147169140085
0.8433280218817685,0.0015482468168226112,0.004694739291874676,0.14917083396548242,0.0012581580440523012
0.8425562208401566,0.0015459244500232107,0.004687697204945468,0.14994546594864175,0.0012646915562334934
0.8417855774986952,0.001543605566473017,0.004680665679197522,0.15071893598745775,0.0012712152681770424
0.8410160901209579,0.0015412901609737867,0.004673644698962889,0.15149124582452533,0.0012777291945805923
0.840247756973112,0.0015389782283327029,0.004666634248581515,0.1522623971998542,0.0012842333501199823
0.8394805763239158,0.0015366697633625772,0.00465963431240264,0.15303239185087017,0.0012907277494492583
0.8387145464447151,0.0015343647608820358,0.0046526448747860666,0.1538012315124166,0.0012972124072006853
0.8379496656094404,0.0015320632157156877,0.004645665920103306,0.15456891791675628,0.0013036873379847626
0.837185932094604,0.0015297651226942742,0.004638697432738628,0.15533545279357333,0.0013101525563902396
0.8364233441792963,0.0015274704766548074,0.0046317393970899965,0.1561008378699752,0.0013166080769841343
0.835661900145183,0.0015251792724406917,0.004624791797569934,0.15686507487049506,0.0013230539143117511
0.8349015982765016,0.0015228915049018362,0.00461785461860629,0.1576281655170941,0.0013294900828967025
0.8341424368600577,0.0015206071688947547,0.004610927844642943,0.15839011152916413,0.0013359165972409296
0.8333844141852225,0.001518326259282655,0.00460401146014044,0.1591509146235302,0.0013423334718247243
0.8326275285439283,0.0015160487709355202,0.004597105449576567,0.15991057651445337,0.001348740721106753
0.8318717782306658,0.0015137746987301819,0.004590209797446866,0.1606690989136335,0.0013551383595240805
0.8311171615424805,0.0015115040375503846,0.00458332448826511,0.16142648353021224,0.0013615264014921941
0.8303636767789688,0.0015092367822868448,0.004576449506563724,0.162182732070776,0.0013679048614050299
0.829611322242275,0.0015069729278373025,0.004569584836894164,0.162937846239359,0.0013742737536349978
0.828860096237087,0.0015047124691065675,0.0045627304638272675,0.16369182773744653,0.0013806330925330088
0.8281099970706337,0.0015024554010065606,0.004555886371953559,0.16444467826397804,0.001386982892428502
0.8273610230526807,0.0015002017184563505,0.004549052545883533,0.1651963995153504,0.0013933231676294705
0.8266131724955267,0.0014979514163821859,0.004542228970247905,0.16594699318542117,0.0013996539324224917
0.8258664437140002,0.001495704489717524,0.004535415629697832,0.16669646096551208,0.0014059752010727533
0.8251208350254559,0.0014934609334030541,0.0045286125089051225,0.1674448045444122,0.0014122869878240827
0.8243763447497706,0.0014912207423867217,0.004521819592562411,0.16819202560838156,0.0014185893068989757
0.8236329712093402,0.0014889839116237445,0.004515036865383325,0.16893812584115436,0.0014248821724986251
0.8228907127290754,0.0014867504360766308,0.004508264312102623,0.16968310692394262,0.0014311655988029502
0.8221495676363986,0.0014845203107151906,0.004501501917476329,0.17042697053543954,0.0014374395999706263
0.8214095342612396,0.0014822935305165495,0.004494749666281842,0.17116971835182312,0.0014437041901391142
0.8206706109360328,0.0014800700904651566,0.004488007543318038,0.17191135204675964,0.0014499593834246898
0.8199327959957126,0.0014778499855527918,0.004481275533405356,0.1726518732914071,0.0014562051939224741
0.8191960877777104,0.001475633210778573,0.004474553621385879,0.17339128375441898,0.0014624416357064633
0.8184604846219506,0.00147341976114896,0.0044678417921234,0.17412958510194765,0.0014686687228295586
0.8177259848708474,0.0014712096316777563,0.0044611400305034805,0.17486677899764802,0.001474886469323597
0.8169925868693001,0.0014690028173861135,0.0044544483214335,0.17560286710268108,0.001481094889199381
0.8162602889646906,0.0014667993133025293,0.004447766649842701,0.17633785107571762,0.0014872939964467094
0.815529089506879,0.001464599114462848,0.0044410950006822224,0.17707173257294168,0.0014934838050344073
0.8147989868482002,0.0014624022159102604,0.004434433358925131,0.17780451324805424,0.0014996643289103568
0.81406997934346,0.0014602086126952996,0.004427781709566443,0.1785361947522769,0.0015058355820015276
0.8133420653499318,0.00145801829987584,0.00442114003762315,0.17926677873435534,0.0015119975782140074
0.8126152432273527,0.0014558312725170917,0.004414508328134225,0.17999626684056316,0.001518150331433033
0.8118895113379196,0.001453647525691598,0.004407886566160637,0.1807246607147053,0.0015242938555230197
0.8111648680462862,0.001451467054479229,0.004401274736785358,0.1814519619981218,0.0015304281643275933
0.8104413117195586,0.0014492898539671772,0.004394672825113362,0.18217817232969138,0.0015365532716696197
0.8097188407272922,0.0014471159192499512,0.004388080816271629,0.18290329334583508,0.0015426691913512358
0.8089974534414878,0.0014449452454293693,0.004381498695409142,0.1836273266805199,0.0015487759371538806
0.8082771482365879,0.0014427778276145534,0.004374926447696874,0.1843502739652624,0.001554873522838325
0.8075579234894733,0.0014406136609219206,0.004368364058327788,0.1850721368291324,0.0015609619621447031
0.8068397775794591,0.001438452740475177,0.004361811512516824,0.1857929168987565,0.0015670412687925426
0.8061227088882914,0.0014362950614053094,0.004355268795500885,0.18651261579832176,0.001573111456480795
