1.378854e-06 1.610126e-06 1.884693e-06 2.212855e-06 2.605207e-06
3.075766e-06 3.643829e-06 4.328666e-06 5.160232e-06 6.172547e-06
7.407744e-06 8.924295e-06 1.078985e-05 1.309795e-05 1.59625e-05
1.953576e-05 2.401505e-05 2.964659e-05 3.678172e-05 4.584581e-05
5.744703e-05 7.233521e-05 9.158309e-05 0.0001166374 0.0001493811
0.0001924049 0.0002493514 0.0003251901 0.0004267801 0.0005633787
0.0007484489 0.0009997661 0.001342344 0.001809007 0.002444131
0.003301771 0.004446248 0.005935918 0.007813149 0.01005138
0.01251696 0.01493992 0.01740274 0.01930142 0.02134088
0.02357258 0.02579531 0.02764752 0.03029481 0.03239319
2.855915e-06 3.340677e-06 3.917051e-06 4.606698e-06 5.433024e-06
6.426101e-06 7.626508e-06 9.076664e-06 1.084072e-05 1.299201e-05
1.56206e-05 1.885588e-05 2.284332e-05 2.778468e-05 3.392937e-05
4.160603e-05 5.124747e-05 6.339032e-05 7.880012e-05 9.8406e-05
0.0001235317 0.0001558161 0.0001975899 0.000251967 0.0003230293
0.0004163333 0.0005395876 0.0007031926 0.0009212246 0.00121219
0.001602135 0.002123564 0.002819045 0.003738516 0.004938989
0.006470516 0.00836073 0.01057375 0.01298726 0.01534569
0.01770166 0.01958971 0.02135073 0.02342981 0.02552176
0.02710796 0.02937423 0.03164367 0.03376368 0.03707719
5.914759e-06 6.929909e-06 8.13928e-06 9.589357e-06 1.132843e-05
1.342217e-05 1.595831e-05 1.902643e-05 2.276585e-05 2.733261e-05
3.292448e-05 3.981681e-05 4.832459e-05 5.888787e-05 7.20406e-05
8.850046e-05 0.0001091974 0.0001353014 0.0001684573 0.0002106722
0.0002647801 0.0003343043 0.0004241802 0.0005409939 0.0006932086
0.0008921841 0.001153356 0.001496987 0.001949179 0.002542295
0.003318443 0.004323258 0.005606426 0.007205383 0.00913402
0.01134649 0.0137146 0.01599809 0.01824054 0.02010562
0.02165444 0.02361422 0.02550406 0.02709106 0.02882524
0.03095945 0.03233951 0.03386955 0.03585105 0.03976852
1.224679e-05 1.437262e-05 1.690804e-05 1.995278e-05 2.3612e-05
2.802318e-05 3.337459e-05 3.98585e-05 4.777554e-05 5.745958e-05
6.93317e-05 8.398705e-05 0.0001021015 0.0001246156 0.0001526785
0.0001878294 0.0002320631 0.0002878456 0.0003586825 0.0004488068
0.0005641283 0.0007119252 0.0009022227 0.00114821 0.001466125
0.001877365 0.002409125 0.003095134 0.003974075 0.005086824
0.006476025 0.008165558 0.01015181 0.01237193 0.01468985
0.01687927 0.01901611 0.02079836 0.02220158 0.02401701
0.02576633 0.02739927 0.02869788 0.0307619 0.0320877
0.03318284 0.03415862 0.03565314 0.03797272 0.04196177
2.534832e-05 2.979541e-05 3.510808e-05 4.149595e-05 4.918572e-05
5.846644e-05 6.974019e-05 8.342157e-05 0.0001001445 0.000120619
0.0001457534 0.000176806 0.0002152124 0.0002629552 0.0003224858
0.0003970122 0.0004906947 0.0006086649 0.000758061 0.0009474183
0.001188444 0.001495077 0.001886059 0.002384784 0.003018236
0.003818813 0.004823445 0.006068758 0.007584126 0.009376938
0.01142728 0.01365172 0.0159038 0.01796297 0.02000601
0.02164839 0.0229511 0.02462235 0.02627205 0.02790458
0.02900263 0.03078124 0.03231692 0.03320559 0.03397078
0.03475634 0.0360718 0.03737286 0.03934858 0.04424026
5.243575e-05 6.172332e-05 7.283682e-05 8.621708e-05 0.0001023375
0.0001218151 0.0001455026 0.0001742701 0.0002094572 0.0002525601
0.0003054789 0.0003708526 0.0004516517 0.0005519849 0.0006768285
0.0008327383 0.001027934 0.001272431 0.001579916 0.001966005
0.002451391 0.003059075 0.003817826 0.004759888 0.005915247
0.00731115 0.008964411 0.01086708 0.01297208 0.01517651
0.01732645 0.01924076 0.02117886 0.0226184 0.02384566
0.0254308 0.02697718 0.02854712 0.02958161 0.03106749
0.03274331 0.03357614 0.03430368 0.03479953 0.03567291
0.03657763 0.03718773 0.03819055 0.04021561 0.04541305
0.0001083455 0.0001277025 0.0001508828 0.0001788105 0.0002124837
0.0002531939 0.0003027151 0.0003628416 0.0004363483 0.000526308
0.0006366218 0.0007725875 0.0009401487 0.001147368 0.001403857
0.001721755 0.002116185 0.002604236 0.003208789 0.003952821
0.004864813 0.005970515 0.007295871 0.008858294 0.01065279
0.01264882 0.01477748 0.01692086 0.01891383 0.02070672
0.02247828 0.02369468 0.02489632 0.02640648 0.02784475
0.02933255 0.03030787 0.03158829 0.03326443 0.03415643
0.03483707 0.035288 0.03582483 0.03665468 0.03704075
0.03732187 0.03789047 0.03894979 0.04115196 0.04647811
0.0002234089 0.0002635764 0.00031169 0.0003696496 0.0004395043
0.0005239208 0.0006264235 0.0007507046 0.0009022764 0.001087151
0.001312778 0.001589311 0.001927554 0.002341833 0.00284843
0.003466686 0.004218971 0.005127482 0.00621858 0.007510553
0.00902013 0.01074343 0.01265941 0.0147163 0.01681671
0.01882793 0.02059158 0.02234888 0.0238325 0.02486537
0.02606989 0.02752518 0.0288553 0.0302468 0.03114036
0.03230169 0.03390908 0.03486368 0.03548384 0.03595603
0.03626248 0.03699374 0.03749347 0.0375913 0.03772133
0.03794862 0.03866146 0.03983927 0.04215978 0.04772735
0.0004589351 0.0005416416 0.0006405844 0.0007595774 0.0009026902
0.00107508 0.001283657 0.001535237 0.001840063 0.002208892
0.002654476 0.003193749 0.00384299 0.004622581 0.005552704
0.006654192 0.007944839 0.009433067 0.01112116 0.01298402
0.01497968 0.01702517 0.01901297 0.02080695 0.02241322
0.02403097 0.02515076 0.02613416 0.02737063 0.02872509
0.02998394 0.0312577 0.03205796 0.03316813 0.03469317
0.03566425 0.03624432 0.03672281 0.03699727 0.03752231
0.03813993 0.0382317 0.03817629 0.03821557 0.03836707
0.03875328 0.03949668 0.04068759 0.04310659 0.04903717
0.0009362511 0.00110404 0.001304047 0.001543478 0.001829817
0.002172216 0.002582854 0.003072752 0.003658211 0.004354936
0.005179453 0.006152328 0.007288037 0.008601544 0.01009837
0.01177434 0.01360879 0.01555461 0.01754842 0.01948856
0.0212596 0.02278596 0.02437566 0.02562333 0.02650663
0.02752707 0.02878025 0.03000065 0.03122609 0.03231523
0.03305433 0.03416644 0.03561814 0.03653544 0.03707719
0.03754978 0.03780567 0.03818943 0.03878071 0.03901367
0.03894889 0.03886005 0.03875901 0.03891095 0.03913044
0.03956298 0.04026491 0.04148514 0.04388884 0.05023819
0.001885441 0.002216693 0.002608373 0.003072499 0.003620807
0.004266747 0.005027528 0.005915256 0.00694866 0.008139356
0.009494877 0.01102121 0.01270538 0.0145254 0.01643583
0.01837301 0.02025013 0.0219591 0.02341758 0.02492641
0.02621033 0.0270679 0.02794863 0.02905556 0.03027887
0.03136599 0.03256325 0.03339868 0.03410967 0.03528778
0.03666185 0.03747025 0.03797253 0.03842975 0.03865457
0.03894105 0.03950992 0.03987139 0.03980762 0.03965871
0.03953818 0.03946736 0.03950604 0.03967119 0.03984956
0.04028264 0.04088836 0.04208632 0.04452527 0.05121502
0.003708472 0.00433028 0.005053429 0.005893472 0.006862326
0.007971753 0.009234041 0.01064852 0.01221647 0.01392131
0.01573223 0.01760948 0.01948407 0.02127805 0.02289664
0.0242699 0.02569884 0.02694486 0.02776913 0.02857238
0.02954902 0.0306769 0.03174775 0.0328244 0.03388391
0.03452792 0.03524716 0.0365108 0.0377884 0.0384433
0.0389066 0.03933564 0.03954125 0.03977245 0.04030019
0.04074833 0.04070839 0.04055549 0.04041572 0.04019836
0.04021398 0.0401917 0.04026779 0.04036332 0.04053762
0.0408324 0.04137472 0.04259183 0.04516555 0.05193683
0.006992881 0.008058348 0.009259078 0.0106034 0.01208716
0.01370059 0.01542767 0.01722823 0.01905973 0.02085719
0.02254253 0.02403741 0.02531796 0.02667625 0.02782848
0.02858769 0.02933346 0.03022218 0.03126194 0.03230907
0.03329719 0.03436317 0.0350926 0.03570336 0.03660375
0.03783061 0.03894334 0.03945213 0.03989252 0.04025454
0.04044802 0.04065396 0.04116615 0.04161495 0.04162758
0.04148723 0.04132205 0.04113178 0.04101437 0.04094654
0.04094767 0.04091396 0.04095089 0.04093332 0.04103763
0.04119154 0.0418743 0.04307812 0.0457037 0.05285166
0.01227791 0.01383158 0.01548751 0.01722395 0.01899879
0.02076121 0.02245419 0.02400022 0.02533155 0.02653932
0.02782238 0.02883004 0.02950316 0.0302039 0.03104078
0.03201463 0.03302206 0.03392987 0.034917 0.03576121
0.03631578 0.03692306 0.0380505 0.03923645 0.04006452
0.04048392 0.04089228 0.04120496 0.04138063 0.04157953
0.04206782 0.04250086 0.04254264 0.04241423 0.04224227
0.04207261 0.04186756 0.04182052 0.04172891 0.04170166
0.04162216 0.04157248 0.04147379 0.04140128 0.04141516
0.0417089 0.04228029 0.04353199 0.04617004 0.0535899
0.0192935 0.02101178 0.02267181 0.02421819 0.02558513
0.02673632 0.02792361 0.02908076 0.02989563 0.03049685
0.03116732 0.0319784 0.03290254 0.03385598 0.03470947
0.03563397 0.03649847 0.03701895 0.03757488 0.038461
0.03955985 0.04062727 0.04114166 0.0415367 0.04191266
0.04214832 0.04230341 0.04253457 0.04300342 0.04341686
0.04345422 0.04334674 0.04314902 0.04300341 0.04276436
0.04271325 0.04259062 0.04255651 0.04244761 0.04236493
0.04222348 0.04206819 0.04186061 0.04180162 0.04184158
0.04207766 0.04262503 0.04446708 0.04756063 0.05418548
0.02606792 0.02720748 0.02829325 0.02944879 0.03037364
0.03098203 0.03156842 0.0322169 0.03303202 0.0339186
0.03478561 0.03560093 0.0364743 0.03730695 0.03780085
0.03830326 0.03904065 0.04006543 0.04114789 0.04185937
0.04222187 0.04260247 0.04293873 0.04309343 0.04324473
0.04353766 0.04396084 0.04435908 0.0443705 0.04426617
0.04407306 0.04393835 0.04370879 0.04360481 0.04351366
0.04342365 0.04334435 0.04322045 0.04311301 0.04288159
0.04268509 0.04237424 0.0422891 0.04215167 0.04219904
0.04256335 0.0438533 0.04566936 0.04874665 0.05593528
0.03095698 0.0316055 0.03212647 0.03270434 0.03338311
0.03418032 0.0350376 0.03582157 0.03659292 0.03742541
0.03818962 0.03864439 0.03911846 0.03974937 0.04072857
0.04173196 0.04259342 0.04297186 0.04333253 0.04366894
0.04390538 0.04404202 0.0441773 0.04454619 0.04496281
0.04530872 0.04528419 0.04516658 0.0449811 0.04484852
0.0446423 0.04450759 0.04442048 0.04430436 0.0442501
0.0441119 0.0440118 0.04382356 0.04360264 0.04331754
0.04302417 0.04284202 0.04263192 0.04250805 0.04285124
0.04375579 0.04484819 0.04647843 0.04956659 0.05739686
0.03392058 0.03464624 0.03541725 0.03623594 0.03693354
0.03767116 0.03847774 0.03912206 0.03953721 0.03998026
0.04058312 0.04151372 0.04247445 0.04335525 0.04377299
0.04410205 0.04441943 0.04471988 0.04485807 0.04499032
0.04517825 0.04557928 0.04596503 0.04623423 0.04617439
0.04604597 0.04587391 0.04574758 0.04555611 0.04538961
0.0453421 0.04518407 0.04516274 0.04504737 0.04491174
0.04478429 0.04452842 0.04430488 0.04395069 0.04369782
0.04343284 0.0431766 0.04292759 0.04330778 0.0439556
0.04463033 0.04552703 0.0471075 0.0503359 0.05845531
0.03744113 0.03811824 0.038837 0.03959976 0.04007089
0.04047356 0.04090843 0.04153365 0.0424134 0.04332749
0.04418175 0.04459912 0.04491593 0.04522883 0.04553415
0.04568307 0.04581676 0.04593063 0.04625266 0.04662926
0.04697157 0.04711353 0.04705154 0.04692841 0.04675221
0.04663536 0.04644475 0.04628554 0.04623461 0.04611364
0.04606163 0.04596713 0.04581622 0.04572244 0.04551081
0.04527217 0.04497532 0.04461336 0.04437458 0.04404039
0.04375829 0.04341291 0.04389494 0.04437009 0.04474117
0.04522957 0.04618762 0.0479256 0.05117343 0.05934595
0.04069995 0.04105663 0.04144272 0.04186147 0.04256818
0.04340668 0.04428075 0.04507943 0.04546033 0.04575665
0.0460506 0.04634114 0.04652351 0.04664848 0.04675887
0.04695418 0.04733054 0.04768127 0.04799856 0.0479837
0.04789736 0.04776155 0.04763234 0.0474998 0.04730519
0.04716614 0.04711679 0.04701116 0.0469489 0.04688406
0.04671919 0.04663581 0.04647573 0.04622251 0.045987
0.0456207 0.04534234 0.04504557 0.04469083 0.04435863
0.04415826 0.04456001 0.0448788 0.04508233 0.04529524
0.04588699 0.04688647 0.04863137 0.05203593 0.0604084
0.04291616 0.04369251 0.04449999 0.0453355 0.04602786
0.04634881 0.04663007 0.04690587 0.04717521 0.04736436
0.04748149 0.04758546 0.04769317 0.04805745 0.04840177
0.0487292 0.04888941 0.0488414 0.04874531 0.0485996
0.04846966 0.04833513 0.04814824 0.04803604 0.04799478
0.04789133 0.0478211 0.04777578 0.04764838 0.0475471
0.04741576 0.04717696 0.04696351 0.04664594 0.04628346
0.04604837 0.04570224 0.04536068 0.04498154 0.04495606
0.04526757 0.0454788 0.04553529 0.0455819 0.04597471
0.0465149 0.04765424 0.04957016 0.05299763 0.06128494
0.04646632 0.04698837 0.0472402 0.04751836 0.04778725
0.04804266 0.04820934 0.04831732 0.04840696 0.0485101
0.04883901 0.04918075 0.04949612 0.04976459 0.04973289
0.04967158 0.04956132 0.04940301 0.04931014 0.04916867
0.04897616 0.04891381 0.04886288 0.04875708 0.04869058
0.04864983 0.0485391 0.04842805 0.04831686 0.04812999
0.04790385 0.0476432 0.04729541 0.04702453 0.04672454
0.0463411 0.04602034 0.04560296 0.04577329 0.0460335
0.04612333 0.04610331 0.04602319 0.04626647 0.04655514
0.04731922 0.04848861 0.05043592 0.05401382 0.06247135
0.04842879 0.04866893 0.04892816 0.04905367 0.04916157
0.04924235 0.04934356 0.04964073 0.04995899 0.05027358
0.0505706 0.05061878 0.05055164 0.05047201 0.05034771
0.05023131 0.0501237 0.04996688 0.04976151 0.04975943
0.04970678 0.04960266 0.04955974 0.04951608 0.04940986
0.04931446 0.04922262 0.04904922 0.04882999 0.04861305
0.04830047 0.04796813 0.04772255 0.04737839 0.04702638
0.0466671 0.04634209 0.04662276 0.04680531 0.04681815
0.04670155 0.04660053 0.04670679 0.04681457 0.04736457
0.04807937 0.04944561 0.05160631 0.05523462 0.06349956
0.04989313 0.05000104 0.05008892 0.0501669 0.05047131
0.05076771 0.05108812 0.05136575 0.05145792 0.05143564
0.05135445 0.05123989 0.05110472 0.05103152 0.05090496
0.05072577 0.05062522 0.05060359 0.05053248 0.05041209
